station_id,station_name,cluster,hour,actual_mean,predicted_mean,mae,rmse,gap_mean
2348, 포스코사거리(기업은행),1,10,0.8739726,1.0708868805285612,0.8224449610149572,1.1005569912478028,0.19691427778883516
2348, 포스코사거리(기업은행),1,11,2.079452,1.9250639628652386,1.214198053732628,1.8421566707769135,-0.15438809192928205
2348, 포스코사거리(기업은행),1,12,1.909589,2.071287395742186,1.1176535906506846,1.4218114619702125,0.1616983546462955
2348, 포스코사거리(기업은행),1,13,1.249315,1.790749889776586,1.1557979079923326,1.4383788901601902,0.5414348212834351
2348, 포스코사거리(기업은행),1,14,1.3232877,1.5708111629965493,1.0083257513806854,1.2353741860171537,0.24752349176367272
2348, 포스코사거리(기업은행),1,15,1.9013698,1.8944658696396774,1.1909302744554844,1.6189925981879636,-0.00690399337402099
2348, 포스코사거리(기업은행),1,16,2.8273973,2.8424029603876284,1.3750381777174632,1.8654970562570905,0.015005700113656071
2348, 포스코사거리(기업은행),1,17,5.6767125,5.918226261269631,2.2330717911448943,3.001651612729767,0.2415139325025072
2348, 포스코사거리(기업은행),1,18,6.939726,7.057570928240255,3.0592846378635703,4.287418341472242,0.11784490084299512
2348, 포스코사거리(기업은행),1,19,2.169863,2.6108731106074896,1.4185587076382256,1.8532966109430093,0.4410100969088596
2348, 포스코사거리(기업은행),1,20,1.6273973,1.6028838463614794,1.0842548029567896,1.4171634851254689,-0.024513413912493356
2348, 포스코사거리(기업은행),1,21,1.1287671,1.3769540743227042,0.9948871434615638,1.222477618170887,0.24818695103503294
2348, 포스코사거리(기업은행),1,22,0.9342466,1.0241920723923077,0.888117017228637,1.1262281453551928,0.08994549704984198
2348, 포스코사거리(기업은행),1,23,0.77534246,0.6304930962814017,0.7564212118806758,0.9848419637558761,-0.14484936947202293
2377, 수서역 5번출구,0,0,0.5890411,0.7059813478086622,0.6887336807417948,0.8791070600010902,0.1169402519182512
2377, 수서역 5번출구,0,1,0.41095892,0.48137403133345746,0.5390948777444562,0.6694731109231138,0.07041512722386845
2377, 수서역 5번출구,0,2,0.29041097,0.3269516079720185,0.4364868573590746,0.5632500433041893,0.03654064906790892
2377, 수서역 5번출구,0,3,0.29863015,0.23928853962177776,0.40368579018500816,0.6287798217388695,-0.0593415973645236
2377, 수서역 5번출구,0,4,0.16438356,0.18690317340816728,0.2930200500771342,0.4914713633957768,0.022519611764331655
2377, 수서역 5번출구,0,5,0.12328767,0.19075367886739464,0.24990393149912216,0.3384614972091624,0.06746600763451793
2377, 수서역 5번출구,0,6,0.46849316,0.5516030742765669,0.49512133654096435,0.6151012081612723,0.08310992359163538
2377, 수서역 5번출구,0,7,1.4849315,1.5237642269352554,0.8892066402717776,1.1399824416007407,0.03883272008594037
2377, 수서역 5번출구,0,8,1.5616438,1.98891505549747,1.1229564893362851,1.4211864245062853,0.4272712198810316
2377, 수서역 5번출구,0,9,1.1452055,1.3851338224379153,0.9488971824432854,1.1892332465973066,0.23992834298586035
2377, 수서역 5번출구,0,10,1.539726,1.4559782843854892,1.0052540401821006,1.2845615026517436,-0.08374774301177106
2377, 수서역 5번출구,0,11,1.7917808,1.8154994040889019,1.140632870874072,1.4556129395626405,0.023718582171093815
2377, 수서역 5번출구,0,12,2.3260274,2.2157565330083426,1.3282207953455187,1.7459035446557754,-0.11027086425193125
2377, 수서역 5번출구,0,13,2.2273972,2.088427911869546,1.2732663357753782,1.646374748146153,-0.1389693484044266
2377, 수서역 5번출구,0,14,2.2767124,2.1888452922130206,1.4286970603486084,1.8524526729669564,-0.08786703655410281
2377, 수서역 5번출구,0,15,2.6219177,2.466458786940443,1.4039738756933355,1.8880114906203502,-0.15545902127873515
2377, 수서역 5번출구,0,16,2.969863,2.9193619247773857,1.5407180494420267,2.0092800312174908,-0.050501088921244656
2377, 수서역 5번출구,0,17,4.169863,4.149371754688286,1.8331936382578005,2.44653410780182,-0.020491259010344466
2377, 수서역 5번출구,0,18,5.8520546,5.550253271447094,2.2372579026716735,3.043460458540743,-0.3018015230734535
2377, 수서역 5번출구,0,19,3.9232876,3.783645948838495,1.9728268407211769,2.700743387767277,-0.13964172239438186
2377, 수서역 5번출구,0,20,2.6575344,2.6261401486976035,1.3676295133893055,1.8356355677093166,-0.031394097877738704
