station_id,avg_rental,rental_std,weekday_avg,weekend_avg,peak_ratio,night_ratio,weekday_weekend_gap,cluster,pca_1,pca_2,대여소명,자치구,주소,station_lat,station_lon,park_distance_m,nearest_park_name,subway_distance_m,nearest_subway_name,bus_stop_count_300m,bus_stop_count_500m,cluster_name
2356,12.262341325811,7.813793803684346,13.239766081871345,9.70408163265306,0.3498964803312629,0.1392914653784219,3.5356844492182837,0,-0.7288190192642491,0.2434306611281308, 강남구청,강남구,서울특별시 강남구 학동로 지하 346,37.51807022,127.04711914,593.5845552522293,청담근린공원,526.6025037772324,강남구청,8,44,일반수요형
2357,12.0374479889043,6.823569132090339,13.862934362934364,7.379310344827586,0.358912317087222,0.1210969005645811,6.483624018106776,0,-0.7298889027296809,-0.4295132943415876, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),강남구,서울특별시 강남구 언주로89길 7,37.50166321,127.04297638,1275.103983887653,도곡근린공원,545.5534931457897,선릉,32,72,일반수요형
2358,15.866941015089164,9.524123022018822,17.489443378119002,11.802884615384617,0.4458372957551655,0.1550099420765972,5.686558762734387,0,0.1993136289901776,-0.5039099014111926, 구룡초사거리 (현대아파트10동 앞 ),강남구,서울특별시 강남구 개포로 303,37.48138428,127.05391693,1264.8989258306242,도곡근린공원,746.8672725633135,구룡,40,76,일반수요형
2359,18.18878248974008,8.685679287195784,19.90038314176245,13.913875598086124,0.4004963898916967,0.1010078219013237,5.986507543676327,0,0.489913397780542,-0.829092046509149," 국립국악중,고교 정문 맞은편",강남구,서울특별시 강남구 논현로10길 29,37.47560501,127.05037689,1702.0202953353767,도곡근린공원,1224.2015034746055,양재시민의숲(매헌),36,120,일반수요형
2360,16.895460797799174,8.793158420877317,19.10597302504817,11.379807692307692,0.3717332899128877,0.1222828299275421,7.726165332740477,0,0.2773468096238067,-0.4073654035238336, 도곡1동 주민센터 교차로,강남구,서울특별시 강남구 도곡로 205,37.4928093,127.04138947,424.7904920861264,도곡근린공원,806.3449231239393,매봉,32,60,일반수요형
2362,14.118294360385145,7.141218835267368,14.466281310211944,13.25,0.3232657833203429,0.2109314107560405,1.2162813102119454,0,-0.7500074878625703,1.95809235985433, 신사동 가로수길 입구,강남구,서울특별시 강남구 신사동 501-5,37.51763535,127.02245331,1357.5457750400356,도산근린공원,252.0057639158714,신사,16,52,일반수요형
2363,8.70775623268698,5.0855833009141325,9.692456479690522,6.224390243902439,0.3006203276602513,0.2058215365038969,3.4680662357880827,0,-1.7478908346861872,1.6320448658100184, 강남 을지병원 교차로,강남구,서울특별시 강남구 도산대로 172 ,37.51913834,127.02751923,904.2974347252949,도산근린공원,656.5945688116032,학동,20,40,일반수요형
2364,13.239339752407153,7.231164845169698,15.342307692307692,7.956521739130435,0.3524155844155844,0.1479480519480519,7.385785953177257,0,-0.5292679917237781,0.0474320550639355, 도산공원교차로,강남구,서울특별시 강남구 도산대로 229 ,37.52124023,127.0318985,471.31201168750067,도산근린공원,715.8232221238064,압구정,28,44,일반수요형
2365,14.779917469050892,7.853407850685737,15.240847784200383,13.629807692307692,0.2880409492787343,0.2402047463936714,1.6110400918926937,0,-0.6676479064599272,2.794159805616084, K+ 타워 앞,강남구,서울특별시 강남구 도산대로 333 ,37.52330017,127.03847504,340.14857959042206,도산근린공원,488.7472821092144,압구정로데오,28,44,일반수요형
2368,9.424200278164117,5.908260931576975,9.80739299610895,8.463414634146341,0.367621015348288,0.1056670602125147,1.3439783619626091,0,-1.3422713341018015,-0.431525299040924, 도곡동 경남아파트 건너편,강남구,서울특별시 강남구 도곡동 874-1,37.48934174,127.04129791,346.8452327913916,도곡근린공원,551.2932724174635,매봉,16,60,일반수요형
