target,alpha,split,rmse,mae,r2
rental_count,0.001,train,1.6581808493137482,1.176481393047966,0.38835275009461123
rental_count,0.001,valid,1.461417412686997,1.0429870471085934,0.38252434031327065
rental_count,0.001,test,1.3306454035374795,0.9695055545530799,0.33340278147866764
return_count,10.0,train,1.6007995978239222,1.145740568958348,0.3843031549363972
return_count,10.0,valid,1.485929093590363,1.0689169452697311,0.3748741200291841
return_count,10.0,test,1.3649372167212437,1.0009913520224978,0.2763436666280965
bike_change_from_predictions,,test,1.5168279104791371,1.072330439948284,0.013810702798110364
bike_change_from_predictions,,train,1.7657408922599327,1.22688378618458,0.038097101540852885
bike_change_from_predictions,,valid,1.646567474036427,1.151060052733108,0.023748386368243724
