target,weight_type,key,value
rental_count,month_weight,1,0.5721962551736843
rental_count,month_weight,2,0.6474874942197861
rental_count,month_weight,3,0.8899082673765648
rental_count,month_weight,4,1.1756281690328674
rental_count,month_weight,5,1.206023549993421
rental_count,month_weight,6,1.324603950602767
rental_count,month_weight,7,1.0854158157799074
rental_count,month_weight,8,1.0957070978065802
rental_count,month_weight,9,1.1979294765583768
rental_count,month_weight,10,1.2262711354890794
rental_count,month_weight,11,1.003694876111268
rental_count,month_weight,12,0.5751339118556968
rental_count,year_weight,2023,1.0481526906394418
rental_count,year_weight,2024,1.0902734079342566
rental_count,year_weight,2025,0.8615739014263015
rental_count,hour_weight,0,0.6873756052087494
rental_count,hour_weight,1,0.8633666209570919
rental_count,hour_weight,2,0.7490151151353999
rental_count,hour_weight,3,0.8360294921501594
rental_count,hour_weight,4,1.0512231843982653
rental_count,hour_weight,5,0.42752899080597795
rental_count,hour_weight,6,0.6192823547366353
rental_count,hour_weight,7,1.655461905992991
rental_count,hour_weight,8,2.0822014665556456
rental_count,hour_weight,9,1.2877518284401401
rental_count,hour_weight,10,0.9180925772151792
rental_count,hour_weight,11,0.9071958931974967
rental_count,hour_weight,12,1.0469088364753407
rental_count,hour_weight,13,0.8701842404220911
rental_count,hour_weight,14,0.7529122402588724
rental_count,hour_weight,15,0.741588677567167
rental_count,hour_weight,16,0.7487736067082652
rental_count,hour_weight,17,1.0736131997843168
rental_count,hour_weight,18,1.1380866254385207
rental_count,hour_weight,19,0.9569307465253644
rental_count,hour_weight,20,0.9083244805940532
rental_count,hour_weight,21,1.4855852030131345
rental_count,hour_weight,22,1.5381298088311515
rental_count,hour_weight,23,0.6544372995879912
return_count,month_weight,1,0.5770423195344726
return_count,month_weight,2,0.6600450404602788
return_count,month_weight,3,0.907097058582297
return_count,month_weight,4,1.122990774726769
return_count,month_weight,5,1.1741927108453067
return_count,month_weight,6,1.3545602603934717
return_count,month_weight,7,1.1422911552015236
return_count,month_weight,8,1.125973494608014
return_count,month_weight,9,1.202189307593481
return_count,month_weight,10,1.2455790991781004
return_count,month_weight,11,0.9628233292144753
return_count,month_weight,12,0.5252154496618126
return_count,year_weight,2023,1.0746594273167744
return_count,year_weight,2024,1.0884315914177825
return_count,year_weight,2025,0.8369089812654436
return_count,hour_weight,0,0.961395457526998
return_count,hour_weight,1,1.1860477588756757
return_count,hour_weight,2,1.1523022290837541
return_count,hour_weight,3,0.6177728384906417
return_count,hour_weight,4,0.3517110750285365
return_count,hour_weight,5,0.26570100962272775
return_count,hour_weight,6,0.7182470493877977
return_count,hour_weight,7,1.612656918544768
return_count,hour_weight,8,1.7381831968738584
return_count,hour_weight,9,1.511718584996738
return_count,hour_weight,10,0.8859665312920496
return_count,hour_weight,11,0.7916411872331011
return_count,hour_weight,12,1.0847715106032336
return_count,hour_weight,13,0.9487348658670602
return_count,hour_weight,14,0.701739537935977
return_count,hour_weight,15,0.7128288817021927
return_count,hour_weight,16,0.9326113945507383
return_count,hour_weight,17,1.3906356898606966
return_count,hour_weight,18,1.3622624410792534
return_count,hour_weight,19,1.0426312843226835
return_count,hour_weight,20,0.9400581074915982
return_count,hour_weight,21,1.1163224565390935
return_count,hour_weight,22,1.1054027886588298
return_count,hour_weight,23,0.8686572044319957
