target,day_type,intercept,sin_hour_coef,cos_hour_coef,formula
rental_count,weekday,1.9170040485829964,-0.619159750537486,-0.5210603054068164,1.917004 + (-0.619160 * sin(2pi*hour/24)) + (-0.521060 * cos(2pi*hour/24))
rental_count,offday,1.7355225988700567,-1.008369011191376,-0.9049238769806127,1.735523 + (-1.008369 * sin(2pi*hour/24)) + (-0.904924 * cos(2pi*hour/24))
return_count,weekday,1.985998650472335,-1.1319882970231698,-0.08714738181789666,1.985999 + (-1.131988 * sin(2pi*hour/24)) + (-0.087147 * cos(2pi*hour/24))
return_count,offday,1.834745762711865,-1.3425007792426564,-0.33228966750413713,1.834746 + (-1.342501 * sin(2pi*hour/24)) + (-0.332290 * cos(2pi*hour/24))
