target,weight_type,key,value
rental_count,month_weight,1,0.5757948008948763
rental_count,month_weight,2,0.6687868850717585
rental_count,month_weight,3,0.8531051666250571
rental_count,month_weight,4,1.2576372437756298
rental_count,month_weight,5,1.1250047216398606
rental_count,month_weight,6,1.3034194964721837
rental_count,month_weight,7,1.0900824448148454
rental_count,month_weight,8,1.116735577925278
rental_count,month_weight,9,1.1684304975922686
rental_count,month_weight,10,1.210191215408607
rental_count,month_weight,11,0.9851352597992754
rental_count,month_weight,12,0.6456766899803593
rental_count,year_weight,2023,1.0552566433119994
rental_count,year_weight,2024,1.075263971407938
rental_count,year_weight,2025,0.869479385280063
rental_count,hour_weight,0,0.9730768106183929
rental_count,hour_weight,1,0.9026484033407904
rental_count,hour_weight,2,0.9119893604094136
rental_count,hour_weight,3,0.9558834606723432
rental_count,hour_weight,4,1.0105464895430574
rental_count,hour_weight,5,0.4623651043721981
rental_count,hour_weight,6,0.6979517306572773
rental_count,hour_weight,7,1.3812372646556297
rental_count,hour_weight,8,1.710059400865397
rental_count,hour_weight,9,1.4081445478169632
rental_count,hour_weight,10,1.0504706102639136
rental_count,hour_weight,11,0.8897112182531914
rental_count,hour_weight,12,0.8228976728301618
rental_count,hour_weight,13,0.8303600591853021
rental_count,hour_weight,14,0.777306754320527
rental_count,hour_weight,15,0.7923865372973607
rental_count,hour_weight,16,0.9635700697361934
rental_count,hour_weight,17,1.2411976833522438
rental_count,hour_weight,18,1.4797818582961595
rental_count,hour_weight,19,1.1359454750519749
rental_count,hour_weight,20,0.8944213350111005
rental_count,hour_weight,21,0.8545212414739544
rental_count,hour_weight,22,0.9515611916948506
rental_count,hour_weight,23,0.9019657202816026
return_count,month_weight,1,0.5724215017794745
return_count,month_weight,2,0.6324843443682939
return_count,month_weight,3,0.8385763342863546
return_count,month_weight,4,1.259594672795409
return_count,month_weight,5,1.131854552822668
return_count,month_weight,6,1.2806794359419684
return_count,month_weight,7,1.11172760663123
return_count,month_weight,8,1.131847758341491
return_count,month_weight,9,1.2253468328537136
return_count,month_weight,10,1.225517936532389
return_count,month_weight,11,0.9957242927537185
return_count,month_weight,12,0.5942247308932879
return_count,year_weight,2023,1.057173391981583
return_count,year_weight,2024,1.0581428420404195
return_count,year_weight,2025,0.8846837659779976
return_count,hour_weight,0,0.9607360852503425
return_count,hour_weight,1,1.3138328608694976
return_count,hour_weight,2,1.5954662028691073
return_count,hour_weight,3,1.4278513690045427
return_count,hour_weight,4,1.1679201928383594
return_count,hour_weight,5,0.562621915817865
return_count,hour_weight,6,0.7792841904789677
return_count,hour_weight,7,0.9375527209486558
return_count,hour_weight,8,1.3074505273120391
return_count,hour_weight,9,1.1116803521121457
return_count,hour_weight,10,0.8657860327016987
return_count,hour_weight,11,0.9333704768139346
return_count,hour_weight,12,0.9491659256135534
return_count,hour_weight,13,0.7851785791665256
return_count,hour_weight,14,0.7819251520538999
return_count,hour_weight,15,0.7737560144026491
return_count,hour_weight,16,0.9007633020007603
return_count,hour_weight,17,1.3370921224439867
return_count,hour_weight,18,1.4201056126750093
return_count,hour_weight,19,0.9984969556766958
return_count,hour_weight,20,0.8137723077501254
return_count,hour_weight,21,0.7574325713509236
return_count,hour_weight,22,0.8269685698418713
return_count,hour_weight,23,0.6917899600068441
