target,granularity,year,key,series,value
rental_count,hour,2023,0,actual_value,0.7205479452054795
rental_count,hour,2023,0,prediction,0.9139494893800267
rental_count,hour,2023,1,actual_value,0.5972602739726027
rental_count,hour,2023,1,prediction,0.8122078815954618
rental_count,hour,2023,2,actual_value,0.4958904109589041
rental_count,hour,2023,2,prediction,0.611775004627598
rental_count,hour,2023,3,actual_value,0.4136986301369863
rental_count,hour,2023,3,prediction,0.41769780219079505
rental_count,hour,2023,4,actual_value,0.2547945205479452
rental_count,hour,2023,4,prediction,0.2964685461087278
rental_count,hour,2023,5,actual_value,0.31232876712328766
rental_count,hour,2023,5,prediction,0.3148955415722961
rental_count,hour,2023,6,actual_value,0.8493150684931506
rental_count,hour,2023,6,prediction,1.0007409377316856
rental_count,hour,2023,7,actual_value,2.0547945205479454
rental_count,hour,2023,7,prediction,1.5431980291139715
rental_count,hour,2023,8,actual_value,2.9616438356164383
rental_count,hour,2023,8,prediction,2.585067143063013
rental_count,hour,2023,9,actual_value,2.0547945205479454
rental_count,hour,2023,9,prediction,2.351440585689948
rental_count,hour,2023,10,actual_value,1.6246575342465754
rental_count,hour,2023,10,prediction,1.3750755106386248
rental_count,hour,2023,11,actual_value,1.9342465753424658
rental_count,hour,2023,11,prediction,1.7786523423551488
rental_count,hour,2023,12,actual_value,1.9945205479452055
rental_count,hour,2023,12,prediction,1.993608279453746
rental_count,hour,2023,13,actual_value,2.265753424657534
rental_count,hour,2023,13,prediction,1.8414868026839595
rental_count,hour,2023,14,actual_value,2.3534246575342466
rental_count,hour,2023,14,prediction,2.1241167214724745
rental_count,hour,2023,15,actual_value,2.304109589041096
rental_count,hour,2023,15,prediction,2.6734672540212046
rental_count,hour,2023,16,actual_value,2.652054794520548
rental_count,hour,2023,16,prediction,2.6585161127704886
rental_count,hour,2023,17,actual_value,5.279452054794521
rental_count,hour,2023,17,prediction,5.178866339718305
rental_count,hour,2023,18,actual_value,4.008219178082192
rental_count,hour,2023,18,prediction,4.405969046179729
rental_count,hour,2023,19,actual_value,2.835616438356164
rental_count,hour,2023,19,prediction,3.125262191031517
rental_count,hour,2023,20,actual_value,2.0684931506849313
rental_count,hour,2023,20,prediction,2.1043627398328857
rental_count,hour,2023,21,actual_value,2.041095890410959
rental_count,hour,2023,21,prediction,1.8806362081790813
rental_count,hour,2023,22,actual_value,1.6575342465753424
rental_count,hour,2023,22,prediction,1.7092045295361218
rental_count,hour,2023,23,actual_value,1.0575342465753426
rental_count,hour,2023,23,prediction,1.112747587941249
rental_count,month,2023,1,actual_value,0.6330645161290323
rental_count,month,2023,1,prediction,0.8131023012555972
rental_count,month,2023,2,actual_value,1.2098214285714286
rental_count,month,2023,2,prediction,1.0894476343649329
rental_count,month,2023,3,actual_value,1.9475806451612903
rental_count,month,2023,3,prediction,1.6707572126434667
rental_count,month,2023,4,actual_value,2.113888888888889
rental_count,month,2023,4,prediction,2.290524614345922
rental_count,month,2023,5,actual_value,2.663978494623656
rental_count,month,2023,5,prediction,2.494878453440603
rental_count,month,2023,6,actual_value,2.5902777777777777
rental_count,month,2023,6,prediction,2.63421442647522
rental_count,month,2023,7,actual_value,1.8709677419354838
rental_count,month,2023,7,prediction,1.9891627729098729
rental_count,month,2023,8,actual_value,1.7688172043010753
rental_count,month,2023,8,prediction,2.0646799395951465
rental_count,month,2023,9,actual_value,2.2583333333333333
rental_count,month,2023,9,prediction,2.2821394631080594
rental_count,month,2023,10,actual_value,2.446236559139785
rental_count,month,2023,10,prediction,2.21925618684487
rental_count,month,2023,11,actual_value,1.7319444444444445
rental_count,month,2023,11,prediction,1.7579620163464629
rental_count,month,2023,12,actual_value,1.1370967741935485
rental_count,month,2023,12,prediction,1.071606176216933
rental_count,hour,2024,0,actual_value,0.8934426229508197
rental_count,hour,2024,0,prediction,0.8660301994827668
rental_count,hour,2024,1,actual_value,0.5792349726775956
rental_count,hour,2024,1,prediction,0.7708054019811442
rental_count,hour,2024,2,actual_value,0.46994535519125685
rental_count,hour,2024,2,prediction,0.5832719187111333
rental_count,hour,2024,3,actual_value,0.27049180327868855
rental_count,hour,2024,3,prediction,0.40095435878882696
rental_count,hour,2024,4,actual_value,0.39344262295081966
rental_count,hour,2024,4,prediction,0.2871775094580409
rental_count,hour,2024,5,actual_value,0.20765027322404372
rental_count,hour,2024,5,prediction,0.3046681189076198
rental_count,hour,2024,6,actual_value,0.7295081967213115
rental_count,hour,2024,6,prediction,0.947667071830528
rental_count,hour,2024,7,actual_value,0.7759562841530054
rental_count,hour,2024,7,prediction,1.4535136307470369
rental_count,hour,2024,8,actual_value,2.3934426229508197
rental_count,hour,2024,8,prediction,2.4223840971614523
rental_count,hour,2024,9,actual_value,2.273224043715847
rental_count,hour,2024,9,prediction,2.204199631625369
rental_count,hour,2024,10,actual_value,1.2349726775956285
rental_count,hour,2024,10,prediction,1.2996056608584896
rental_count,hour,2024,11,actual_value,1.7349726775956285
rental_count,hour,2024,11,prediction,1.6756580198640167
