target,granularity,year,key,series,value
rental_count,hour,2023,0,actual_value,0.8547945205479452
rental_count,hour,2023,0,prediction,0.7597941116090651
rental_count,hour,2023,1,actual_value,0.4520547945205479
rental_count,hour,2023,1,prediction,0.46564890292114897
rental_count,hour,2023,2,actual_value,0.2465753424657534
rental_count,hour,2023,2,prediction,0.307176035462523
rental_count,hour,2023,3,actual_value,0.12602739726027398
rental_count,hour,2023,3,prediction,0.16236886938074654
rental_count,hour,2023,4,actual_value,0.07945205479452055
rental_count,hour,2023,4,prediction,0.09787200484838955
rental_count,hour,2023,5,actual_value,0.16986301369863013
rental_count,hour,2023,5,prediction,0.14972628520507517
rental_count,hour,2023,6,actual_value,0.5835616438356165
rental_count,hour,2023,6,prediction,0.46101103547254024
rental_count,hour,2023,7,actual_value,1.6246575342465754
rental_count,hour,2023,7,prediction,1.385509576860338
rental_count,hour,2023,8,actual_value,1.9205479452054794
rental_count,hour,2023,8,prediction,2.104832109946028
rental_count,hour,2023,9,actual_value,1.16986301369863
rental_count,hour,2023,9,prediction,1.370245994126613
rental_count,hour,2023,10,actual_value,1.0301369863013699
rental_count,hour,2023,10,prediction,1.2191551783445702
rental_count,hour,2023,11,actual_value,1.3150684931506849
rental_count,hour,2023,11,prediction,1.1980185964943668
rental_count,hour,2023,12,actual_value,1.547945205479452
rental_count,hour,2023,12,prediction,1.7744841746199598
rental_count,hour,2023,13,actual_value,1.356164383561644
rental_count,hour,2023,13,prediction,1.5101610408747634
rental_count,hour,2023,14,actual_value,1.3643835616438356
rental_count,hour,2023,14,prediction,1.479245601072063
rental_count,hour,2023,15,actual_value,1.6849315068493151
rental_count,hour,2023,15,prediction,1.7032784388498512
rental_count,hour,2023,16,actual_value,1.9287671232876713
rental_count,hour,2023,16,prediction,1.9951692016202092
rental_count,hour,2023,17,actual_value,2.3232876712328765
rental_count,hour,2023,17,prediction,2.277545023817572
rental_count,hour,2023,18,actual_value,2.6246575342465754
rental_count,hour,2023,18,prediction,2.4489698223487304
rental_count,hour,2023,19,actual_value,2.1945205479452055
rental_count,hour,2023,19,prediction,2.042167018727633
rental_count,hour,2023,20,actual_value,1.8438356164383563
rental_count,hour,2023,20,prediction,1.8821248432297673
rental_count,hour,2023,21,actual_value,1.9123287671232876
rental_count,hour,2023,21,prediction,1.8925137440624258
rental_count,hour,2023,22,actual_value,1.547945205479452
rental_count,hour,2023,22,prediction,1.370982589418458
rental_count,hour,2023,23,actual_value,1.0904109589041096
rental_count,hour,2023,23,prediction,0.9337806226049673
rental_count,month,2023,1,actual_value,0.4099462365591398
rental_count,month,2023,1,prediction,0.4427364800979858
rental_count,month,2023,2,actual_value,0.6979166666666666
rental_count,month,2023,2,prediction,0.6163460090937536
rental_count,month,2023,3,actual_value,1.364247311827957
rental_count,month,2023,3,prediction,1.1326642075507805
rental_count,month,2023,4,actual_value,1.5888888888888888
rental_count,month,2023,4,prediction,1.62458038526193
rental_count,month,2023,5,actual_value,1.7647849462365592
rental_count,month,2023,5,prediction,1.813376547743318
rental_count,month,2023,6,actual_value,1.886111111111111
rental_count,month,2023,6,prediction,1.9680470820621931
rental_count,month,2023,7,actual_value,1.2647849462365592
rental_count,month,2023,7,prediction,1.371937602253952
rental_count,month,2023,8,actual_value,1.260752688172043
rental_count,month,2023,8,prediction,1.4199836136320496
rental_count,month,2023,9,actual_value,1.7347222222222223
rental_count,month,2023,9,prediction,1.6501026589487657
rental_count,month,2023,10,actual_value,1.8897849462365592
rental_count,month,2023,10,prediction,1.6224407849089753
rental_count,month,2023,11,actual_value,1.0430555555555556
rental_count,month,2023,11,prediction,1.1649199225169364
rental_count,month,2023,12,actual_value,0.5685483870967742
rental_count,month,2023,12,prediction,0.6435105578456298
rental_count,hour,2024,0,actual_value,0.7923497267759563
rental_count,hour,2024,0,prediction,0.7375804326218435
rental_count,hour,2024,1,actual_value,0.4344262295081967
rental_count,hour,2024,1,prediction,0.45237050620358593
rental_count,hour,2024,2,actual_value,0.28688524590163933
rental_count,hour,2024,2,prediction,0.2990356459420615
rental_count,hour,2024,3,actual_value,0.1284153005464481
rental_count,hour,2024,3,prediction,0.16000757348252823
rental_count,hour,2024,4,actual_value,0.06830601092896176
rental_count,hour,2024,4,prediction,0.09848630798110972
rental_count,hour,2024,5,actual_value,0.11475409836065574
rental_count,hour,2024,5,prediction,0.14793086234351469
rental_count,hour,2024,6,actual_value,0.6256830601092896
rental_count,hour,2024,6,prediction,0.44652281504636454
rental_count,hour,2024,7,actual_value,1.4617486338797814
rental_count,hour,2024,7,prediction,1.338850769850286
rental_count,hour,2024,8,actual_value,1.9808743169398908
rental_count,hour,2024,8,prediction,2.0389573517495854
rental_count,hour,2024,9,actual_value,1.2923497267759563
rental_count,hour,2024,9,prediction,1.3315680160235421
rental_count,hour,2024,10,actual_value,1.1202185792349726
rental_count,hour,2024,10,prediction,1.1867955066662295
rental_count,hour,2024,11,actual_value,1.0491803278688525
rental_count,hour,2024,11,prediction,1.1673381845620845
rental_count,hour,2024,12,actual_value,1.4562841530054644
rental_count,hour,2024,12,prediction,1.7287700761514497
rental_count,hour,2024,13,actual_value,1.3442622950819672
rental_count,hour,2024,13,prediction,1.4721649959681262
rental_count,hour,2024,14,actual_value,1.4726775956284153
rental_count,hour,2024,14,prediction,1.4423400747145905
rental_count,hour,2024,15,actual_value,1.5519125683060109
rental_count,hour,2024,15,prediction,1.6604997933558983
rental_count,hour,2024,16,actual_value,1.9617486338797814
