target,alpha,split,rmse,mae,r2
rental_count,0.001,train,1.3164035405780146,0.9421560579688775,0.3121454889387002
rental_count,0.001,valid,1.220159551241987,0.8821475661425666,0.3092429580193863
rental_count,0.001,test,1.1267674910236947,0.8235313176714232,0.2778242710089407
return_count,10.0,train,1.329611909214069,0.9529954802550548,0.35028366531503163
return_count,10.0,valid,1.2384806322925137,0.8837903185990003,0.3488658902041535
return_count,10.0,test,1.1562457116559763,0.8274767977875576,0.30634420315248245
bike_change_from_predictions,,test,1.3007387046029564,0.8783672483958904,0.0013709822403864536
bike_change_from_predictions,,train,1.4115198633063515,0.957119402856369,0.03918340004645404
bike_change_from_predictions,,valid,1.3265482896933982,0.8969463441292503,0.02155684876881725
