target,granularity,year,key,series,value
rental_count,hour,2023,0,actual_value,0.5232876712328767
rental_count,hour,2023,0,prediction,0.49589542471985204
rental_count,hour,2023,1,actual_value,0.5013698630136987
rental_count,hour,2023,1,prediction,0.5457516381092231
rental_count,hour,2023,2,actual_value,0.39452054794520547
rental_count,hour,2023,2,prediction,0.4375832013855684
rental_count,hour,2023,3,actual_value,0.29863013698630136
rental_count,hour,2023,3,prediction,0.3981256297951042
rental_count,hour,2023,4,actual_value,0.14794520547945206
rental_count,hour,2023,4,prediction,0.20818498439887193
rental_count,hour,2023,5,actual_value,0.10410958904109589
rental_count,hour,2023,5,prediction,0.1495282029416809
rental_count,hour,2023,6,actual_value,0.2356164383561644
rental_count,hour,2023,6,prediction,0.4014077848767579
rental_count,hour,2023,7,actual_value,0.6684931506849315
rental_count,hour,2023,7,prediction,0.7917166522300243
rental_count,hour,2023,8,actual_value,2.164383561643836
rental_count,hour,2023,8,prediction,1.85379731156416
rental_count,hour,2023,9,actual_value,1.8575342465753424
rental_count,hour,2023,9,prediction,1.6395979741878977
rental_count,hour,2023,10,actual_value,1.715068493150685
rental_count,hour,2023,10,prediction,1.5241519280697444
rental_count,hour,2023,11,actual_value,2.4027397260273973
rental_count,hour,2023,11,prediction,2.2228938654915367
rental_count,hour,2023,12,actual_value,1.9013698630136986
rental_count,hour,2023,12,prediction,1.9686077372393338
rental_count,hour,2023,13,actual_value,1.5671232876712329
rental_count,hour,2023,13,prediction,1.7863141220086747
rental_count,hour,2023,14,actual_value,1.7315068493150685
rental_count,hour,2023,14,prediction,1.9407033501102813
rental_count,hour,2023,15,actual_value,1.6821917808219178
rental_count,hour,2023,15,prediction,1.8538034859904748
rental_count,hour,2023,16,actual_value,1.7561643835616438
rental_count,hour,2023,16,prediction,1.897930056664639
rental_count,hour,2023,17,actual_value,2.5287671232876714
rental_count,hour,2023,17,prediction,2.2613957288139943
rental_count,hour,2023,18,actual_value,2.6575342465753424
rental_count,hour,2023,18,prediction,2.4768852845335747
rental_count,hour,2023,19,actual_value,1.821917808219178
rental_count,hour,2023,19,prediction,1.7843503646045291
rental_count,hour,2023,20,actual_value,1.3424657534246576
rental_count,hour,2023,20,prediction,1.3401976991907445
rental_count,hour,2023,21,actual_value,1.1315068493150684
rental_count,hour,2023,21,prediction,1.0815792830699367
rental_count,hour,2023,22,actual_value,0.8575342465753425
rental_count,hour,2023,22,prediction,0.8835355672056111
rental_count,hour,2023,23,actual_value,0.5534246575342465
rental_count,hour,2023,23,prediction,0.6240149932518573
rental_count,month,2023,1,actual_value,0.46236559139784944
rental_count,month,2023,1,prediction,0.6508366107181576
rental_count,month,2023,2,actual_value,0.6830357142857143
rental_count,month,2023,2,prediction,0.7465050752468104
rental_count,month,2023,3,actual_value,1.0362903225806452
rental_count,month,2023,3,prediction,1.1355081119853885
rental_count,month,2023,4,actual_value,1.288888888888889
rental_count,month,2023,4,prediction,1.4664011002553792
rental_count,month,2023,5,actual_value,1.471774193548387
rental_count,month,2023,5,prediction,1.5262684589145976
rental_count,month,2023,6,actual_value,1.4791666666666667
rental_count,month,2023,6,prediction,1.7242872429588563
rental_count,month,2023,7,actual_value,1.3521505376344085
rental_count,month,2023,7,prediction,1.4400057555061643
rental_count,month,2023,8,actual_value,1.456989247311828
rental_count,month,2023,8,prediction,1.4987860196481468
rental_count,month,2023,9,actual_value,1.6569444444444446
rental_count,month,2023,9,prediction,1.5196446870595013
rental_count,month,2023,10,actual_value,2.110215053763441
rental_count,month,2023,10,prediction,1.55447367081409
rental_count,month,2023,11,actual_value,1.4097222222222223
rental_count,month,2023,11,prediction,1.2402103303920156
rental_count,month,2023,12,actual_value,0.831989247311828
rental_count,month,2023,12,prediction,0.7576428085297695
rental_count,hour,2024,0,actual_value,0.5765027322404371
rental_count,hour,2024,0,prediction,0.5791800280540225
rental_count,hour,2024,1,actual_value,0.5846994535519126
rental_count,hour,2024,1,prediction,0.6257236393096673
rental_count,hour,2024,2,actual_value,0.46174863387978143
rental_count,hour,2024,2,prediction,0.50141599220975
rental_count,hour,2024,3,actual_value,0.5245901639344263
rental_count,hour,2024,3,prediction,0.4574766911279556
rental_count,hour,2024,4,actual_value,0.2540983606557377
rental_count,hour,2024,4,prediction,0.2523886364614518
rental_count,hour,2024,5,actual_value,0.17759562841530055
rental_count,hour,2024,5,prediction,0.1884649894501882
rental_count,hour,2024,6,actual_value,0.4180327868852459
rental_count,hour,2024,6,prediction,0.47517099000259183
rental_count,hour,2024,7,actual_value,0.8688524590163934
rental_count,hour,2024,7,prediction,0.9184420867779104
rental_count,hour,2024,8,actual_value,2.210382513661202
rental_count,hour,2024,8,prediction,2.1199163085613812
rental_count,hour,2024,9,actual_value,2.1366120218579234
rental_count,hour,2024,9,prediction,1.8864136284781707
rental_count,hour,2024,10,actual_value,1.530054644808743
rental_count,hour,2024,10,prediction,1.7607214821570876
rental_count,hour,2024,11,actual_value,2.4262295081967213
rental_count,hour,2024,11,prediction,2.5585686259196456
rental_count,hour,2024,12,actual_value,1.9098360655737705
rental_count,hour,2024,12,prediction,2.2724226980458284
rental_count,hour,2024,13,actual_value,1.633879781420765
