target,alpha,split,rmse,mae,r2
rental_count,1000.0,train,1.5464417630406118,1.1292318855373267,0.3058625561635887
rental_count,1000.0,valid,1.5404407888886,1.148368577596354,0.26473932359334074
rental_count,1000.0,test,1.3055186528399256,0.9756589195147134,0.20399829551830007
return_count,1000.0,train,1.6360292049750906,1.1696823786835002,0.38055441377060106
return_count,1000.0,valid,1.553122329800563,1.1344100347349524,0.3743168308593058
return_count,1000.0,test,1.3931241978117739,1.0184773668030644,0.2848966587922348
bike_change_from_predictions,,test,1.5772858290232934,1.1354606346553144,0.046739091454722326
bike_change_from_predictions,,train,1.741350508935946,1.2319217827800915,0.1201980108301044
bike_change_from_predictions,,valid,1.7430379004561285,1.2453554559395683,0.16188667607269802
