target,day_type,intercept,sin_hour_coef,cos_hour_coef,formula
rental_count,weekday,2.1582321187584355,-2.1742549246985523,-1.2419404480838196,2.158232 + (-2.174255 * sin(2pi*hour/24)) + (-1.241940 * cos(2pi*hour/24))
rental_count,offday,0.5942796610169493,-0.44283193063156,-0.1702178552635745,0.594280 + (-0.442832 * sin(2pi*hour/24)) + (-0.170218 * cos(2pi*hour/24))
return_count,weekday,2.853407557354926,1.3693557159254417,-2.440455356441643,2.853408 + (+1.369356 * sin(2pi*hour/24)) + (-2.440455 * cos(2pi*hour/24))
return_count,offday,0.6373587570621472,-0.36137250692397566,-0.19430909652888587,0.637359 + (-0.361373 * sin(2pi*hour/24)) + (-0.194309 * cos(2pi*hour/24))
