target,day_type,intercept,sin_hour_coef,cos_hour_coef,formula
rental_count,weekday,1.5055668016194335,-1.0394833708340714,-0.13026065970172507,1.505567 + (-1.039483 * sin(2pi*hour/24)) + (-0.130261 * cos(2pi*hour/24))
rental_count,offday,1.5783898305084751,-1.3215564841727363,-0.6557190805118834,1.578390 + (-1.321556 * sin(2pi*hour/24)) + (-0.655719 * cos(2pi*hour/24))
return_count,weekday,1.614541160593793,-0.9921872676057852,-0.6550705885504041,1.614541 + (-0.992187 * sin(2pi*hour/24)) + (-0.655071 * cos(2pi*hour/24))
return_count,offday,1.67725988700565,-0.8652149494328757,-1.16817807168256,1.677260 + (-0.865215 * sin(2pi*hour/24)) + (-1.168178 * cos(2pi*hour/24))
