target,day_type,intercept,sin_hour_coef,cos_hour_coef,formula
rental_count,weekday,2.226045883940621,-1.5432662967135846,-0.7923502121666454,2.226046 + (-1.543266 * sin(2pi*hour/24)) + (-0.792350 * cos(2pi*hour/24))
rental_count,offday,1.6204096045197747,-1.3480846721810698,-0.6164908505972936,1.620410 + (-1.348085 * sin(2pi*hour/24)) + (-0.616491 * cos(2pi*hour/24))
return_count,weekday,2.887989203778679,0.46289505076966275,-1.4675821847989976,2.887989 + (+0.462895 * sin(2pi*hour/24)) + (-1.467582 * cos(2pi*hour/24))
return_count,offday,1.8831214689265545,-0.8145608894787031,-1.2285295873789923,1.883121 + (-0.814561 * sin(2pi*hour/24)) + (-1.228530 * cos(2pi*hour/24))
