target,alpha,split,rmse,mae,r2
rental_count,0.001,train,1.4581819166614791,0.9898714166449829,0.3917600556904157
rental_count,0.001,valid,1.5007015065776181,0.9836064330128721,0.43076520054480716
rental_count,0.001,test,1.341015967305199,0.9566313574509925,0.2934955528484545
return_count,0.001,train,1.6006774830167716,1.1345711735789465,0.4134832951501479
return_count,0.001,valid,1.557066737611164,1.127117933500597,0.4466501223892454
return_count,0.001,test,1.476540424016757,1.102549259722583,0.28217964614148683
bike_change_from_predictions,,test,1.6111675445744165,1.1237036550943995,0.022565891116242742
bike_change_from_predictions,,train,1.6905227725834073,1.1500529596644409,0.14104730941239796
bike_change_from_predictions,,valid,1.7701626240467145,1.2103972448921665,0.14763885405337318
