row_feature,col_feature,correlation,target
day_type_weekday,corrected_pattern_prior,-0.18689862819193354,rental_count
day_type_offday,corrected_pattern_prior,0.18689862819193373,rental_count
rental_count,corrected_pattern_prior,0.5446619013614135,rental_count
base_value,day_type_weekday,-0.260106522850628,rental_count
month_weight,day_type_weekday,-0.007700099284708812,rental_count
year_weight,day_type_weekday,0.0003890531462328298,rental_count
hour_weight,day_type_weekday,4.4603060728482395e-18,rental_count
pattern_prior,day_type_weekday,-0.20887793255712048,rental_count
corrected_pattern_prior,day_type_weekday,-0.18689862819193354,rental_count
day_type_weekday,day_type_weekday,1.0,rental_count
day_type_offday,day_type_weekday,-0.9999999999999996,rental_count
rental_count,day_type_weekday,-0.11956359976277649,rental_count
base_value,day_type_offday,0.26010652285062846,rental_count
month_weight,day_type_offday,0.007700099284708587,rental_count
year_weight,day_type_offday,-0.0003890531462315406,rental_count
hour_weight,day_type_offday,-2.9363681646250926e-18,rental_count
pattern_prior,day_type_offday,0.20887793255712064,rental_count
corrected_pattern_prior,day_type_offday,0.18689862819193373,rental_count
day_type_weekday,day_type_offday,-0.9999999999999996,rental_count
day_type_offday,day_type_offday,1.0,rental_count
rental_count,day_type_offday,0.11956359976277665,rental_count
base_value,rental_count,0.40574615745867587,rental_count
month_weight,rental_count,0.25943602509174296,rental_count
year_weight,rental_count,0.02642344009408302,rental_count
hour_weight,rental_count,-0.01417477183262831,rental_count
pattern_prior,rental_count,0.5137753800256333,rental_count
corrected_pattern_prior,rental_count,0.5446619013614135,rental_count
day_type_weekday,rental_count,-0.11956359976277649,rental_count
day_type_offday,rental_count,0.11956359976277665,rental_count
rental_count,rental_count,1.0,rental_count
base_value,base_value,1.0,return_count
month_weight,base_value,0.0020708663820657052,return_count
year_weight,base_value,-0.0015272902298313728,return_count
hour_weight,base_value,-0.2871730853512531,return_count
pattern_prior,base_value,0.8040016564770461,return_count
corrected_pattern_prior,base_value,0.7679020542402815,return_count
day_type_weekday,base_value,-0.21397206333038504,return_count
day_type_offday,base_value,0.21397206333038507,return_count
return_count,base_value,0.43357960263133655,return_count
base_value,month_weight,0.0020708663820657052,return_count
month_weight,month_weight,1.0,return_count
year_weight,month_weight,-2.316143749560386e-05,return_count
hour_weight,month_weight,-6.308967056974552e-17,return_count
pattern_prior,month_weight,0.46408425402406545,return_count
corrected_pattern_prior,month_weight,0.42630926948162917,return_count
day_type_weekday,month_weight,-0.009678209154191557,return_count
day_type_offday,month_weight,0.009678209154191493,return_count
return_count,month_weight,0.27598861064611635,return_count
base_value,year_weight,-0.0015272902298313728,return_count
month_weight,year_weight,-2.316143749560386e-05,return_count
year_weight,year_weight,1.0,return_count
hour_weight,year_weight,9.511736707597666e-17,return_count
pattern_prior,year_weight,0.14238793599250624,return_count
corrected_pattern_prior,year_weight,0.1308805187050558,return_count
day_type_weekday,year_weight,0.007137802038535023,return_count
day_type_offday,year_weight,-0.007137802038528609,return_count
return_count,year_weight,0.04152600638967985,return_count
base_value,hour_weight,-0.2871730853512531,return_count
month_weight,hour_weight,-6.308967056974552e-17,return_count
year_weight,hour_weight,9.511736707597666e-17,return_count
hour_weight,hour_weight,1.0,return_count
pattern_prior,hour_weight,-0.2304153321149229,return_count
corrected_pattern_prior,hour_weight,-0.02930670647106539,return_count
day_type_weekday,hour_weight,2.7146124137954804e-17,return_count
day_type_offday,hour_weight,-2.6113149017271594e-17,return_count
return_count,hour_weight,-0.004676947465629095,return_count
base_value,pattern_prior,0.8040016564770461,return_count
month_weight,pattern_prior,0.46408425402406545,return_count
year_weight,pattern_prior,0.14238793599250624,return_count
hour_weight,pattern_prior,-0.2304153321149229,return_count
pattern_prior,pattern_prior,1.0,return_count
corrected_pattern_prior,pattern_prior,0.946482489408365,return_count
day_type_weekday,pattern_prior,-0.1755889080215246,return_count
day_type_offday,pattern_prior,0.17558890802152619,return_count
return_count,pattern_prior,0.5576272489070485,return_count
base_value,corrected_pattern_prior,0.7679020542402815,return_count
month_weight,corrected_pattern_prior,0.42630926948162917,return_count
year_weight,corrected_pattern_prior,0.1308805187050558,return_count
hour_weight,corrected_pattern_prior,-0.02930670647106539,return_count
pattern_prior,corrected_pattern_prior,0.946482489408365,return_count
corrected_pattern_prior,corrected_pattern_prior,1.0,return_count
day_type_weekday,corrected_pattern_prior,-0.15367252496170997,return_count
day_type_offday,corrected_pattern_prior,0.15367252496171052,return_count
return_count,corrected_pattern_prior,0.5909762666095925,return_count
base_value,day_type_weekday,-0.21397206333038504,return_count
month_weight,day_type_weekday,-0.009678209154191557,return_count
year_weight,day_type_weekday,0.007137802038535023,return_count
hour_weight,day_type_weekday,2.7146124137954804e-17,return_count
pattern_prior,day_type_weekday,-0.1755889080215246,return_count
corrected_pattern_prior,day_type_weekday,-0.15367252496170997,return_count
day_type_weekday,day_type_weekday,1.0,return_count
day_type_offday,day_type_weekday,-0.9999999999999996,return_count
return_count,day_type_weekday,-0.10525210551738502,return_count
base_value,day_type_offday,0.21397206333038507,return_count
month_weight,day_type_offday,0.009678209154191493,return_count
year_weight,day_type_offday,-0.007137802038528609,return_count
hour_weight,day_type_offday,-2.6113149017271594e-17,return_count
pattern_prior,day_type_offday,0.17558890802152619,return_count
corrected_pattern_prior,day_type_offday,0.15367252496171052,return_count
day_type_weekday,day_type_offday,-0.9999999999999996,return_count
day_type_offday,day_type_offday,1.0,return_count
return_count,day_type_offday,0.10525210551738541,return_count
base_value,return_count,0.43357960263133655,return_count
month_weight,return_count,0.27598861064611635,return_count
year_weight,return_count,0.04152600638967985,return_count
hour_weight,return_count,-0.004676947465629095,return_count
pattern_prior,return_count,0.5576272489070485,return_count
corrected_pattern_prior,return_count,0.5909762666095925,return_count
day_type_weekday,return_count,-0.10525210551738502,return_count
day_type_offday,return_count,0.10525210551738541,return_count
return_count,return_count,1.0,return_count
