target,granularity,year,key,series,value
rental_count,hour,2023,0,actual_value,0.473972602739726
rental_count,hour,2023,0,prediction,0.4581844414037644
rental_count,hour,2023,1,actual_value,0.4410958904109589
rental_count,hour,2023,1,prediction,0.39850546004865955
rental_count,hour,2023,2,actual_value,0.273972602739726
rental_count,hour,2023,2,prediction,0.15878851353566162
rental_count,hour,2023,3,actual_value,0.1726027397260274
rental_count,hour,2023,3,prediction,0.06499760389746989
rental_count,hour,2023,4,actual_value,0.10136986301369863
rental_count,hour,2023,4,prediction,0.14792431012891913
rental_count,hour,2023,5,actual_value,0.1095890410958904
rental_count,hour,2023,5,prediction,0.28661673232603846
rental_count,hour,2023,6,actual_value,0.3835616438356164
rental_count,hour,2023,6,prediction,0.33450071121333613
rental_count,hour,2023,7,actual_value,1.2273972602739727
rental_count,hour,2023,7,prediction,1.0688614154305538
rental_count,hour,2023,8,actual_value,1.0328767123287672
rental_count,hour,2023,8,prediction,1.2636448344422495
rental_count,hour,2023,9,actual_value,1.3972602739726028
rental_count,hour,2023,9,prediction,1.418822769646829
rental_count,hour,2023,10,actual_value,1.5452054794520549
rental_count,hour,2023,10,prediction,1.3068376938446231
rental_count,hour,2023,11,actual_value,1.8684931506849316
rental_count,hour,2023,11,prediction,1.8540348807701468
rental_count,hour,2023,12,actual_value,2.0876712328767124
rental_count,hour,2023,12,prediction,2.0369405752481304
rental_count,hour,2023,13,actual_value,2.032876712328767
rental_count,hour,2023,13,prediction,1.9982120769092417
rental_count,hour,2023,14,actual_value,1.8493150684931507
rental_count,hour,2023,14,prediction,1.9095539892339335
rental_count,hour,2023,15,actual_value,2.506849315068493
rental_count,hour,2023,15,prediction,2.3615144218238147
rental_count,hour,2023,16,actual_value,2.9726027397260273
rental_count,hour,2023,16,prediction,2.744876505594456
rental_count,hour,2023,17,actual_value,3.8054794520547945
rental_count,hour,2023,17,prediction,3.9083526844347416
rental_count,hour,2023,18,actual_value,2.9972602739726026
rental_count,hour,2023,18,prediction,3.2070167642475416
rental_count,hour,2023,19,actual_value,1.726027397260274
rental_count,hour,2023,19,prediction,1.8976431015742656
rental_count,hour,2023,20,actual_value,1.3972602739726028
rental_count,hour,2023,20,prediction,1.4936433462149585
rental_count,hour,2023,21,actual_value,1.378082191780822
rental_count,hour,2023,21,prediction,1.3840979174188466
rental_count,hour,2023,22,actual_value,0.7890410958904109
rental_count,hour,2023,22,prediction,0.8630779240585905
rental_count,hour,2023,23,actual_value,0.4767123287671233
rental_count,hour,2023,23,prediction,0.5499300228666286
rental_count,month,2023,1,actual_value,0.6182795698924731
rental_count,month,2023,1,prediction,0.8005766886648492
rental_count,month,2023,2,actual_value,0.9613095238095238
rental_count,month,2023,2,prediction,0.7784378944353505
rental_count,month,2023,3,actual_value,1.3951612903225807
rental_count,month,2023,3,prediction,1.356392079439736
rental_count,month,2023,4,actual_value,1.525
rental_count,month,2023,4,prediction,1.5515393689197838
rental_count,month,2023,5,actual_value,1.7540322580645162
rental_count,month,2023,5,prediction,1.5533504162289333
rental_count,month,2023,6,actual_value,1.7819444444444446
rental_count,month,2023,6,prediction,1.8133478239958711
rental_count,month,2023,7,actual_value,1.2916666666666667
rental_count,month,2023,7,prediction,1.5550307365005716
rental_count,month,2023,8,actual_value,1.3844086021505377
rental_count,month,2023,8,prediction,1.569874339742649
rental_count,month,2023,9,actual_value,1.6902777777777778
rental_count,month,2023,9,prediction,1.7650288733773636
rental_count,month,2023,10,actual_value,1.9153225806451613
rental_count,month,2023,10,prediction,1.5585785342779113
rental_count,month,2023,11,actual_value,1.3777777777777778
rental_count,month,2023,11,prediction,1.3767436755515026
rental_count,month,2023,12,actual_value,0.8158602150537635
rental_count,month,2023,12,prediction,0.8530331526800017
rental_count,hour,2024,0,actual_value,0.44808743169398907
rental_count,hour,2024,0,prediction,0.4497282489145693
rental_count,hour,2024,1,actual_value,0.3907103825136612
rental_count,hour,2024,1,prediction,0.389617418042957
rental_count,hour,2024,2,actual_value,0.24316939890710382
rental_count,hour,2024,2,prediction,0.15469260892116907
rental_count,hour,2024,3,actual_value,0.10382513661202186
rental_count,hour,2024,3,prediction,0.06189768281738941
rental_count,hour,2024,4,actual_value,0.11202185792349727
rental_count,hour,2024,4,prediction,0.14055989549296097
rental_count,hour,2024,5,actual_value,0.1994535519125683
rental_count,hour,2024,5,prediction,0.2764406783282617
rental_count,hour,2024,6,actual_value,0.19398907103825136
rental_count,hour,2024,6,prediction,0.3257844303868193
rental_count,hour,2024,7,actual_value,1.0710382513661203
rental_count,hour,2024,7,prediction,1.0391587415513437
rental_count,hour,2024,8,actual_value,1.0819672131147542
rental_count,hour,2024,8,prediction,1.2316391072569954
rental_count,hour,2024,9,actual_value,1.489071038251366
rental_count,hour,2024,9,prediction,1.3852751188150305
rental_count,hour,2024,10,actual_value,1.1174863387978142
rental_count,hour,2024,10,prediction,1.2787154479671234
rental_count,hour,2024,11,actual_value,1.9972677595628416
rental_count,hour,2024,11,prediction,1.8133478905565659
rental_count,hour,2024,12,actual_value,2.139344262295082
rental_count,hour,2024,12,prediction,1.993340886625706
rental_count,hour,2024,13,actual_value,1.9262295081967213
rental_count,hour,2024,13,prediction,1.95712454093386
rental_count,hour,2024,14,actual_value,1.7923497267759563
rental_count,hour,2024,14,prediction,1.8718225221785807
rental_count,hour,2024,15,actual_value,2.180327868852459
rental_count,hour,2024,15,prediction,2.3131984775799883
rental_count,hour,2024,16,actual_value,2.6174863387978142
rental_count,hour,2024,16,prediction,2.687522233362787
rental_count,hour,2024,17,actual_value,4.601092896174864
rental_count,hour,2024,17,prediction,3.8226389015682756
rental_count,hour,2024,18,actual_value,3.8934426229508197
rental_count,hour,2024,18,prediction,3.138429700180704
rental_count,hour,2024,19,actual_value,1.8770491803278688
rental_count,hour,2024,19,prediction,1.8603085304208522
rental_count,hour,2024,20,actual_value,1.3961748633879782
rental_count,hour,2024,20,prediction,1.4651936010831392
rental_count,hour,2024,21,actual_value,1.4453551912568305
rental_count,hour,2024,21,prediction,1.3572371700340127
rental_count,hour,2024,22,actual_value,0.7950819672131147
rental_count,hour,2024,22,prediction,0.8474868260879118
rental_count,hour,2024,23,actual_value,0.5519125683060109
rental_count,hour,2024,23,prediction,0.5405928588391247
rental_count,month,2024,1,actual_value,0.8145161290322581
rental_count,month,2024,1,prediction,0.8146849773311418
rental_count,month,2024,2,actual_value,0.9727011494252874
rental_count,month,2024,2,prediction,0.7424576807867567
rental_count,month,2024,3,actual_value,1.25
rental_count,month,2024,3,prediction,1.2900073529601288
rental_count,month,2024,4,actual_value,1.75
rental_count,month,2024,4,prediction,1.5509226442997108
rental_count,month,2024,5,actual_value,1.8400537634408602
rental_count,month,2024,5,prediction,1.5267389840594212
rental_count,month,2024,6,actual_value,1.926388888888889
rental_count,month,2024,6,prediction,1.722825008531335
rental_count,month,2024,7,actual_value,1.456989247311828
rental_count,month,2024,7,prediction,1.5784812273303617
rental_count,month,2024,8,actual_value,1.375
rental_count,month,2024,8,prediction,1.5180839549654628
rental_count,month,2024,9,actual_value,1.4166666666666667
rental_count,month,2024,9,prediction,1.7048344155841315
rental_count,month,2024,10,actual_value,1.6693548387096775
rental_count,month,2024,10,prediction,1.5577861035587455
rental_count,month,2024,11,actual_value,1.3833333333333333
rental_count,month,2024,11,prediction,1.3308395661728705
rental_count,month,2024,12,actual_value,0.9771505376344086
rental_count,month,2024,12,prediction,0.8533406052212248
rental_count,hour,2025,0,actual_value,0.4575342465753425
rental_count,hour,2025,0,prediction,0.4561771375210462
rental_count,hour,2025,1,actual_value,0.5808219178082191
rental_count,hour,2025,1,prediction,0.39670639019795884
rental_count,hour,2025,2,actual_value,0.24383561643835616
rental_count,hour,2025,2,prediction,0.1581473628819699
rental_count,hour,2025,3,actual_value,0.18082191780821918
rental_count,hour,2025,3,prediction,0.06409182976967799
rental_count,hour,2025,4,actual_value,0.1643835616438356
rental_count,hour,2025,4,prediction,0.1454783316725727
rental_count,hour,2025,5,actual_value,0.18082191780821918
rental_count,hour,2025,5,prediction,0.28204927379492495
rental_count,hour,2025,6,actual_value,0.23013698630136986
rental_count,hour,2025,6,prediction,0.33027080162518585
rental_count,hour,2025,7,actual_value,1.3945205479452054
rental_count,hour,2025,7,prediction,1.0551298687233106
rental_count,hour,2025,8,actual_value,1.873972602739726
rental_count,hour,2025,8,prediction,1.2491316076712784
rental_count,hour,2025,9,actual_value,1.4136986301369863
rental_count,hour,2025,9,prediction,1.4038265771489538
rental_count,hour,2025,10,actual_value,0.9424657534246575
rental_count,hour,2025,10,prediction,1.2942445188211142
rental_count,hour,2025,11,actual_value,1.5095890410958903
rental_count,hour,2025,11,prediction,1.8364033022245596
rental_count,hour,2025,12,actual_value,1.5808219178082192
rental_count,hour,2025,12,prediction,2.0183383540795443
rental_count,hour,2025,13,actual_value,1.326027397260274
rental_count,hour,2025,13,prediction,1.9808419564886333
rental_count,hour,2025,14,actual_value,1.273972602739726
rental_count,hour,2025,14,prediction,1.8937499171650636
rental_count,hour,2025,15,actual_value,1.5780821917808219
rental_count,hour,2025,15,prediction,2.341961924051744
rental_count,hour,2025,16,actual_value,2.136986301369863
rental_count,hour,2025,16,prediction,2.7223392603096
rental_count,hour,2025,17,actual_value,3.3205479452054796
rental_count,hour,2025,17,prediction,3.875874299131734
rental_count,hour,2025,18,actual_value,2.5506849315068494
rental_count,hour,2025,18,prediction,3.1815167736715324
rental_count,hour,2025,19,actual_value,1.536986301369863
rental_count,hour,2025,19,prediction,1.8839451081829497
rental_count,hour,2025,20,actual_value,1.0904109589041096
rental_count,hour,2025,20,prediction,1.4835535974425758
rental_count,hour,2025,21,actual_value,1.0027397260273974
rental_count,hour,2025,21,prediction,1.375045021258009
rental_count,hour,2025,22,actual_value,0.6684931506849315
rental_count,hour,2025,22,prediction,0.8581813776239127
rental_count,hour,2025,23,actual_value,0.4904109589041096
rental_count,hour,2025,23,prediction,0.5473493998549203
rental_count,month,2025,1,actual_value,0.7204301075268817
rental_count,month,2025,1,prediction,0.7693124109423535
rental_count,month,2025,2,actual_value,0.6428571428571429
rental_count,month,2025,2,prediction,0.7747323073142072
rental_count,month,2025,3,actual_value,1.1008064516129032
rental_count,month,2025,3,prediction,1.3057606201346323
rental_count,month,2025,4,actual_value,1.5069444444444444
rental_count,month,2025,4,prediction,1.5962759259516184
rental_count,month,2025,5,actual_value,1.299731182795699
rental_count,month,2025,5,prediction,1.5201507887800143
rental_count,month,2025,6,actual_value,1.4472222222222222
rental_count,month,2025,6,prediction,1.7440593169766847
rental_count,month,2025,7,actual_value,1.321236559139785
rental_count,month,2025,7,prediction,1.5978941052517484
rental_count,month,2025,8,actual_value,1.23252688172043
rental_count,month,2025,8,prediction,1.5115245434010596
rental_count,month,2025,9,actual_value,1.4722222222222223
rental_count,month,2025,9,prediction,1.846760064383517
rental_count,month,2025,10,actual_value,1.2365591397849462
rental_count,month,2025,10,prediction,1.524441236708712
rental_count,month,2025,11,actual_value,1.1805555555555556
rental_count,month,2025,11,prediction,1.3244132287484145
rental_count,month,2025,12,actual_value,0.6854838709677419
rental_count,month,2025,12,prediction,0.8779498301990142
return_count,hour,2023,0,actual_value,0.5808219178082191
return_count,hour,2023,0,prediction,0.46654318775530673
return_count,hour,2023,1,actual_value,0.5424657534246575
return_count,hour,2023,1,prediction,0.3960693345866467
return_count,hour,2023,2,actual_value,0.42191780821917807
return_count,hour,2023,2,prediction,0.44651083080478543
return_count,hour,2023,3,actual_value,0.35342465753424657
return_count,hour,2023,3,prediction,0.7118241224425541
return_count,hour,2023,4,actual_value,0.12876712328767123
return_count,hour,2023,4,prediction,0.4666808476939275
return_count,hour,2023,5,actual_value,0.10136986301369863
return_count,hour,2023,5,prediction,0.20900141185034263
return_count,hour,2023,6,actual_value,0.40821917808219177
return_count,hour,2023,6,prediction,0.32764868774345884
return_count,hour,2023,7,actual_value,1.2876712328767124
return_count,hour,2023,7,prediction,1.3688891106120586
return_count,hour,2023,8,actual_value,3.5671232876712327
return_count,hour,2023,8,prediction,2.890420653139676
return_count,hour,2023,9,actual_value,3.1616438356164385
return_count,hour,2023,9,prediction,3.559133712167308
return_count,hour,2023,10,actual_value,1.821917808219178
return_count,hour,2023,10,prediction,1.9304520249961594
return_count,hour,2023,11,actual_value,1.8520547945205479
return_count,hour,2023,11,prediction,2.0611610078464944
return_count,hour,2023,12,actual_value,2.4136986301369863
return_count,hour,2023,12,prediction,2.310305942658464
return_count,hour,2023,13,actual_value,2.8054794520547945
return_count,hour,2023,13,prediction,2.6080964175646293
return_count,hour,2023,14,actual_value,2.2273972602739724
return_count,hour,2023,14,prediction,2.118574893477171
return_count,hour,2023,15,actual_value,2.287671232876712
return_count,hour,2023,15,prediction,2.23391363290037
return_count,hour,2023,16,actual_value,2.334246575342466
return_count,hour,2023,16,prediction,2.4298726039859946
return_count,hour,2023,17,actual_value,3.26027397260274
return_count,hour,2023,17,prediction,3.3037951092539415
return_count,hour,2023,18,actual_value,3.361643835616438
return_count,hour,2023,18,prediction,3.513658856518132
return_count,hour,2023,19,actual_value,2.180821917808219
return_count,hour,2023,19,prediction,2.2357263079720675
return_count,hour,2023,20,actual_value,1.6136986301369862
return_count,hour,2023,20,prediction,1.5023674417755055
return_count,hour,2023,21,actual_value,1.178082191780822
return_count,hour,2023,21,prediction,1.3052760859813632
return_count,hour,2023,22,actual_value,0.9753424657534246
return_count,hour,2023,22,prediction,0.928124471145042
return_count,hour,2023,23,actual_value,0.5972602739726027
return_count,hour,2023,23,prediction,0.4683458099501781
return_count,month,2023,1,actual_value,0.717741935483871
return_count,month,2023,1,prediction,0.8469340906350133
return_count,month,2023,2,actual_value,1.0758928571428572
return_count,month,2023,2,prediction,0.9335357637395625
return_count,month,2023,3,actual_value,1.5564516129032258
return_count,month,2023,3,prediction,1.5871011987239099
return_count,month,2023,4,actual_value,1.8402777777777777
return_count,month,2023,4,prediction,2.05152481406042
return_count,month,2023,5,actual_value,2.100806451612903
return_count,month,2023,5,prediction,1.9711394079196534
return_count,month,2023,6,actual_value,2.183333333333333
return_count,month,2023,6,prediction,2.383518498725639
return_count,month,2023,7,actual_value,1.571236559139785
return_count,month,2023,7,prediction,1.748542593112603
return_count,month,2023,8,actual_value,1.6505376344086022
return_count,month,2023,8,prediction,1.7592566931877731
return_count,month,2023,9,actual_value,2.0208333333333335
return_count,month,2023,9,prediction,2.017332553782331
return_count,month,2023,10,actual_value,2.349462365591398
return_count,month,2023,10,prediction,1.9488472105523815
return_count,month,2023,11,actual_value,1.7444444444444445
return_count,month,2023,11,prediction,1.6527071882853321
return_count,month,2023,12,actual_value,0.9045698924731183
return_count,month,2023,12,prediction,0.9731619127667976
return_count,hour,2024,0,actual_value,0.5519125683060109
return_count,hour,2024,0,prediction,0.526848604240442
return_count,hour,2024,1,actual_value,0.5491803278688525
return_count,hour,2024,1,prediction,0.4673812253803382
return_count,hour,2024,2,actual_value,0.46174863387978143
return_count,hour,2024,2,prediction,0.5197385693198797
return_count,hour,2024,3,actual_value,0.2978142076502732
return_count,hour,2024,3,prediction,0.8096753999949493
return_count,hour,2024,4,actual_value,0.1912568306010929
return_count,hour,2024,4,prediction,0.5178120203048387
return_count,hour,2024,5,actual_value,0.10109289617486339
return_count,hour,2024,5,prediction,0.22375005561110484
return_count,hour,2024,6,actual_value,0.3114754098360656
return_count,hour,2024,6,prediction,0.35426928199343627
return_count,hour,2024,7,actual_value,2.1475409836065573
return_count,hour,2024,7,prediction,1.4904558920985078
return_count,hour,2024,8,actual_value,3.240437158469945
return_count,hour,2024,8,prediction,3.140501356437314
return_count,hour,2024,9,actual_value,3.9836065573770494
return_count,hour,2024,9,prediction,3.8607661735308976
return_count,hour,2024,10,actual_value,2.1065573770491803
return_count,hour,2024,10,prediction,2.0940380345278347
return_count,hour,2024,11,actual_value,2.3469945355191255
return_count,hour,2024,11,prediction,2.23569318861756
return_count,hour,2024,12,actual_value,2.2568306010928962
return_count,hour,2024,12,prediction,2.505835709582632
return_count,hour,2024,13,actual_value,2.390710382513661
return_count,hour,2024,13,prediction,2.828815168553005
return_count,hour,2024,14,actual_value,2.079234972677596
return_count,hour,2024,14,prediction,2.3000974953381186
return_count,hour,2024,15,actual_value,2.308743169398907
return_count,hour,2024,15,prediction,2.4258962502660273
return_count,hour,2024,16,actual_value,2.7185792349726774
return_count,hour,2024,16,prediction,2.639359195179525
return_count,hour,2024,17,actual_value,3.1256830601092895
return_count,hour,2024,17,prediction,3.589090486096685
return_count,hour,2024,18,actual_value,3.4098360655737703
return_count,hour,2024,18,prediction,3.8211444042048455
return_count,hour,2024,19,actual_value,2.3278688524590163
return_count,hour,2024,19,prediction,2.4361516432400823
return_count,hour,2024,20,actual_value,1.4207650273224044
return_count,hour,2024,20,prediction,1.6407067158832802
return_count,hour,2024,21,actual_value,1.2950819672131149
return_count,hour,2024,21,prediction,1.4302315178664011
return_count,hour,2024,22,actual_value,0.8879781420765027
return_count,hour,2024,22,prediction,1.0219336327850652
return_count,hour,2024,23,actual_value,0.5437158469945356
return_count,hour,2024,23,prediction,0.517056076861615
return_count,month,2024,1,actual_value,0.9637096774193549
return_count,month,2024,1,prediction,0.9571022394368701
return_count,month,2024,2,actual_value,1.0459770114942528
return_count,month,2024,2,prediction,1.0052744712496213
return_count,month,2024,3,actual_value,1.4650537634408602
return_count,month,2024,3,prediction,1.6874806784013914
return_count,month,2024,4,actual_value,2.245833333333333
return_count,month,2024,4,prediction,2.28455030477172
return_count,month,2024,5,actual_value,2.2338709677419355
return_count,month,2024,5,prediction,2.1586264901698295
return_count,month,2024,6,actual_value,2.3583333333333334
return_count,month,2024,6,prediction,2.5181589646620264
return_count,month,2024,7,actual_value,1.8266129032258065
return_count,month,2024,7,prediction,1.9774722118380144
return_count,month,2024,8,actual_value,1.6586021505376345
return_count,month,2024,8,prediction,1.8980857801138473
return_count,month,2024,9,actual_value,1.8166666666666667
return_count,month,2024,9,prediction,2.1697821122633383
return_count,month,2024,10,actual_value,2.064516129032258
return_count,month,2024,10,prediction,2.169703711713458
return_count,month,2024,11,actual_value,1.6875
return_count,month,2024,11,prediction,1.7841151141500247
return_count,month,2024,12,actual_value,1.1586021505376345
return_count,month,2024,12,prediction,1.0856217577311726
return_count,hour,2025,0,actual_value,0.6767123287671233
return_count,hour,2025,0,prediction,0.5032208608370486
return_count,hour,2025,1,actual_value,0.915068493150685
