target,alpha,split,rmse,mae,r2
rental_count,1000.0,train,1.541739890963875,0.9843063620933652,0.29409184144360145
rental_count,1000.0,valid,1.520747338784153,1.0118076177172521,0.27485479503335986
rental_count,1000.0,test,1.3922391994384322,0.9284597010228475,0.28225913310811745
return_count,100.0,train,1.662390994101636,1.057245250436709,0.35992661827890193
return_count,100.0,valid,1.6504725782608027,1.0199482365145043,0.35088974517956084
return_count,100.0,test,1.6092533882521693,0.9389444357498028,0.29850162989410656
bike_change_from_predictions,,test,1.5230094052580567,0.9238618937798423,-0.07895139242544524
bike_change_from_predictions,,train,1.5010924569032649,0.9009080811279608,0.005766931050022239
bike_change_from_predictions,,valid,1.5860179205929121,0.9963315727639462,-0.06602634609333102
