target,day_type,intercept,sin_hour_coef,cos_hour_coef,formula
rental_count,weekday,0.9500674763832662,-0.8167619095724382,-0.01278309232210644,0.950067 + (-0.816762 * sin(2pi*hour/24)) + (-0.012783 * cos(2pi*hour/24))
rental_count,offday,1.3750000000000007,-1.4294843766670067,-0.13728303412806037,1.375000 + (-1.429484 * sin(2pi*hour/24)) + (-0.137283 * cos(2pi*hour/24))
return_count,weekday,1.1470985155195688,-0.9713184362207191,0.10935919596734688,1.147099 + (-0.971318 * sin(2pi*hour/24)) + (+0.109359 * cos(2pi*hour/24))
return_count,offday,1.5451977401129948,-1.6514326035460798,-0.04476350306255062,1.545198 + (-1.651433 * sin(2pi*hour/24)) + (-0.044764 * cos(2pi*hour/24))
