target,weight_type,key,value
rental_count,month_weight,1,0.47137894077858883
rental_count,month_weight,2,0.5455007138924876
rental_count,month_weight,3,0.8906641991549044
rental_count,month_weight,4,1.2215714747411235
rental_count,month_weight,5,1.281662048960456
rental_count,month_weight,6,1.3082036458909738
rental_count,month_weight,7,0.9806365426955591
rental_count,month_weight,8,0.9650598310383992
rental_count,month_weight,9,1.270683446142596
rental_count,month_weight,10,1.3176487738610967
rental_count,month_weight,11,1.1022939357053405
rental_count,month_weight,12,0.6446964471384766
rental_count,year_weight,2023,0.9826827547438836
rental_count,year_weight,2024,1.0918852143908853
rental_count,year_weight,2025,0.9254320308652315
rental_count,hour_weight,0,0.7703669182210083
rental_count,hour_weight,1,0.590898720245734
rental_count,hour_weight,2,0.3773266229662636
rental_count,hour_weight,3,0.38535515587068875
rental_count,hour_weight,4,0.3047221387340473
rental_count,hour_weight,5,0.26401557727770564
rental_count,hour_weight,6,1.234150114422144
rental_count,hour_weight,7,1.2384757365064176
rental_count,hour_weight,8,3.3291477225730204
rental_count,hour_weight,9,1.929712180310256
rental_count,hour_weight,10,0.9633332900923426
rental_count,hour_weight,11,0.7768675988268178
rental_count,hour_weight,12,0.8095685281249642
rental_count,hour_weight,13,0.7540101142737847
rental_count,hour_weight,14,0.724304454186213
rental_count,hour_weight,15,0.8588317758759378
rental_count,hour_weight,16,1.0843769713302207
rental_count,hour_weight,17,1.0139593555333775
rental_count,hour_weight,18,1.4056453656708305
rental_count,hour_weight,19,1.2681764547745333
rental_count,hour_weight,20,1.0148733307571922
rental_count,hour_weight,21,1.1177208861743926
rental_count,hour_weight,22,1.0609092010079517
rental_count,hour_weight,23,0.7232517862441521
return_count,month_weight,1,0.4290723678624753
return_count,month_weight,2,0.5364202055633787
return_count,month_weight,3,0.8353386311520319
return_count,month_weight,4,1.2504869034024535
return_count,month_weight,5,1.2466514059163083
return_count,month_weight,6,1.2913239063943887
return_count,month_weight,7,0.961715506856964
return_count,month_weight,8,0.9791954059244923
return_count,month_weight,9,1.2917767122284929
return_count,month_weight,10,1.328850270570482
return_count,month_weight,11,1.1650711798628852
return_count,month_weight,12,0.6840975042656483
return_count,year_weight,2023,0.8907676728806894
return_count,year_weight,2024,1.1089699790239516
return_count,year_weight,2025,1.0002623480953592
return_count,hour_weight,0,0.7540300791412113
return_count,hour_weight,1,0.5794949915416214
return_count,hour_weight,2,0.4857518629693907
return_count,hour_weight,3,0.35623543381081707
return_count,hour_weight,4,0.3329318875739311
return_count,hour_weight,5,0.3841936097965827
return_count,hour_weight,6,1.5092770524260155
return_count,hour_weight,7,3.977261659222635
return_count,hour_weight,8,2.428530835726463
return_count,hour_weight,9,1.258177993917111
return_count,hour_weight,10,0.9218719349973893
return_count,hour_weight,11,0.7343309360606994
return_count,hour_weight,12,0.7296772180042185
return_count,hour_weight,13,0.6758593323363659
return_count,hour_weight,14,0.6041778238596287
return_count,hour_weight,15,0.6660896307031521
return_count,hour_weight,16,0.8022599480381298
return_count,hour_weight,17,1.0972518670873674
return_count,hour_weight,18,1.277911702633074
return_count,hour_weight,19,1.0870270950903544
return_count,hour_weight,20,0.9068188514497001
return_count,hour_weight,21,0.9300025889362333
return_count,hour_weight,22,0.9160764992982182
return_count,hour_weight,23,0.5847591653796895
