row_feature,col_feature,correlation,target
pattern_prior,hour_weight,0.18454674860023132,return_count
corrected_pattern_prior,hour_weight,0.4632774745182527,return_count
day_type_weekday,hour_weight,-2.8079024463917017e-18,return_count
day_type_offday,hour_weight,9.509521831991605e-19,return_count
return_count,hour_weight,0.2874577468630809,return_count
base_value,pattern_prior,0.8191570422989073,return_count
month_weight,pattern_prior,0.4604303726166804,return_count
year_weight,pattern_prior,0.22027483637214693,return_count
hour_weight,pattern_prior,0.18454674860023132,return_count
pattern_prior,pattern_prior,1.0,return_count
corrected_pattern_prior,pattern_prior,0.9276552461696372,return_count
day_type_weekday,pattern_prior,0.07210022211296149,return_count
day_type_offday,pattern_prior,-0.07210022211296031,return_count
return_count,pattern_prior,0.5498351992129764,return_count
base_value,corrected_pattern_prior,0.769544512927296,return_count
month_weight,corrected_pattern_prior,0.4121408261649254,return_count
year_weight,corrected_pattern_prior,0.1971006747585145,return_count
hour_weight,corrected_pattern_prior,0.4632774745182527,return_count
pattern_prior,corrected_pattern_prior,0.9276552461696372,return_count
corrected_pattern_prior,corrected_pattern_prior,1.0,return_count
day_type_weekday,corrected_pattern_prior,0.05800181024227587,return_count
day_type_offday,corrected_pattern_prior,-0.05800181024227475,return_count
return_count,corrected_pattern_prior,0.5993751974291244,return_count
base_value,day_type_weekday,0.09140980787867896,return_count
month_weight,day_type_weekday,-0.008662811631263891,return_count
year_weight,day_type_weekday,0.006340832658445432,return_count
hour_weight,day_type_weekday,-2.8079024463917017e-18,return_count
pattern_prior,day_type_weekday,0.07210022211296149,return_count
corrected_pattern_prior,day_type_weekday,0.05800181024227587,return_count
day_type_weekday,day_type_weekday,1.0,return_count
day_type_offday,day_type_weekday,-0.9999999999999996,return_count
return_count,day_type_weekday,0.0460222550925411,return_count
base_value,day_type_offday,-0.09140980787867867,return_count
month_weight,day_type_offday,0.0086628116312637,return_count
year_weight,day_type_offday,-0.006340832658439319,return_count
hour_weight,day_type_offday,9.509521831991605e-19,return_count
pattern_prior,day_type_offday,-0.07210022211296031,return_count
corrected_pattern_prior,day_type_offday,-0.05800181024227475,return_count
day_type_weekday,day_type_offday,-0.9999999999999996,return_count
day_type_offday,day_type_offday,1.0,return_count
return_count,day_type_offday,-0.046022255092540605,return_count
base_value,return_count,0.4600908805831438,return_count
month_weight,return_count,0.24810588110463247,return_count
year_weight,return_count,0.10985549294663491,return_count
hour_weight,return_count,0.2874577468630809,return_count
pattern_prior,return_count,0.5498351992129764,return_count
corrected_pattern_prior,return_count,0.5993751974291244,return_count
day_type_weekday,return_count,0.0460222550925411,return_count
day_type_offday,return_count,-0.046022255092540605,return_count
return_count,return_count,1.0,return_count
