station_id,avg_rental,rental_std,weekday_avg,weekend_avg,peak_ratio,night_ratio,weekday_weekend_gap
2318,5.188512518409426,3.6189990299563974,5.429447852760736,4.568421052631579,0.3814930456996878,0.10729491910303718,0.8610268001291574
2319,15.171270718232044,9.128464020185838,18.094412331406552,7.770731707317073,0.29806991988346687,0.11653313911143481,10.32368062408948
2320,16.032640949554896,7.969041313969892,16.085062240663902,15.901041666666666,0.30806959096798076,0.16731445493244493,0.18402057399723581
2321,11.809655172413793,6.350026364172127,11.343023255813954,12.961722488038278,0.37631394533987383,0.09869189441719224,-1.6186992322243245
2323,13.01418439716312,8.444829153166852,15.992202729044834,5.057291666666667,0.2876294277929155,0.03923705722070845,10.934911062378166
2324,20.545205479452054,9.275467903421625,20.766283524904214,19.990384615384617,0.3421789571942926,0.13088411788238433,0.7758989095195972
2325,24.069958847736626,11.077240805901557,24.18846153846154,23.77511961722488,0.2974867498717729,0.18174046845614636,0.4133419212366576
2326,17.035714285714285,9.421438824848336,17.68846153846154,15.403846153846153,0.3313981615868408,0.14279954845992582,2.2846153846153854
2327,21.233926128590973,12.129043521901442,25.191570881226053,11.349282296650717,0.37553150367220717,0.1164798350727999,13.842288584575336
2328,17.242090784044017,9.758473892084284,19.76300578034682,10.951923076923077,0.3186278420422816,0.1250099720781811,8.811082703423743
2329,12.860724233983287,7.772037316519397,15.015473887814313,7.318407960199005,0.3012778860732077,0.13656053714533248,7.6970659276153075
2330,12.961485557083906,6.741275516267204,14.551923076923076,8.966183574879228,0.362517245038735,0.16364215218083414,5.5857395020438485
2331,15.391724137931034,8.414072527520824,17.61849710982659,9.781553398058252,0.38937180750963346,0.11900707948740927,7.8369437117683365
2332,37.52667578659371,18.52285629258721,42.95402298850575,23.971291866028707,0.36023622047244097,0.11479294254884806,18.98273112247704
2333,18.561379310344826,11.303847107106595,21.639691714836225,10.805825242718447,0.4842832726462064,0.06665675856431597,10.833866472117778
2334,6.449213161659514,4.395058938885066,7.5019607843137255,3.6084656084656084,0.3349600709849157,0.07364685004436557,3.893495175848117
2335,44.231190150478795,21.05029622231846,49.49233716475096,31.09090909090909,0.4893761791358674,0.1047227291003,18.401428073841867
2336,10.82409972299169,6.09138231510431,11.862403100775193,8.223300970873787,0.3383237364043506,0.14459373000639794,3.6391021299014064
2337,14.684499314128944,7.337566560179757,14.861538461538462,14.24401913875598,0.3752452125175152,0.17010742643624474,0.6175193227824813
2339,14.167352537722907,6.8425766898180225,14.339080459770114,13.734299516908212,0.45362122385747483,0.10679705654531371,0.6047809428619022
2340,39.90821917808219,19.749350171974495,42.837164750957854,32.55769230769231,0.362750145882676,0.12590533072460783,10.279472443265547
2341,17.832641770401107,8.974938147783266,18.37015503875969,16.492753623188406,0.32738695416117275,0.11254168928876135,1.8774014155712848
2342,38.231190150478795,18.11719567887185,41.469348659003835,30.14354066985646,0.39557018642430314,0.1314273446165957,11.325807989147375
2344,12.366391184573002,6.660903940405935,12.346820809248555,12.415458937198068,0.3388282468255736,0.23201158387168636,-0.0686381279495123
2347,6.833333333333333,4.973627973117026,7.314285714285714,5.447058823529412,0.37893569844789354,0.09667405764966741,1.867226890756302
2348,41.04794520547945,26.00256719197406,51.11877394636015,15.774038461538462,0.3499749707992658,0.07615551476722843,35.34473548482169
2349,19.511142061281337,12.392995888402922,22.549323017408124,11.696517412935323,0.40245556428010565,0.13933899635948319,10.8528056044728
2350,5.808844507845935,3.4744753281305165,6.1301775147929,4.969072164948454,0.3479862475442043,0.1662573673870334,1.161105349844446
2351,11.988965517241379,6.7592694409885095,12.68208092485549,10.242718446601941,0.3641279337321675,0.138403129314312,2.4393624782535497
2352,7.417298937784522,5.855691486439545,8.48155737704918,4.380116959064328,0.35106382978723405,0.07037643207855974,4.101440417984852
2353,17.55540166204986,11.682358876658801,18.905405405405407,14.127450980392156,0.3630769230769231,0.1385404339250493,4.777954425013251
2354,4.087278106508876,2.565252306330662,4.107942973523421,4.032432432432432,0.4042707202316323,0.14730365544697793,0.07551054109098931
2356,11.98728813559322,7.677819925101904,12.98046875,9.392857142857142,0.3484152232826676,0.14045010015317544,3.5876116071428577
2357,11.988904299583911,6.787233853427071,13.801158301158301,7.364532019704433,0.35955576122165667,0.12054604349838038,6.436626281453868
2358,15.807956104252401,9.48705840989691,17.43953934740883,11.721153846153847,0.4463727872266574,0.1544602568552586,5.718385501254982
2359,18.025991792065664,8.637327890635135,19.75095785440613,13.717703349282298,0.3998633983456022,0.10093344463838506,6.033254505123834
2360,16.77716643741403,8.768675541251513,19.0,11.23076923076923,0.3718947282118554,0.12224317455111913,7.76923076923077
2362,13.918844566712517,7.065242186081346,14.260115606936417,13.067307692307692,0.32434034983694043,0.20940804427314952,1.192807914628725
2363,8.602493074792244,5.04115043015507,9.58220502901354,6.131707317073171,0.3009177266140718,0.20318789244888102,3.4504977119403692
2364,13.134800550206327,7.17383422211518,15.223076923076922,7.888888888888889,0.35323070478584145,0.1465074876950466,7.334188034188033
2365,14.56121045392022,7.7369837495659475,15.019267822736031,13.41826923076923,0.2883997732854714,0.23748346873228793,1.6009985919668015
2368,9.399165507649514,5.884027704936276,9.77626459143969,8.453658536585365,0.367712340929269,0.10550458715596331,1.3226060548543241
2369,29.698630136986303,15.969093032394786,34.35823754789272,18.004807692307693,0.33879151291512916,0.11789667896678967,16.353429855585027
2370,11.085164835164836,6.279014608756183,11.101923076923077,11.04326923076923,0.32304832713754644,0.14721189591078068,0.058653846153847056
2371,8.65166908563135,6.487510427082128,9.42,6.619047619047619,0.3509478275457138,0.13554772689146116,2.8009523809523813
2372,24.78219178082192,13.541500935644319,25.126436781609197,23.91826923076923,0.3376264440882207,0.16046653031894312,1.208167550839967
2373,17.16,9.66492776637682,17.7678916827853,15.649038461538462,0.3060847198778233,0.15545374166063822,2.118853221246839
2375,32.303693570451436,16.660369679142725,36.82375478927203,21.014354066985646,0.4568052850004235,0.1285677987634454,15.809400722286384
2376,14.636363636363637,9.084835776683425,16.247443762781185,10.55440414507772,0.4963935083149669,0.12011620917651773,5.693039617703464
2377,43.23255813953488,20.53231549561181,46.92911877394636,34.0,0.3889820586653166,0.10040186058285606,12.929118773946357
2380,11.485557083906466,5.708675717070779,12.848076923076922,8.06280193236715,0.33209580838323355,0.23988023952095808,4.785274990709773
2381,11.337969401947149,6.044043712168673,12.412790697674419,8.605911330049262,0.3696025515210991,0.17480372914622178,3.8068793676251573
2382,12.595598349381017,6.249970348658921,13.506743737957612,10.322115384615385,0.34869498744130173,0.15758436169051,3.1846283533422266
2383,6.977433004231312,3.5858398003176246,7.084479371316307,6.705,0.40004042854255106,0.18132201334141904,0.3794793713163065
2384,38.464383561643835,20.207957727538272,41.47318007662835,30.91346153846154,0.4876242031411375,0.11574486270878592,10.559718538166813
2385,14.093150684931507,7.806267552731901,15.32183908045977,11.009615384615385,0.3609059097978227,0.17904354587869362,4.312223695844384
2386,7.832618025751073,6.260053954587383,8.257936507936508,6.733333333333333,0.36602739726027395,0.12986301369863013,1.5246031746031745
