,반납대여소번호
1555,2313
1545,2377
1494,2369
1536,2319
1500,2340
1499,2306
1493,2422
1532,2325
1502,2330
1521,2375
1508,2430
1630,3604
1650,2308
1517,2387
1506,2420
1654,3618
1515,3630
1510,2404
1512,3611
1516,2375
1511,2332
1578,3602
1556,2390
1535,2342
1525,3602
1595,4916
1529,2340
1752,2404
1509,2348
1520,2325
1543,2412
1527,3651
1600,4913
1518,2375
1514,3602
1533,2306
1526,2375
1523,3640
1522,2420
1560,2382
1537,2429
1557,2384
1519,4911
1553,2342
1531,3606
1539,2306
1541,2351
1565,3647
1534,2335
1538,2375
1540,2333
1549,2422
1546,2307
1559,2377
1592,4913
1631,2415
1590,4913
1572,2369
1589,2323
1530,4918
1547,3647
1548,2375
1561,3644
1544,2420
1686,2303
1551,2425
1721,2369
1562,2403
1552,2412
1542,2356
1574,2332
1706,2358
1563,2405
1554,2335
1580,2339
1564,3642
1550,2332
1585,3640
1568,2422
1558,2327
1584,2357
1569,2377
1593,2344
1570,2306
1621,3643
1640,2401
1573,2325
1566,2418
1571,2335
1599,2423
1598,2423
1577,2321
1575,2418
1567,2418
1587,2333
1605,2328
1583,2341
1612,2422
1586,2340
1579,3604
1596,2394
1581,2369
1582,2404
1576,4911
1753,2325
1623,4917
1607,2312
1594,4911
1626,2340
1588,3628
1649,2340
1633,2302
1610,2405
1591,2332
1597,3612
1603,2340
1602,2306
1676,4903
1662,2404
1613,3604
1673,2428
1620,2310
1632,2372
1653,3644
1659,3629
1611,2320
1608,3606
1601,2307
1615,2306
1734,2358
1606,3630
1641,4906
1625,2405
1616,2412
1689,2423
1617,2372
1619,3641
1661,4917
1618,2321
1711,2341
1690,2404
1698,2325
1732,3636
1614,2426
1688,2426
1628,2334
1651,2387
1627,3604
1643,2414
1679,2331
1638,2348
1629,3614
1718,2403
1637,2332
1685,2301
1648,2331
1646,2349
1636,3644
1635,2404
1639,2365
1667,2325
1746,2405
1642,2383
1656,3630
1669,2426
1644,3618
1645,2423
1655,3636
1647,2319
1652,2332
1678,2302
1658,2394
1705,2321
1657,4907
1769,2404
1770,2404
1660,2416
1684,3651
1666,2315
1699,2340
1668,2368
1680,2415
1691,2370
1663,2409
1665,2405
1674,2306
1739,2315
1664,2413
1670,2409
1697,2308
1671,2358
1696,2336
1677,2330
1687,2382
1683,3640
1672,4911
1682,2339
1692,2389
1675,4911
1681,2410
1707,3651
1729,2406
1709,2331
1778,2305
1712,2387
1694,2329
1756,2321
1693,2324
1723,2330
1695,2412
1731,2332
1733,2359
1701,4906
1700,2429
1704,4902
1716,2304
1702,2410
1703,2420
1708,2342
1832,2342
1727,2325
1710,2415
1714,2313
1720,2384
1717,2373
1787,3634
1715,2332
1713,3643
1736,2414
1759,2418
1765,4919
1719,2419
1747,2308
1722,2415
1809,2375
1728,2354
1726,2384
1725,4918
1724,3649
1730,2335
1740,2411
1737,2387
1735,2340
1760,2341
1829,2358
2746,3634
2673,2324
2684,2323
2681,2368
2732,2340
2676,3649
2679,2411
2737,2332
2686,4918
2724,3627
2733,2340
2688,2303
2761,2427
2682,3629
2690,2375
2738,3634
2697,4913
2693,2335
2813,2387
2696,2333
2731,2381
2701,4901
2691,2409
2748,2415
2692,2312
2707,3616
2710,3641
2711,2306
2718,2408
2702,2306
2700,3641
2703,2375
2694,4906
2705,2319
2709,4905
2714,2377
2719,2429
2712,2306
2722,3636
2699,2377
2720,3644
2708,2396
2715,2342
2717,3618
2877,2375
2721,2421
2769,3606
2819,2354
2726,3646
2713,2348
2723,2312
2776,2302
2729,3606
2730,3651
2760,2304
2728,2415
2757,2320
2752,2363
2734,2315
2749,2421
2740,2335
2735,2325
2744,2413
2747,2351
2755,2415
2736,3646
2742,2306
2739,2385
2743,3622
2741,2335
2754,2348
2775,2342
2756,2382
2753,3628
2745,2302
2892,2415
2916,2416
2828,2362
2751,2420
2773,2339
2765,3636
2759,2306
3000,2370
2764,2385
2964,2306
2770,3636
2774,2377
2772,2406
2762,3641
2798,2377
2822,2380
2763,2342
2771,2404
2835,2370
2767,2332
2758,3606
2876,3606
2781,2340
2766,2419
2777,4911
2804,2359
2782,3602
2778,2431
2783,2404
2938,2320
2812,2404
2871,2377
2779,2375
2830,2308
2780,2310
2803,2408
2786,2375
3046,2340
2794,2377
2788,2418
2826,2426
2785,2348
2787,2429
2789,2420
2801,2332
2791,2375
2790,2413
2792,2409
2806,2332
2802,2360
2815,2353
2795,2335
2797,2306
2793,2332
2796,2420
2845,3651
2809,2302
2807,3606
2820,2323
2894,2404
2800,2404
2805,2306
2824,2421
2818,2342
2874,2321
2842,2410
2808,2423
2811,2403
2849,2330
2810,2321
2863,3616
2816,2310
2814,2426
2821,2418
2834,2335
2841,2369
2817,2306
2827,2411
2825,2415
2832,4918
3071,2430
2870,2329
2829,2415
2862,2351
2836,3604
2866,2430
2882,4917
2857,3637
2837,2408
2844,2357
2843,2305
2823,2321
2852,2332
2908,3618
2831,2404
2840,3651
2833,3604
2858,2306
2846,2302
2839,3604
2838,2409
2891,2414
2861,2342
2850,2360
2886,2372
2853,2375
2856,2384
2854,2335
2848,3644
2880,3630
3020,2369
2847,2333
2872,2377
2855,2421
2920,2340
2948,2309
2913,2390
2859,2375
2958,2314
2881,2415
2989,2358
2868,4914
3036,2324
2945,2309
2902,2340
2864,2412
2851,3614
2898,3630
2996,4902
2879,4914
2860,2417
2867,2370
2869,3604
2865,2384
2988,3636
2878,2326
3005,4906
2889,4906
2885,2319
2901,2386
2936,2414
2903,2331
2873,4911
2883,2408
2917,2333
2887,4901
2895,2406
2934,4911
2955,2308
2884,2411
2942,2426
2899,2309
2909,2306
2956,2421
2911,3641
2896,2411
3023,2375
2888,4914
2893,2310
2890,3604
2900,3618
2906,2431
2897,2321
2915,2383
2904,2365
2960,2423
2907,2372
2905,3618
2925,2413
2918,2362
2935,3651
2910,3609
2961,2429
2912,2369
3055,3618
2914,2339
2919,2326
2927,3636
2923,2372
2949,2340
2922,2412
2992,2369
2937,2370
2929,2385
2962,2388
2941,2387
2924,4917
2921,2308
2939,2308
2928,2319
2947,2358
2930,2412
2933,2414
2932,2414
2931,4902
2946,2336
3009,2411
2926,2405
2977,2332
2953,3628
2957,2339
2972,3618
2940,2409
2983,2306
3010,2411
2967,2404
2944,2410
2943,2313
2951,2332
2987,4906
2952,2340
2978,2394
2950,4918
2968,2410
2954,2326
2959,2394
2976,2387
2966,2358
3089,3609
2963,2412
2971,2348
2973,2372
2965,4916
2970,3602
2980,2377
2969,2431
2975,2412
2974,3614
2981,2377
2979,2332
2984,3630
2982,2417
2985,2341
2990,2313
3093,2325
3032,3630
2991,3616
2997,2339
2986,3614
3110,2404
2998,2411
3004,2320
2994,4911
2995,2431
3021,2306
4125,2335
4133,2429
4130,2393
4159,2389
4138,2405
4126,4901
4154,3628
4228,3627
4131,3649
4134,2375
4136,2303
4135,2342
4145,4901
4141,2333
4209,3641
4295,2387
4168,2418
4157,2420
4139,2409
4144,3604
4137,2419
4151,2342
4158,3621
4148,2421
4140,2409
4143,2360
4147,2409
4360,4906
4142,2306
4155,2412
4161,2413
4163,2308
4152,3614
4162,2308
4150,3616
4181,2431
4207,2306
4177,2360
4146,2410
4164,4906
4153,2411
4227,2342
4196,2342
4160,3612
4167,2418
4349,2309
4180,2340
4189,2394
4170,2315
4212,2396
4165,4906
4176,4905
4185,4901
4211,2403
4175,2431
4202,2306
4213,2408
4172,3641
4218,2359
4182,2335
4222,4901
4215,2329
4191,2332
4205,2408
4268,2306
4183,2312
4234,2360
4184,2425
4188,3636
4223,3606
4224,3606
4178,2403
4190,3636
4230,2325
4192,2357
4199,2335
4186,2401
4261,2412
4198,2335
4197,2335
4216,2331
4245,4908
4263,2377
4247,2329
4210,2369
4203,4918
4267,2427
4194,3614
4302,2302
4238,2423
4235,2320
4290,2372
4249,2348
4239,2339
4232,2413
4200,2377
4214,2420
4220,2348
4240,2431
4277,4914
4217,3606
4318,4906
4229,2310
4231,3614
4226,2342
4233,2309
4219,2333
4236,2340
4296,2405
4243,4911
4241,3614
4255,2315
4425,2416
4250,2365
4244,2332
4242,2328
4248,3648
4326,2308
4299,2306
4266,3602
4251,2415
4262,2423
4490,2369
4270,2405
4525,2431
4257,2375
4264,2368
4272,2413
4279,2389
4252,2375
4259,2375
4254,2414
4253,4916
4246,2377
4271,2325
4274,2333
4298,2323
4256,3606
4367,2315
4265,2416
4276,2335
4284,2381
4289,2332
4282,2388
4273,2420
4321,2358
4297,2342
4269,3606
4307,2430
4275,2321
4421,2313
4287,2360
4283,3614
4364,2312
4281,3647
4317,2308
4410,2423
4303,3641
4293,2306
4292,4906
4331,2332
4288,3641
4278,2398
4300,2360
4375,2401
4280,2375
4291,4901
4294,2431
4397,2351
4301,4905
4286,2416
4327,2357
4285,2375
4323,2421
4305,4918
4452,2428
4311,2405
4476,2313
4308,2306
4369,3643
4353,2408
4322,2319
4306,2339
4430,2354
4313,2306
4498,2306
4304,2429
4315,2340
4309,2306
4405,2330
4334,2308
4332,2330
4310,2332
4320,2418
4335,4902
4436,2362
4337,2404
4330,3649
4411,2373
4347,2369
4325,3604
4319,2329
4333,2308
4428,2415
4386,3618
4316,2386
4552,2348
4329,2304
4328,3641
4340,2380
4359,2335
4336,2415
4380,2385
4324,2410
4338,2333
4388,2353
4503,2381
4374,2427
4348,2332
4343,3643
4394,2302
4346,2306
4339,2321
4527,4906
4370,4902
4342,2418
4564,2404
4350,3651
4341,2418
4354,3602
4365,2306
4355,3642
4352,4902
4351,3640
4416,3634
4361,2337
4357,2394
4356,2306
4420,2390
4381,2427
4344,2377
4382,3636
4345,2384
4393,2390
4390,3636
4528,2358
4415,2302
4378,2337
4543,4902
4417,3618
4379,2426
4358,2332
4541,4906
4384,2394
4362,2431
4392,2340
4366,4917
4363,2333
4368,2318
4377,2350
4385,2312
4562,2356
4439,4902
4462,3636
4404,2377
4549,2365
4371,3623
4376,2410
4396,4914
4373,2419
4395,2337
4387,3604
4372,4905
4389,2418
4391,3604
4412,2373
4399,2323
4383,2306
4401,2336
4592,2310
4406,2381
4403,3614
4402,2417
4398,2405
4407,2413
4414,2421
4456,2372
4409,2335
4413,4911
4408,4906
4495,2301
4441,2398
4450,3622
4492,2301
4502,2377
4493,2301
4400,2333
4437,2331
4424,2383
4434,2408
4418,2394
4427,2426
4423,2426
4422,2426
4426,2315
4449,2306
4431,2339
4447,2377
4429,2384
4433,2303
4499,2301
4419,2413
4442,2389
4460,2330
4435,2403
4455,2412
4463,2410
4535,2325
4432,2380
4448,2398
4445,2327
4522,2415
4444,3646
4461,2358
4440,3641
4443,4917
4451,2412
4479,2362
4573,3643
4453,2332
4496,2348
4459,2409
4457,3646
4454,2412
4458,2423
4568,2306
4446,2318
4464,2332
4475,2394
4466,2430
4474,3628
4467,2318
4483,3628
4469,3628
4572,3634
4468,2306
4465,2332
4505,4917
4473,2404
4478,3618
4481,2417
4472,2313
4514,2421
4477,2420
4470,4902
4471,2354
4512,2306
4515,2340
4488,2335
4480,4903
4504,2339
4540,2415
4501,2315
4482,2394
4516,3616
4489,2302
4538,2327
4519,2370
4487,2306
4491,3629
4518,2370
4530,2394
4531,4913
4532,4913
4485,2405
4484,2303
4486,2356
4511,2360
4510,2415
4529,4913
4524,2360
4508,3641
4494,3644
4513,2342
4497,2387
4500,3644
4517,2423
4633,2430
4506,3604
4507,2333
4537,4914
4521,3629
4520,2342
4625,3609
4534,2381
4509,2302
4523,3614
4539,4911
4526,2382
4533,2304
4576,2415
4650,2358
5646,2375
5667,2315
5661,2396
5641,2313
5640,3602
5645,2342
5636,4906
5672,2390
5647,2377
5662,2308
5643,2411
5658,4901
5653,2303
5757,2341
5648,4905
5635,2348
5639,3649
5664,2306
5679,2404
5666,2427
5649,3604
5716,3641
5660,2329
5655,2332
5669,2405
5668,2414
5650,2312
5659,2375
5685,2303
5663,2312
5657,3646
5654,2350
5732,2415
5678,2410
5682,2362
5741,2387
5743,2416
5754,2335
5665,4905
5864,3636
5677,3614
5675,3618
5676,2387
5671,2306
5683,2364
5673,3616
5689,2335
5674,3628
5719,2390
5729,4902
5706,2408
5725,2398
5691,2410
5714,3628
5688,2362
5703,2394
5693,3609
5684,2418
5718,4905
5690,2359
5687,2422
5723,2331
5709,2404
5697,3604
5711,3614
5768,2406
5700,2409
5800,2317
5692,2340
5699,2335
5694,2335
5710,3622
5931,2375
5704,2342
5727,2423
5696,3604
5717,2348
5708,3622
5734,3604
5772,2340
5707,2420
5712,2423
5890,2416
5701,2416
5695,3627
5715,2384
5698,3627
5763,2364
5766,2377
5919,3651
5702,3627
5724,2326
5705,3627
5720,2328
5731,2307
5735,2408
5730,2308
5838,2388
5713,2315
5728,3640
5780,2325
5815,2416
5738,3609
5737,2389
5785,2415
5733,2420
5742,3602
5750,2431
5746,2408
5744,2365
5755,2396
5736,3629
5749,2430
5739,2375
5932,3618
5748,2333
5740,2348
5752,2306
5823,3641
5856,2362
5751,2306
5745,2416
5758,2369
5753,2385
5945,2351
5771,2342
5775,2415
5796,2406
5759,2360
5747,2431
5777,2415
5781,2323
5756,3647
5783,2324
5760,2333
5761,2377
5857,2373
5816,2415
5801,2340
5812,2303
5787,3649
5762,2308
5779,2335
5770,2306
5765,2306
5764,2418
5769,4901
5774,3649
5847,2401
5810,2422
5868,2340
5782,3612
5767,2416
5773,2332
6033,2327
5798,4906
5776,2431
5794,2382
5778,2431
5788,2412
5784,2420
5824,2403
5808,2337
5789,3628
5935,2312
5817,2430
5792,3641
5793,2403
5795,2375
5786,2415
5791,2335
5802,2327
5790,2416
5865,2324
5852,3643
5958,2307
5813,3638
5804,2381
5797,3637
5814,2396
5948,2313
5811,2421
5867,2321
5799,2420
5872,2339
5806,4905
5803,2332
5807,3640
5874,2410
5805,2306
5809,3628
5825,2357
5861,3623
5822,3628
5828,2415
5830,3636
5986,2342
5863,2394
5819,3628
5832,2405
5818,2405
5900,4917
5991,2369
5851,2359
5835,2328
5841,2415
5827,2422
5836,2430
5840,2340
5882,2371
5821,2415
5833,2318
5883,3644
5831,2412
5834,2375
5829,2336
5988,2329
5843,3618
5905,4906
5897,3614
5860,3651
6051,3629
5842,3647
5870,4918
5844,2348
5839,4913
5922,2415
5846,2372
5859,2382
5871,2431
5912,3628
5853,2417
5849,2340
5876,2382
5850,4911
5837,2416
5906,2308
5845,2350
5880,2377
5848,3604
5959,2388
5855,2394
5866,2394
5888,2301
5923,2339
5889,2330
6011,2349
5901,2339
5909,3628
5899,2420
5878,2394
5937,2384
5996,3606
5887,3636
5877,2380
5894,2331
5925,2426
5862,3614
5879,4911
5907,2356
5898,3636
5938,2428
5904,2372
5916,2333
5873,4907
5869,2416
5911,2428
5980,2430
5875,2358
5895,4906
5971,4906
5886,2388
5891,2405
5881,2431
5896,3622
5884,3606
5893,2383
5885,3644
5892,4911
5914,2415
5915,2421
5903,2412
5902,4906
5966,2428
5924,2387
5913,4906
5908,2306
5929,2308
5910,2384
5930,2319
5920,3628
5960,2388
5954,2362
5918,2416
5939,4918
5940,3640
5928,2429
5917,2313
5927,2332
5936,2429
5946,2370
5926,2317
5951,2359
5933,2423
5934,4907
5950,3616
5943,3618
5947,2326
5944,3614
5942,2302
5953,2348
6146,2404
5974,2315
5941,2413
5956,3614
5957,2384
5952,3623
5949,2418
5955,2312
6185,4913
5984,2332
5962,2331
5961,2306
5973,2330
5964,2325
6030,2429
6076,2325
5979,2430
5965,2429
6009,2358
5967,2405
5963,2354
6075,3618
5969,2335
5976,3651
5968,4913
5970,2429
5977,2341
5972,3614
5978,3630
6063,2340
5975,2306
5985,4906
5989,2418
5981,3606
7184,2335
7194,4901
7191,2411
7185,3649
7429,2301
7199,2413
7430,2301
7278,2306
7192,3640
7208,2430
7331,3641
7239,2405
7352,2387
7186,2301
7205,2364
7251,4915
7201,2342
7189,2385
7246,2385
7272,2357
7227,3609
7203,3621
7195,2421
7207,2375
7214,3612
7270,2375
7284,2377
7209,2333
7228,2413
7232,2320
7210,2390
7313,2415
7392,2311
7213,2303
7233,2359
7211,3641
7226,2306
7220,2340
7237,3618
7236,2410
7229,4906
7249,3618
7241,2365
7235,2415
7240,2428
7260,4909
7215,3640
7224,3612
7221,2396
7234,2337
7216,3623
7231,2360
7275,4905
7242,3609
7243,2362
7259,2306
7365,2408
7440,2348
7267,2408
7238,2306
7247,2384
7244,4914
7261,2428
7245,3616
7257,2313
7255,2320
7256,3602
7263,2412
7254,2421
7357,2314
7250,2381
7276,2327
7264,2335
7518,2388
7252,2406
7258,2408
7266,4906
7491,2324
7288,4902
7297,2320
7393,2340
7269,2312
7279,2404
7265,2335
7280,2348
7271,2335
7335,2332
7268,3606
7262,2423
7291,2413
7314,2403
7281,4918
7309,2359
7464,2373
7289,3651
7287,2389
7290,2416
7273,2416
7363,2370
7274,2410
7302,2377
7295,2360
7318,2398
7283,2420
7307,4915
7286,2327
7341,2429
7327,2413
7299,2325
7300,2357
7310,2430
7292,2377
7294,3614
7375,3646
7285,3623
7312,2406
7303,2405
7293,3604
7520,4906
7358,2404
7296,3640
7298,2332
7306,2330
7370,3651
7315,2335
7324,2416
7304,3651
7317,2306
7328,2323
7343,2348
7305,2423
7329,2348
7471,2413
7308,4901
7332,3628
7311,3640
7316,2375
7330,2342
7319,2375
7320,3622
7342,2342
7323,2375
7383,2358
7325,4906
7321,2431
7367,2398
7334,2405
7414,3643
7457,2412
7451,2325
7326,2416
7354,2359
7349,3643
7410,2377
7339,2332
7337,2420
7322,2380
7351,3641
7344,3629
7347,2414
7340,3634
7346,3651
7336,2404
7355,2416
7366,2332
7376,3628
7467,2340
7400,4917
7371,3647
7338,2313
7380,2369
7348,2324
7373,2323
7384,2333
7362,2360
7364,2335
7350,3649
7356,4914
7359,2341
7360,2332
7386,3651
7353,2377
7385,2333
7397,4918
7368,2306
7361,2335
7438,4916
7378,2302
7390,3634
7411,2394
7369,2324
7388,2429
7377,2333
7374,4906
7379,2343
7372,2325
7561,2428
7445,2301
7425,2430
7396,3651
7398,2411
7382,3604
7415,2353
7403,2405
7387,2382
7381,2418
7391,2377
7421,2422
7408,2410
7406,2306
7462,2350
7395,2420
7417,4902
7401,4913
7394,3641
7419,2377
7416,2405
7402,4911
7434,2351
7389,2415
7405,2418
7435,2421
7590,4914
7418,2409
7426,2331
7481,2306
7476,2409
7433,2421
7413,3609
7412,3606
7452,2303
7399,2356
7439,3606
7427,2377
7508,2375
7407,2388
7404,2319
7431,2394
7409,2403
7422,2303
7442,2306
7424,2380
7423,2384
7420,2369
7446,3630
7474,3651
7492,2340
7432,2418
7436,3602
7453,2359
7494,2368
7428,3604
7459,2421
7444,2387
7468,2359
7473,2365
7543,2327
7466,2385
7541,3636
7441,2339
7447,4918
7482,2404
7458,2332
7488,2406
7478,2406
7460,3642
7450,2331
7469,2423
7455,2416
7448,2358
7514,2319
7449,2340
7454,2394
7477,4918
7472,2325
7461,2406
7470,2328
7465,2409
7538,2426
7456,2306
7490,2416
7480,4906
7493,2420
7512,4917
7463,3627
7475,3628
7479,2406
7485,3622
7484,2406
7483,3638
7511,3622
7486,4906
7552,2415
7503,2383
7516,4918
7487,2394
7601,2416
7517,3636
7495,2384
7497,3630
7515,2408
7506,2410
7496,3629
7502,2412
7499,3646
7489,4906
7500,2403
7545,3621
7534,3637
7523,2311
7501,2420
7530,3630
7498,4905
7509,3612
7507,2409
7504,3629
7505,2312
7529,2314
7510,2418
7526,2382
7527,2370
7513,3649
7621,2325
7535,3630
7531,4902
7533,4906
7519,2425
7528,3618
7542,3636
7525,2429
7586,2339
7532,2362
7521,2420
7522,3623
7576,3609
7602,4906
7536,3641
7591,2325
7540,3611
7524,2333
7539,2327
7537,2394
7554,2342
7550,2326
7544,4909
7548,2408
7553,2335
7555,2360
7546,2333
7558,3615
7615,2337
7551,2423
7624,4915
7547,2342
7560,2360
7549,2421
7556,2412
7557,4917
7567,2304
7620,2303
7559,2431
7562,2398
7593,2331
7583,2306
7585,4913
7570,2426
7563,2357
7568,2341
8200,2428
8231,3628
8201,3646
8198,2428
8193,2303
8211,2359
8232,2303
8266,3636
8208,2431
8209,2431
8205,2414
8207,2381
8229,2335
8212,2332
8216,2365
8213,2327
8217,4919
8251,2362
8224,2335
8214,2323
8218,2430
8215,2335
8227,2328
8220,2409
8280,2426
8271,2365
8278,2362
8223,2332
8230,2339
8265,2306
8245,2324
8241,2331
8348,4913
8292,2372
8237,2377
8247,2319
8244,3614
8239,2380
8354,2348
8235,2365
8234,3642
8236,3642
8243,2335
8249,2411
8246,2368
8253,2307
8263,3614
8261,2325
8289,2372
8358,3618
8341,3636
8256,4918
8330,2324
8264,2324
8258,2310
8250,3612
8257,2394
8255,2319
8294,2305
8293,2370
8334,3628
8260,3618
8252,2386
8290,2404
8259,2302
8269,2347
8288,2404
8267,2335
8277,3651
8276,2342
8270,3649
8268,2419
8272,2370
8287,2303
8275,2342
8279,2375
8282,2335
8327,3636
8283,2421
8273,2363
8281,3642
8286,2333
8284,2429
8300,2377
8285,2369
8298,2426
8296,2429
8338,3636
8329,2404
8302,2342
8291,3649
8307,2358
8295,4906
8309,2408
8328,2308
8299,2404
8315,2430
8308,2411
8297,2335
8314,2413
8301,2349
8310,2362
8303,3604
8311,4909
8340,2404
8312,2382
8306,2358
8304,2325
8357,2307
8305,3628
8319,2372
8332,2327
8313,2320
8317,2422
8316,2358
8322,2323
8347,2416
8318,2302
8333,2420
8321,2325
8323,2418
8326,2420
8325,2420
8337,2389
8349,2340
8320,2348
8324,2423
8331,2303
8343,4907
8345,2412
8406,3637
8336,2327
8355,3612
8339,3612
8335,2409
8381,2359
8353,4914
8342,2326
8362,3606
8395,4916
8344,2302
8350,2377
8356,2389
8359,2308
8351,2423
8346,2373
8352,2303
8360,2332
8361,2410
8387,2333
8363,2384
8364,2412
8377,2418
8376,2315
8380,2360
8365,2365
8366,2365
8411,2351
8413,2342
8420,3618
8367,2335
8386,2313
8383,2418
8371,2384
8384,2418
8368,2419
8378,2356
8385,2409
8370,2426
8379,2389
8369,2377
8375,4913
8393,2392
8372,2377
8373,2365
8374,2365
9115,2414
9104,2320
9156,4902
9112,2370
9110,3616
9108,2377
9111,2382
9153,2331
9158,3616
9169,2386
9117,2320
9121,3651
9124,2384
9134,2384
9129,4906
9119,3614
9122,2385
9144,2405
9123,4914
9146,2405
9152,2415
9164,3651
9133,2404
9131,2431
9178,2337
9203,2358
9127,3651
9137,3610
9180,2337
9136,3610
9149,2405
9154,3634
9135,2431
9138,3651
9150,2342
9147,2375
9171,2315
9139,2332
9190,2415
9143,2320
9170,2306
9142,2335
9174,2408
9162,3628
9148,2373
9155,2377
9163,3636
9189,2340
9157,2416
9194,2413
9253,2307
9195,2413
9161,2377
9219,2377
9159,3623
9256,2415
9181,2308
9166,2306
9165,2330
9179,3634
9168,3651
9205,2351
9191,3621
9167,3651
9184,4906
9176,2340
9223,3606
9175,2381
9172,2358
9222,3606
9255,3634
9177,3614
9197,2349
9185,2419
9200,3628
9192,2324
9182,2409
9183,2420
9186,2420
9187,2335
9201,2321
9193,2404
9234,2415
9209,2415
9210,2394
9244,2384
9204,2377
9196,2340
9212,3634
9213,2372
9198,3649
9207,3614
9202,3641
9206,2348
9250,2369
9259,2428
9214,2421
9208,4917
9211,3634
9217,2328
9218,2359
9245,2384
9215,3611
9230,2401
9216,2419
9243,3627
9228,2418
9227,2418
9221,3618
9220,2342
9231,2358
9224,3651
9229,2359
9225,2306
9233,3609
9226,3614
9232,2321
9240,2387
9235,4913
9237,2335
9248,2415
9276,2337
9242,2415
9294,2331
9239,2431
9236,2382
9241,2431
9278,3627
9280,3627
9238,2382
9281,2308
9279,3627
9246,4915
9249,3630
9288,2324
9247,3636
9251,4906
9254,4906
9252,2414
9258,3614
9275,2394
9265,2387
9261,2320
9264,2382
9283,2413
9260,2427
9263,2382
9297,4902
9262,2382
9267,2301
9266,2415
9325,2359
10458,2404
10683,2427
10491,2308
10427,3628
10515,2326
10590,3627
10430,2411
10421,2411
10459,2423
10413,3614
10424,2428
10450,2329
10471,3628
10422,3649
10429,2313
10452,2359
10448,2328
10434,2303
10437,3604
10457,3609
10440,2405
10447,4901
10442,2421
10441,2301
10454,2335
10479,2390
10439,2375
10516,3616
10540,2415
10449,2306
10481,2427
10433,2340
10444,2330
10451,2333
10528,3641
10467,3609
10523,2421
10461,2331
10578,2387
10463,2431
10464,2420
10475,2328
10462,2302
10469,2306
10466,2403
10490,2430
10482,2328
10468,2409
10465,2332
10460,2423
10504,2360
10476,2416
10486,2359
10495,2375
10480,2423
10473,2312
10505,2394
10478,3623
10470,2422
10487,2342
10492,2381
10503,2408
10648,2359
10577,2420
10535,3651
10474,3614
10498,2375
10485,2431
10690,2301
10484,2358
10483,3630
10488,3614
10521,2320
10511,3622
10489,2431
10779,2332
10497,2388
10558,2315
10509,2401
10502,2418
10496,2428
10493,2335
10510,2415
10501,2330
10499,2360
10514,2384
10500,2329
10700,3614
10512,2306
10518,2348
10554,2363
10519,3647
10507,2360
10525,2301
10567,3627
10508,2416
10762,3618
10564,2382
10562,2382
10668,2318
10517,3634
10513,4911
10526,3628
10600,3651
10533,2382
10662,2330
10541,2332
10547,2327
10584,2415
10684,2377
10543,2306
10549,2413
10529,3641
10532,2377
10538,2364
10649,2350
10746,2370
10524,2419
10537,2337
10536,2431
10534,2306
10531,2420
10727,4902
10548,2410
10530,3614
10552,4914
10527,2364
10557,2340
10641,2310
10601,2371
10555,2429
10553,2332
10616,2405
10539,2348
10560,3602
10596,2404
10551,2332
10544,2350
10660,2350
10790,2303
10679,2416
10569,2315
10561,2375
10563,3614
10571,2347
10576,3615
10575,3641
10568,2308
10579,2342
10556,2306
10570,3629
10572,2421
10620,4902
