,반납대여소번호
2931,2405
2995,2372
2932,2332
2906,2372
3201,2407
3174,2328
2913,2384
2923,2327
2909,3614
2919,4924
2901,2410
3171,2336
2935,2352
3000,2396
3170,2357
2946,2418
3080,2340
2938,2302
2998,2356
2975,2382
3086,2372
2942,3651
2945,3651
3457,2329
2943,3651
3133,2403
3179,2413
2917,2369
2930,4918
2926,3641
3270,2324
2936,2332
2933,2375
3545,2359
3455,2423
2944,2431
3100,3646
2962,3641
2977,4923
3723,2421
2953,2417
2939,2308
2961,2375
2989,3618
3217,2396
2954,2335
3011,2332
2979,2319
3128,2302
3032,3629
3041,2370
2956,3614
3704,2301
2963,2375
3024,3618
2937,2306
3225,2320
3377,2423
3023,2431
2983,2325
3042,3614
3260,2342
2965,2376
2950,2330
3182,2382
3025,2415
3035,2335
2971,4915
3226,4923
2974,2431
2978,2339
3097,2303
3031,3636
2988,2370
3059,2335
3015,2421
3044,2381
2951,2303
3189,2404
3076,2403
3099,3627
3531,2364
2966,2394
3094,4906
3068,3630
3007,2306
3004,2416
2999,4925
3110,2331
3034,2384
3048,2404
3218,4926
3053,2365
3030,2332
3078,3644
3008,2365
3010,2384
3002,2407
3105,3614
2970,2382
2980,2419
3131,3618
3014,2353
3063,2377
3055,2302
3070,3630
3084,4908
3114,2313
3012,2353
3083,4908
3036,3636
3231,2381
3089,3606
3145,2369
3021,3614
3039,2394
3003,2420
3065,2419
3750,2301
3020,3641
3073,2306
3040,2320
3125,4901
3296,2421
3276,2389
3126,2332
3033,2321
3061,2429
3050,2412
3555,3651
2992,2327
3087,2362
3880,3628
3101,3604
3037,3647
3052,2403
3267,2429
3049,2390
3056,2358
3143,3614
3027,2302
3022,3628
3203,2418
3437,3623
3093,2405
3193,2418
3229,4924
3019,2334
3274,2348
3038,2419
3399,2421
3205,2418
3271,2356
3066,4918
3162,2415
3459,2409
3155,2333
3026,3620
3163,3637
3166,2333
3104,3609
3075,2309
3268,2303
3202,3628
3136,3616
3195,4911
3108,2425
3043,2335
3135,3628
3172,2344
3071,3636
3236,3604
3046,2383
3129,3618
3300,2412
3303,2335
3176,2357
3190,2327
3283,2394
3187,2319
3028,3604
3258,2389
3443,2423
3119,4918
3082,2389
3188,2315
3349,2410
3144,2306
3121,2384
3251,3614
3178,2335
3233,2431
3106,2305
3091,3647
3169,2344
3622,2384
3051,3627
3103,3609
3164,2310
3159,2324
3140,3643
3102,2310
3200,2370
3146,2409
3069,2341
3047,2319
3220,2335
3180,3648
3127,4906
3092,3641
3095,2369
3058,2419
3151,2306
3117,2319
3096,2403
3250,2330
3060,2319
3198,2407
3157,2416
3304,2376
3181,2306
3158,2328
3130,4906
3115,2306
3098,2332
3134,4906
3734,3641
3688,2404
3123,2423
3703,2340
3196,2407
3253,3646
3137,2342
3113,2431
3167,3627
3238,2430
3150,2430
3132,4919
3148,2429
3085,2353
3074,2376
3168,2305
3244,2306
3111,3604
3186,4923
3120,4914
3184,2306
3138,2303
3223,2357
3147,2377
3175,2420
3308,2302
3240,2385
3662,2423
3154,2384
3387,2423
3265,2386
3211,2409
3215,2332
3124,2420
3318,2357
3199,2415
3142,3612
3228,2349
3118,2420
3319,2418
3107,2419
3194,2407
3141,4911
3275,2376
3206,2430
3112,3651
3232,2423
3116,4914
3315,3646
3204,2377
3280,2426
3212,2384
3489,2340
3691,2387
3288,2302
3222,2408
3183,2377
3122,2327
3325,2421
3197,3628
3149,2416
3471,2387
3470,2343
3285,2302
3230,2305
3273,2306
3213,2409
3298,2412
3139,4914
3338,2401
3324,2412
3234,2381
3336,2307
3305,2357
3458,2365
3385,2390
3402,2423
3192,2336
3191,2388
3316,2333
3209,3651
3263,2377
3153,4929
3152,2407
3342,2337
3219,2302
3284,2411
3674,2332
3227,2332
3286,3622
3299,2406
3388,2342
3416,2359
3210,4928
3569,3643
3185,4917
3293,2353
3216,2369
3255,2332
3426,2429
3246,2429
3375,2407
3214,2420
3522,4923
3567,3602
3456,3609
3287,2326
3242,4914
3207,2305
3536,3642
3475,4914
3243,2327
3264,2310
3472,4914
3307,2324
3862,2384
3302,2383
3239,4911
3256,2403
3277,2394
3320,2384
3428,2409
3269,2394
3221,4902
3435,2302
3310,2335
3321,2415
3282,2337
3393,2340
3327,2327
3281,2412
3332,2403
3480,3651
3295,2337
3235,2360
3347,4923
3254,2350
3248,2411
3517,3627
3241,2420
3792,4928
3262,3604
3345,2407
3301,3641
3257,2404
3290,2323
3343,2407
3272,3614
3344,2407
3266,2418
3973,2370
3616,4913
3373,2340
3326,2404
3249,2369
3386,2332
3297,3643
3423,2327
3740,2418
3329,2306
3322,4905
3331,4917
3259,2369
3396,2306
3392,2431
3333,2387
3360,2389
3292,2416
3294,2327
3355,3646
3352,2323
3340,2344
3339,2389
3309,2303
3394,2359
3311,2353
3278,2407
3637,2423
3354,3640
3312,2331
3314,2335
3382,2430
3390,2358
3328,3651
3511,2308
3650,2394
3291,4906
3334,2387
3363,2384
3323,2412
3852,2340
3417,2335
3346,3647
3337,4918
3335,2350
3306,3606
3317,2418
3737,2430
3362,2306
3395,2412
3445,2305
3357,2368
3400,2306
3367,2348
3532,2421
3481,3637
3341,4917
3770,2358
3476,2375
3370,2394
3438,2377
3478,2375
3374,4924
3350,2423
3379,2332
3525,4923
3364,3606
3434,2421
3406,2302
3380,2356
3446,2405
3615,2335
3361,2327
3358,2328
3359,2413
3466,2396
3730,3638
3353,3641
3499,2368
3500,2415
3401,2371
3330,2389
3378,3629
3405,2431
3365,3614
3440,2331
3371,2388
3597,2315
3372,2418
3858,2327
3425,2419
3766,3636
3513,2389
3404,2330
3356,2303
3391,2407
3366,2358
4306,2306
3421,2340
3508,2426
3454,2302
3368,2351
3463,2302
3348,2377
3432,2368
3439,2403
3415,2387
3431,3627
3506,2389
3429,2320
3419,2412
3449,2320
3381,2388
3383,2303
3658,2384
3436,2412
3407,2305
3384,3642
3410,3638
3413,2415
3403,2324
3541,3604
3418,2387
3915,2423
3442,4908
3559,3614
3760,3612
3408,2348
3561,3622
3376,2321
3369,3647
3411,3637
3422,2306
3397,3651
3427,4917
3711,2342
3444,2415
3591,3614
3452,2306
3520,2426
3659,2373
3441,2429
3871,2422
3389,2306
3479,2421
3526,2407
3485,2390
3420,2407
3451,2412
3495,2394
3551,2423
3430,2347
3501,3630
3447,2330
3491,2328
3488,2377
3461,2302
3623,2326
3412,2425
3467,4918
3523,2341
3409,2418
3482,2407
3477,2335
3462,2429
3759,2340
3519,2350
3453,2405
3617,3618
3527,2413
3492,3643
3450,2329
3433,2418
3518,2368
3665,3606
3570,2321
3486,2373
3957,3628
3535,2372
3953,2369
3465,3614
3464,2390
3468,2412
3528,4908
3483,2333
3558,4917
3502,4901
3448,2337
3484,2320
3554,3622
3571,2412
3504,2412
3498,3622
3589,2386
3549,3614
3494,2409
3524,3624
3543,2407
3516,2339
3460,4925
3497,4913
3507,2420
3474,2409
3812,2329
3739,2429
3515,2333
3521,2315
3496,4929
3625,2421
3530,2332
3544,2307
3509,2332
3948,2420
3514,4917
3562,2377
3512,2353
3599,2377
3641,2394
3538,2332
3503,2339
3568,2360
3529,2373
3542,2394
3574,4907
3751,2380
3645,2375
3505,2404
3593,2310
3584,3618
3596,2377
3534,2307
3563,2330
3550,2405
3510,2332
3560,2394
3790,4906
3587,2413
3537,2360
3539,3651
3547,4913
3566,2369
3557,2428
3565,3627
3575,2394
3553,2327
3600,4923
3676,2328
3552,2403
3732,4918
3607,3651
3548,2382
3712,2404
3679,3606
3678,3606
3974,2372
3655,4911
3773,3618
3564,2403
3627,2369
3630,2306
3613,2334
3749,2324
3586,2384
3639,2306
3642,2420
3595,3646
3601,3623
3598,2422
3556,2306
3585,2407
3602,2306
3582,2365
3632,2419
3618,2333
3941,2310
3832,2376
3636,2381
3583,3647
3580,2321
3573,2332
3579,2358
3578,3618
3654,2309
3572,2344
3657,2388
3581,2333
4029,2335
3631,2369
3628,2302
3603,2412
3576,2426
3640,2409
3717,3622
3787,2384
3590,2405
3626,2306
3798,2365
3608,4906
3634,2431
3765,3636
3592,4925
3629,2415
3638,2359
3697,2422
3635,3614
3621,2306
3620,2306
3612,2303
3660,4923
3610,2431
3605,4923
3619,2302
3643,2431
3594,3611
3614,2302
3588,2321
3777,2384
3776,2384
3838,2376
3606,2382
3604,3649
3624,2412
3683,2330
3649,2320
3700,2423
3651,2335
3611,2308
3633,2324
3663,2426
3646,2362
3669,2423
3609,2321
3839,2382
3804,2313
3647,2350
3684,2370
3696,2387
3844,2341
3710,2320
3648,2422
3675,2416
3661,2337
3681,3614
3653,2302
3767,2390
3705,2360
3685,2417
3656,2418
3701,2360
3796,2418
3793,2418
3694,2384
3866,2403
3652,2414
3698,2412
3690,4906
3670,2306
3783,3627
3671,2306
3707,2360
3708,4926
3672,2310
3716,2369
3682,2356
3677,2302
4050,2348
3686,2394
3664,2387
3706,2340
3668,3637
3975,4926
3666,3624
3714,2353
3693,3630
3724,2313
3689,2394
3673,2403
3687,2426
3713,2422
3744,2306
3667,3614
3742,2428
3715,3614
3680,2353
3722,2375
3795,2403
3966,4929
3709,2335
3695,2311
3820,4906
3719,2319
3818,2419
3699,2350
3692,2336
3733,2351
3728,2375
3702,2306
3785,2381
3819,2419
3721,2358
3774,2327
3771,2332
3746,2327
3982,2429
3729,4902
4021,3623
3848,2415
3736,2333
3763,2353
3726,4925
3756,2344
3727,2324
3757,2344
3720,2340
3725,2389
3735,2303
3738,4908
3718,2354
3747,3629
3868,2350
3788,2337
3762,2431
3755,2344
3743,2377
3731,2398
4093,2414
3805,2414
3748,2423
4292,2423
3745,2353
3786,2358
3741,3640
3752,2412
3772,2369
3753,4917
3959,2342
3833,2410
3775,2384
3761,2426
4100,3643
3769,2363
3768,2407
3813,4925
3794,2372
3758,2431
3764,2381
3799,2340
3781,2373
3754,4908
3797,2377
3784,2372
3800,3628
3890,4914
3779,4918
3922,2408
3935,3634
7343,2376
7433,2342
7394,2370
7493,2377
7375,3627
7440,2372
7367,2306
7339,2369
7856,2308
7605,2372
7355,2384
7390,2385
7348,2426
7322,2372
7419,3628
7418,2387
7654,2329
7404,3618
7359,2335
7385,2377
7380,2430
7332,2340
7342,2420
7329,2384
7726,3618
7420,3614
7378,2377
8561,2335
7357,2423
7463,3642
7379,2330
7403,2429
7466,3628
7396,2409
7364,3604
7369,2323
7374,2405
7460,3616
7349,2418
7414,2404
7519,3644
7911,2326
7782,2315
7389,2306
7397,2331
7512,2342
7473,2421
7411,2335
7386,2384
7371,3628
7373,4906
7449,2348
7407,3622
7480,2407
7656,3602
7383,2333
7398,2387
7392,2342
7622,2327
7600,2359
8136,3646
7628,2308
7666,3606
7544,4923
7454,2303
7427,2332
7578,2365
7422,2375
7435,2358
7391,2416
7760,2306
7503,2324
7506,2404
7408,4914
7464,2431
7415,2384
7758,2301
7620,2377
7777,2407
7438,2431
7417,2408
7472,2306
7401,2353
7603,3624
7757,2409
7498,2390
7443,2325
7431,2369
7467,3606
7497,2303
7395,2312
7412,2404
7453,2410
7413,2313
7425,2301
7523,2407
7504,2407
7667,2344
7434,2369
7702,2383
7393,2352
7437,2422
8273,2428
7423,2416
7450,2365
7452,2420
7534,2385
7428,3604
7439,2335
7696,2301
7919,2384
7526,4929
7510,2341
7818,4905
7432,2353
7465,3611
7430,3647
7487,2362
7442,2365
7721,2388
7476,2301
7424,2415
7684,2308
7950,2301
7483,4918
7771,4930
7448,2315
7850,2348
7444,2418
7945,2301
7447,2420
7486,2320
7505,2382
7455,2415
7446,2404
7671,2421
7470,2350
7461,2406
7572,2377
7530,2394
8270,2301
7946,2301
7501,3628
7717,2414
7441,2353
7429,2313
7676,2362
8011,2430
7541,2407
7445,2385
7436,2328
7772,3651
7732,4914
7957,2307
7517,2408
7490,2342
7469,2365
7479,2389
7494,2423
7552,3644
7931,3620
7867,4914
7489,3602
8070,2306
7576,2407
7659,2301
7564,2404
7468,2429
7500,2407
7458,2426
7763,2306
7481,2420
7499,2332
7459,2302
7557,2365
7485,2375
7558,2365
7546,3628
7637,2375
7515,2421
7462,2321
7492,3614
7563,2431
7542,2404
7474,3622
7518,3609
7511,2324
7471,4905
7724,4908
7873,2340
7538,2384
8168,2306
7491,2308
8255,2431
7475,2377
7567,2384
7477,4905
7723,2351
7478,4905
7607,4901
7621,2349
7540,2332
7606,4923
7514,2429
7626,2412
7672,2342
7674,2342
7669,2413
7582,3606
7589,3640
7581,3606
8175,2302
7559,2422
7516,2330
8318,3615
7630,2365
7568,2381
7520,4901
8160,2394
7549,2303
7531,2420
7594,2315
7662,3651
7548,2405
7927,3642
7601,2306
7556,2404
7569,2384
7508,2407
7495,2377
8075,2384
7529,2384
7496,2387
7764,2306
7668,2403
7502,4903
7555,2410
7525,2407
7817,4913
7509,2377
7537,2384
7539,3615
7560,3618
7513,2364
7822,2427
7533,2420
7677,2411
7914,2421
8320,3615
7580,2404
7550,3641
7566,2303
7543,2376
7665,2389
7579,2404
7680,2411
7547,2303
7573,2303
7612,2332
7593,2358
7586,2415
7561,2384
7565,2430
7571,3640
7982,2384
7638,2348
7610,2423
7675,3614
7660,2404
7631,2416
7705,3637
7583,2422
7633,4918
7532,2303
7551,2416
7613,2375
7647,2326
7730,3628
7535,2335
7811,4905
8036,2418
7877,2342
7701,2340
8044,2320
7737,2385
7591,2305
7642,2311
7703,2306
7608,2306
8178,2431
7632,3620
7611,4914
7599,2403
7729,2335
7683,3629
8022,2312
7545,3604
7592,2409
7554,3604
7617,3616
7575,2426
7731,3643
7650,4901
7596,2329
7823,2403
7700,2414
7958,4908
7602,2384
7618,2332
7663,2410
8015,2372
7588,3648
7815,2389
7614,2384
7948,2377
7769,2429
7836,2428
7685,2328
7615,2403
7577,2409
7604,2380
7570,2413
8622,4914
7651,3616
7574,2348
7627,2412
7664,3647
7657,2305
7623,2323
7635,2358
7624,2332
7682,2375
7719,2404
7587,2413
8460,2353
7625,2403
8045,4914
7597,2324
7693,2324
7616,2325
7804,2341
7795,4906
7639,2353
8091,2417
7951,2315
7590,2331
7899,2301
8014,2313
7727,2375
7923,2431
7619,3602
7640,4902
7713,2415
7698,2373
7681,4905
7646,4924
7880,2423
7609,4918
7688,2356
7648,3641
7687,2421
7652,4906
8129,2423
7979,2416
7955,3606
7643,4916
7742,2308
7673,2375
7641,3602
7865,2363
7803,3647
7812,2426
7711,2332
7679,4918
7636,2420
7807,2309
7725,2415
7670,2404
8120,2387
7715,3609
7661,2343
7960,2336
7691,2396
7861,2403
7813,2415
8202,2404
8050,2332
7644,2348
8404,2320
7826,2342
7708,3614
8082,2307
7692,2358
7709,2384
7871,2328
7678,3637
8038,2418
7653,2303
7645,4929
7819,2351
7864,2373
7735,2362
7788,2426
7655,4914
7714,2306
7775,2423
7752,3614
8113,2368
7658,2421
7796,2396
7765,3609
7718,3636
7712,2384
8008,2344
7710,4903
7756,4906
7761,2314
7704,2308
8510,3614
7706,2375
7903,3602
7707,2375
7699,2332
7831,3614
7851,2304
7892,4923
7720,2335
8275,2403
8047,2363
7690,2421
7745,2306
7716,2428
7750,2375
7827,2423
7755,2375
8293,3627
7740,3649
7722,2375
8108,2312
7736,3641
7746,2339
7773,2332
7833,2429
8037,2431
7840,3646
7810,2357
7898,2412
7770,2390
7816,2319
7739,2340
7780,4908
7797,2384
7824,4915
7778,2385
7789,2372
7728,2420
7747,2420
7754,2407
7985,2340
7844,2406
7768,2410
7748,3646
7887,3628
7787,2372
7832,3624
7875,3630
7743,2416
7828,4902
7767,3604
7863,4919
7992,2350
7774,2327
7862,4919
8016,2420
7798,2308
7753,3622
7783,2420
7791,2431
7974,2407
7830,2335
7790,2327
7874,3621
7983,2422
7781,2412
7785,2420
7779,3616
7734,2415
7852,2342
7784,2409
7744,2411
7926,3651
7800,2342
7913,2333
7741,3609
7891,2306
7809,2375
7998,4908
7793,4917
7879,3621
7835,2384
7825,2419
7776,3609
7884,2409
7749,4914
7904,2369
7905,3640
7794,2384
7902,2418
7806,4926
7897,3616
8007,2423
7759,2409
7961,2426
7792,2376
7872,2302
7837,2419
7860,2407
7935,4916
7882,3611
7766,2305
8034,2421
7801,3604
7802,3647
7990,2381
7808,2369
7821,2306
7846,3624
8116,2370
7814,3651
7915,3643
7909,3612
7910,4901
7820,2309
7841,2377
7848,2384
7834,2384
8025,2403
7842,2370
8001,2382
7966,2415
7847,2407
7912,2382
7854,4902
7849,2372
7970,2327
7786,4906
8072,3628
8142,2404
8003,2382
7799,2423
7843,4901
7805,4908
8335,2320
7853,2405
7981,3634
7921,2324
8017,2342
8087,2394
7906,2408
7953,2407
7868,2394
7888,2384
7859,3636
8165,2356
7894,2387
8009,2357
8051,3604
7988,2404
7976,3643
7857,2302
7917,2362
8081,2373
7920,2405
8054,3604
8020,2394
7952,3614
7845,2387
7918,2328
8319,2310
7973,3629
7855,3647
8064,3643
7876,2303
7901,2382
8478,2340
7964,2377
7869,2385
7866,2335
7936,2398
7895,3609
7881,4917
8046,3642
7839,4913
7889,2333
7991,2430
7932,2335
8189,2377
7995,2349
8040,2421
7924,2388
7900,2301
8131,2364
7962,2405
7896,3616
7858,2385
7980,2334
7883,2375
8863,2431
7916,2384
7886,3643
7885,2344
7965,3629
8311,2369
7938,2332
8467,3627
8194,3609
7870,3630
7940,4918
8000,2401
8386,2332
8326,3615
8233,3643
8012,3647
8425,2416
7949,2364
7908,2422
8031,2348
7942,4907
8161,2384
7956,2385
7971,2368
8544,2417
7929,2412
8098,3637
8095,3637
8018,2389
8030,2372
8140,2380
7996,2360
7930,2405
8053,2344
8305,3612
7987,3637
8182,2425
7893,3621
7943,2369
7959,2385
8530,2301
7972,2332
7925,4913
7999,2427
8195,2330
7933,4917
8637,2301
8636,2301
8086,4908
8002,2427
8515,4906
7977,2375
8193,2387
8067,2306
7941,2415
7907,4906
8126,2389
8006,2306
8272,2377
8315,2387
8094,2349
7969,2389
8093,3611
7939,2403
8085,2407
7922,2305
7975,2415
7984,2394
8103,2304
7989,3618
7937,2321
7954,2340
8101,2409
8616,2405
8110,2394
7934,4913
7968,2343
8201,2375
8043,3646
8083,3614
8019,3628
8004,2413
7978,2423
8005,2394
8077,2303
8172,2315
8023,2306
8024,2332
8388,2342
7963,2405
7986,4911
8021,2394
8203,2421
8206,2306
7967,4908
8013,2429
7994,4917
8148,2418
8035,2348
8341,2429
8076,4915
8042,3644
8062,4918
7997,2419
8105,2306
8010,2376
8533,3614
8097,3647
8026,2429
8427,3638
8061,3612
8176,4903
8073,2372
8125,2423
8359,4918
8033,2389
8032,2327
8089,2412
8048,2387
8029,2354
8063,2313
8056,2363
8276,2384
8041,2431
8115,2332
8027,3651
8153,2426
8345,2384
8028,3611
8109,2377
8254,2302
8068,2373
8066,2429
8060,2384
8039,2308
8049,2431
8058,4914
8723,2360
8069,4915
8269,3637
8052,4918
8065,2368
8500,2393
8084,2302
8154,4906
8100,3630
8177,2384
8102,2389
8139,2411
8257,2302
8226,2340
8079,2357
8198,2404
8171,2407
8333,2373
8369,2301
8119,3629
8128,2335
8670,2315
8122,2302
8508,2342
8107,2353
8123,3641
8334,2373
8212,2411
8133,2369
8130,2340
8059,2418
8090,2431
8164,2413
8106,2315
8220,2417
8124,2411
8159,2375
8096,4925
8080,2431
8604,4914
8055,2327
8112,2362
8234,2409
8088,2416
8078,2337
8141,2301
8157,2375
8057,2333
8377,2310
8145,2389
8162,2353
8173,2429
8104,2431
8118,2423
8306,4906
8146,2368
8143,3637
8134,2409
8236,2341
8229,2420
8438,2306
8150,2431
8323,3634
8158,2370
8279,2373
8259,2383
8121,4918
8111,3622
8351,2421
8132,2382
8151,3602
8186,4906
8092,2341
8181,2359
8374,2342
8127,2360
8352,2421
8185,2369
8210,2353
8149,2394
8137,2335
8310,4906
8213,2375
8144,2370
8209,3609
8114,2330
8227,3629
8117,2372
8135,2352
8563,2384
8167,2409
8183,2348
8138,2328
8197,2382
8166,3614
8147,2330
8619,2370
8192,2431
8216,2306
8221,2372
8240,3628
8184,2407
8244,3641
8169,2404
8214,2372
8358,2351
8174,2430
8242,3612
8450,2414
8256,2353
8224,2387
8155,2426
8187,2332
8245,3641
8170,4905
8407,2412
8277,3643
8199,2302
8205,2306
8152,2301
8204,3628
8338,2404
8180,2324
8498,3636
8262,2384
8188,2339
8223,2306
8228,2413
8614,2413
8422,2428
8156,2375
8179,4917
8215,2307
8298,2332
8286,2414
8230,2421
8714,4924
8207,3640
8231,2306
8191,4918
8241,2372
8211,2394
8246,3614
8218,2389
8278,2373
8294,2328
8163,3651
8235,2328
8190,2431
8489,2364
8398,3622
8249,2377
8287,2344
8217,2340
8208,4906
8300,2340
8200,3649
8232,4906
8238,2423
8252,2375
8381,2390
8551,4905
8196,2372
8265,2426
8431,2303
8751,2308
8225,2431
8237,2427
8289,3628
8219,3649
8271,3630
8222,2307
8762,2383
8260,2375
8283,3636
8350,2332
8528,3642
8282,2403
8266,2331
8301,3630
8280,2403
8268,2349
8343,2340
8291,2377
8239,3634
8243,2387
8382,2324
8251,2420
8295,2369
8253,2330
8284,3638
8553,4905
8264,2330
8353,2321
8261,2414
8247,2308
8441,2348
8281,4924
8442,2404
8250,2364
8332,2413
8342,2426
8299,3614
8267,3611
8248,2312
8756,2314
8501,2324
8327,4923
8329,2371
8367,2353
8258,2394
8763,2314
8274,2341
8314,2377
8328,2326
8307,2350
8292,2403
8356,3614
8336,2413
8543,2419
8317,2363
8263,2394
8304,3640
8370,2430
8288,2336
8303,3647
8325,2413
8302,2364
8339,2370
8453,2408
8324,2384
8313,3602
8321,2430
8290,4907
8651,2340
8331,2377
8396,3636
8312,2403
8378,2417
8296,2376
8285,2306
8372,2425
8571,2342
8364,2332
8297,2405
8423,3641
8357,2426
8349,2332
8415,3612
8470,3609
8471,3609
8348,2342
8354,2359
8337,2431
8416,2331
8330,2301
8363,2394
8775,2326
8308,2409
8688,2342
8567,4906
8309,2356
8340,4911
8558,2375
8322,2327
8316,2356
8383,2375
8384,2303
8454,2407
8741,4906
8346,4906
8620,2353
8344,2422
8429,2347
8387,3616
8362,2427
8355,3621
8373,2431
8379,2325
8420,3651
8862,2423
8380,2363
8361,2306
8371,2407
8368,4914
8375,2333
8399,3643
8347,2429
8414,2327
8545,2377
8389,3612
8390,4929
8366,2384
8535,2348
8394,2415
8391,2320
8360,3627
8395,2329
8392,2348
8448,4906
8424,2320
8456,2363
8491,2350
8443,2416
8376,2406
8466,2394
8365,2332
8417,2386
8605,2384
8444,2356
8449,2422
8397,2306
8403,2387
8408,2412
8421,2423
8464,2306
8447,2422
8412,2306
8469,2388
8411,2384
8405,4917
8484,3602
8413,2412
8881,2384
8437,2431
8679,2330
8385,2340
8393,2340
8409,2335
8495,2427
8440,2377
8480,2408
8595,2310
8432,2384
8406,2428
8479,3641
8476,2335
8426,2351
8435,2394
8428,4902
8418,4918
8462,2333
8410,2404
8550,4929
8463,2403
8446,3614
8401,2301
8486,2386
8861,2419
8400,2377
8402,4918
8574,2403
8521,2413
8487,2359
8455,4928
9128,2384
8666,2369
8433,3615
9130,2384
8419,4918
8439,3641
8459,2421
8445,4906
8509,3637
8472,2327
8488,2376
8473,2325
8494,2303
8458,3614
8477,2327
8518,3634
8490,2359
8474,2429
8452,4917
8461,2422
8457,2396
8434,2405
8777,2326
8507,3637
8607,2324
8430,3636
8630,2368
8724,2407
8529,2408
8503,4906
8526,2369
8883,2333
8468,2333
8639,3623
8436,2320
8493,2336
8966,3648
8677,2340
8933,2320
8554,2325
8711,4929
8481,2377
8496,2404
8451,2301
8483,2394
8497,2306
8532,2362
