target,alpha,split,rmse,mae,r2
rental_count,0.001,train,1.4645464740560434,0.9994805656303578,0.4418280122898347
rental_count,0.001,valid,1.5099961029561546,1.0332500438353591,0.4757349249344952
rental_count,0.001,test,1.3082190339506654,0.8794184430936512,0.42565561914104433
return_count,10.0,train,1.632348939979588,1.1579748372299878,0.49487174676274825
return_count,10.0,valid,1.6135598254888068,1.155181726180108,0.4750758367979312
return_count,10.0,test,1.3978432790792898,1.0040287211113943,0.39217416742455513
bike_change_from_predictions,,test,1.7583138276528856,1.2127103151863432,0.18865548403078436
bike_change_from_predictions,,train,1.7365013723076226,1.2351543662845206,0.22348583628450958
bike_change_from_predictions,,valid,1.8422248707370577,1.296938982663051,0.24815343178113147
