target,alpha,split,rmse,mae,r2
rental_count,1.0,train,1.4088275407498212,0.9981294192708231,0.29248709866441835
rental_count,1.0,valid,1.4080449153089378,0.985092385094423,0.27485133914967474
rental_count,1.0,test,1.3180201224651829,0.9407043088578384,0.2482366659039278
return_count,0.001,train,1.4001840417273852,0.9361614764893091,0.35900249105391224
return_count,0.001,valid,1.3873326428629078,0.9153575474621606,0.37569077502924697
return_count,0.001,test,1.3431094358445648,0.9320221962778259,0.34053118812492733
bike_change_from_predictions,,test,1.5822760262313746,1.0644697646877086,0.0727017328327546
bike_change_from_predictions,,train,1.5264440836640505,1.0151209154785636,0.07274420253974112
bike_change_from_predictions,,valid,1.5886176421202245,1.0414259674302007,0.09382806381831066
