target,alpha,split,rmse,mae,r2
rental_count,1000.0,train,1.429364808049408,0.9925198512474643,0.3361365230754537
rental_count,1000.0,valid,1.383864848010769,1.016415327712397,0.3339503383569833
rental_count,1000.0,test,1.1615193755370152,0.8580551334634694,0.2708746067638015
return_count,100.0,train,1.4312904448123396,1.0302377063212989,0.33988966367928386
return_count,100.0,valid,1.4550224291684373,1.0790680734097589,0.3493348456041071
return_count,100.0,test,1.2789636296272144,0.9525672835836312,0.26350638479882305
bike_change_from_predictions,,test,1.4193296980994574,0.9985836994774246,0.023869632850815448
bike_change_from_predictions,,train,1.4982803633855897,1.0253334201865723,0.028085060567829112
bike_change_from_predictions,,valid,1.5524435611199991,1.0981082465385321,0.078047662513135
