target,alpha,split,rmse,mae,r2
rental_count,0.001,train,1.7525983536809326,1.1926131107044469,0.486997854271233
rental_count,0.001,valid,1.8078502144915578,1.2319135164063288,0.5365417489324993
rental_count,0.001,test,1.7195770294892077,1.162920711443049,0.5367210223011156
return_count,10.0,train,1.7980701094702602,1.2518097722302468,0.5024774325699082
return_count,10.0,valid,1.8421194013159656,1.2837691217158753,0.5397059285569586
return_count,10.0,test,1.892655245999823,1.2818759438979297,0.5552045683191813
bike_change_from_predictions,,test,2.0551261870537623,1.3892425048298593,0.17861991226762552
bike_change_from_predictions,,train,1.8478655847656966,1.2728643126681511,0.12767131710367052
bike_change_from_predictions,,valid,1.9758424035896895,1.3750733767802832,0.14666330193595978
