station_id,same_station_return_ratio,net_flow_mean,abs_net_flow_mean,morning_peak_ratio,evening_peak_ratio,lunch_ratio
2326,0.05144331559425899,5.896978021978022,6.597527472527473,0.12264150943396226,0.20875665215287856,0.1403805837768102
2327,0.11248550444530345,-0.8618331053351573,4.26265389876881,0.11989434351243397,0.2556371601597732,0.16125499291328438
2328,0.0535301156761069,0.5818431911966988,2.9614855570839063,0.17319505384922218,0.14543278819305944,0.17861986437973673
2329,0.0863114576564869,-0.5376044568245125,2.128133704735376,0.1555122373835824,0.1457656486896253,0.20272904483430798
2330,0.07800063673989176,0.11279229711141678,2.6657496561210454,0.1454950652658389,0.21702217977289612,0.13191128090841558
2331,0.05493323774531768,1.0013793103448276,2.910344827586207,0.2077247065149207,0.1816471009947128,0.1432924097141321
2332,0.06426800816564596,-4.648426812585499,5.975376196990424,0.16324001166520852,0.19699620880723243,0.1536891221930592
2333,0.053206509623244407,7.099310344827586,7.606896551724138,0.25845284981793865,0.22583042282826782,0.12001188972282084
2334,0.040150842945874,0.34048640915593703,1.7110157367668097,0.19365572315882876,0.14130434782608695,0.17834960070984915
2335,0.0538768440911762,-3.555403556771546,6.06703146374829,0.22698172146104598,0.2623944576748214,0.11294961803729936
2336,0.03749200255918106,0.11080332409972299,2.4958448753462603,0.17543186180422266,0.16289187460012797,0.145489443378119
2337,0.06529659037832788,3.326474622770919,4.388203017832647,0.20308267164876226,0.1721625408687529,0.12452125175151799
2339,0.10844306738962045,1.7407407407407407,3.310013717421125,0.24089852827265684,0.21272269558481796,0.12035243996901626
2340,0.16005903957711187,-4.2027397260273975,6.482191780821918,0.14632890536504994,0.21642124051762607,0.131706312429204
2341,0.045606142868223065,9.349930843706778,9.485477178423237,0.12402078647328008,0.20336616768789265,0.1453501900255953
2342,0.13239345904748273,3.028727770177839,6.363885088919289,0.16556338784127098,0.23000679858303216,0.12845743729201703
2344,0.11595010024504344,-0.7878787878787878,3.1046831955922864,0.1562708843840499,0.18255736244152374,0.10570282913789263
2347,0.042350332594235034,3.566666666666667,3.909090909090909,0.11463414634146342,0.26430155210643014,0.13148558758314857
2348,0.10872684798932088,-10.456164383561644,11.708219178082192,0.07121641915568162,0.2787585516435842,0.16045386283997998
2349,0.04204440002855307,12.279944289693594,12.491643454038996,0.2749660932257834,0.12748947105432223,0.15725604968234705
2350,0.04837917485265226,-0.07275320970042796,1.8445078459343796,0.15225933202357564,0.19572691552062868,0.1269646365422397
2351,0.04371836171191901,3.115862068965517,3.8910344827586205,0.1358720662678325,0.22825586746433502,0.1286240220892775
2352,0.044189852700491,4.365705614567527,4.538694992412746,0.12193126022913257,0.22913256955810146,0.18739770867430441
2353,0.046074950690335306,6.349030470914127,7.2354570637119116,0.18185404339250494,0.18122287968441814,0.1539250493096647
2354,0.03727832066594282,-0.46005917159763315,1.7529585798816567,0.21715526601520088,0.18711545421643141,0.11834961997828447
2356,0.06822198656769177,3.330508474576271,4.045197740112994,0.16024508071167667,0.18817014257099093,0.16908212560386474
2357,0.05900046274872744,0.30374479889042993,2.0180305131761442,0.18891716797778807,0.17063859324386857,0.18648773715872283
2358,0.1044776119402985,0.879286694101509,3.438957475994513,0.2279590419993058,0.2184137452273516,0.1003123915307185
2359,0.1711315170372619,-0.292749658002736,3.4035567715458277,0.1998178644608029,0.20004553388479926,0.1482127950216286
2360,0.06378617692875298,-0.002751031636863824,2.792297111416781,0.16487660900221365,0.20701811920964172,0.15175862917110766
2362,0.1230358731099911,-0.7867950481430537,3.502063273727648,0.09220278683664394,0.23213756300029648,0.14596303982606976
2363,0.0718080824343906,0.15096952908587258,2.3365650969529086,0.09692481081951376,0.20399291579455806,0.15070037031073902
2364,0.08890983349041784,0.37551581843191195,2.9119669876203575,0.10817886689705729,0.24505183788878418,0.14797360980207352
2365,0.08331758926884565,-2.246217331499312,4.130674002751031,0.0484602304931041,0.2399395427923673,0.1296051388626488
2368,0.05756140870079905,2.8052851182197496,3.820584144645341,0.15862681266646936,0.20908552826279964,0.15818289434744007
2369,0.10096863468634687,-4.145205479452055,5.1808219178082195,0.157380073800738,0.18141143911439114,0.19031365313653137
2370,0.03469640644361834,1.2568681318681318,2.9024725274725274,0.1385377942998761,0.18451053283767038,0.14820322180916976
2371,0.025163563160543533,4.378809869375907,4.6923076923076925,0.12850192920650896,0.22244589833920483,0.14410333836604597
2372,0.11198938698800509,-2.4684931506849317,4.882191780821918,0.13365761981095572,0.20396882427726493,0.15118014482339284
2373,0.09902740937223696,1.8924137931034484,4.104827586206897,0.11655011655011654,0.18953460332770677,0.1619644723092999
2375,0.06119251291606674,-6.763337893296853,7.835841313269494,0.19386804438045227,0.2629372406199712,0.10578470398915897
2376,0.01642957323181727,-2.8255131964809386,4.379765395894428,0.11861350430775396,0.377780004007213,0.08034462031656983
2377,0.09407334746701262,-11.63611491108071,12.51983584131327,0.10979970255988356,0.279182356105433,0.14099927222099168
2380,0.07197604790419161,0.8363136176066025,2.4786795048143055,0.16215568862275448,0.16994011976047904,0.14107784431137724
2381,0.05704121687929342,-0.5479833101529903,2.5201668984700976,0.1828999018645731,0.186702649656526,0.13432286555446515
2382,0.058971278803101455,-0.002751031636863824,2.184319119669876,0.10254450147428197,0.24615048596701977,0.13945615376214918
2383,0.14574489589650294,-1.077574047954866,2.5782792665726375,0.24843339397614717,0.15160703456640387,0.13543561754598746
2384,0.11204102710210477,-1.963013698630137,5.798630136986302,0.28829374265465296,0.19933046048648456,0.10050215463513658
2385,0.07387247278382582,0.8890410958904109,3.047945205479452,0.182251166407465,0.1786547433903577,0.13452566096423016
2386,0.04182648401826484,2.915593705293276,3.507868383404864,0.154337899543379,0.21168949771689496,0.15305936073059362
2387,0.08450065218624171,0.8148148148148148,4.430727023319616,0.15936029036465718,0.1980944819372767,0.11818748936652866
2388,0.061122047244094486,8.323119777158775,8.571030640668523,0.3240157480314961,0.19498031496062992,0.08946850393700788
2389,0.08162190626645603,1.8204419889502763,4.461325966850829,0.23445088058042243,0.1418290328242935,0.11491428237083845
2390,0.09300740163615115,0.6556473829201102,3.371900826446281,0.22321776392676276,0.14462407479548112,0.0935917413322945
2391,0.015444015444015444,0.9698492462311558,1.0301507537688441,0.2548262548262548,0.07722007722007722,0.1583011583011583
2392,0.03733031674208145,2.064516129032258,2.2139219015280136,0.2245475113122172,0.2494343891402715,0.17024886877828055
2394,0.08043057571359458,4.111263736263736,5.9217032967032965,0.2751572327044025,0.17579825834542814,0.1106676342525399
2396,0.1479680444598819,0.6246537396121884,3.020775623268698,0.13384276948014356,0.22021535255296978,0.12573810350816256
2398,0.0373568281938326,1.7643758765778401,2.7152875175315567,0.24052863436123348,0.15806167400881058,0.12933920704845814
2401,0.02954466458116093,3.3197755960729314,3.774193548387097,0.1445950643030935,0.20611748348974626,0.12130691692735489
2403,0.13567387511235657,1.3347050754458163,4.813443072702332,0.2451752762650029,0.1897636546290911,0.11129910643472743
2404,0.15125968361434802,-0.5780821917808219,5.526027397260274,0.21733611093027796,0.1982618319119849,0.11971876830935486
2405,0.01708237266820373,16.289256198347108,16.52341597796143,0.3895409767344372,0.15290295535527143,0.08960385663382939
2406,0.10051497234407782,1.2917251051893408,2.6465638148667603,0.061224489795918366,0.257486172038909,0.14800686629792104
2407,0.09310501985806367,-2.2885304659498207,4.442652329749104,0.13614167589035744,0.20658897063610912,0.1520281268311739
2408,0.21195872116552003,1.40633608815427,3.1363636363636362,0.21347632537434238,0.20052610279239175,0.11341562120598948
2409,0.08991570402747424,0.3273972602739726,3.245205479452055,0.1300343428036216,0.2636590696222292,0.12230721198876053
2410,0.08670008846947803,4.277241379310345,4.936551724137931,0.18069890887643764,0.16905042760247715,0.1719994102034798
2411,0.23217341699942956,1.10989010989011,3.1153846153846154,0.19077499796267622,0.18906364599462147,0.16445277483497678
2413,0.12529296875,0.6397260273972603,4.532876712328767,0.13798828125,0.24287109375,0.116748046875
2414,0.12216942608953894,-1.9685362517099863,4.647058823529412,0.1255104313609028,0.2070309599821813,0.1901403222213973
2415,0.08776412776412776,-0.16186556927297668,3.3772290809327847,0.11356265356265356,0.22914004914004915,0.1618181818181818
2416,0.05725153613576514,1.0397805212620028,3.223593964334705,0.1383985175070711,0.19769823466302547,0.13947137423193212
2417,0.03884406079939951,0.1638418079096045,1.9745762711864407,0.25014073935072245,0.18990429724150873,0.12009757928316757
2418,0.044809057762425636,-4.214876033057851,5.126721763085399,0.21224333141431587,0.2015927844943389,0.1425829975052773
2419,0.049071358748778104,-0.9875862068965517,3.3793103448275863,0.19882697947214076,0.20909090909090908,0.13577712609970674
