weight_lightgbm,weight_xgboost,weight_random_forest,rmse,mae,r2,exact_match_hits_rounded,exact_match_rate_rounded,bucket_accuracy_0_1_2_3plus,n_samples
0.7,0.3,0.0,0.9186218517027943,0.6316505782707054,0.2649445612629152,4769,0.5429189435336976,0.5507741347905283,8784
0.75,0.0,0.25,0.9151756457639715,0.6317356637039482,0.27044933095336776,4715,0.536771402550091,0.5446265938069217,8784
0.75,0.05,0.2,0.9155919121126823,0.6314394809854904,0.26978550983771576,4729,0.5383652094717668,0.5463342440801457,8784
0.75,0.1,0.15,0.9162066262758688,0.6312933502673614,0.26880467139525266,4728,0.5382513661202186,0.5463342440801457,8784
0.75,0.15,0.1,0.9170193891714928,0.6312879787466277,0.26750681562597844,4749,0.5406420765027322,0.5487249544626593,8784
0.75,0.2,0.05,0.9180296747818681,0.631417451162898,0.2658919425298931,4758,0.5416666666666666,0.5496357012750456,8784
0.75,0.25,0.0,0.9192368318462569,0.6317319980317595,0.2639600521069968,4781,0.5442850637522769,0.5522540983606558,8784
0.8,0.0,0.2,0.9165298199696527,0.631663397634731,0.2682887192221918,4721,0.5374544626593807,0.5453096539162113,8784
0.8,0.05,0.15,0.9170940667886154,0.6315043505588825,0.2673875093746616,4730,0.5384790528233151,0.546448087431694,8784
0.8,0.1,0.1,0.9178562465675957,0.6314848801664761,0.2661692822003203,4743,0.5399590163934426,0.5480418943533698,8784
0.8,0.15,0.05,0.9188158667363255,0.6316040886454898,0.26463403769916793,4747,0.5404143897996357,0.5483834244080146,8784
0.8,0.2,0.0,0.9199723094466985,0.6319011806273719,0.2627817758712043,4773,0.5433743169398907,0.5512295081967213,8784
0.85,0.0,0.15,0.9181018043632351,0.631784167798083,0.2657765802741967,4736,0.5391621129326047,0.5470173041894353,8784
0.85,0.05,0.1,0.9188134027858581,0.6317470469295194,0.26463798169478825,4746,0.5403005464480874,0.5482695810564663,8784
0.85,0.1,0.05,0.9197223280326638,0.6318495421037545,0.2631823657885688,4753,0.5410974499089253,0.5489526411657559,8784
0.85,0.15,0.0,0.9208279957753863,0.6321292928417441,0.26140973255553834,4756,0.5414389799635702,0.5495218579234973,8784
0.9,0.0,0.1,0.9198904823095925,0.6320917336244657,0.26291291410938256,4752,0.5409836065573771,0.5489526411657559,8784
0.9,0.05,0.05,0.9207487034616426,0.6321820606746215,0.26153692679809615,4753,0.5410974499089253,0.5490664845173042,8784
0.9,0.1,0.0,0.9218035560724492,0.63243805455431,0.2598439221599985,4759,0.5417805100182149,0.5497495446265938,8784
0.95,0.0,0.05,0.9218945925103605,0.6325913592851455,0.25969772072774955,4758,0.5416666666666666,0.5495218579234973,8784
0.95,0.05,0.0,0.9228986101956089,0.6328307032279653,0.25808434468458497,4757,0.5415528233151184,0.5495218579234973,8784
1.0,0.0,0.0,0.9241127333519623,0.6333243106112479,0.25613100012929746,4756,0.5414389799635702,0.549408014571949,8784
