weight_lightgbm,weight_xgboost,weight_random_forest,rmse,mae,r2,exact_match_hits_rounded,exact_match_rate_rounded,bucket_accuracy_0_1_2_3plus,n_samples
0.0,0.75,0.25,1.0206652515367052,0.7130864309476548,0.16911963453914125,4404,0.5013661202185792,0.5083105646630237,8784
0.0,0.8,0.2,1.0220462237459487,0.7137969945588464,0.16686973148729145,4399,0.5007969034608379,0.5079690346083788,8784
0.0,0.85,0.15,1.023591771251205,0.7146375696781138,0.16434809211259838,4393,0.5001138433515483,0.507172131147541,8784
0.0,0.9,0.1,1.0253011498062232,0.7156197224190064,0.16155471641506125,4401,0.5010245901639344,0.5080828779599271,8784
0.0,0.95,0.05,1.0271735414893164,0.7167246689135051,0.15848960439468063,4406,0.5015938069216758,0.5086520947176685,8784
0.0,1.0,0.0,1.0292080566136295,0.7180002145561464,0.15515275605145618,4394,0.5002276867030966,0.5073998178506375,8784
0.05,0.0,0.95,1.0183814865487137,0.7164872872760484,0.17283370747842586,4331,0.4930555555555556,0.5003415300546448,8784
0.05,0.05,0.9,1.017372101784741,0.7154395423658862,0.1744726125203192,4348,0.4949908925318761,0.5022768670309654,8784
0.05,0.1,0.85,1.0165293098359696,0.7145169943543453,0.17583978123936894,4365,0.4969262295081967,0.504212204007286,8784
0.05,0.15,0.8,1.0158535253382952,0.7136801702160718,0.17693521363557485,4367,0.49715391621129323,0.5044398907103825,8784
0.05,0.2,0.75,1.015345081757847,0.7129669721455756,0.17775890970893726,4370,0.49749544626593806,0.504667577413479,8784
0.05,0.25,0.7,1.0150042305716829,0.7123515639726211,0.17831086945945596,4379,0.49852003642987247,0.5056921675774135,8784
0.05,0.3,0.65,1.0148311406475152,0.7118437668694478,0.17859109288713082,4382,0.4988615664845173,0.5061475409836066,8784
0.05,0.35,0.6,1.0148258978260347,0.7114589742311632,0.17859957999196208,4384,0.4990892531876138,0.5064890710382514,8784
0.05,0.4,0.55,1.0149885047082339,0.7111933298979985,0.1783363307739494,4388,0.49954462659380694,0.506716757741348,8784
0.05,0.45,0.5,1.015318880648958,0.711054290234769,0.17780134523309343,4376,0.4981785063752277,0.5053506375227687,8784
0.05,0.5,0.45,1.0158168619567245,0.7110554648083781,0.17699462336939353,4390,0.49977231329690347,0.5068306010928961,8784
0.05,0.55,0.4,1.0164822022986528,0.7111530856659278,0.17591616518284992,4398,0.5006830601092896,0.5076275045537341,8784
0.05,0.6,0.35,1.0173145733081728,0.7113879617532864,0.1745659706734627,4405,0.5014799635701275,0.5084244080145719,8784
0.05,0.65,0.3,1.0183135653920246,0.7117767975491727,0.17294403984123174,4405,0.5014799635701275,0.5085382513661202,8784
0.05,0.7,0.25,1.0194786887319436,0.7122707262075351,0.17105037268615708,4403,0.501252276867031,0.5081967213114754,8784
0.05,0.75,0.2,1.0208093744753457,0.7129246621413808,0.1688849692082387,4402,0.5011384335154827,0.5080828779599271,8784
0.05,0.8,0.15,1.0223049761083276,0.7137281047052447,0.1664478294074767,4390,0.49977231329690347,0.5068306010928961,8784
0.05,0.85,0.1,1.0239647710033326,0.7146694367726338,0.163738953283871,4407,0.5017076502732241,0.5086520947176685,8784
0.05,0.9,0.05,1.0257879621329766,0.7157547351544633,0.16075834083742135,4396,0.5004553734061931,0.5075136612021858,8784
0.05,0.95,0.0,1.027773679940725,0.7170047220591053,0.15750599206812832,4399,0.5007969034608379,0.5079690346083788,8784
0.1,0.0,0.9,1.0169803935471025,0.7151234702124635,0.1751081786546732,4350,0.4952185792349727,0.5025045537340619,8784
0.1,0.05,0.85,1.0160851438655063,0.7141700300568004,0.17655984694765425,4364,0.49681238615664847,0.504212204007286,8784
0.1,0.1,0.8,1.0153568935256765,0.7133225281916764,0.17773977891779136,4363,0.4966985428051002,0.5039845173041895,8784
0.1,0.15,0.75,1.014796002060017,0.7125914063719533,0.1786479745650852,4368,0.4972677595628415,0.5043260473588342,8784
0.1,0.2,0.7,1.0144027470806825,0.7119423320009701,0.1792844338895352,4379,0.49852003642987247,0.5055783242258652,8784
0.1,0.25,0.65,1.014177323594663,0.7114078701905323,0.17964915689114136,4377,0.49829234972677594,0.5055783242258652,8784
0.1,0.3,0.6,1.014119843521164,0.710988709155865,0.1797421435699038,4380,0.49863387978142076,0.50591985428051,8784
0.1,0.35,0.55,1.014230335414054,0.710682082924947,0.17956339392582255,4384,0.4990892531876138,0.5063752276867031,8784
0.1,0.4,0.5,1.0145087443909868,0.7105029440857004,0.17911290795889778,4379,0.49852003642987247,0.5056921675774135,8784
0.1,0.45,0.45,1.0149549322696092,0.710451452291971,0.17839068566912908,4388,0.49954462659380694,0.506716757741348,8784
0.1,0.5,0.4,1.0155686779100639,0.7105257520266592,0.177396727056517,4397,0.5005692167577414,0.5076275045537341,8784
0.1,0.55,0.35,1.0163496777618128,0.7107359939223585,0.17613103212106085,4405,0.5014799635701275,0.5083105646630237,8784
0.1,0.6,0.3,1.0172975466116314,0.7110825250724472,0.17459360086276143,4418,0.5029599271402551,0.5099043715846995,8784
0.1,0.65,0.25,1.01841181852849,0.711552323348188,0.17278443328161786,4402,0.5011384335154827,0.5081967213114754,8784
0.1,0.7,0.2,1.0196919479999467,0.7121448299111783,0.17070352937763078,4408,0.5018214936247724,0.5087659380692168,8784
0.1,0.75,0.15,1.0211373112536348,0.7129082754394216,0.1683508891508002,4405,0.5014799635701275,0.5084244080145719,8784
0.1,0.8,0.1,1.0227472077564612,0.7138097969272306,0.16572651260112548,4405,0.5014799635701275,0.5083105646630237,8784
0.1,0.85,0.05,1.0245208618832176,0.7148625701075836,0.16283039972860758,4402,0.5011384335154827,0.5081967213114754,8784
0.1,0.9,0.0,1.026457424745509,0.716092110025568,0.15966255053324563,4403,0.501252276867031,0.5084244080145719,8784
0.15,0.0,0.85,1.0157621747577363,0.7139146000406443,0.17708323510438462,4362,0.49658469945355194,0.5038706739526412,8784
0.15,0.05,0.8,1.0149815031682927,0.7130425726845095,0.17834766664845325,4368,0.4972677595628415,0.504667577413479,8784
0.15,0.1,0.75,1.014368183057772,0.7122791567256134,0.17934036186967794,4363,0.4966985428051002,0.5038706739526412,8784
0.15,0.15,0.7,1.013922518118146,0.711607102696475,0.18006132076805936,4370,0.49749544626593806,0.504667577413479,8784
0.15,0.2,0.65,1.0136447294861826,0.7110337928687278,0.18051054334359684,4371,0.49760928961748635,0.5048952641165756,8784
0.15,0.25,0.6,1.0135349551959956,0.7105822103209635,0.1806880295962906,4373,0.4978369763205829,0.5050091074681239,8784
0.15,0.3,0.55,1.0135932498365106,0.7102463762095913,0.18059377952614075,4384,0.4990892531876138,0.5063752276867031,8784
0.15,0.35,0.5,1.0138195844158304,0.7100373569507912,0.18022779313314718,4386,0.4993169398907104,0.5064890710382514,8784
0.15,0.4,0.45,1.014213846433282,0.709961465200697,0.1795900704173099,4391,0.4998861566484517,0.5070582877959927,8784
0.15,0.45,0.4,1.0147758401587301,0.7099936953270488,0.178680611378629,4409,0.5019353369763205,0.5091074681238615,8784
0.15,0.5,0.35,1.0155052871175405,0.7101533932262304,0.17749941601710417,4411,0.5021630236794171,0.5091074681238615,8784
0.15,0.55,0.3,1.0164018267783945,0.7104659030091798,0.17604648433273595,4413,0.5023907103825137,0.5093351548269581,8784
0.15,0.6,0.25,1.0174650174400075,0.7109063631197602,0.1743218163255239,4411,0.5021630236794171,0.5091074681238615,8784
0.15,0.65,0.2,1.0186943373116837,0.7114733528048534,0.17232541199546803,4409,0.5019353369763205,0.5087659380692168,8784
0.15,0.7,0.15,1.0200891857815881,0.712176242287563,0.17005727134256865,4409,0.5019353369763205,0.5085382513661202,8784
0.15,0.75,0.1,1.021648884865615,0.7130431218004663,0.16751739436682533,4404,0.5013661202185792,0.5083105646630237,8784
0.15,0.8,0.05,1.023372680828799,0.7140570506327097,0.16470578106823852,4417,0.5028460837887068,0.5099043715846995,8784
0.15,0.85,0.0,1.025259745970381,0.7152550071705344,0.161622431446808,4414,0.5025045537340619,0.5095628415300546,8784
0.2,0.0,0.8,1.014727488823087,0.7128559933535342,0.17875887682755986,4365,0.4969262295081967,0.504212204007286,8784
0.2,0.05,0.75,1.0140617782258843,0.7120455843274208,0.17983607162271598,4363,0.4966985428051002,0.5040983606557377,8784
0.2,0.1,0.7,1.0135637160361628,0.7113398784995878,0.18064153009502837,4373,0.4978369763205829,0.5050091074681239,8784
0.2,0.15,0.65,1.0132335494802693,0.7107279276808925,0.18117525224449715,4374,0.4979508196721312,0.5052367941712204,8784
0.2,0.2,0.6,1.0130714427130463,0.7102506447451272,0.18143723807112244,4384,0.4990892531876138,0.5062613843351548,8784
0.2,0.25,0.55,1.013077476410348,0.7098803303352884,0.1814274875749038,4388,0.49954462659380694,0.5066029143897997,8784
0.2,0.3,0.5,1.0132516475684523,0.7096393331979068,0.18114600075584164,4393,0.5001138433515483,0.5072859744990893,8784
0.2,0.35,0.45,1.0135938695115339,0.7095298983100907,0.18059277761393555,4394,0.5002276867030966,0.5073998178506375,8784
0.2,0.4,0.4,1.0141039721071525,0.7095406520503503,0.17976781814918585,4409,0.5019353369763205,0.5092213114754098,8784
0.2,0.45,0.35,1.014781702188506,0.7096746154657712,0.17867112236159244,4405,0.5014799635701275,0.5085382513661202,8784
0.2,0.5,0.3,1.0156267241810135,0.7099298092560584,0.17730269025115541,4413,0.5023907103825137,0.5093351548269581,8784
0.2,0.55,0.25,1.0166386209296152,0.7103278112038911,0.17566252181787478,4412,0.5022768670309654,0.5092213114754098,8784
0.2,0.6,0.2,1.017816894722052,0.7108751482857166,0.1737506170617501,4408,0.5018214936247724,0.5086520947176685,8784
0.2,0.65,0.15,1.0191609685023115,0.7115482785243251,0.17156697598278203,4415,0.5026183970856102,0.5094489981785064,8784
0.2,0.7,0.1,1.0206701872673938,0.7123733178512777,0.16911159858097013,4414,0.5025045537340619,0.5093351548269581,8784
0.2,0.75,0.05,1.0223438196396069,0.7133452375739513,0.16638448485631463,4419,0.5030737704918032,0.510132058287796,8784
0.2,0.8,0.0,1.0241810596057241,0.7144981513295535,0.1633856348088153,4416,0.5027322404371585,0.5097905282331512,8784
0.25,0.0,0.75,1.0138768976424828,0.711878620965691,0.18013510382419895,4369,0.4973816029143898,0.504667577413479,8784
0.25,0.05,0.7,1.013326469820469,0.711136062889432,0.18102506187044287,4375,0.4980646630236794,0.5053506375227687,8784
0.25,0.1,0.65,1.0129439314322584,0.7104951438110708,0.18164328359384285,4384,0.4990892531876138,0.5063752276867031,8784
0.25,0.15,0.6,1.0127294727285385,0.7099893955188167,0.18198976899439911,4387,0.49943078324225865,0.506716757741348,8784
0.25,0.2,0.55,1.0126832004934045,0.7096010484316734,0.182064518072112,4384,0.4990892531876138,0.5061475409836066,8784
0.25,0.25,0.5,1.0128051377787657,0.7093252641515734,0.18186753082698093,4401,0.5010245901639344,0.5079690346083788,8784
0.25,0.3,0.45,1.0130952238469602,0.7091733809448542,0.18139880725900626,4402,0.5011384335154827,0.5081967213114754,8784
0.25,0.35,0.4,1.0135533143219144,0.7091456543613032,0.18065834736818787,4402,0.5011384335154827,0.5081967213114754,8784
0.25,0.4,0.35,1.01417918154797,0.709261703673864,0.17964615115452587,4407,0.5017076502732241,0.5087659380692168,8784
0.25,0.45,0.3,1.0149725151542979,0.7094786327274347,0.17836221861802004,4413,0.5023907103825137,0.5094489981785064,8784
0.25,0.5,0.25,1.015932922821645,0.7098349609764969,0.1768065497586706,4419,0.5030737704918032,0.5100182149362478,8784
0.25,0.55,0.2,1.0170599312470123,0.7103623719897101,0.17497914457647734,4420,0.5031876138433515,0.5100182149362478,8784
0.25,0.6,0.15,1.01835298730076,0.7110149701432441,0.17288000307144058,4426,0.5038706739526412,0.5105874316939891,8784
0.25,0.65,0.1,1.0198114593695957,0.7118067776283364,0.1705091252435601,4422,0.5034153005464481,0.510132058287796,8784
0.25,0.7,0.05,1.021434638877919,0.7127398850320897,0.16786651109283568,4420,0.5031876138433515,0.5102459016393442,8784
0.25,0.75,0.0,1.0232217419790997,0.7138481391219532,0.16495216061926776,4413,0.5023907103825137,0.5093351548269581,8784
0.3,0.0,0.7,1.0132108648590274,0.7110147476701822,0.18121191609430198,4379,0.49852003642987247,0.5056921675774135,8784
0.3,0.05,0.65,1.0127759796293945,0.7103413317154623,0.18191463739163327,4393,0.5001138433515483,0.5072859744990893,8784
0.3,0.1,0.6,1.0125091683936198,0.7098125064317058,0.18234562236612117,4390,0.49977231329690347,0.5069444444444444,8784
0.3,0.15,0.55,1.0124105640346492,0.7094085899713108,0.18250487101776514,4387,0.49943078324225865,0.5063752276867031,8784
0.3,0.2,0.5,1.012480215696945,0.7091061903340039,0.18239238334656538,4392,0.5,0.5069444444444444,8784
0.3,0.25,0.45,1.0127180886640987,0.7089179611474733,0.18200815935252201,4393,0.5001138433515483,0.5070582877959927,8784
0.3,0.3,0.4,1.0131240644452961,0.708869912438387,0.18135219903563504,4399,0.5007969034608379,0.5077413479052824,8784
0.3,0.35,0.35,1.0136979410701223,0.7089502361114319,0.18042450239590424,4404,0.5013661202185792,0.5084244080145719,8784
0.3,0.4,0.3,1.014439433590006,0.7091434092343214,0.17922506943332972,4414,0.5025045537340619,0.5096766848816029,8784
0.3,0.45,0.25,1.0153481747833977,0.7094659996967443,0.1777539001479116,4419,0.5030737704918032,0.510132058287796,8784
0.3,0.5,0.2,1.0164237160606295,0.7099472577387131,0.17601099453964975,4422,0.5034153005464481,0.5103597449908925,8784
0.3,0.55,0.15,1.0176655285632799,0.7105714341305744,0.17399635260854418,4433,0.504667577413479,0.511384335154827,8784
0.3,0.6,0.1,1.0190730044518,0.7113378113741561,0.1717099743545949,4425,0.5037568306010929,0.5104735883424408,8784
0.3,0.65,0.05,1.0206454583741673,0.7122366633435651,0.1691518597778019,4432,0.5045537340619308,0.511384335154827,8784
0.3,0.7,0.0,1.022382129107394,0.7132970759943116,0.16632200887816528,4423,0.5035291438979964,0.5104735883424408,8784
0.35,0.0,0.65,1.0127297546033225,0.7102744689430793,0.18198931363786908,4393,0.5001138433515483,0.5073998178506375,8784
0.35,0.05,0.6,1.0124106091329947,0.7097099122545272,0.18250479818628795,4397,0.5005692167577414,0.5077413479052824,8784
0.35,0.1,0.55,1.012259665319198,0.7092963373144459,0.18274854641186333,4394,0.5002276867030966,0.5072859744990893,8784
0.35,0.15,0.5,1.0122769984051725,0.7089720611807032,0.182720558314595,4389,0.4996584699453552,0.5064890710382514,8784
0.35,0.2,0.45,1.0124625997483534,0.7087673163548253,0.18242083389448283,4389,0.4996584699453552,0.5064890710382514,8784
0.35,0.25,0.4,1.0128163768419038,0.7086857632050415,0.18184937315152727,4401,0.5010245901639344,0.5078551912568307,8784
0.35,0.3,0.35,1.0133381535450474,0.7087405196344417,0.18100617608572767,4408,0.5018214936247724,0.5087659380692168,8784
0.35,0.35,0.3,1.0140276705208633,0.708911887556385,0.17989124269708445,4416,0.5027322404371585,0.5097905282331512,8784
0.35,0.4,0.25,1.0148845858790096,0.7092070188529213,0.17850457298559752,4418,0.5029599271402551,0.5099043715846995,8784
0.35,0.45,0.2,1.0159084760196695,0.7096529220647879,0.17684616695126698,4422,0.5034153005464481,0.5102459016393442,8784
0.35,0.5,0.15,1.0170988366738818,0.7102359317108671,0.17491602459409283,4423,0.5035291438979964,0.5102459016393442,8784
0.35,0.55,0.1,1.018455084134336,0.710967031648819,0.17271414591407486,4433,0.504667577413479,0.511384335154827,8784
0.35,0.6,0.05,1.0199765566696863,0.711831364119468,0.17024053091121294,4431,0.5044398907103825,0.5111566484517304,8784
0.35,0.65,0.0,1.0216625161144846,0.7128536934284249,0.16749517958550775,4424,0.5036429872495446,0.5105874316939891,8784
0.4,0.0,0.6,1.0124338305018896,0.7096984212247863,0.1824672964548999,4404,0.5013661202185792,0.5085382513661202,8784
0.4,0.05,0.55,1.0122305587913742,0.7092554946046316,0.1827955442544067,4399,0.5007969034608379,0.5078551912568307,8784
0.4,0.1,0.5,1.0121955592070264,0.7089170213983155,0.18285205573106944,4396,0.5004553734061931,0.5072859744990893,8784
0.4,0.15,0.45,1.0123288492020315,0.7086944231192321,0.1826368308848888,4399,0.5007969034608379,0.5076275045537341,8784
0.4,0.2,0.4,1.0126303623217863,0.7085838255606998,0.18214986971586422,4406,0.5015938069216758,0.5083105646630237,8784
0.4,0.25,0.35,1.0130999483694354,0.7086266821538776,0.18139117222399592,4408,0.5018214936247724,0.5088797814207651,8784
0.4,0.3,0.3,1.013737373779477,0.7087792174060029,0.18036073840928413,4415,0.5026183970856102,0.5097905282331512,8784
0.4,0.35,0.25,1.014542322197269,0.7090434738133597,0.17905856827172872,4418,0.5029599271402551,0.5099043715846995,8784
0.4,0.4,0.2,1.0155143952610919,0.7094456569699799,0.17748466181132927,4419,0.5030737704918032,0.5099043715846995,8784
0.4,0.45,0.15,1.0166531135822745,0.7099997530769958,0.17563901902808643,4423,0.5035291438979964,0.510132058287796,8784
0.4,0.5,0.1,1.0179579179177904,0.710674406074994,0.17352163992199965,4432,0.5045537340619308,0.5110428051001822,8784
0.4,0.55,0.05,1.0194281705286894,0.711506210218083,0.17113252449306937,4429,0.504212204007286,0.5107012750455373,8784
0.4,0.6,0.0,1.021063156716751,0.7124803209508235,0.16847167274129515,4428,0.5040983606557377,0.5107012750455373,8784
0.45,0.0,0.55,1.0123232549565613,0.709319622078133,0.182645864545395,4399,0.5007969034608379,0.5079690346083788,8784
0.45,0.05,0.5,1.0122359274953887,0.7089521932446093,0.18278687559598916,4405,0.5014799635701275,0.5084244080145719,8784
0.45,0.1,0.45,1.012316885278523,0.7087031746906632,0.1826561503237396,4402,0.5011384335154827,0.5079690346083788,8784
0.45,0.15,0.4,1.0125660879411915,0.7085743760320289,0.18225368872864633,4409,0.5019353369763205,0.5087659380692168,8784
0.45,0.2,0.35,1.012983411314324,0.7085714258025391,0.18157949081070968,4416,0.5027322404371585,0.5095628415300546,8784
0.45,0.25,0.3,1.0135686477335608,0.7087021623485591,0.18063355656992885,4415,0.5026183970856102,0.5095628415300546,8784
0.45,0.3,0.25,1.0143215065549143,0.7089435893398579,0.17941588600630465,4413,0.5023907103825137,0.5092213114754098,8784
0.45,0.35,0.2,1.015241614874105,0.7093181836506882,0.17792647911983672,4424,0.5036429872495446,0.5103597449908925,8784
0.45,0.4,0.15,1.016328518445433,0.7098495376857652,0.17616533591052508,4420,0.5031876138433515,0.5099043715846995,8784
0.45,0.45,0.1,1.0175816827949264,0.7104790613216279,0.1741324563783696,4425,0.5037568306010929,0.5103597449908925,8784
0.45,0.5,0.05,1.0190004945214588,0.7112548369640954,0.17182784052337052,4437,0.5051229508196722,0.5117258652094717,8784
0.45,0.55,0.0,1.020584262778512,0.7121814180378063,0.16925148834552783,4429,0.504212204007286,0.5108151183970856,8784
0.5,0.0,0.5,1.0123980886994308,0.7090859944187556,0.18252501790935372,4416,0.5027322404371585,0.5095628415300546,8784
0.5,0.05,0.45,1.0124267122953132,0.7087992994724385,0.18247879221103558,4414,0.5025045537340619,0.5093351548269581,8784
0.5,0.1,0.4,1.0126235768818002,0.7086537999424996,0.1821608301898736,4413,0.5023907103825137,0.5091074681238615,8784
0.5,0.15,0.35,1.0129885843708424,0.708618852472145,0.18157113184586804,4410,0.5020491803278688,0.5088797814207651,8784
0.5,0.2,0.3,1.0135215530985775,0.7087021907066631,0.18070969717901886,4415,0.5026183970856102,0.5095628415300546,8784
0.5,0.25,0.25,1.0142222182766558,0.7089152704140738,0.17957652618932585,4419,0.5030737704918032,0.510132058287796,8784
0.5,0.3,0.2,1.0150902326481357,0.709252167173193,0.17817161887678912,4428,0.5040983606557377,0.5109289617486339,8784
0.5,0.35,0.15,1.0161251673441762,0.7097512862195727,0.17649497524140878,4421,0.5033014571948998,0.510132058287796,8784
0.5,0.4,0.1,1.0173265129366142,0.7103589487385165,0.17454659528318472,4420,0.5031876138433515,0.5099043715846995,8784
0.5,0.45,0.05,1.018693680680444,0.7110843882640501,0.17232647900211684,4433,0.504667577413479,0.511384335154827,8784
0.5,0.5,0.0,1.0202260039391897,0.7119599849439903,0.16983462639820546,4430,0.5043260473588342,0.5108151183970856,8784
0.55,0.0,0.45,1.012658290626196,0.708992408237029,0.1821047565467765,4418,0.5029599271402551,0.510132058287796,8784
0.55,0.05,0.4,1.0128028084089415,0.7088230418183991,0.18187129409954594,4408,0.5018214936247724,0.5086520947176685,8784
0.55,0.1,0.35,1.0131154656746026,0.7087608038611855,0.18136609532947157,4411,0.5021630236794171,0.5088797814207651,8784
0.55,0.15,0.3,1.0135961068285793,0.7088008145441711,0.18058916023655358,4412,0.5022768670309654,0.5092213114754098,8784
0.55,0.2,0.25,1.014244493052832,0.7089715172561817,0.17954048882079188,4421,0.5033014571948998,0.5102459016393442,8784
0.55,0.25,0.2,1.0150603028977627,0.7092659760668865,0.17822008108218657,4427,0.5039845173041895,0.5108151183970856,8784
0.55,0.3,0.15,1.0160431330759323,0.7097159433912157,0.17662793702073754,4431,0.5044398907103825,0.5112704918032787,8784
0.55,0.35,0.1,1.0171924994530652,0.7102942558590435,0.1747640566364448,4431,0.5044398907103825,0.5112704918032787,8784
0.55,0.4,0.05,1.018507838230688,0.7109966260721495,0.1726284399293082,4433,0.504667577413479,0.5114981785063752,8784
0.55,0.45,0.0,1.0199885073137256,0.7118255709991129,0.17022108689932802,4429,0.504212204007286,0.5108151183970856,8784
0.6,0.0,0.4,1.0131037179089677,0.7090681996356055,0.18138508045766333,4409,0.5019353369763205,0.5089936247723132,8784
0.6,0.05,0.35,1.0133640095090592,0.7089870279045349,0.18096438126152026,4403,0.501252276867031,0.5081967213114754,8784
0.6,0.1,0.3,1.0137922820857033,0.7089908701669441,0.18027194574253358,4404,0.5013661202185792,0.5084244080145719,8784
0.6,0.15,0.25,1.0143883228752968,0.7091219999701863,0.17930777390070318,4425,0.5037568306010929,0.5108151183970856,8784
0.6,0.2,0.2,1.0151518363653462,0.7093688634663844,0.17807186573602907,4434,0.5047814207650273,0.5117258652094717,8784
0.6,0.25,0.15,1.0160824450245511,0.7097707018013366,0.17656422124851123,4436,0.5050091074681239,0.51183970856102,8784
0.6,0.3,0.1,1.0171796902313588,0.710310893212892,0.17478484043814968,4425,0.5037568306010929,0.5107012750455373,8784
0.6,0.35,0.05,1.0184430333956895,0.7109785675282009,0.17273372330494452,4427,0.5039845173041895,0.5109289617486339,8784
0.6,0.4,0.0,1.0198718572674816,0.7117665152778176,0.17041086984889575,4426,0.5038706739526412,0.5108151183970856,8784
0.65,0.0,0.35,1.013734126387818,0.7092876860356984,0.1803659896420139,4411,0.5021630236794171,0.5092213114754098,8784
0.65,0.05,0.3,1.0141100082884547,0.7092750060013345,0.17975805369695852,4417,0.5028460837887068,0.5100182149362478,8784
0.65,0.1,0.25,1.01465365605181,0.7093652603634641,0.1788783814290592,4430,0.5043260473588342,0.511384335154827,8784
0.65,0.15,0.2,1.0153648002017588,0.709567040289444,0.17772697283831662,4436,0.5050091074681239,0.5119535519125683,8784
0.65,0.2,0.15,1.016243089107704,0.7099144556586019,0.1763038279247302,4430,0.5043260473588342,0.511384335154827,8784
0.65,0.25,0.1,1.017288089849939,0.710400019556392,0.17460894668829985,4424,0.5036429872495446,0.5107012750455373,8784
0.65,0.3,0.05,1.0184992892795084,0.7110403855061703,0.172642329129026,4422,0.5034153005464481,0.5105874316939891,8784
0.65,0.35,0.0,1.0198760952665518,0.7117889321088257,0.17040397524690842,4421,0.5033014571948998,0.5103597449908925,8784
0.7,0.0,0.3,1.0145491712385688,0.7096392387279907,0.1790474840998285,4417,0.5028460837887068,0.510132058287796,8784
0.7,0.05,0.25,1.0150403972988649,0.7096915322646355,0.17825231140586073,4429,0.504212204007286,0.511384335154827,8784
0.7,0.1,0.2,1.0156991180252972,0.7098549074870062,0.17718540238904912,4436,0.5050091074681239,0.5121812386156649,8784
0.7,0.15,0.15,1.0165250078020966,0.7101550119147446,0.17584675704939412,4430,0.5043260473588342,0.5114981785063752,8784
0.7,0.2,0.1,1.017517659570436,0.7105765889302058,0.17423637538689507,4423,0.5035291438979964,0.5105874316939891,8784
0.7,0.25,0.05,1.0186765858255995,0.7111638968384884,0.17235425740155264,4428,0.5040983606557377,0.5111566484517304,8784
0.7,0.3,0.0,1.0200012198041042,0.7118758322319183,0.17020040309336615,4431,0.5044398907103825,0.5117258652094717,8784
0.75,0.0,0.25,1.0155484079125705,0.7100904454760713,0.17742956383110686,4423,0.5035291438979964,0.5107012750455373,8784
0.75,0.05,0.2,1.0161546700585307,0.7102167958497789,0.17644715438822667,4436,0.5050091074681239,0.5122950819672131,8784
0.75,0.1,0.15,1.016928100246386,0.7104564256474689,0.17519300862250287,4433,0.504667577413479,0.5119535519125683,8784
0.75,0.15,0.1,1.017868317406846,0.7108501816852506,0.17366712653393546,4431,0.5044398907103825,0.5116120218579235,8784
0.75,0.2,0.05,1.018974859852549,0.7113625116604629,0.17186950812252388,4435,0.5048952641165756,0.5121812386156649,8784
0.75,0.25,0.0,1.020247186403059,0.712042869019524,0.16980015338826904,4429,0.504212204007286,0.5116120218579235,8784
0.8,0.0,0.2,1.016731293342514,0.710641874764236,0.1755122288358495,4432,0.5045537340619308,0.51183970856102,8784
0.8,0.05,0.15,1.0174522224213673,0.7108442686130827,0.17434258264405667,4434,0.5047814207650273,0.5120673952641166,8784
0.8,0.1,0.1,1.0183399382717815,0.7111832681981789,0.17290120012942045,4435,0.5048952641165756,0.5121812386156649,8784
0.8,0.15,0.05,1.0193940051665644,0.7116465624072589,0.17118808129194063,4443,0.5058060109289617,0.5132058287795993,8784
0.8,0.2,0.0,1.0206139076950898,0.7122894513188585,0.16920322613161687,4430,0.5043260473588342,0.5117258652094717,8784
