source_year,station_id,station_name,주소,latitude,longitude,total_return_count,return_7_10_count,return_11_14_count,return_17_20_count,arrival_7_10_ratio,arrival_11_14_ratio,arrival_17_20_ratio,dominant_window,district_hypothesis
2023,2301, 현대고등학교 건너편,서울특별시 강남구 압구정로 134,37.52407074,127.02178955,10811,801,1332,4066,0.07409120340394043,0.1232078438627324,0.37609841827768015,return_17_20_count,주거지구 후보
2023,2302, 교보타워 버스정류장(신논현역 3번출구 후면),서울특별시 강남구 봉은사로 지하 102,37.5055809,127.02427673,6715,885,1103,2550,0.13179448994787787,0.164259121370067,0.379746835443038,return_17_20_count,주거지구 후보
2023,2303, 논현역 10번출구,서울특별시 강남구 학동로 지하 102,37.51137161,127.02146149,8273,989,1289,2910,0.11954550948869817,0.15580805028405656,0.35174664571497644,return_17_20_count,주거지구 후보
2023,2304, 대현그린타워,서울특별시 강남구 언주로 626,37.5116272,127.03565216,1300,241,215,427,0.1853846153846154,0.16538461538461538,0.32846153846153847,return_17_20_count,주거지구 후보
2023,2305, MCM 본사 직영점 앞,서울특별시 강남구 언주로 734,37.52064133,127.03450775,2774,1164,511,513,0.41961067051189616,0.18421052631578946,0.18493150684931506,return_7_10_count,업무/상업지구 후보
2023,2306, 압구정역 2번 출구 옆,서울특별시 강남구 압구정로 지하 172,37.5271225,127.02871704,14953,1541,2659,6450,0.10305624289440246,0.17782384805724605,0.43135156824717447,return_17_20_count,주거지구 후보
2023,2307, 압구정 한양 3차 아파트,서울특별시 강남구 압구정로 321,37.52838135,127.03901672,3354,323,645,1169,0.09630292188431723,0.19230769230769232,0.34853905784138345,return_17_20_count,주거지구 후보
2023,2308, 압구정파출소 앞,서울특별시 강남구 압구정로 311,37.52930069,127.03559875,8681,845,1821,2843,0.09733901624236839,0.20976845985485543,0.3274968321621933,return_17_20_count,주거지구 후보
2023,2309, 청담역(우리들병원 앞),서울특별시 강남구 학동로 443,37.51890182,127.04938507,1889,186,368,598,0.0984647961884595,0.19481206987824246,0.31656961355214397,return_17_20_count,주거지구 후보
2023,2310, 청담동 맥도날드 옆(위치),서울특별시 강남구 학동로 지하 508,37.52361298,127.04017639,4323,626,800,971,0.14480684709692343,0.18505667360629194,0.2246125375896368,return_17_20_count,주거지구 후보
2023,2311, 학동로 래미안 아파트 앞,서울특별시 강남구 학동로 지하 508,37.51777267,127.04302216,1369,217,237,421,0.1585098612125639,0.1731190650109569,0.3075237399561724,return_17_20_count,주거지구 후보
2023,2312, 청담역 13번 출구 앞,서울특별시 강남구 영동대로 703,37.52058029,127.05632782,3075,362,458,1080,0.11772357723577236,0.14894308943089432,0.35121951219512193,return_17_20_count,주거지구 후보
2023,2313, 금원빌딩 앞,서울특별시 강남구 도산대로 539,37.52511597,127.05246735,4610,1549,607,971,0.33600867678958785,0.1316702819956616,0.21062906724511932,return_7_10_count,업무/상업지구 후보
2023,2314, 청담나들목입구,서울특별시 강남구 영동대로128길 59,37.52101517,127.06015015,3236,486,420,1193,0.15018541409147096,0.12978986402966625,0.36866501854140915,return_17_20_count,주거지구 후보
2023,2315, 봉은사역 5번출구 옆,서울특별시 강남구 봉은사로 지하 601,37.51424789,127.06111908,5349,1022,1093,1614,0.19106375023368855,0.20433725930080388,0.30173864273696016,return_17_20_count,주거지구 후보
2023,2317, 삼성도로공원,서울특별시 강남구 영동대로112길 66,37.51588821,127.06620026,3402,672,561,1199,0.19753086419753085,0.16490299823633156,0.3524397413286302,return_17_20_count,주거지구 후보
2023,2318, 삼성중앙역4번출구(문화센터더 리빌),서울특별시 강남구 봉은사로 531,37.51357651,127.05503082,1417,185,309,428,0.1305575158786168,0.2180663373323924,0.3020465772759351,return_17_20_count,주거지구 후보
2023,2319, 포스코사거리 서측(수협 삼성동 지점),서울특별시 강남구 테헤란로 435,37.50660706,127.05467987,6716,2510,1593,1006,0.3737343656938654,0.23719475878499108,0.14979154258487196,return_7_10_count,업무/상업지구 후보
2023,2320, 도곡역 대치지구대 방향,서울특별시 강남구 남부순환로 지하 2814,37.4919281,127.05696869,6162,687,1447,1902,0.11148977604673807,0.23482635507951963,0.308666017526777,return_17_20_count,주거지구 후보
2023,2321, 학여울역 사거리,서울특별시 강남구 남부순환로 지하 3104,37.49611664,127.06944275,4397,576,893,1306,0.13099840800545826,0.20309301796679555,0.2970206959290425,return_17_20_count,주거지구 후보
2023,2323, 주식회사 오뚜기 정문 앞,서울특별시 강남구 영동대로 308,37.50221252,127.06720734,5409,2979,961,642,0.5507487520798668,0.17766685154372341,0.11869107043815863,return_7_10_count,업무/상업지구 후보
2023,2324, 천주교 대치 2동 교회 옆,서울특별시 강남구 도곡로 540,37.50043869,127.06622314,9288,1580,1934,2705,0.17011197243755383,0.2082256675279931,0.29123600344530576,return_17_20_count,주거지구 후보
2023,2325, 대치삼성아파트 앞 교차로,서울특별시 강남구 도곡로 447,37.4986496,127.05931854,8225,1274,1994,2731,0.1548936170212766,0.24243161094224924,0.33203647416413373,return_17_20_count,주거지구 후보
2023,2326, 대치동 삼성로,서울특별시 강남구 삼성로 350,37.50239563,127.05879974,3644,472,809,1073,0.12952799121844127,0.22200878155872666,0.29445664105378705,return_17_20_count,주거지구 후보
2023,2327, 뱅뱅사거리 랜드마크타워 앞,서울특별시 강남구 강남대로 308,37.49055099,127.03146362,8450,2874,1646,1851,0.3401183431952663,0.19479289940828404,0.21905325443786983,return_7_10_count,업무/상업지구 후보
2023,2328, 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,서울특별시 강남구 언주로 506,37.50321198,127.04273224,6407,1803,1327,1436,0.28141095676603717,0.2071172155454971,0.22412985796784768,return_7_10_count,업무/상업지구 후보
2023,2329, 르네상스호텔사거리 역삼지하보도 2번출구,서울특별시 강남구 테헤란로 지하 156,37.50235748,127.04319,5140,1475,1157,1032,0.28696498054474706,0.22509727626459144,0.20077821011673153,return_7_10_count,업무/상업지구 후보
2023,2330, 역삼월드메르디앙아파트 앞,서울특별시 강남구 도곡로 183,37.49219894,127.03945923,5092,687,888,1557,0.13491751767478397,0.1743912018853103,0.30577376276512175,return_17_20_count,주거지구 후보
2023,2331, 동영문화센터앞,서울특별시 강남구 언주로 337,37.49805069,127.04460144,5554,1529,1044,1571,0.2752970831832913,0.18797263233705439,0.2828592005761613,return_17_20_count,주거지구 후보
2023,2332, 선릉역3번출구,서울특별시 강남구 선릉로 435,37.50400925,127.0490799,15639,2235,3595,5058,0.14291195089200076,0.22987403286655156,0.3234222136965279,return_17_20_count,주거지구 후보
2023,2333, 양재역 3번출구 주변,서울특별시 강남구 강남대로 240,37.48515701,127.03407288,4484,433,764,1857,0.09656556645851917,0.1703835860838537,0.41413916146297947,return_17_20_count,주거지구 후보
2023,2334, 삼호아파트 2동 ( 간선도로),서울특별시 강남구 선릉로 지하 228,37.49375916,127.04589844,2123,590,525,411,0.2779086198775318,0.24729156853509185,0.19359397079604335,return_7_10_count,업무/상업지구 후보
2023,2335, 3호선 매봉역 3번출구앞,서울특별시 강남구 남부순환로 2748,37.48676682,127.04676056,16776,5488,2739,4351,0.32713400095374345,0.1632689556509299,0.2593586075345732,return_7_10_count,업무/상업지구 후보
2023,2336, 강남세브란스교차로 래미안그레이튼 104동 앞,서울특별시 강남구 선릉로 지하 228,37.49423599,127.04746246,3992,805,982,895,0.20165330661322645,0.24599198396793587,0.22419839679358716,return_11_14_count,점심 상권/업무지구 후보
2023,2337, 대모산입구역 2번출구 앞,서울특별시 강남구 영동대로 101,37.49207687,127.07197571,4131,471,625,1437,0.1140159767610748,0.1512950859356088,0.3478576615831518,return_17_20_count,주거지구 후보
2023,2339, 현대아파트 정문 앞,서울특별시 강남구 언주로 107,37.48326111,127.0522995,4702,508,695,1770,0.1080391322841344,0.147809442790302,0.37643555933645256,return_17_20_count,주거지구 후보
2023,2340, 삼호물산버스정류장(23370) 옆,서울특별시 강남구 논현로 82,37.47750854,127.04517365,16742,4356,2180,4456,0.26018396846254926,0.13021144427189105,0.26615697049336995,return_17_20_count,주거지구 후보
2023,2341, 일원역 4~5번 출구 사이,서울특별시 강남구 일원로 127,37.4833107,127.08493805,3088,654,551,864,0.21178756476683938,0.17843264248704663,0.27979274611398963,return_17_20_count,주거지구 후보
2023,2342, 대청역 1번출구 뒤,서울특별시 강남구 개포로 623,37.49400711,127.07951355,14564,3392,2419,4028,0.23290304861301842,0.1660944795385883,0.27657237022795933,return_17_20_count,주거지구 후보
2023,2343, 세곡사거리 대왕파출소 앞,서울특별시 강남구 헌릉로 623,37.46531677,127.10772705,695,120,104,234,0.17266187050359713,0.14964028776978416,0.3366906474820144,return_17_20_count,주거지구 후보
2023,2344, 리엔파크 2단지 앞,서울특별시 강남구 헌릉로590길 10,37.46506119,127.10119629,4681,530,725,1443,0.11322367015594959,0.15488143559068576,0.30826746421704765,return_17_20_count,주거지구 후보
2023,2347, 두산건설 본사,서울특별시 강남구 언주로 726,37.51863861,127.03540039,1151,283,170,286,0.24587315377932234,0.1476976542137272,0.24847958297132927,return_17_20_count,주거지구 후보
2023,2348, 포스코사거리(기업은행),서울특별시 강남구 테헤란로 501,37.50723267,127.05685425,17353,9028,2972,2265,0.5202558635394456,0.17126721604333545,0.13052498127124992,return_7_10_count,업무/상업지구 후보
2023,2349, 역삼빌딩 앞(하나은행 옆),서울특별시 강남구 테헤란로 지하 156,37.50154495,127.03856659,2686,502,664,667,0.18689501116902457,0.24720774385703648,0.24832464631422188,return_17_20_count,주거지구 후보
2023,2350, 래미안그레이튼102동앞,서울특별시 강남구 선릉로69길 19,37.49482346,127.04790497,2330,345,458,722,0.148068669527897,0.1965665236051502,0.3098712446351931,return_17_20_count,주거지구 후보
2023,2351, 청소년수련관(수영장)앞,서울특별시 강남구 광평로 144,37.48387909,127.0890274,3580,520,549,1338,0.1452513966480447,0.15335195530726256,0.37374301675977656,return_17_20_count,주거지구 후보
2023,2352, 서울본부세관(건설회관 앞),서울특별시 강남구 언주로 721,37.51758957,127.03502655,899,267,228,171,0.29699666295884314,0.25361512791991103,0.19021134593993325,return_7_10_count,업무/상업지구 후보
