source_year,station_id,station_name,주소,latitude,longitude,total_return_count,return_7_10_count,return_11_14_count,return_17_20_count,arrival_7_10_ratio,arrival_11_14_ratio,arrival_17_20_ratio,dominant_window,district_hypothesis
2024,2331, 동영문화센터앞,서울특별시 강남구 언주로 337,37.49805069,127.04460144,4988,1219,893,1323,0.24438652766639934,0.17902967121090618,0.2652365677626303,return_17_20_count,주거지구 후보
2024,2332, 선릉역3번출구,서울특별시 강남구 선릉로 435,37.50400925,127.0490799,15401,2248,3327,5087,0.14596454775663917,0.21602493344588014,0.3303032270631777,return_17_20_count,주거지구 후보
2024,2333, 양재역 3번출구 주변,서울특별시 강남구 강남대로 240,37.48515701,127.03407288,4185,569,663,1536,0.13596176821983275,0.15842293906810037,0.36702508960573477,return_17_20_count,주거지구 후보
2024,2334, 삼호아파트 2동 ( 간선도로),서울특별시 강남구 선릉로 지하 228,37.49375916,127.04589844,2316,835,457,443,0.36053540587219346,0.1973229706390328,0.19127806563039723,return_7_10_count,업무/상업지구 후보
2024,2335, 3호선 매봉역 3번출구앞,서울특별시 강남구 남부순환로 2748,37.48676682,127.04676056,18963,5982,3235,5120,0.3154564151241892,0.17059536993091812,0.26999947265727997,return_7_10_count,업무/상업지구 후보
2024,2336, 강남세브란스교차로 래미안그레이튼 104동 앞,서울특별시 강남구 선릉로 지하 228,37.49423599,127.04746246,3842,793,789,878,0.20640291514836023,0.20536179073399272,0.22852680895366997,return_17_20_count,주거지구 후보
2024,2337, 대모산입구역 2번출구 앞,서울특별시 강남구 영동대로 101,37.49207687,127.07197571,4182,470,579,1615,0.11238641798182687,0.13845050215208035,0.3861788617886179,return_17_20_count,주거지구 후보
2024,2339, 현대아파트 정문 앞,서울특별시 강남구 언주로 107,37.48326111,127.0522995,4476,376,700,1750,0.0840035746201966,0.15638963360142985,0.39097408400357464,return_17_20_count,주거지구 후보
2024,2340, 삼호물산버스정류장(23370) 옆,서울특별시 강남구 논현로 82,37.47750854,127.04517365,16313,4304,2106,4267,0.26383865628639736,0.12909949120333478,0.2615705265738981,return_7_10_count,업무/상업지구 후보
2024,2341, 일원역 4~5번 출구 사이,서울특별시 강남구 일원로 127,37.4833107,127.08493805,3109,665,573,895,0.21389514313284014,0.1843036346091991,0.28787391444194277,return_17_20_count,주거지구 후보
2024,2342, 대청역 1번출구 뒤,서울특별시 강남구 개포로 623,37.49400711,127.07951355,13369,3084,2265,3820,0.2306829231804922,0.16942179669384397,0.28573565711721144,return_17_20_count,주거지구 후보
2024,2344, 리엔파크 2단지 앞,서울특별시 강남구 헌릉로590길 10,37.46506119,127.10119629,4965,683,804,1513,0.13756294058408863,0.1619335347432024,0.30473313192346424,return_17_20_count,주거지구 후보
2024,2347, 두산건설 본사,서울특별시 강남구 언주로 726,37.51863861,127.03540039,1054,246,159,268,0.2333965844402277,0.150853889943074,0.25426944971537,return_17_20_count,주거지구 후보
2024,2348, 포스코사거리(기업은행),서울특별시 강남구 테헤란로 501,37.50723267,127.05685425,20327,10118,2985,3487,0.4977615978747479,0.14684901854676047,0.17154523540119054,return_7_10_count,업무/상업지구 후보
2024,2349, 역삼빌딩 앞(하나은행 옆),서울특별시 강남구 테헤란로 지하 156,37.50154495,127.03856659,2588,554,567,590,0.21406491499227204,0.21908809891808345,0.22797527047913446,return_17_20_count,주거지구 후보
2024,2350, 래미안그레이튼102동앞,서울특별시 강남구 선릉로69길 19,37.49482346,127.04790497,1885,243,264,626,0.12891246684350133,0.140053050397878,0.3320954907161804,return_17_20_count,주거지구 후보
2024,2351, 청소년수련관(수영장)앞,서울특별시 강남구 광평로 144,37.48387909,127.0890274,2899,476,429,1140,0.16419454984477405,0.14798206278026907,0.39323904794756814,return_17_20_count,주거지구 후보
2024,2352, 서울본부세관(건설회관 앞),서울특별시 강남구 언주로 721,37.51758957,127.03502655,1143,300,312,276,0.26246719160104987,0.27296587926509186,0.24146981627296588,return_11_14_count,점심 상권/업무지구 후보
2024,2353, 강남구청역 2번출구 뒤,서울특별시 강남구 학동로 342,37.51681137,127.04047394,4046,382,793,1419,0.09441423628274839,0.19599604547701432,0.35071675729115176,return_17_20_count,주거지구 후보
2024,2354, 청담역 2번출구,서울특별시 강남구 영동대로 647,37.51978683,127.0567627,1486,149,230,569,0.10026917900403769,0.15477792732166892,0.382907133243607,return_17_20_count,주거지구 후보
2024,2356, 강남구청,서울특별시 강남구 학동로 지하 346,37.51807022,127.04711914,2820,346,734,788,0.1226950354609929,0.2602836879432624,0.2794326241134752,return_17_20_count,주거지구 후보
2024,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),서울특별시 강남구 언주로89길 7,37.50166321,127.04297638,4071,1190,804,914,0.2923114713829526,0.19749447310243184,0.22451486121346106,return_7_10_count,업무/상업지구 후보
2024,2358, 구룡초사거리 (현대아파트10동 앞 ),서울특별시 강남구 개포로 303,37.48138428,127.05391693,6919,899,917,2522,0.12993207110854169,0.13253360312183843,0.36450354097412924,return_17_20_count,주거지구 후보
2024,2359," 국립국악중,고교 정문 맞은편",서울특별시 강남구 논현로10길 29,37.47560501,127.05037689,6788,1394,897,2127,0.20536240424278138,0.13214496169711254,0.313347083087802,return_17_20_count,주거지구 후보
2024,2360, 도곡1동 주민센터 교차로,서울특별시 강남구 도곡로 205,37.4928093,127.04138947,6105,1426,1218,1514,0.2335790335790336,0.1995085995085995,0.247993447993448,return_17_20_count,주거지구 후보
2024,2362, 신사동 가로수길 입구,서울특별시 강남구 신사동 501-5,37.51763535,127.02245331,5318,580,1197,1758,0.10906355772846935,0.22508461827754794,0.33057540428732607,return_17_20_count,주거지구 후보
2024,2363, 강남 을지병원 교차로,서울특별시 강남구 도산대로 172 ,37.51913834,127.02751923,3000,630,619,656,0.21,0.20633333333333334,0.21866666666666668,return_17_20_count,주거지구 후보
2024,2364, 도산공원교차로,서울특별시 강남구 도산대로 229 ,37.52124023,127.0318985,4621,1177,957,959,0.25470677342566544,0.20709803072927938,0.2075308374810647,return_7_10_count,업무/상업지구 후보
2024,2365, K+ 타워 앞,서울특별시 강남구 도산대로 333 ,37.52330017,127.03847504,6788,1522,1258,1524,0.22421921037124337,0.18532704773129052,0.22451384796700058,return_17_20_count,주거지구 후보
2024,2368, 도곡동 경남아파트 건너편,서울특별시 강남구 도곡동 874-1,37.48934174,127.04129791,2379,335,527,723,0.14081546868432115,0.22152164775115596,0.30390920554854983,return_17_20_count,주거지구 후보
2024,2369, KT선릉타워,서울특별시 강남구 대치동 1011,37.50542831,127.0528717,13089,2754,2606,3452,0.21040568416227368,0.19909847963939187,0.2637329054931622,return_17_20_count,주거지구 후보
2024,2370, 한티역 3번출구,서울특별시 강남구 대치동 1026,37.49655151,127.0542984,3668,657,704,1132,0.17911668484187568,0.19193020719738277,0.30861504907306436,return_17_20_count,주거지구 후보
2024,2371, 한국우편사업진흥원,서울특별시 강남구 언주로 651,37.51474762,127.03513336,1501,267,290,422,0.17788141239173885,0.1932045303131246,0.2811459027315123,return_17_20_count,주거지구 후보
2024,2372, 대치역 사거리,서울특별시 강남구 삼성로 156 ,37.49449921,127.063797,10355,1889,2176,2996,0.18242394978271367,0.21014002897151135,0.28932882665379045,return_17_20_count,주거지구 후보
2024,2373, 개포동역 사거리,서울특별시 강남구 개포동 181-3,37.48927689,127.06557465,4892,642,1058,1507,0.1312346688470973,0.21627146361406377,0.3080539656582175,return_17_20_count,주거지구 후보
2024,2375, 수서역 1번출구 앞,서울특별시 강남구 수서동 728,37.48735046,127.10099792,14588,4643,2405,3343,0.31827529476281874,0.16486153002467782,0.22916095420893887,return_7_10_count,업무/상업지구 후보
2024,2376, 수서역 6번출구 앞,서울특별시 강남구 수서동 740,37.48677826,127.10051727,7275,2553,1261,1503,0.3509278350515464,0.17333333333333334,0.2065979381443299,return_7_10_count,업무/상업지구 후보
2024,2377, 수서역 5번출구,서울특별시 강남구 수서동 724-4,37.48735046,127.10232544,19397,7410,3027,4133,0.3820178378099706,0.15605506006083414,0.2130741867299067,return_7_10_count,업무/상업지구 후보
2024,2380, 삼성동베이직하우스앞,서울특별시 강남구 봉은사로 456,37.51169586,127.04934692,4205,980,583,821,0.23305588585017836,0.13864447086801426,0.195243757431629,return_7_10_count,업무/상업지구 후보
2024,2381, 언주역 6번출구앞,서울특별시 강남구 논현로 566,37.50636673,127.03452301,4361,717,677,1285,0.16441183214858976,0.15523962393946342,0.2946571887181839,return_17_20_count,주거지구 후보
2024,2382, 역삼동 sk뷰 501동앞,서울특별시 강남구 역삼로 315-1,37.50122833,127.05036163,4589,589,778,1581,0.12835040313793855,0.16953584658967094,0.3445195031597298,return_17_20_count,주거지구 후보
2024,2383, 보금자리정원,서울특별시 강남구 헌릉로569길 39-6,37.46632767,127.09488678,2888,568,462,627,0.19667590027700832,0.15997229916897507,0.21710526315789475,return_17_20_count,주거지구 후보
2024,2384, 자곡사거리,서울특별시 강남구 밤고개로 206,37.47602844,127.10594177,15326,1472,1928,6649,0.09604593501239723,0.12579929531515072,0.43383792248466657,return_17_20_count,주거지구 후보
2024,2385, 학동역,서울특별시 강남구 학동로 지하 180,37.51395035,127.03015137,5083,642,998,1600,0.12630336415502655,0.19634074365532167,0.314774739327169,return_17_20_count,주거지구 후보
2024,2386, 크린랩 본사,논현동 279-166,37.50958633,127.04090881,1439,214,240,405,0.1487143849895761,0.16678248783877692,0.28144544822793605,return_17_20_count,주거지구 후보
2024,2387, 래미안강남힐즈 사거리,서울특별시 강남구 자곡로 101,37.47245407,127.09607697,8923,1322,1425,3207,0.14815644962456573,0.15969965258321192,0.35940827076095483,return_17_20_count,주거지구 후보
2024,2388, 강남구 도시관리공단,강남구 삼성동 111-61,37.51678467,127.05161285,2187,448,360,676,0.20484682213077274,0.1646090534979424,0.3090992226794696,return_17_20_count,주거지구 후보
2024,2389, 경기여자고등학교 후문 (삼성로3길 입구),강남구 개포동 198,37.48616028,127.06723785,7679,1126,1173,2518,0.14663367625992968,0.15275426487823934,0.3279072795936971,return_17_20_count,주거지구 후보
2024,2390, 구룡마을 입구 (래미안블레스티지 아파트),강남구 개포동 146-1,37.48088074,127.06304169,7314,986,806,2745,0.13480995351380914,0.1101996171725458,0.3753076292042658,return_17_20_count,주거지구 후보
2024,2391, 구룡터널 입구(개포1단지아파트),강남구 개포동 146-1,37.47598648,127.05962372,67,7,8,21,0.1044776119402985,0.11940298507462686,0.31343283582089554,return_17_20_count,주거지구 후보
2024,2392, 구룡산 입구 (구룡산 서울둘레길 입구),강남구 개포동 1277,37.47447205,127.05545044,340,74,52,91,0.21764705882352942,0.15294117647058825,0.2676470588235294,return_17_20_count,주거지구 후보
2024,2394, 개포래미안포레스트아파트 107동 앞,강남구 개포로 264,37.48025131,127.05419159,7572,619,970,3156,0.0817485472794506,0.12810353935552035,0.41679873217115687,return_17_20_count,주거지구 후보
2024,2396, 영동3교 북단(우성캐릭터 앞 보도),강남구 도곡동 466,37.48574066,127.05104828,4414,533,937,1347,0.12075215224286362,0.2122791119166289,0.30516538287267786,return_17_20_count,주거지구 후보
2024,2398, 더라움,강남구 역삼동 801-7,37.50811005,127.0394516,2134,499,376,415,0.2338331771321462,0.17619493908153702,0.1944704779756326,return_7_10_count,업무/상업지구 후보
2024,2401, 밀알학교 입구 (삼성서울병원 입구),강남구 일원동 128-10,37.48656082,127.08267212,1532,302,252,374,0.19712793733681463,0.16449086161879894,0.24412532637075718,return_17_20_count,주거지구 후보
2024,2403, 공무원연금매점 교차로 (개포주공9단지 입구),강남구 일원동 703-2,37.48871994,127.07453918,9452,927,1367,3615,0.09807448159119762,0.14462547608971646,0.38245873889123994,return_17_20_count,주거지구 후보
2024,2404, 대모산입구역 4번 출구 앞,강남구 일원동 700-1,37.49180984,127.07315826,15652,2037,2194,5637,0.13014311270125223,0.14017377970866343,0.36014566828520317,return_17_20_count,주거지구 후보
2024,2405, 청담공원앞 교차로,강남구 삼성동 111-44,37.51871109,127.05084991,3548,196,394,1622,0.0552423900789177,0.11104847801578353,0.45715896279594137,return_17_20_count,주거지구 후보
2024,2406, 논현동 광명빌딩 앞,강남구 논현동 279,37.5175705,127.02364349,2267,333,625,619,0.14689016321129245,0.27569475077194533,0.2730480811645346,return_11_14_count,점심 상권/업무지구 후보
2024,2407, 역삼서초삼성 세무서 앞 (역삼빌딩 앞,강남구 역삼동 804,37.49847031,127.03011322,10975,2138,2422,3155,0.19480637813211846,0.22068337129840546,0.2874715261958998,return_17_20_count,주거지구 후보
2024,2408, 강남한양수자인아파트,강남구 자곡로 260,37.4773407,127.11327362,4576,400,666,1731,0.08741258741258741,0.14554195804195805,0.37827797202797203,return_17_20_count,주거지구 후보
2024,2409, 역삼동 디오슈페리움 (우성아파트 사거리),강남구 역삼동 858(강남대로 342 앞 도로),37.49206161,127.03074646,6692,1199,1128,2263,0.17916915720263002,0.16855947399880455,0.3381649731022116,return_17_20_count,주거지구 후보
2024,2410, 포스코피앤에스타워 (역삼역 3번출구 부근),강남구 역삼동 804(강남구 테헤란로 134 앞 보도),37.49959946,127.03375244,4947,1526,1192,988,0.3084697796644431,0.24095411360420457,0.19971700020214272,return_7_10_count,업무/상업지구 후보
2024,2411, 세곡동 성당,강남구 율현동 165-2(강남구 밤고개로21길 50),37.47296906,127.11222839,5820,823,1067,2093,0.14140893470790378,0.18333333333333332,0.35962199312714777,return_17_20_count,주거지구 후보
2024,2413,도곡역 1번 출구,남부순환로 2814,37.49095917,127.05498505,11246,2440,1859,3460,0.21696603236706385,0.16530321892228347,0.307664947536902,return_17_20_count,주거지구 후보
2024,2414, 도곡역 아카데미스위트 앞,언주로30길 21,37.48897171,127.05182648,14872,4820,3068,3239,0.3240989779451318,0.2062937062937063,0.21779182356105434,return_7_10_count,업무/상업지구 후보
2024,2415,한티역 롯데백화점 앞,선릉로 228,37.49667358,127.05342865,9829,1124,2293,3368,0.11435547868552243,0.23328924610845458,0.34265947705768646,return_17_20_count,주거지구 후보
2024,2416,한티역 6번 출구,선릉로 227,37.4958992,127.05219269,4597,723,833,1611,0.15727648466391125,0.1812051337829019,0.35044594300630844,return_17_20_count,주거지구 후보
2024,2417,선정릉 디캠프(D.CAMP)앞,선릉로 551,37.50799942,127.04524994,2499,339,398,778,0.13565426170468187,0.15926370548219287,0.31132452981192477,return_17_20_count,주거지구 후보
2024,2418,봉은사역 7번 출구,봉은사로 601,37.51393509,127.05982208,6835,959,1261,2864,0.14030724213606438,0.184491587417703,0.41901975128017555,return_17_20_count,주거지구 후보
2024,2419,"봉은사역 1,2번 출구",봉은사로 601,37.51430893,127.05970001,5129,839,914,1572,0.16357964515500098,0.17820237863131214,0.30649249366348214,return_17_20_count,주거지구 후보
2024,2420,학여울역 사거리(LG베스트샵 앞),영동대로 202,37.49689484,127.07013702,6553,775,789,3039,0.11826644285060278,0.12040286891500077,0.4637570578361056,return_17_20_count,주거지구 후보
2024,2421, 신논현역 4번출구,봉은사로 110,37.504673,127.02579498,2484,221,491,1110,0.0889694041867955,0.19766505636070852,0.4468599033816425,return_17_20_count,주거지구 후보
2024,2422,수서동 성당 맞은편,광평로34길 202,37.48416901,127.09484863,5950,1094,974,1962,0.18386554621848739,0.16369747899159665,0.32974789915966385,return_17_20_count,주거지구 후보
2024,2423,영희초교 사거리(래미안개포루체하임),개포로110길 50,37.4908371,127.08065033,14295,1667,2691,4585,0.11661420076949983,0.1882476390346275,0.32074151801329137,return_17_20_count,주거지구 후보
2024,2425,세곡동 사거리(대왕초등학교 정류장),헌릉로618길 8,37.46461868,127.10684967,2095,369,376,530,0.17613365155131264,0.1794749403341289,0.2529832935560859,return_17_20_count,주거지구 후보
2024,2426,강남한신휴플러스 6단지,강남구 율현동 333-1,37.46829605,127.10469818,5901,418,866,2150,0.07083545161836977,0.14675478732418235,0.36434502626673443,return_17_20_count,주거지구 후보
2024,2427,개포고등학교 정문앞,강남구 개포로402,37.48485184,127.0583725,7567,1176,1277,2407,0.15541165587419056,0.16875908550284127,0.31809171402140873,return_17_20_count,주거지구 후보
2024,2429,압구정로데오역 6번출구,선릉로845,37.52745438,127.04042816,7768,1035,1521,2797,0.1332389289392379,0.1958032955715757,0.3600669412976313,return_17_20_count,주거지구 후보
2024,2430,강남파이낸스센터앞(역삼역2번출구),테헤란로152,37.50024414,127.03605652,3594,811,898,900,0.2256538675570395,0.2498608792431831,0.25041736227045075,return_17_20_count,주거지구 후보
2024,2431,대치역 7번출구,남부순환로155,37.49411774,127.06290436,15557,2353,3263,4537,0.15125024104904544,0.20974480941055473,0.29163720511666774,return_17_20_count,주거지구 후보
2024,3602, 한국지역난방공사강남지사,양재대로 781,37.49229431,127.09433746,4964,2440,572,1058,0.49153908138597907,0.11522965350523771,0.21313456889605156,return_7_10_count,업무/상업지구 후보
2024,3604, 삼성중앙역 5번출구,삼성동145-1,37.51296234,127.05386353,6412,1657,931,2212,0.25842170929507174,0.14519650655021835,0.34497816593886466,return_17_20_count,주거지구 후보
2024,3606, 신사동주민센터 옆,압구정로 130,37.52422714,127.02285004,5694,1280,1153,1606,0.2247980330172111,0.20249385317878468,0.28205128205128205,return_17_20_count,주거지구 후보
2024,3609, 언주초등학교 입구,남부순환로2641,37.48536682,127.03849792,4219,996,863,941,0.23607489926522873,0.20455084143161886,0.22303863474757052,return_7_10_count,업무/상업지구 후보
2024,3610, 윗반마을 입구,세곡동 97-3,37.46534729,127.1088028,1170,206,248,286,0.17606837606837608,0.21196581196581196,0.24444444444444444,return_17_20_count,주거지구 후보
2024,3611, 방죽마을 입구,율현동 264-5,37.47123337,127.10721588,3086,802,451,822,0.25988334413480235,0.14614387556707711,0.2663642255346727,return_17_20_count,주거지구 후보
2024,3612, 은곡마을,세곡동 548(도담공원~행복공원 사이),37.46726227,127.09801483,6245,1431,1197,1867,0.22914331465172139,0.19167333867093675,0.29895916733386707,return_17_20_count,주거지구 후보
2024,3614, 은마아파트 입구 사거리,삼성로237(정성한줄 대치점 앞),37.49840164,127.06093597,13244,2322,3043,3914,0.17532467532467533,0.22976442162488675,0.29553005134400484,return_17_20_count,주거지구 후보
2024,3615, 서울 논현동우체국 앞,학동로212,37.51446152,127.0326004,2410,260,487,831,0.1078838174273859,0.2020746887966805,0.34481327800829875,return_17_20_count,주거지구 후보
2024,3616, 역삼중학교 앞(체육관 방향),도곡로43길 10,37.49526215,127.04950714,3366,252,673,1082,0.0748663101604278,0.19994058229352346,0.3214497920380273,return_17_20_count,주거지구 후보
2024,3618, 서울율현초교 삼거리,밤고개로 231,37.47364044,127.10702515,7119,771,1147,2673,0.10830172777075432,0.161118134569462,0.3754740834386852,return_17_20_count,주거지구 후보
2024,3620, 청담역 11번 출구,학동로87길 7,37.51925659,127.0515976,803,39,122,383,0.048567870485678705,0.1519302615193026,0.47696139476961397,return_17_20_count,주거지구 후보
2024,3621, 휘문고교 사거리,영동대로 319,37.50286484,127.06594086,1235,379,302,270,0.3068825910931174,0.24453441295546557,0.21862348178137653,return_7_10_count,업무/상업지구 후보
2024,3622, 은마아파트입구 사거리(1),삼성로 312,37.49986649,127.0605011,2915,477,534,753,0.16363636363636364,0.18319039451114924,0.2583190394511149,return_17_20_count,주거지구 후보
2024,3623, 일원에코파크 앞(개포로 방면),개포로 670,37.49587631,127.08650208,2770,317,476,1057,0.11444043321299639,0.17184115523465704,0.3815884476534296,return_17_20_count,주거지구 후보
2024,3624, 대모산입구역 7번 출구 앞,개포로 522(사진참고),37.49017715,127.07305908,1674,135,341,559,0.08064516129032258,0.2037037037037037,0.33393070489844684,return_17_20_count,주거지구 후보
2024,3627, 압구정나들목,압구정동 507,37.53075027,127.04160309,9998,831,1482,3867,0.08311662332466493,0.14822964592918583,0.3867773554710942,return_17_20_count,주거지구 후보
2024,3628, 역삼1동 주민센터,역삼로 7길 16,37.49521255,127.03302765,10671,3450,2220,2203,0.32330615687377,0.20804048355355637,0.20644738075156968,return_7_10_count,업무/상업지구 후보
2024,3629, 청담사거리(신한오피스텔빌딩 앞),도산대로 510,37.52416229,127.0489502,3103,1047,482,511,0.33741540444730905,0.15533354817918144,0.1646793425717048,return_7_10_count,업무/상업지구 후보
2024,3630, 개포우성6차아파트 정문 앞,언주로 3,37.47685623,127.05536652,3587,528,351,1446,0.14719821577920267,0.09785335935321995,0.40312238639531645,return_17_20_count,주거지구 후보
2024,3634, 국악고교 앞 교차로,논현로 34,37.47402191,127.04844666,2404,289,331,771,0.120216306156406,0.1376871880199667,0.3207154742096506,return_17_20_count,주거지구 후보
2024,3636, 삼성중앙역·플래티넘아파트 정류소,봉은사로 471,37.51264191,127.05156708,5112,775,1028,1496,0.15160406885758998,0.20109546165884193,0.29264475743348983,return_17_20_count,주거지구 후보
2024,3637, 세곡데이케어센터,헌릉로 590길 68,37.46072388,127.10287476,2841,451,475,774,0.15874692009855684,0.16719464977120732,0.27243928194297784,return_17_20_count,주거지구 후보
2024,3638, 신청담나들목,강변오솔길,37.52796173,127.05162811,4305,673,642,1260,0.15632984901277583,0.14912891986062718,0.2926829268292683,return_17_20_count,주거지구 후보
2024,3640, 일원1동주민센터앞 사거리,강남구 일원동 645-13,37.4909668,127.08836365,8922,2059,1593,2243,0.23077785249943958,0.17854741089441828,0.251401031158933,return_17_20_count,주거지구 후보
2024,3641, 대청역,강남구 일원로 7,37.49370575,127.0799942,8600,2780,1457,2225,0.32325581395348835,0.1694186046511628,0.25872093023255816,return_7_10_count,업무/상업지구 후보
2024,3642, LH강남힐스테이트아파트,자곡로3길 21,37.47092819,127.08970642,2478,175,309,994,0.07062146892655367,0.12469733656174334,0.4011299435028249,return_17_20_count,주거지구 후보
