source_year,station_id,station_name,주소,latitude,longitude,total_return_count,return_7_10_count,return_11_14_count,return_17_20_count,arrival_7_10_ratio,arrival_11_14_ratio,arrival_17_20_ratio,dominant_window,district_hypothesis
2025,3628, 역삼1동 주민센터,역삼로 7길 16,37.49521255,127.03302765,9025,2935,1675,2191,0.325207756232687,0.18559556786703602,0.24277008310249307,return_7_10_count,업무/상업지구 후보
2025,3629, 청담사거리(신한오피스텔빌딩 앞),도산대로 510,37.52416229,127.0489502,2603,778,433,572,0.29888590088359585,0.16634652324241261,0.2197464464079908,return_7_10_count,업무/상업지구 후보
2025,3630, 개포우성6차아파트 정문 앞,언주로 3,37.47685623,127.05536652,2451,423,253,867,0.17258261933904528,0.10322317421460628,0.3537331701346389,return_17_20_count,주거지구 후보
2025,3634, 국악고교 앞 교차로,논현로 34,37.47402191,127.04844666,2603,295,373,864,0.1133307721859393,0.14329619669611987,0.33192470226661547,return_17_20_count,주거지구 후보
2025,3636, 삼성중앙역·플래티넘아파트 정류소,봉은사로 471,37.51264191,127.05156708,4970,710,949,1585,0.14285714285714285,0.1909456740442656,0.31891348088531185,return_17_20_count,주거지구 후보
2025,3637, 세곡데이케어센터,헌릉로 590길 68,37.46072388,127.10287476,2033,324,433,443,0.15937038858829317,0.21298573536645352,0.21790457452041317,return_17_20_count,주거지구 후보
2025,3638, 신청담나들목,강변오솔길,37.52796173,127.05162811,3558,404,553,1086,0.1135469364811692,0.15542439572793704,0.30522765598650925,return_17_20_count,주거지구 후보
2025,3640, 일원1동주민센터앞 사거리,강남구 일원동 645-13,37.4909668,127.08836365,10785,2521,1717,2545,0.23375057950857672,0.15920259619842372,0.23597589244320816,return_17_20_count,주거지구 후보
2025,3641, 대청역,강남구 일원로 7,37.49370575,127.0799942,10443,3578,1800,2510,0.34262185195824957,0.17236426314277506,0.24035238916020302,return_7_10_count,업무/상업지구 후보
2025,3642, LH강남힐스테이트아파트,자곡로3길 21,37.47092819,127.08970642,2157,278,276,739,0.12888270746407046,0.12795549374130738,0.3426054705609643,return_17_20_count,주거지구 후보
2025,3643, 더시그넘하우스 앞,자곡로 174-14,37.47267914,127.10375977,4765,1127,813,1392,0.2365162644281217,0.17061909758656874,0.29213011542497375,return_17_20_count,주거지구 후보
2025,3644, 상록수아파트,광평로10길 15,37.48276138,127.08042145,1950,217,372,612,0.11128205128205128,0.19076923076923077,0.31384615384615383,return_17_20_count,주거지구 후보
2025,3646, 선정릉역 4번 출구,강남구 봉은사로 326,37.5097847,127.04277039,3069,309,566,1166,0.10068426197458455,0.18442489410231347,0.37992831541218636,return_17_20_count,주거지구 후보
2025,3647, 구룡역 1번 출구,개포동 175-3,37.48642349,127.05931854,3936,1711,467,895,0.4347052845528455,0.11864837398373984,0.22738821138211382,return_7_10_count,업무/상업지구 후보
2025,3648, 구룡역 4번 출구,개포동 156-17,37.48670578,127.0605011,1210,167,199,405,0.13801652892561983,0.16446280991735537,0.3347107438016529,return_17_20_count,주거지구 후보
2025,3649, 구룡역 5번 출구,개포동 181-1,37.48607635,127.05921936,3623,1389,480,863,0.3833839359646702,0.13248688931824454,0.23820038642009383,return_7_10_count,업무/상업지구 후보
2025,3651, 개포동역 4번출구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.06616974,10330,1152,1860,3672,0.11151984511132623,0.18005808325266215,0.35546950629235236,return_17_20_count,주거지구 후보
2025,4902, 구역삼세무서 교차로,강남구 논현로 337,37.49524307,127.03937531,5879,1558,1067,1459,0.2650110563020922,0.18149345126722233,0.24817145773090662,return_7_10_count,업무/상업지구 후보
2025,4903, 신사스퀘어,신사동 504-11,37.51916885,127.0189743,1820,588,328,399,0.3230769230769231,0.18021978021978022,0.21923076923076923,return_7_10_count,업무/상업지구 후보
2025,4905, 강남경찰서,강남구 대치동 998,37.50971985,127.06679535,5448,1467,1276,1377,0.269273127753304,0.2342143906020558,0.2527533039647577,return_7_10_count,업무/상업지구 후보
2025,4906, 섬유센터 앞,강남구 대치동 944-1,37.50767136,127.06017303,12201,2970,2601,3094,0.24342267027292844,0.21317924760265552,0.2535857716580608,return_17_20_count,주거지구 후보
2025,4907, 극동스포츠 앞,강남구 신사동 575,37.5257225,127.02588654,2927,399,471,1060,0.13631704817218995,0.1609156132558934,0.3621455415100786,return_17_20_count,주거지구 후보
2025,4908, SB타워 앞,강남구 도산대로 318,37.52210999,127.03646088,2703,883,488,586,0.3266740658527562,0.1805401405845357,0.21679615242323344,return_7_10_count,업무/상업지구 후보
2025,4909, 노보텔 앰배서더 앞,강남구 봉은사로 130,37.50570297,127.02919769,968,124,224,305,0.128099173553719,0.23140495867768596,0.31508264462809915,return_17_20_count,주거지구 후보
2025,4913, 레베쌍트 빌딩 앞,봉은사로86길 6,37.51292038,127.056427,2659,556,631,643,0.209101165851824,0.23730725836780744,0.2418202331703648,return_17_20_count,주거지구 후보
2025,4914, 도심공항타워 앞,삼성동 159-9,37.50999069,127.05847168,8864,2551,1978,2136,0.28779332129963897,0.22314981949458484,0.24097472924187727,return_7_10_count,업무/상업지구 후보
2025,4915, 영동중앙교회 버스정류장,강남구 논현로 420,37.49775314,127.03857422,1855,519,387,456,0.27978436657681943,0.2086253369272237,0.24582210242587602,return_7_10_count,업무/상업지구 후보
2025,4916, 청담역 1번출구,강남구 영동대로 648,37.51973724,127.05767822,1071,82,176,347,0.0765639589169001,0.16433239962651727,0.3239962651727358,return_17_20_count,주거지구 후보
2025,4917,일원에코파크 주차장,강남구 일원동 701-2,37.49404526,127.08678436,10601,1565,1438,3862,0.14762758230355627,0.1356475804169418,0.3643052542212999,return_17_20_count,주거지구 후보
2025,4918,매봉역 1번출구,강남구 도곡동 180-26,37.48661041,127.04550934,6148,1514,1075,1911,0.24625894599869877,0.17485361093038387,0.310832791151594,return_17_20_count,주거지구 후보
2025,4919,학여울역사거리(은마아파트),강남구 대치동 398,37.49665833,127.06938171,1449,172,254,476,0.11870255348516218,0.17529330572808835,0.3285024154589372,return_17_20_count,주거지구 후보
2025,4923,수협대치동지점,서울특별시 강남구 영동대로 214-2,37.49861526,127.0683136,6838,1066,1253,2178,0.155893536121673,0.1832407136589646,0.3185141854343375,return_17_20_count,주거지구 후보
2025,4924,논현동가구거리,강남구 논현동 56-21,37.51280975,127.02636719,2685,1144,374,402,0.4260707635009311,0.139292364990689,0.14972067039106146,return_7_10_count,업무/상업지구 후보
2025,4925,청담백영빌딩 앞,강남구 도산대로 456,37.52390289,127.04660797,2395,906,323,451,0.37828810020876824,0.1348643006263048,0.1883089770354906,return_7_10_count,업무/상업지구 후보
2025,4926,대치우성아파트 사거리,강남구 영동대로 230,37.50099564,127.06803894,8882,2914,1187,2358,0.3280792614276064,0.13364107183066876,0.265480747579374,return_7_10_count,업무/상업지구 후보
2025,4928,교수마을 입구,강남구 자곡동 203-1,37.4818573,127.10456085,2489,956,323,464,0.38408999598232224,0.1297709923664122,0.1864202490960225,return_7_10_count,업무/상업지구 후보
2025,4929,파스쿠찌 청담사거리점 앞,강남구 도산대로 509,37.52464676,127.04914856,3769,870,699,893,0.23083045900769436,0.185460334306182,0.2369328734412311,return_17_20_count,주거지구 후보
2025,4930,학여울역 1번 출구,강남구 대치동 13-9,37.49662018,127.07099915,2343,658,403,628,0.2808365343576611,0.1720017072129748,0.2680324370465216,return_7_10_count,업무/상업지구 후보
2025,4931,디에이치퍼스티어아이파크 124동 앞,강남구 개포동 660-4,37.48131943,127.05435181,3032,251,374,1339,0.08278364116094987,0.12335092348284961,0.441622691292876,return_17_20_count,주거지구 후보
2025,4932,개포래미안포레스트 130동 맞은편,강남구 개포동 656 맞은편,37.47748566,127.05743408,2821,141,493,1153,0.0499822757887274,0.17476072314781993,0.4087203119461184,return_17_20_count,주거지구 후보
2025,4935,도곡삼성래미안,강남구 남부순환로 2803,37.48920441,127.05106354,4218,324,745,1444,0.07681365576102418,0.1766239924134661,0.34234234234234234,return_17_20_count,주거지구 후보
2025,4936,SK텔레콤(T1) 인근,강남구 논현동 267-15,37.51263046,127.04283142,472,30,84,197,0.0635593220338983,0.17796610169491525,0.4173728813559322,return_17_20_count,주거지구 후보
2025,4937,개포래미안포레스트126동 앞,개포동 1282-5,37.47816467,127.05630493,1401,167,160,551,0.1192005710206995,0.11420413990007137,0.3932905067808708,return_17_20_count,주거지구 후보
2025,4938,LH수서2단지 201동 앞,자곡동 328-9,37.47955322,127.10666656,7107,408,949,2949,0.05740818910932883,0.133530322217532,0.4149430139299282,return_17_20_count,주거지구 후보
2025,4939,도산공원,강남구 신사동 623-3,37.5253067,127.03302765,791,127,181,233,0.16055625790139064,0.22882427307206069,0.2945638432364096,return_17_20_count,주거지구 후보
2025,4940,한강버스 압구정 선착장,강남구 올림픽대로 2395,37.52643204,127.01720428,7288,391,970,2873,0.053649835345773875,0.13309549945115257,0.3942096597145993,return_17_20_count,주거지구 후보
2025,4941,압구정로 11길,강남구 압구정로11길 17 미성아파트,37.52594757,127.02082825,1092,62,136,410,0.056776556776556776,0.12454212454212454,0.37545787545787546,return_17_20_count,주거지구 후보
2025,4942,율현삼거리,강남구 헌릉로 747,37.46805573,127.12036133,185,61,52,20,0.32972972972972975,0.2810810810810811,0.10810810810810811,return_7_10_count,업무/상업지구 후보
