station_id,station_name,feature_set,rental_count_mae,return_count_mae,rental_count_r2,return_count_r2,rental_count_rmse,return_count_rmse,combined_valid_r2,combined_valid_rmse,combined_valid_mae
2306, 압구정역 2번 출구 옆,baseline_plus_weekday,1.1569457649690456,1.1495770008940385,0.3788381321282599,0.5665829618345675,1.6525151999780165,1.7029491938253407,0.4727105469814137,1.6777321969016787,1.1532613829315421
2335, 3호선 매봉역 3번출구앞,baseline_plus_weekday,1.215998758742046,1.272999585265554,0.5492312349463305,0.5451699360324602,1.7829289770286818,1.831153147245296,0.5472005854893953,1.8070410621369888,1.2444991720038
2348, 포스코사거리(기업은행),all_extended,1.206695234417055,1.3763751642237763,0.6592237762308637,0.7106089259207407,1.9869070975746195,2.3197010932931588,0.6849163510758022,2.153304095433889,1.2915351993204156
2375, 수서역 1번출구 앞,baseline_plus_weekday,1.0248621206646849,1.150154103162501,0.48377125552760103,0.47919262891316494,1.4983782294089483,1.6072200851825775,0.481481942220383,1.552799157295763,1.087508111913593
2377, 수서역 5번출구,baseline_plus_month_day_type,1.247563339946723,1.4421663730565477,0.4759527355034243,0.5986333931646315,1.8263841102068372,2.034336396078775,0.5372930643340279,1.9303602531428061,1.3448648565016352
2384, 자곡사거리,all_extended,1.2206717289608906,1.3053845182407087,0.4889669777022755,0.4901863318916755,1.759851574383527,1.824489171592673,0.4895766547969755,1.7921703729881,1.2630281236007996
