,반납대여소번호
2781,2418
2769,2343
2809,4905
3021,2332
2774,2375
2818,2332
3004,2403
2785,2375
2780,2375
2812,3641
2831,2328
2770,3609
2811,3641
2786,4923
2783,2426
2947,2423
2793,4914
2807,4907
2798,3602
2823,2403
2767,3642
2794,3614
2805,2312
2826,2414
2773,2418
2778,2317
2772,2310
2806,3612
3065,2308
2910,3637
2915,4909
2980,2327
2795,2362
2888,3614
2842,2412
3480,2325
2840,3618
2847,2404
2797,3602
2817,4915
3253,3630
2857,3643
2884,2415
2971,2332
3014,2329
2856,3606
2821,2335
2922,2325
2901,4923
2834,2385
2873,2370
2849,2375
2911,2426
2989,3643
2810,2405
2815,2348
2827,2413
2828,4917
3340,2333
2871,2323
2968,2410
2841,2315
2853,2384
2969,2340
3096,4916
2903,2377
2863,2340
2891,2377
2941,2403
2850,2394
2864,3604
2880,4918
2844,2375
2848,2387
2855,2332
2882,3618
2861,2332
2838,2431
2824,2348
2972,3628
2854,2312
2886,2431
2912,2303
2970,4923
2921,2377
2937,2343
2958,2369
3052,2321
3161,2301
2961,2415
3117,2306
3195,2306
2889,3612
3003,2324
3054,2360
2897,2375
2917,2306
3042,2431
4039,2370
2875,2306
2887,2381
2943,2375
2869,2306
2951,2331
2966,2431
2835,2323
2870,2431
3013,2353
2890,2384
2976,2335
2929,2333
2866,2420
2994,2323
2946,2353
2881,2321
3049,2306
2932,2320
2846,2327
2892,2420
3034,3644
3492,2326
2879,3649
2883,4917
3055,2340
2904,2408
2899,3612
2858,4916
2907,3604
2965,2382
3001,4913
2916,2413
2926,2351
2945,3637
2933,3628
2934,2384
2878,2332
3066,2411
2925,3638
2975,3651
2978,4905
2956,2423
3415,2369
2868,2370
2942,2342
3205,2320
2957,3630
2918,3628
2872,2414
2893,2376
2936,2423
2885,4911
2973,4901
2935,2384
3430,3606
2928,2320
3007,2394
3010,2353
3092,2342
3099,2340
2898,2354
2950,2390
3175,2360
3467,2306
3116,3623
2982,2356
2924,2306
3000,2408
3487,2332
3239,2342
2959,2337
2987,2353
3056,2417
3114,2340
2900,2403
2967,2403
2940,2412
2948,2306
2949,3614
3219,4914
3022,3643
2993,2354
2955,4918
3023,2369
2919,2324
3233,2359
3027,2369
3008,2415
2939,2309
2931,2306
3131,2394
2930,2431
3081,3609
3011,2413
2979,2362
2998,3614
3071,3616
2954,2376
2938,2413
3168,2328
2906,2377
3374,3612
3031,2306
2991,2340
2952,4907
3366,2413
2964,4918
3127,2332
3015,2429
3227,2387
2988,2335
2990,2384
3228,2354
3101,2303
2977,2384
3040,3614
2963,2419
3289,4923
3226,2381
3179,4917
3028,2321
3018,3609
3177,4917
3119,2415
2995,3649
3331,2423
2984,3609
2981,2403
3165,2314
2960,3637
3151,2302
3016,2348
2985,2408
2997,2308
3140,2384
3100,4902
3005,2333
3035,2423
3078,4919
3089,4902
2992,3611
3174,2321
3038,2416
3158,2409
3044,2342
3030,3637
3345,3611
2999,3618
3017,2327
3047,2403
3097,2339
2986,2360
3045,2394
3033,2303
3105,2314
3012,2394
3076,2398
3051,2324
3061,3630
3112,2359
3094,2394
3009,2426
3126,3606
3026,3634
3465,2306
3062,3646
3048,2308
3024,3640
3041,2324
3085,2306
3020,3615
3106,3627
3079,2372
3571,2348
3243,2377
3194,4918
3098,2353
3058,2416
3084,2362
3113,2352
3225,2342
3073,2422
3102,2360
3053,2420
3083,2306
3082,4906
3183,2369
3154,2431
3064,2336
3128,2330
3110,2429
3057,2339
3036,3614
3075,2358
3060,3616
3137,2376
3235,2332
3471,2396
3039,2353
3091,4906
3063,2414
3360,2383
3067,2308
3186,2396
3086,2370
3326,3651
3528,2353
3103,2428
3231,4918
3050,2414
3309,2340
3464,2394
3328,2369
3080,2422
3118,3640
3109,3640
3121,3640
3236,2423
3059,2427
3145,2369
3133,2375
3111,3606
3087,2403
3135,2421
3575,2354
3281,3643
3255,2370
3540,3630
3498,2431
3144,2389
3202,3615
3088,3618
3714,2310
3072,3616
3090,3618
3454,2412
3245,2413
3160,2359
3125,2340
3163,4914
3093,2307
3095,2336
3379,4906
3134,2360
3251,2308
3169,2331
3138,2351
3407,2384
3187,2422
3424,3606
3155,3604
3181,2352
3120,2420
3104,4906
3146,2418
3252,3621
3167,2390
3197,2381
3250,3642
3159,2431
3129,2387
3206,2409
3107,2409
3142,3618
3132,2364
3362,2369
3130,2420
3185,4903
3149,3634
3213,2340
3166,2384
3123,2409
3730,2348
3136,2314
3150,2394
3115,2387
3170,2376
3162,2389
3122,2348
3626,2324
3152,2423
3214,2335
3267,3644
3223,2372
3124,2413
3148,2403
3172,2394
3178,2411
3156,3641
3275,2319
3248,2350
3210,2431
3189,2413
3334,2377
3184,2369
3164,2404
3306,2410
3209,2324
3392,3623
3310,2413
3396,3623
3173,2335
3198,2389
3147,3611
3157,2325
3153,3614
3215,2418
3201,2344
3327,3614
3180,2403
3176,2426
3204,2336
3272,2410
3221,2350
3188,2339
3237,2306
3284,2410
3344,3651
3196,2342
3190,4916
3731,2348
3171,3614
3297,2343
3211,2420
3295,2403
3354,2335
3191,2429
3220,4906
3222,2428
3192,2350
3285,2369
3217,2301
3208,3624
3329,2383
3300,4913
3203,3627
3453,2387
3351,2335
3257,2377
3224,2369
3279,2387
3234,2387
3254,3627
3200,2370
3274,4918
3232,2418
3436,2384
3249,2420
3264,3641
3207,3628
3383,2422
3240,2412
3314,2404
3244,3651
3273,4918
3247,2387
3260,4911
3269,3638
3368,2327
3258,2377
3680,2306
3238,2360
3322,4918
3332,2337
3559,2369
3259,2306
3282,2331
3242,2383
3265,2384
3256,2386
3320,2332
3262,3641
3400,3630
3412,2340
3410,2325
3266,2394
3386,2384
3246,3614
3622,2398
3287,2382
3290,2382
3739,2383
3617,2372
3263,2404
3338,2364
3291,2384
3280,3640
3312,2369
3341,2428
3375,2340
3270,2324
3350,2330
3325,2409
3548,2423
3987,3630
3276,3636
3277,2315
3530,2325
3544,3630
3459,4913
3268,3621
3286,3614
3473,2335
3516,3609
3352,2404
3364,2415
3551,2301
3554,2301
3278,2416
3301,3638
3330,2423
3372,2311
3584,2359
3353,2360
3288,2332
3313,4906
3461,2362
3271,3644
3292,2420
3307,2403
3319,2403
3305,2342
3302,2390
3321,2412
3316,2387
3311,2380
3324,2384
3437,3641
3339,2368
3296,3614
3499,2414
3501,2414
3349,2426
3517,2340
3317,2412
3484,2359
3348,2327
3299,4914
3539,2420
3318,4917
3346,2384
3303,3615
3308,2350
3485,2413
3323,3636
3702,3627
3304,3615
3536,2358
3336,3630
3562,3614
3496,2320
3343,2384
3342,2304
3382,2359
3315,2320
3513,2387
3335,3628
3377,3618
3333,3602
3403,3604
3497,2320
3395,2422
3652,2364
3356,3638
3337,2369
3394,2344
3378,2342
3476,2403
3468,3637
3425,2404
3435,4913
3347,2403
3385,2390
3363,2416
3359,2376
3358,2415
3698,3627
3406,2373
3399,2351
3404,2384
3376,2419
3405,2384
3357,2372
3367,2340
3474,2380
3369,4906
3475,2394
3371,2419
3414,2335
3546,2301
3555,2301
3380,2383
3365,2412
3456,2344
3525,3651
3370,2431
3355,2405
3384,3651
3388,2411
3373,2325
3393,2422
3391,2376
3401,2349
3535,3618
3438,2384
3640,2308
3409,3624
3566,2411
3444,2340
3694,2310
3389,2351
3397,2325
3426,2368
3450,2429
3432,2415
3837,2335
3840,2335
3489,2377
3408,2325
3398,2339
3448,2429
3446,2325
3602,2365
3420,2325
3423,2413
3402,4906
3441,2420
3629,2313
3896,3609
3387,4923
3416,2373
3390,2377
3417,2339
3710,2344
3421,2370
3458,3618
3428,2389
3481,2403
3500,2302
3493,3611
3429,3616
3419,4918
3627,3612
3625,3612
3505,2303
3490,2415
3452,2377
3439,3602
3434,2396
3659,2372
3427,3640
3431,3622
3411,3609
3433,4919
3447,2329
3460,2340
3413,2325
3418,2431
3422,2325
3440,2308
3449,2306
3581,2324
3442,2412
3463,2394
3620,2301
3483,2369
3457,3614
3596,2326
3494,4913
3822,2340
3462,4919
3618,2349
3455,3612
3443,2416
3506,2418
3643,2377
3616,2349
3686,2317
3451,2321
3773,2414
3469,3628
3466,3614
3488,3629
3509,2404
3545,2423
3479,2431
3504,2387
3472,3614
3514,2387
3518,2341
3508,2313
3478,3642
3639,2324
3491,2383
3502,2359
3569,3602
3470,3629
3541,2340
3854,3602
3482,2319
3711,2404
3495,2340
3922,4918
3912,2423
3697,3643
3603,2340
3477,2423
3630,2418
7223,2335
6895,3606
6910,2332
7009,2319
6912,4914
6894,2328
6891,3627
6989,2382
6945,4908
7324,2317
7230,2384
7010,2332
6982,2404
6907,3640
7101,2413
6921,2431
7026,2429
6897,2396
6937,2362
6962,4905
6918,3620
6920,2381
6963,2329
7055,4905
6930,4914
7002,2370
7542,2408
6922,2333
7013,2415
7045,2398
6942,2412
6965,2375
6931,2375
6984,2333
6938,3630
6967,2375
7302,2306
6995,2356
6928,2375
6904,2404
6952,2353
7016,2414
6923,2423
6960,2333
7124,2408
6929,3602
7100,2368
6957,2330
6986,2319
6949,2313
7541,3609
6946,2418
6914,3644
7329,2340
6954,3612
6950,2375
6998,3640
6917,2317
6925,2420
6970,2417
7114,3627
6990,2376
7037,2413
7183,2421
6973,2324
6947,2302
6948,2333
7004,2413
7057,2324
7127,2372
7123,3627
6956,2369
6972,3620
6935,2411
7214,2301
6955,3612
6969,2389
6943,2335
6999,3643
6934,2301
7020,2404
7049,3612
7131,2394
6959,2324
6985,2335
6968,2333
6992,2317
6966,3643
6996,2317
7118,2335
7066,2404
7256,4906
7301,2303
7051,4923
7348,2431
6940,2365
7003,3615
7033,2421
7014,4923
6944,4906
7035,2413
6961,2335
6988,2337
6981,2413
6976,4905
6964,2330
6993,2384
7142,3629
6971,3606
7056,2426
7275,3606
6958,2306
7365,2344
7050,2317
7494,4905
7000,2305
7030,4908
6977,2312
7028,2362
7749,2423
7224,2317
7080,2408
7044,2405
7073,2327
7552,2418
7032,2377
6997,2370
7258,3646
7082,3646
7076,2431
7007,2353
7011,2418
7631,3630
7266,2384
7017,4906
7196,2394
7043,2342
7025,3627
6983,2414
7015,2335
7310,2404
7054,2390
7036,2335
7024,3614
7611,2377
7029,3604
7385,2349
7005,2405
7041,2320
7040,2377
7169,2319
7008,2333
7584,2324
7069,3614
7580,2387
7242,2403
7068,4906
7823,2301
7120,2390
7384,2349
7023,2382
7274,2414
7071,3602
7046,2333
7094,2331
7072,2380
7092,2404
7027,2414
7158,3604
7039,3649
7406,2349
7083,4923
7190,2331
7077,4919
7062,2325
7085,4905
7089,2413
7841,2348
7149,2301
7048,2336
7053,2324
7139,4906
7138,4906
7034,2386
7064,4906
7065,2321
7253,2411
7067,3629
7109,2431
7176,2303
7042,2315
7188,2418
7237,3651
7047,3614
7311,3606
7163,2412
7074,2312
7097,2413
7307,3606
7121,2398
8018,2369
7209,3636
7110,2404
7134,3614
7063,4917
7117,2362
7135,3614
7093,2307
7136,3614
7796,2315
7126,2302
7087,3606
7075,2369
7842,2339
7060,2410
7221,2375
7213,3604
7722,3627
7507,2308
7752,2333
7181,2351
7090,2335
7140,3651
7125,2375
7772,4906
7294,2340
7070,4906
7086,2335
7228,2324
7113,2404
7095,2416
7147,2384
7099,2335
7107,2404
7096,2370
7179,2328
7377,2403
7297,2364
7278,2413
7369,2394
7112,2325
7252,2429
7106,2348
7081,2315
7205,2429
7116,2335
7104,2335
7105,2380
7102,2307
7156,2428
7098,2372
7165,2325
7662,2427
7111,2342
7194,2373
7143,2376
7088,2418
7220,3641
7170,3610
7119,2420
7091,2319
7128,2332
7339,2324
7130,4906
7522,2372
7288,3623
7132,3618
7372,2403
7231,3624
7713,2381
7185,2389
7283,2317
7133,2423
7535,2330
7162,4918
7446,2301
7103,2340
7161,2306
7186,2418
7219,2332
7589,2308
7115,3646
7317,2306
7159,4918
7144,4914
7182,2313
7137,3604
7559,2351
7150,4908
7141,2423
7172,2384
7148,2405
7151,2384
7146,3627
7164,3604
7160,3627
7145,2303
7122,2340
7357,2301
7168,3612
7129,2341
7175,2305
7741,2327
7277,4909
7152,2325
7318,2326
7217,2330
7166,3651
7208,2326
7187,2351
7375,2301
7154,2324
7276,2342
7444,2396
7171,2318
7331,2415
7174,4908
7201,2414
7212,2329
7760,2342
7227,4905
7195,2387
7344,2308
7197,2306
7229,2415
7184,2302
7155,2384
7248,2423
7232,2385
7189,3627
7167,3609
7526,3647
7243,3641
7244,2312
7761,4918
7226,2325
7432,4903
7345,2306
7623,3612
7200,2418
7461,2377
7536,2314
7233,2327
7320,2384
7476,2312
7178,2369
7354,2417
7198,2420
7271,2342
7180,2315
7207,3641
7193,3646
7269,2342
7549,2324
7343,2431
7430,2324
7245,2412
7282,2430
7206,2384
7629,2321
7216,2423
7251,3651
7338,2349
7215,3611
7218,2418
7396,4903
7204,2314
7316,2372
7202,2418
7428,2413
7401,2342
7203,2327
7635,2418
7222,2320
7410,2342
7415,4906
7698,2422
7562,2387
7249,2372
7247,2375
7238,3624
7445,2303
7240,2357
7622,2387
7246,3628
7362,2426
7366,3622
7239,2372
7264,2302
7374,2359
7273,2415
7263,2423
7621,2387
7241,2375
7279,3622
7473,4916
7378,2430
7260,2404
7270,2375
7441,3646
7382,2408
7234,3623
7516,2377
7261,3641
7290,4906
7250,2403
7236,2348
7257,2365
7265,2419
7287,2384
7305,2373
7306,2373
7513,2369
7303,2387
7341,3646
7281,2302
7286,3612
7399,2421
7547,2412
7453,2377
7528,2381
7393,2323
7289,3618
7625,2372
7308,2394
7326,2377
7314,3651
7800,2420
7531,2362
7322,3649
7267,2335
7296,2422
7479,2415
7285,2342
7337,3609
7284,4918
7292,2420
7304,2314
7280,2344
7349,2377
7407,3628
7644,2301
7259,2327
7291,2413
7295,2420
7646,2301
7363,3646
7325,4914
7731,4906
7262,3649
7328,2306
7315,2301
7312,2340
7413,2369
7268,2341
7309,2353
7358,2335
7361,2420
7736,2377
7405,2423
7390,2388
7705,2412
7347,3643
7352,2326
7335,2390
7334,2360
7427,2377
7313,2353
7389,2427
7394,2335
7448,4923
7321,2420
7368,3638
7403,4906
7496,2339
7503,2413
7544,2301
7422,3649
7475,2405
7353,2375
7470,3651
7677,2406
7471,3609
7360,2356
7359,3627
7299,2421
7402,2377
7293,2421
7400,2377
7387,2403
7367,2394
7714,3612
7801,2420
7336,3616
7457,2301
7765,2332
7417,3647
7298,2377
7351,2428
7766,2332
7340,4911
7364,2306
7327,3647
7356,2306
7376,2384
8019,3637
7458,2381
7514,2325
7350,2416
7392,2320
7381,2369
7799,2364
7323,4909
7490,2314
7342,2373
7691,3606
7437,3649
7798,2364
7355,2404
7330,2419
7423,2340
7608,2309
7370,2408
7380,2423
7379,3649
7332,2348
7740,3623
7419,2403
7416,2384
8013,2405
7775,4902
7660,4923
7388,4913
7429,2306
7468,4902
7459,3638
7973,2342
7414,2398
7483,2408
7433,4924
7709,4913
7443,4917
7495,2342
7346,2385
7480,2423
7383,2318
7474,2423
7488,2339
7395,3649
7439,2377
7408,4917
7438,2373
7371,2377
7802,2387
7466,2377
7710,2342
7436,2388
7418,2398
7454,2396
7397,2385
7508,2387
7411,4909
7404,2419
7477,2372
7412,4909
7481,2423
7630,2404
7398,2426
7373,3627
7460,2403
7435,3628
7506,2403
7520,2362
7386,2305
7409,2413
7442,2369
8003,2398
7449,3627
7610,2340
7650,2303
7524,2304
7431,3643
8032,2413
7965,2422
7907,2362
7463,2315
7647,2303
7424,2365
7440,4919
7425,2430
7426,3649
7421,2340
7617,2302
7651,2303
7664,2307
7486,2304
7451,2423
7452,2420
7614,2425
7556,2313
7974,2396
7420,2386
7493,3621
7455,2422
7550,2404
7511,2308
7447,3627
7814,2422
7509,3643
7925,2369
7450,2351
7491,2384
7575,2423
7928,2369
7537,2326
7563,3627
7869,2414
7521,4907
7572,2302
7811,2314
7607,2385
7620,3646
7485,3628
7566,3606
7527,2302
7465,2404
7576,2337
7548,2385
7619,3646
7492,3636
7497,2372
7673,4906
7510,2373
7627,2418
7467,2396
7816,2314
7487,4923
7670,2423
7935,2321
7498,2419
7540,2303
7518,2388
7489,3641
7464,2414
7462,3646
7569,2415
7546,2342
7478,2341
7469,2377
7812,2314
7515,4918
7500,4908
7585,3644
7530,4917
7482,2422
7649,3627
7628,2404
7519,2337
7555,2353
7834,3627
7532,4916
7472,3609
7484,3627
7551,2369
7504,2387
7809,2314
7539,2358
8099,2416
7613,2377
7523,4911
7533,3627
7545,4901
7505,2419
7502,3611
7517,2387
7603,3614
7557,2423
7606,4911
7582,2340
7560,2357
7595,2417
7857,4905
7756,4907
7602,2331
7499,2335
7810,2314
7501,2335
7553,2375
7840,4923
7676,2302
7624,2428
7605,2410
7933,2321
7564,2359
7573,2411
7529,2372
7512,2335
7561,2394
7707,3643
7599,2389
7558,2384
8028,2306
7554,4906
7534,2420
8062,2415
7609,3651
7565,3627
7615,2375
7742,2426
7712,2301
7579,2405
7525,2301
7659,2389
7593,2358
7598,2423
7594,2383
7683,2418
7587,2306
7538,2306
7567,2377
7586,2302
7601,2429
7828,2340
8133,2368
7697,2358
8070,2427
7600,2429
7574,3648
7583,4906
7588,2412
7711,2423
7876,2321
7577,2396
7715,2389
7616,2431
7648,3630
8051,2375
7782,2336
7632,2359
7633,4901
7596,3643
7636,2327
7568,2415
7570,2384
7597,2405
7889,2429
7578,3627
7645,3614
7590,2301
7926,4909
7652,2377
7701,2410
7755,2384
7700,2387
7581,2377
7592,2339
7851,2426
7663,3618
7642,3641
7591,3627
7678,2382
7656,2389
7641,2303
7847,2387
7665,2384
7885,2410
7995,2306
7643,2342
7604,2356
7661,2373
7778,2327
7724,2409
7668,2375
7680,2431
7985,2301
7667,2375
7634,3651
7653,2314
7694,2335
7839,2352
7695,2375
7639,2429
7654,2330
7671,3612
7640,3604
7638,2394
7776,2371
7618,2301
7706,2415
7689,2403
7717,2387
7666,2389
7861,2396
7626,2335
7703,2302
7721,2401
7748,2373
8140,2363
7955,2359
7684,2404
7655,2320
7637,2422
7784,2414
7803,2412
7657,2320
7936,2342
7792,3627
7674,4917
7860,2396
7669,2348
7672,2423
7934,2394
7729,2377
7877,2369
7726,2412
7794,3637
7696,2394
7728,2332
7883,2372
7931,2423
7854,2377
7679,2387
7716,2417
7687,3630
7682,3641
7836,3640
7785,2362
7658,2429
7704,2404
7686,2394
7702,2404
7819,2344
7887,2301
7886,2301
7767,2401
7737,2416
7833,3634
7699,2306
7688,3643
7844,2377
7675,4911
7783,2362
7825,2325
7708,2337
7718,3606
7875,2342
7685,2348
7788,2413
7681,2307
7787,2413
7692,2377
7720,2306
7859,2340
7868,2387
7762,2422
7786,2413
7753,2310
8132,2353
7739,3614
7897,2321
8037,3628
7768,3612
7920,2306
7746,2306
7725,3604
7849,2303
7856,3627
7922,2306
8162,3606
7723,2302
7957,2330
7733,2420
7730,2335
7735,2339
7719,2389
7744,3638
7764,2359
8090,2404
7830,3641
7804,4917
7727,2339
8091,2404
7738,4917
8193,4913
7763,3651
7827,2403
7808,2427
7858,2320
8043,2384
7779,2431
8027,2381
7862,2375
7754,2324
7758,2303
7734,2387
7769,2415
7872,3637
7751,2372
7805,2308
7747,3618
7732,3627
7750,3627
7806,3629
7902,4907
8135,2396
7843,2403
7745,3627
7771,2396
7743,2335
8137,2396
7795,2373
7813,2325
7791,2339
8065,2421
7971,2327
7908,4907
7770,2303
7892,2357
7757,3627
7917,2313
7864,3651
7781,2325
7947,2362
7759,2305
7815,2384
8008,2348
7865,3627
7773,2356
8034,3636
7845,3646
7948,2342
7807,2384
8158,2431
7797,2335
7821,2327
7822,2394
7774,2305
7790,2308
7777,3628
7820,2308
7780,2358
7835,2306
7789,2356
7850,3643
8255,2315
7829,3627
7966,3609
7817,2351
7793,2303
7884,3642
7848,2376
7938,2303
7970,3627
7824,3614
7893,3627
7852,2384
7818,2310
7837,2331
7831,2414
8218,2420
8048,2423
7826,4907
7873,2340
8017,2416
8219,2420
7913,2306
8009,2423
7968,2381
7838,4918
7832,2403
8049,2423
7846,2302
7961,2404
7915,2308
8087,2415
7895,3628
8368,3614
7979,2429
7997,2375
7978,2429
7874,2342
8001,2301
8104,3651
7863,2412
7855,2372
7853,2372
7878,3643
7939,2333
7866,4902
7891,2342
7871,2353
7951,2372
7949,2372
7896,2348
7911,3630
7867,2405
7888,2413
7946,3604
7904,2426
7923,3624
7882,2335
7880,2342
8079,4905
7940,2377
8073,4923
7932,2384
8305,2336
7900,2387
7986,2411
7975,4923
7881,2419
7960,2341
7870,2414
8078,2324
8059,4917
7988,3618
7921,2325
7983,2429
7914,2414
7879,3627
7964,2371
7894,4902
8093,2396
7937,3630
8081,2359
8080,2359
7905,2314
7890,2340
7899,2301
7898,3627
7901,4917
8066,3636
7943,2396
8024,2423
7927,2426
7930,2348
7906,2405
7910,3623
7912,2427
7944,2389
7942,2404
7919,2384
7903,2422
7916,4917
7941,2415
8095,3612
8097,3612
7918,3623
8338,2357
7909,2372
7954,2413
7945,2411
7989,3611
7956,4917
7959,2412
8155,2363
7929,2356
8014,4917
7950,2419
7992,2384
8154,2363
7924,2396
7969,2377
7958,2306
7982,2418
7952,2371
7984,4914
7980,2384
7967,2321
7962,2313
7987,4914
8113,2394
7993,2384
7963,2325
8318,3642
8000,2377
7976,2377
7977,2377
8279,2414
7981,3614
8074,2403
7953,2423
7972,2423
8357,3606
8294,2301
7996,2331
7991,2309
8040,2335
7998,2394
8005,4923
8015,2410
8663,3627
8035,2306
8036,2301
8402,2398
8004,2414
8030,2384
8007,3649
8221,2377
7994,2422
8012,2308
7990,2309
8296,2301
8006,2396
8068,3606
8016,2332
8092,3651
8010,2301
8417,2327
8011,2301
8056,2431
8002,2428
8044,3609
8287,2320
8323,2325
8136,2414
8022,2377
8045,2375
8039,2372
7999,2428
8021,2377
8077,3627
8025,2301
8378,3627
8085,2375
8029,2384
11254,2364
11253,2364
11094,2301
10802,2429
10764,2409
10843,2356
10768,2301
10785,2419
10943,2431
10829,2329
10874,3638
11038,3618
10804,2332
10776,2377
10803,3618
11229,2308
10832,2375
10813,2369
10872,3606
10780,2332
10873,3606
10840,2389
10799,2328
11308,2429
10822,2377
10877,2341
10907,2340
10901,2414
10879,2341
10950,3623
10811,2427
10830,4905
11012,2409
10954,2327
10941,4906
10854,2413
10947,3641
10818,2420
10820,3646
10928,3623
10856,2415
10828,2373
10814,2336
11086,2301
10809,2370
11343,2342
11084,3604
10839,3612
10871,2405
11279,2306
10817,2431
11184,2414
10845,2415
11288,2306
11277,2306
10865,2324
10958,2369
11290,2306
11246,2342
10875,2377
10942,2302
10936,2427
10844,3636
10834,2372
10851,2413
10838,2431
11185,2414
10934,2327
10963,2408
10821,3628
11050,3627
10864,4909
10887,3606
10847,2375
11295,2429
10892,2325
10923,2423
10863,2389
10869,4906
11327,2308
10922,4903
10858,2325
10841,2416
10837,2335
10866,2381
11059,2420
11257,3636
11198,2377
10855,2342
11058,2420
10853,2414
10925,3614
10978,2342
10846,2328
10931,2421
11136,2382
10951,2409
11129,2429
10868,4918
10886,2377
11599,2381
10859,2327
11439,3641
10849,2420
11130,2429
10867,3604
10909,2320
11459,2315
11460,2315
10933,2421
10935,2340
10937,2373
10897,2323
10902,2369
10899,2419
10944,4903
11027,2422
11212,2414
10908,2320
11399,2314
11055,3642
10913,2412
10862,2328
10921,2358
11009,2390
10891,4917
10905,2318
10919,2377
10915,2342
11062,2329
11020,2385
11010,2390
10880,2327
10903,2431
10896,2429
11477,2314
10955,3624
10883,3651
10888,2382
10900,2409
10965,2431
10912,2376
11071,3616
11181,2357
10911,3612
10881,3638
