,반납대여소번호
2204,2308
2307,2325
2296,3651
2187,2331
2304,2325
2428,2329
2430,2329
2188,2372
2253,2423
2333,2342
2258,2332
2195,2372
2208,2396
2309,2375
2198,2372
2420,3644
2231,2429
2264,2372
2694,3618
2321,2362
2299,2389
2373,2405
2323,2362
2406,3627
2444,2335
2322,2362
2342,2308
2451,2335
2317,2360
2259,2326
2251,2325
2554,2317
2293,2412
2469,2306
2400,2377
2246,2387
2308,2308
2397,2383
2294,2335
2415,3644
2336,4906
2314,2301
2686,2329
2401,3642
2448,2431
2295,2335
2982,2315
2449,2404
2297,2421
2425,2315
2359,4902
2498,3636
2292,3618
2277,2401
2472,2336
2298,2383
2426,2315
2300,2423
2473,2336
2423,2375
2558,2414
2252,3651
2266,2423
2302,2429
2269,2317
2310,2330
2555,2387
2490,3612
2312,2311
2325,2388
2327,2388
2331,2385
2556,2387
2363,2412
2338,2314
2628,2337
2286,2431
2594,2416
2285,2431
2284,2360
2305,2429
2275,2308
2603,3611
2489,3612
2270,2396
2274,2372
2652,4901
2273,3621
2453,2396
2658,4901
2337,2303
2743,2370
2551,2404
3034,2413
2347,2340
2465,2340
2575,2314
2316,3649
2503,2306
2319,3618
2478,2382
2576,2314
2441,2373
2287,2415
2329,2342
2354,4913
2586,2325
2377,2415
2424,2418
2431,3644
2365,2306
2366,2426
2330,2321
2357,2311
2645,2384
2353,2384
2865,4907
2619,2377
2315,2301
2367,2306
2706,4923
2467,4918
2392,4918
2419,2320
2368,2431
2542,2301
2371,3624
2454,4907
2598,2390
2417,2320
2538,2301
2343,2384
2345,2384
2705,3621
2383,2362
2388,2362
2574,2313
2369,2415
2358,3638
2361,3604
2339,2388
2507,4906
2360,2301
2386,2301
2380,2301
2346,3638
2530,2308
2509,2336
2381,2301
2587,3651
2362,3604
2409,2334
2712,2404
2459,2423
2529,2385
2484,3627
2483,3627
2379,3649
2461,2342
2389,2377
2427,2418
2378,3649
2642,2403
2382,2325
2674,2384
2648,2426
2408,2409
2639,2389
2387,4916
2452,2328
2372,2301
2370,2301
2632,2341
2418,2423
2567,2373
2393,4911
2390,3623
2384,2301
2464,3627
2640,2389
2633,2301
2638,2301
2405,2324
2631,2341
2399,2373
2630,2301
2466,3627
2462,2413
2809,2420
2440,2384
2629,2301
2402,3628
2532,2415
2438,3612
2480,2365
2499,2412
2595,2413
2479,2313
2421,2348
2522,2417
2443,3627
2492,3616
2468,2310
2416,3614
2470,2310
2497,2324
2502,2423
2432,2375
2477,2350
2414,3649
2450,2394
2434,2431
2460,2376
2437,2431
2513,2301
2455,2301
2439,4902
2609,2308
2807,2342
2565,2380
2410,2431
2563,2427
2547,3612
2447,2368
2562,2427
2814,2342
2677,2302
2429,2385
2546,3612
2500,2427
2476,2406
2511,2301
2614,2429
2616,2429
2482,2390
2422,2362
2481,2390
2510,4906
2797,2404
2572,2377
2471,3627
2621,2423
2456,3641
2474,2406
2585,2384
2495,2376
2548,2343
2493,2410
2485,2324
2685,4907
2487,4907
3085,2415
2494,2376
2486,4907
2789,2369
2505,2335
2635,2305
2457,2317
2737,2317
2504,2335
2622,2423
2475,3628
2736,2317
2553,2371
2545,2390
2508,2377
2516,2353
2659,2321
2593,3627
2520,2408
2592,3627
2525,2405
2606,2377
2521,2377
2496,2412
2919,2311
2903,2412
2902,2412
2880,2382
2636,2423
2708,2404
2523,2425
2623,2342
2527,2325
2506,2301
2543,2323
2526,2372
2541,2403
2564,4902
2514,2431
2559,2386
2678,2301
2518,2372
2540,2384
2557,2324
2524,2303
2680,2301
2804,2340
2531,3641
2665,2413
2512,2328
2537,2422
2550,3618
2568,3612
2647,2415
2664,2413
2646,2428
2611,2369
2826,3634
2519,2329
2754,2372
2570,3606
2569,2419
2552,2332
2626,2360
2693,2373
2573,4906
2710,2404
2761,2315
2544,2415
2539,2332
2651,2384
2788,2305
2615,2404
2791,2305
2618,2323
2600,3614
2839,2340
2620,2375
2763,2415
2786,2340
2571,2423
2752,3623
2787,2340
2582,2344
2624,2327
2596,2348
2657,2426
2560,2421
2854,2301
2577,3636
2579,2404
2726,3642
2602,2417
2781,2332
2751,3623
2862,2301
2855,2301
2583,2330
2738,2325
2720,2340
2597,2348
2591,2313
2684,2362
2782,4905
2683,2362
2780,4905
2610,3620
2904,2359
3370,2301
2578,2344
2870,2372
2700,2373
2599,2372
3367,2404
2713,3627
3371,2301
2703,2373
2670,2323
2580,2418
2589,4906
2750,2365
2711,3627
2722,2340
2612,2409
2613,3612
2588,4906
2802,2350
2637,2394
2617,4917
2690,2415
2627,2344
2689,2415
2716,3627
2795,2340
2755,2372
2756,2372
2660,2373
2718,2327
2653,2423
2655,2423
2650,3614
2749,2417
2821,2411
2607,2414
2673,2311
2604,2418
2783,2331
2679,4914
2601,2416
2605,3628
2656,4914
2654,4914
2671,2428
2824,2404
2625,2431
2669,2328
2608,2418
2823,2404
2666,2415
2634,2305
2991,2390
2643,2421
2825,2404
2667,2359
2850,2303
2953,2431
2841,2340
2851,2422
2681,2387
2682,2387
2762,2335
2644,2405
2649,2320
2813,2362
2764,4905
2768,2327
2675,3651
2662,2349
2717,2382
2692,2331
2767,4905
2668,2310
2952,2431
2676,2353
2695,2398
2663,2313
2863,2340
2892,3646
2893,3646
2859,2340
2727,2413
2698,2375
2661,2373
3023,2431
2704,2325
2702,2325
2725,2320
2688,3621
2753,2342
2714,3612
2730,2351
2709,3612
2691,3641
2735,2390
2719,2377
2817,2301
2696,2413
2818,2301
2707,2340
2687,2327
2909,2362
2715,2330
2927,3651
2926,3651
2869,2429
2938,2332
2871,2429
2721,2360
2731,3627
2729,3627
2701,2405
2922,2419
2747,3627
2739,2377
2732,2426
2734,2353
2723,2431
2728,2307
3050,3618
2798,2377
2848,2339
2740,3634
2699,2422
2757,4909
2779,2394
2778,2394
2985,3651
2733,2325
2765,2344
2884,2403
2770,3637
2744,2364
2745,2364
2827,2309
2775,2335
2771,3627
2760,3615
2724,2384
2746,2408
2801,2387
2766,2414
2741,2335
2748,2412
2758,2342
2933,2301
3106,2301
2950,3606
2742,3641
2906,3644
2934,2301
2800,2365
2905,3644
2773,3640
2776,2351
2964,2359
2777,2377
3000,2422
2759,2327
2958,2423
2886,2323
2885,2403
2796,2415
2930,2301
2840,2430
2784,2384
2772,2308
2929,4908
2803,2337
2815,2417
2881,2383
2792,3624
2819,2301
2785,2370
2971,2305
2973,2305
3053,2335
2820,2301
2890,2384
2769,2377
2974,2382
2891,2384
2774,2423
2831,2387
2790,3614
2910,2342
2872,3638
2845,3612
2988,2431
2975,2384
2833,4905
2889,3620
2896,2313
2806,2428
2828,2369
2808,2341
2810,4916
2867,2415
2816,3614
2874,2301
2799,2305
2822,3606
5754,2403
5843,2404
6022,3623
6160,2404
5782,2376
5725,2332
5755,2403
5722,2310
5716,2310
5925,2377
5817,2418
6237,2372
5701,2340
5954,2396
5773,2368
5748,4902
5959,2324
5788,2384
5751,2324
5946,2396
5791,2404
5952,2396
6030,2321
5870,2313
5839,4919
5953,2396
6031,2321
5761,2422
6192,2387
5766,2384
6404,2389
6172,2401
5731,2389
5736,3628
6078,2372
5753,2336
5964,2317
5815,3640
6087,2342
5814,3640
5760,2403
6093,2342
5742,2371
5721,2414
6010,2377
5770,3611
5777,4902
5727,2335
6341,2377
6006,2377
5813,2324
6034,2431
5745,3621
5827,2325
6242,2372
5928,2315
5786,2414
5963,2377
6032,2431
5737,2335
6195,2423
5992,2429
5968,2337
5888,2381
5892,2381
6217,2408
6533,2409
5983,3640
6069,2404
5816,2336
6126,2396
6499,2348
6070,2404
5799,2347
6202,2411
6434,2416
6127,2396
5796,2404
5898,2419
5899,2419
5810,3606
5798,2303
5911,2387
6345,2416
5886,2360
5833,2302
6076,2373
6073,2373
5775,2414
5790,2398
5926,2431
5818,2418
5784,2414
6012,2333
5830,2342
5955,2414
6469,2396
6436,4901
5787,2340
5924,2377
6580,2306
5903,2340
6185,2425
5823,2431
6011,2333
5795,3642
6086,2301
5916,2404
5893,2416
5809,3641
6220,2339
6224,2339
5859,3640
6464,2425
5840,2377
6072,2324
6071,2324
6024,2418
5993,3627
5890,2332
6245,2413
5831,2381
6269,2404
5848,3640
6102,3611
6206,2414
5861,3612
6100,3611
6207,2414
5834,2403
5826,3606
5846,3627
5913,2423
5838,2403
5998,2385
5845,3627
6002,2340
6272,2404
5874,2384
6188,2404
5884,3630
6095,3611
6120,2423
6244,2413
5847,2373
5862,2431
6119,2423
5864,2431
6075,3651
5851,2404
6121,2340
6048,2340
6084,2301
5882,2375
5895,2389
6112,2369
6189,2377
6000,2359
6193,2381
6541,2411
5907,2387
6336,2396
6099,2389
5849,2309
6335,2396
6391,2324
6122,2301
6375,3627
5944,2429
6123,3643
5853,3627
6081,2301
6033,2403
5971,2412
5917,2418
5877,2317
6058,3644
6020,2389
5905,2429
6147,2404
5918,2418
6145,2404
6161,2301
6159,2301
6039,2351
5894,2376
5932,2324
5947,2372
5897,4901
5933,2324
5957,3646
6179,2429
5879,4914
5949,4923
6133,2342
5881,2306
5931,3630
5914,2418
6465,2342
6650,3651
6064,2320
6430,2321
5969,2301
6466,2342
5920,2431
5958,2372
6052,3646
6003,2414
6432,2321
6648,3651
5929,2429
6029,2337
5973,2308
5960,2401
6107,2409
5922,2324
5942,2330
6108,2409
5940,2339
5965,3643
6066,2320
5938,2326
6346,2314
5939,4902
5915,2414
6327,3623
5974,2341
6137,2325
5995,3643
5923,2404
6252,4905
6007,3644
6067,2384
6037,4918
6326,3623
6150,2431
6136,3641
5956,3638
6124,2426
6110,2404
6059,2306
6354,2312
5996,3643
5994,3651
6271,2404
5981,2303
6018,2375
6324,2431
6040,2335
6277,2301
6168,2340
6169,2340
6358,2312
6140,3641
5962,2412
5967,2412
6342,3618
6091,2324
6300,2301
5943,2404
5961,2377
5984,3636
6014,2372
6225,2372
6023,4908
5950,2340
6047,2314
6015,2358
6001,4915
5990,3651
6092,2324
6221,2372
6270,2404
6016,3602
6393,2404
6222,2372
6187,2404
5999,2319
6260,4906
6017,2358
6261,4906
6005,2389
6209,2427
6361,4905
6267,2301
6378,2339
6263,2301
6476,2428
5979,2373
6400,2337
6198,3627
6250,3651
6028,2331
5977,2317
5980,2302
6105,2360
6399,2337
5986,2317
5989,2347
6132,3630
6226,3623
6223,3623
6041,2389
6251,2317
6025,2375
6050,3627
6117,2308
6302,2344
6049,2308
6083,2382
6061,3629
6128,2396
6583,2427
6008,2335
6291,2340
6027,2335
6013,2317
6051,2414
6135,2337
6097,2327
6077,4915
6101,2396
6019,2305
6183,2377
6044,2420
6519,3651
6096,2327
6057,2362
6208,2301
6043,2356
6299,2416
6472,2428
6063,2309
6109,2362
6339,2408
6054,2431
6338,2408
6106,2348
6104,2348
6038,3636
6612,2377
6301,2301
6363,3651
6060,2332
6359,3651
6316,2404
6343,2396
6344,2396
6287,3651
6074,4911
6167,3628
6181,3628
6509,3627
6089,2337
6085,2324
6312,2394
6511,3627
6239,2314
6460,3611
6103,2394
6062,2321
6184,2411
6130,3614
6295,2411
6155,2431
6114,2413
6115,2413
6444,2317
6307,2350
6158,2431
6068,2306
6152,3649
6325,2314
6294,2317
6313,2340
6407,2303
6154,4918
6406,2303
6264,3627
6253,3627
6157,2331
6143,2372
6090,2340
6443,2340
6377,4903
6138,2384
6257,3644
6163,3651
6782,2306
6141,2330
6736,2313
6113,2340
6201,3638
6331,4905
6173,2385
6332,4905
6153,2372
6384,2409
6409,2317
6382,2409
6514,2339
6176,3616
6216,2329
6285,2404
6227,2359
6457,2314
6146,2319
6456,2314
6275,3627
6571,2363
6228,2313
6544,2423
6317,2301
6421,2384
6199,3638
6349,2412
6367,4923
6182,3651
6535,2359
6480,2372
6288,2342
6156,2411
6139,2410
6513,2413
6417,2396
6164,2431
6142,2410
6388,2377
6212,4906
6218,2387
6144,3606
6387,2377
6290,4916
6527,2359
6416,2396
6166,2423
6429,2314
6340,3609
6177,3634
6323,2377
6249,2428
6197,2314
6194,4913
6213,2332
6215,2387
6683,3614
6397,2377
6238,2423
6289,2342
6233,2348
6522,2389
6174,2315
6205,2337
6396,2362
6246,2340
6170,2335
6203,2348
6214,2421
6191,3651
6247,2340
6395,2362
6175,2335
6694,2380
6298,3651
6318,2301
6178,2315
6248,2340
6256,2340
6401,4907
6211,3614
6368,2344
6545,2340
6641,4914
6280,2431
6314,2412
6352,3651
6297,3651
6229,2431
6329,2416
6351,3651
6236,2415
6243,2384
6274,2360
6219,3606
6259,2419
6230,2419
6553,3627
6210,2335
6799,2423
6551,3627
6693,2301
6386,2362
6475,2372
6470,2372
6281,2384
6390,2362
6802,2423
6408,3606
6389,2380
6398,2365
6254,2357
6572,2313
6570,2313
6380,2317
6379,2317
6278,2414
6484,2340
6665,2354
6255,3614
6565,2420
6240,2431
6376,2302
6282,2306
6258,2301
6308,2426
6478,2431
6303,2409
6284,2363
6526,2330
6347,3651
6494,2334
6606,3623
6642,3606
6605,3623
6536,2317
6534,2317
6530,2317
6454,2306
6532,2317
6540,3638
6319,2419
6276,2348
6427,3640
6320,2396
6279,2325
6795,3651
6636,3636
6496,3628
6794,3651
6611,2431
6304,2320
6452,3651
6311,2377
6428,3638
6364,2301
6293,2431
6283,2421
6330,2369
6652,2301
6473,2302
6634,3636
6598,2315
6550,2340
6355,2412
6477,2302
6577,2325
6597,2315
6337,2301
6286,4907
6654,2404
6292,2301
6582,3622
6334,2333
6411,4906
6823,2307
6315,2342
6557,2363
6412,4906
6296,2315
6357,2414
6655,2301
6333,2340
6564,2396
6450,3651
6568,2396
6321,2428
6306,4901
6815,2307
6485,2301
6360,2413
6322,2403
6482,2301
6602,2320
6599,2320
6392,2373
6362,2408
6394,2373
6703,2431
6702,2431
6381,2375
6630,2332
6366,3636
6328,2421
6372,2388
6383,2375
6371,2365
6453,2410
6370,2388
6808,2369
6437,2358
6373,2384
6490,2311
6374,2384
6418,4907
6415,2331
6420,4907
6507,3628
6504,2377
6508,3628
6348,2426
6365,2373
6433,2387
6498,2317
6506,2377
6798,2331
6438,2387
6518,2314
6615,2350
6353,2388
6595,4914
6491,3611
6458,2415
6441,2301
6594,4914
6426,2415
6385,4901
6445,2383
6410,3646
6517,4906
6435,2405
6369,4913
6735,2423
6440,3614
6500,3642
6403,2301
6446,2415
6439,2308
6817,2307
6423,2430
6467,2368
6575,2317
6468,2368
6512,4902
6402,2301
6617,2412
6486,2387
6616,2412
6422,4917
6558,2356
6431,2301
6448,4911
6419,3604
6600,2344
6673,2335
6451,2330
6455,2320
6424,3615
6449,2431
6481,4918
6414,2306
6447,3640
6413,2396
6516,2423
6539,3640
6493,2362
6479,3647
6510,2373
6483,2372
6542,3640
6588,2340
6619,2380
6471,2317
6425,3638
6590,2340
6523,3602
6495,2377
6618,2416
6505,3614
6640,2396
6701,2427
6668,2301
6604,4917
6671,2301
6669,2301
6667,2301
6459,2404
6603,4917
6442,2405
6865,2364
6812,3627
6501,3651
6461,2330
6897,2414
6520,3616
6492,2389
6589,2302
6649,2429
6462,2308
6622,2377
6463,2308
6887,2372
6503,3630
6623,2377
6528,2403
6549,3642
6927,2301
6489,2335
6515,2389
6578,2340
6731,2308
6574,3642
6474,2365
6487,2339
6584,2302
6662,2335
6613,4905
6592,4917
6856,4907
6576,2302
6663,2335
6685,2372
6488,2301
6543,3627
6786,2404
6502,2358
6772,2340
6676,2423
6886,2372
6524,2340
6497,2301
6537,3623
6608,3614
6567,2431
6750,3618
6531,2389
6529,2389
6647,3643
6555,4908
6560,3618
6729,2382
6521,2306
6632,2419
6547,2362
6711,3638
6586,2387
6581,2356
6624,2339
6546,2362
6646,3640
6635,2428
6556,2303
6569,2317
6775,2351
6720,2312
6591,2302
6956,2368
6607,3640
6633,4923
6525,4906
6587,2384
6967,2408
6829,2384
6968,2408
6759,2413
6690,2396
6538,2308
6601,2429
6610,3606
6757,2404
6554,2377
6664,2414
6756,2413
6548,3640
6805,2396
6658,2318
6552,2384
6561,3614
6620,2372
6559,3628
6661,2318
6804,2396
6627,3611
6716,2403
6733,3640
6566,4907
6573,3641
6628,2426
6692,2396
6919,2413
6593,2431
6585,2318
6579,2431
6677,3629
6674,3629
6679,3629
6621,2384
6789,2362
6653,2303
6752,3651
6828,3627
6696,3651
6609,2384
6626,2387
6753,3651
6639,2415
6754,3651
6699,2314
6816,3644
6614,2410
6722,2324
6728,4914
6666,3651
6625,2335
6814,2324
6687,3627
6637,3614
6644,4902
6659,4923
6660,4918
6745,3616
6631,2377
6695,2314
6638,2382
6858,2404
6868,2404
6844,2404
6629,3623
6890,2306
6656,3609
6862,3614
6846,2339
6975,2387
6675,2418
6796,2382
6732,2325
6681,2308
6762,2320
6811,2303
6643,3628
6872,2321
6645,3627
6670,2362
6905,2384
6763,2301
6768,2375
7001,2419
6686,4906
6771,2396
6651,2426
9429,2303
9445,2357
10186,2306
9455,2348
9519,2306
9501,2324
9427,3649
9428,2427
9439,4905
9450,3641
9469,2333
9706,3627
9458,3646
9707,3627
9449,2420
9523,2327
9503,2377
9447,2414
9773,2344
9468,4906
9497,4906
9446,3646
9459,2405
9433,2348
9448,2317
9431,2414
9461,2315
9434,2328
9438,2375
9451,2348
9825,2430
9480,2405
9443,2414
9515,3621
9441,2307
9502,2384
9749,2330
10024,2376
9596,2398
9444,4914
9462,2375
9499,2429
9532,2375
9472,4905
9504,3627
9696,2336
9607,2415
9886,2387
9463,2419
9856,4906
9500,3609
9486,2376
9609,3627
9505,2335
9548,3609
9509,4908
9453,2414
9581,3602
9545,2383
9474,2312
9479,2386
9493,3646
9496,2335
10292,2420
9457,2414
9487,2333
9490,3646
9465,2416
9470,2427
9513,2335
9849,2388
9488,2335
9535,2365
9494,2306
9526,2384
9541,3606
9477,3649
9485,2327
10081,4916
9484,4906
9521,2324
9599,2431
9489,2431
9564,2385
9542,2342
9549,2431
9518,2429
10172,3627
9491,2317
9695,2409
9591,2363
9616,2301
10070,2429
9670,2306
9563,2404
9587,2429
9492,3646
9575,2306
9481,2364
9540,4902
9829,2340
9586,2412
9529,2319
9650,4914
9514,2418
9525,2335
9527,3614
9550,2431
9506,2314
9512,2310
9537,2332
9554,2414
9559,3611
9524,4916
9991,3630
9644,4903
9803,2423
9697,2308
9522,2331
9744,2324
9556,3615
9701,2416
10184,2358
9733,4906
9546,2341
9561,2326
9810,2415
9691,2317
9594,2387
10600,2301
9873,2387
9576,2357
9668,2429
9539,3640
9652,3629
9577,2406
9553,2411
9687,4917
9604,2408
9634,2330
9833,2340
9615,2411
9834,2340
9562,2364
9579,2423
9646,2327
9568,3627
9565,2383
9558,2362
9694,2375
9662,2348
9555,2340
9637,3644
10301,2368
9570,2306
9584,3618
9571,2306
9560,3623
9619,2331
10522,2314
9870,2413
9641,3614
9569,2335
9572,2408
9567,4924
9585,2421
9621,3621
9622,3621
9740,3602
9573,2333
9597,2335
9580,2335
9600,2332
9657,2327
9837,2377
9588,2335
9608,2390
9582,3616
9640,2410
9566,4918
9824,3623
9620,2381
10306,2301
9595,3622
9593,2309
9709,2372
9606,2320
9603,2413
9727,2359
9716,2372
9801,2377
9639,2417
9647,2415
9613,2306
9799,3634
9624,2324
9598,2312
9602,2342
9777,2416
9775,2325
9614,2348
9612,2414
9626,4902
9675,2335
9645,2347
9610,4905
9601,2414
9795,3627
9605,3641
9617,2335
9628,2384
9618,2382
9664,2416
9718,3636
9674,2423
9665,3614
9635,2335
9611,3618
9630,2325
9784,2351
9808,2410
9623,2381
9703,2328
9627,2403
9654,3614
9590,2317
9897,2408
9940,2387
9669,3609
10167,2425
9629,2376
10318,2429
9636,2342
9678,2303
9651,2405
10088,3638
9660,2419
9648,3609
9919,2321
9920,2321
9686,2325
10091,2372
10294,4905
9631,2420
9661,2332
9937,2306
9643,3604
9830,4902
10051,2351
9672,3646
10002,2306
9642,2312
9771,4906
9653,3602
9793,3651
9658,2333
9738,2342
9638,3646
10047,2351
9655,2315
9685,2328
9778,2415
10396,2369
9756,2339
9663,3614
10021,2312
9679,2384
9632,3606
9714,3618
9948,2317
9728,2342
10305,2314
9671,2431
9705,3618
10199,2389
10218,2427
9676,2385
9681,2416
10138,2308
9656,4924
9689,2309
9684,4924
10078,2404
9666,2420
9677,2415
9690,2306
10297,3627
9683,3615
9729,2413
9680,2413
9693,2328
9659,2364
9996,4923
9726,2413
9907,2306
9781,2426
9688,3616
9739,2384
9712,2302
9860,2375
9673,2323
9710,2415
9692,2405
10391,4914
9868,2413
9804,2429
9720,3627
9813,2382
9713,2329
9814,3634
10150,2333
10230,3628
9735,2384
9700,2375
9892,2413
9887,2364
9980,2360
9699,2375
9731,3641
9896,2384
9995,2319
9702,2418
10495,2403
9698,2428
9909,2404
9900,2317
9704,2375
9745,2325
9838,3646
9848,2348
9742,2414
9724,2312
9708,2352
9772,2335
9725,2301
9822,2426
9872,3612
10351,2309
9877,2344
9719,2347
9760,2419
9776,2431
9952,4923
9715,4906
10455,2408
10059,2313
9828,3642
10036,2312
9827,4914
10092,2377
9750,2319
9711,2310
9844,3627
9845,3641
9759,3627
10277,2385
9748,2420
9734,2390
9820,2426
9743,2312
9717,2352
9989,2403
9721,2429
9783,2324
9852,2405
9832,2411
9889,4914
9794,2413
9761,2373
9762,2342
9811,3622
9730,2360
9782,2323
9843,2419
9850,2423
10008,3651
9800,2405
9741,3615
10459,4902
9737,4914
10125,2319
9768,2335
9757,2314
9917,2381
9821,2331
9802,2317
9797,2306
9977,2387
9732,4905
9765,2384
9945,2380
9770,3627
9786,2325
9754,2369
10332,2320
10237,2350
10113,2377
10090,2421
10106,2377
10124,2319
9864,3627
9882,3604
9987,2403
9857,4906
9785,4913
9881,2327
9943,3638
10043,2412
9928,2377
10439,2425
9807,2332
9747,2301
9752,2418
9753,2409
9751,2376
9874,2335
9789,2416
10131,2314
9796,2420
9841,4905
9913,2429
10041,2422
9851,2303
10133,2314
9774,2348
9758,4905
9840,2306
9905,3628
9805,2306
9839,3643
10033,4906
9847,2306
9792,4917
9763,2364
9764,4914
9779,4914
9883,4913
10158,2384
9766,2317
9798,2357
9911,2336
9876,2359
9817,3638
9769,3610
10130,2404
9767,2342
9926,2428
9990,3614
9894,2415
9818,2380
9812,3623
9806,2353
9835,2375
9809,2383
9846,3627
9901,2377
9836,2384
9826,3604
9903,2384
9790,2315
9888,3618
9898,3628
9787,2324
9914,2384
10040,3628
9816,3604
9880,2309
9819,4913
9791,4909
9941,2332
9831,4917
9863,2384
9867,2332
9869,2403
9970,2413
9885,2375
10060,2356
9878,2319
9854,3604
9949,3634
10219,3627
9986,2332
9815,2364
9906,2336
9853,3604
9823,4914
10027,4924
9865,2318
10065,2340
9875,2343
10463,2376
9931,2408
10350,2301
9927,3640
9879,2375
9842,2335
10353,2301
10094,3612
9861,2418
10120,2401
10067,2377
9923,2373
9866,2306
9871,2412
10114,3606
9915,3649
9858,2340
9908,2375
9855,2421
9930,2384
10146,3618
9954,3651
10401,2340
9895,2342
9918,2302
10073,4906
9862,2377
10405,2417
10313,3647
10016,2389
10134,2308
10028,3627
9956,3618
10012,3636
9929,2421
9859,2380
9953,4923
10407,2417
9939,2384
10399,2340
9981,3636
9932,2389
9999,3641
10215,3636
9934,2323
9921,2429
9922,2383
9884,2371
10010,2373
10052,2410
9938,2314
9947,4905
9978,2375
9890,3604
10239,2314
9935,4906
9950,2419
9904,2309
9944,2311
9902,4914
10038,2420
9962,2405
9966,2303
9973,2306
9942,2405
10072,2308
9936,4906
10074,3624
9972,3614
9912,3602
10001,2408
9975,2332
10241,2314
10257,2413
9971,2390
9933,2384
9957,4913
9916,2377
10019,3643
10003,3646
10154,2309
10473,2332
10445,2313
9968,3624
10180,2423
10006,2349
10014,2381
10259,2413
9961,2394
9924,2348
10013,3614
10181,2423
9960,2325
9925,4914
10520,2314
9964,2353
9984,2387
9955,2328
10035,2308
9963,2311
9959,3622
10144,3651
10004,2363
10007,2362
9958,2325
10030,2413
9998,2413
9946,2384
10050,4911
10206,2307
9993,2313
10026,2410
9988,2301
9965,4906
10048,2431
9979,2323
10066,2303
10095,2324
10204,2418
9951,2324
10249,3629
10020,2430
10111,2328
9982,2329
9976,4913
10425,2384
10015,2394
10488,2422
9992,2312
10183,2308
10572,2301
10568,2301
10025,2422
9997,3628
9994,3611
10054,4918
10053,4918
10009,2339
9974,2340
10017,4924
10136,2339
10546,2358
10032,2405
9983,2301
9985,2323
10005,2431
10049,2319
10325,2359
10022,2342
10165,2303
10039,2377
10153,3630
10201,3643
10064,4918
10058,2301
10519,2377
10063,2360
10160,2342
10098,2325
10194,3651
10062,2357
10207,2307
10057,2301
10023,4917
10029,3643
10298,3651
10011,3609
10126,2370
10141,2328
10061,2319
10143,3627
10367,2301
10085,2314
10366,2301
10055,2320
10083,2416
10453,3636
10089,2410
10119,2431
10045,2419
10084,2314
10086,2403
10042,2336
10166,2373
10031,4924
10107,2317
10100,2317
10037,3646
10077,4905
10056,3638
10394,3641
10216,2415
10137,2420
10161,2410
10200,2315
10104,3618
10208,2335
10034,2342
10525,3628
10121,3630
10198,2315
10096,3651
10071,2340
10175,2349
10128,2317
10163,2303
10044,2430
10075,2426
10122,2410
10046,2340
10099,2332
10608,2324
10300,2375
10387,2384
10110,2413
10135,2340
10283,2326
10247,2353
10123,2339
10155,2403
10087,3628
10068,2340
10323,2429
10093,2369
10246,2302
10076,2372
10333,2341
10082,3618
10512,2394
10069,2413
10112,2360
10102,3638
10109,4905
10497,2409
10105,2375
10116,2421
10145,2414
10103,2373
10264,2373
10224,2408
10080,2375
10108,3636
10079,3604
10115,2420
10275,2369
10326,3640
10127,2431
10210,2340
