target,weight_type,key,value
rental_count,month_weight,1,0.6596976627523561
rental_count,month_weight,2,0.7068569609756091
rental_count,month_weight,3,0.9469287588966272
rental_count,month_weight,4,1.226028598214872
rental_count,month_weight,5,1.1329973002751348
rental_count,month_weight,6,1.2620342021619628
rental_count,month_weight,7,1.0173464988463603
rental_count,month_weight,8,0.993956770145443
rental_count,month_weight,9,1.0758439042769106
rental_count,month_weight,10,1.2134411583285991
rental_count,month_weight,11,1.1167783481793496
rental_count,month_weight,12,0.6480898369467752
rental_count,year_weight,2023,1.087978607550763
rental_count,year_weight,2024,0.9987904732111965
rental_count,year_weight,2025,0.9132309192380405
rental_count,hour_weight,0,0.7012595740976556
rental_count,hour_weight,1,0.8541132480011533
rental_count,hour_weight,2,0.5318178545842482
rental_count,hour_weight,3,0.9913612299510569
rental_count,hour_weight,4,1.358995918327883
rental_count,hour_weight,5,0.7539588840011865
rental_count,hour_weight,6,0.6360420172482056
rental_count,hour_weight,7,2.2045545919881073
rental_count,hour_weight,8,1.7452689697277874
rental_count,hour_weight,9,1.2237290114622543
rental_count,hour_weight,10,0.5948473250308952
rental_count,hour_weight,11,0.6910741928308178
rental_count,hour_weight,12,1.0928691739486853
rental_count,hour_weight,13,0.920873986056697
rental_count,hour_weight,14,0.7998221292004599
rental_count,hour_weight,15,0.7777169805696149
rental_count,hour_weight,16,0.8858332619677155
rental_count,hour_weight,17,1.1533762107614691
rental_count,hour_weight,18,1.2382293322700542
rental_count,hour_weight,19,1.1215080186888549
rental_count,hour_weight,20,0.990111349142444
rental_count,hour_weight,21,0.9635921164993103
rental_count,hour_weight,22,1.110970695250626
rental_count,hour_weight,23,0.6580739283928176
return_count,month_weight,1,0.5742341536225323
return_count,month_weight,2,0.6455593649367366
return_count,month_weight,3,0.9099052862058966
return_count,month_weight,4,1.2353307595629606
return_count,month_weight,5,1.2299849260836047
return_count,month_weight,6,1.3213459616988448
return_count,month_weight,7,1.0277001526972556
return_count,month_weight,8,1.0184157458694059
return_count,month_weight,9,1.1265781034745233
return_count,month_weight,10,1.23006418359054
return_count,month_weight,11,1.0677634222703016
return_count,month_weight,12,0.6131179399873988
return_count,year_weight,2023,1.1454460319882929
return_count,year_weight,2024,0.9864881296124817
return_count,year_weight,2025,0.8680658383992257
return_count,hour_weight,0,0.6868460133690116
return_count,hour_weight,1,0.9516237098335993
return_count,hour_weight,2,0.9815298773693347
return_count,hour_weight,3,1.227474741507447
return_count,hour_weight,4,0.8642162840020822
return_count,hour_weight,5,0.6784129710176751
return_count,hour_weight,6,1.1191059653730064
return_count,hour_weight,7,1.8413528831246173
return_count,hour_weight,8,1.5428162098789866
return_count,hour_weight,9,0.8892165448502127
return_count,hour_weight,10,0.9164334936497326
return_count,hour_weight,11,0.9373044372628694
return_count,hour_weight,12,1.073525034459788
return_count,hour_weight,13,0.9230312278446277
return_count,hour_weight,14,0.7358227068538485
return_count,hour_weight,15,0.83221603092707
return_count,hour_weight,16,0.9612227473194357
return_count,hour_weight,17,1.2290424064110206
return_count,hour_weight,18,1.3868876800538372
return_count,hour_weight,19,1.0261119263441567
return_count,hour_weight,20,0.8005760142026417
return_count,hour_weight,21,0.8525767593201083
return_count,hour_weight,22,0.989165419131415
return_count,hour_weight,23,0.5534889158934772
