target,weight_type,key,value
rental_count,month_weight,1,0.5102314972891987
rental_count,month_weight,2,0.5954674984495093
rental_count,month_weight,3,0.9168488953431811
rental_count,month_weight,4,1.159591047499688
rental_count,month_weight,5,1.1644309961503412
rental_count,month_weight,6,1.3053267298109335
rental_count,month_weight,7,1.0769635348128161
rental_count,month_weight,8,1.1114350965450577
rental_count,month_weight,9,1.2322501307412408
rental_count,month_weight,10,1.247067173235006
rental_count,month_weight,11,1.0548966373015736
rental_count,month_weight,12,0.6254907628214565
rental_count,year_weight,2023,0.9567466106625621
rental_count,year_weight,2024,1.0464797251665543
rental_count,year_weight,2025,0.9967736641708839
rental_count,hour_weight,0,0.7867831071695652
rental_count,hour_weight,1,0.4160699811509661
rental_count,hour_weight,2,0.31088358828536755
rental_count,hour_weight,3,0.2532066923113915
rental_count,hour_weight,4,0.16388093534670936
rental_count,hour_weight,5,0.15465819887038942
rental_count,hour_weight,6,0.5323255884843474
rental_count,hour_weight,7,2.151900498014388
rental_count,hour_weight,8,3.335687658354314
rental_count,hour_weight,9,1.7106919327360512
rental_count,hour_weight,10,0.8333227067896116
rental_count,hour_weight,11,0.7448322186409548
rental_count,hour_weight,12,0.7332599543462444
rental_count,hour_weight,13,0.7599461625564604
rental_count,hour_weight,14,0.6922102740599414
rental_count,hour_weight,15,0.6889055963623125
rental_count,hour_weight,16,0.7886120801472921
rental_count,hour_weight,17,1.029298928760163
rental_count,hour_weight,18,2.05930640497724
rental_count,hour_weight,19,1.5121131666508578
rental_count,hour_weight,20,1.0309083917552442
rental_count,hour_weight,21,1.3022934881214223
rental_count,hour_weight,22,1.2076937809574204
rental_count,hour_weight,23,0.8012086651513451
return_count,month_weight,1,0.5109684795562717
return_count,month_weight,2,0.6290677464537227
return_count,month_weight,3,0.9069434292675453
return_count,month_weight,4,1.1584615545437955
return_count,month_weight,5,1.1602868454478885
return_count,month_weight,6,1.2288313465955552
return_count,month_weight,7,1.0809698168791453
return_count,month_weight,8,1.1134932893553624
return_count,month_weight,9,1.2446459077434708
return_count,month_weight,10,1.22832199854444
return_count,month_weight,11,1.0821938810869978
return_count,month_weight,12,0.6558157045258047
return_count,year_weight,2023,0.9639230433267396
return_count,year_weight,2024,1.0442647689531976
return_count,year_weight,2025,0.9918121877200627
return_count,hour_weight,0,0.6642345295314674
return_count,hour_weight,1,0.5817629190778218
return_count,hour_weight,2,0.3438056670408153
return_count,hour_weight,3,0.22149887892428488
return_count,hour_weight,4,0.10291381374209639
return_count,hour_weight,5,0.31685364190844284
return_count,hour_weight,6,0.9426887436225303
return_count,hour_weight,7,2.2982638682491827
return_count,hour_weight,8,2.53406963824757
return_count,hour_weight,9,1.3272094523083928
return_count,hour_weight,10,0.9791721650631164
return_count,hour_weight,11,0.7395857547944567
return_count,hour_weight,12,0.8591970238764816
return_count,hour_weight,13,0.7444573477821564
return_count,hour_weight,14,0.5890851786622975
return_count,hour_weight,15,0.6602088693585497
return_count,hour_weight,16,0.9082772054028074
return_count,hour_weight,17,1.600092851614453
return_count,hour_weight,18,2.016693455624931
return_count,hour_weight,19,1.2610129243723636
return_count,hour_weight,20,1.0846108184079697
return_count,hour_weight,21,1.2659696062005996
return_count,hour_weight,22,1.2966360209174388
return_count,hour_weight,23,0.6616996252697739
