target,weight_type,key,value
rental_count,month_weight,1,0.5554519742246694
rental_count,month_weight,2,0.6771364645509583
rental_count,month_weight,3,0.9523366141712553
rental_count,month_weight,4,1.1770291776550406
rental_count,month_weight,5,1.2221426185728952
rental_count,month_weight,6,1.2313315599877908
rental_count,month_weight,7,1.0058083407679435
rental_count,month_weight,8,1.0509552971106428
rental_count,month_weight,9,1.219139815480208
rental_count,month_weight,10,1.1843333440436439
rental_count,month_weight,11,1.0555315105904823
rental_count,month_weight,12,0.6688032828444682
rental_count,year_weight,2023,1.1053462263588665
rental_count,year_weight,2024,1.047073919853834
rental_count,year_weight,2025,0.8475798537872992
rental_count,hour_weight,0,0.906989789254742
rental_count,hour_weight,1,0.7114855565495739
rental_count,hour_weight,2,0.5519962054208299
rental_count,hour_weight,3,0.5590417846983329
rental_count,hour_weight,4,0.38958357640298286
rental_count,hour_weight,5,0.21061230673200326
rental_count,hour_weight,6,0.6215860620528372
rental_count,hour_weight,7,1.6985365383362645
rental_count,hour_weight,8,2.4209824278628713
rental_count,hour_weight,9,1.6108416193965607
rental_count,hour_weight,10,1.1109901412728287
rental_count,hour_weight,11,0.7632212667700945
rental_count,hour_weight,12,0.7221536155347132
rental_count,hour_weight,13,0.7611929459033105
rental_count,hour_weight,14,0.8020504080869147
rental_count,hour_weight,15,0.8963605321245647
rental_count,hour_weight,16,0.9967464016727712
rental_count,hour_weight,17,1.200746393824646
rental_count,hour_weight,18,1.5801127212286605
rental_count,hour_weight,19,1.2281488256874717
rental_count,hour_weight,20,1.0540645119511072
rental_count,hour_weight,21,1.2128130080382575
rental_count,hour_weight,22,1.19294652357816
rental_count,hour_weight,23,0.7967968376195022
return_count,month_weight,1,0.5541844242476702
return_count,month_weight,2,0.6649021687744008
return_count,month_weight,3,0.982671619873953
return_count,month_weight,4,1.1365773273752329
return_count,month_weight,5,1.1620074839182635
return_count,month_weight,6,1.2794390117263716
return_count,month_weight,7,1.098858568385283
return_count,month_weight,8,1.0592283690306077
return_count,month_weight,9,1.1976037059484768
return_count,month_weight,10,1.170005081530436
return_count,month_weight,11,1.001933125406996
return_count,month_weight,12,0.6925891137823104
return_count,year_weight,2023,1.116763616886158
return_count,year_weight,2024,1.0705825490818497
return_count,year_weight,2025,0.8126538340319923
return_count,hour_weight,0,0.46661714369481405
return_count,hour_weight,1,0.49513549674087143
return_count,hour_weight,2,0.7497625622719799
return_count,hour_weight,3,1.2269567288532925
return_count,hour_weight,4,1.3985763546658647
return_count,hour_weight,5,1.11876766572157
return_count,hour_weight,6,0.8357024433374622
return_count,hour_weight,7,3.0883367711265475
return_count,hour_weight,8,2.7395689702516863
return_count,hour_weight,9,0.9008362350109831
return_count,hour_weight,10,0.7612033461326481
return_count,hour_weight,11,0.8788576174083168
return_count,hour_weight,12,0.6970766355519955
return_count,hour_weight,13,0.6343381659058046
return_count,hour_weight,14,0.571302945016513
return_count,hour_weight,15,0.7058516279927548
return_count,hour_weight,16,0.8627726355439889
return_count,hour_weight,17,1.1745907977386572
return_count,hour_weight,18,1.562310896601444
return_count,hour_weight,19,0.8199411076205615
return_count,hour_weight,20,0.6470573755280795
return_count,hour_weight,21,0.6548967314969815
return_count,hour_weight,22,0.5591495625218479
return_count,hour_weight,23,0.4503901832653345
