target,weight_type,key,value
rental_count,month_weight,1,0.37147046305098025
rental_count,month_weight,2,0.5010686380586787
rental_count,month_weight,3,0.8855509036108439
rental_count,month_weight,4,1.2481217087843848
rental_count,month_weight,5,1.3892480900276563
rental_count,month_weight,6,1.5066471140734987
rental_count,month_weight,7,1.0614899662374617
rental_count,month_weight,8,1.0995476093154006
rental_count,month_weight,9,1.2640594718573048
rental_count,month_weight,10,1.241824300359568
rental_count,month_weight,11,0.9108955976621632
rental_count,month_weight,12,0.5200761369620589
rental_count,year_weight,2023,1.026351783745902
rental_count,year_weight,2024,1.000594411009174
rental_count,year_weight,2025,0.9730538052449244
rental_count,hour_weight,0,0.8708037408270749
rental_count,hour_weight,1,0.6806708091308423
rental_count,hour_weight,2,0.5517118950460631
rental_count,hour_weight,3,0.3259306593210273
rental_count,hour_weight,4,0.18132225427556206
rental_count,hour_weight,5,0.3053187888849769
rental_count,hour_weight,6,0.9026583691930261
rental_count,hour_weight,7,2.14810151510528
rental_count,hour_weight,8,2.5245542048790193
rental_count,hour_weight,9,1.3568458649164932
rental_count,hour_weight,10,1.0277085428513422
rental_count,hour_weight,11,0.8826249492908098
rental_count,hour_weight,12,1.0945089821774105
rental_count,hour_weight,13,0.8787060049679476
rental_count,hour_weight,14,0.8144225912856111
rental_count,hour_weight,15,0.8762390954957167
rental_count,hour_weight,16,0.9781160127852
rental_count,hour_weight,17,1.095992089608933
rental_count,hour_weight,18,1.1981217211077713
rental_count,hour_weight,19,1.0825186839424656
rental_count,hour_weight,20,1.0897221895884406
rental_count,hour_weight,21,1.2122926141400854
rental_count,hour_weight,22,1.0450562709245073
rental_count,hour_weight,23,0.876052150254396
return_count,month_weight,1,0.4820139646821321
return_count,month_weight,2,0.4745770557833076
return_count,month_weight,3,0.8309124298714169
return_count,month_weight,4,1.2658433872519215
return_count,month_weight,5,1.223140868967227
return_count,month_weight,6,1.5251879864913682
return_count,month_weight,7,1.1973332441918199
return_count,month_weight,8,1.1016710212244147
return_count,month_weight,9,1.239793178609805
return_count,month_weight,10,1.232869410973939
return_count,month_weight,11,0.9299822737150394
return_count,month_weight,12,0.49667517823760887
return_count,year_weight,2023,0.9997177603356235
return_count,year_weight,2024,0.9634661873169522
return_count,year_weight,2025,1.036816052347424
return_count,hour_weight,0,0.5777068564346318
return_count,hour_weight,1,0.43485266790326527
return_count,hour_weight,2,0.3939191951879779
return_count,hour_weight,3,0.4425005438894167
return_count,hour_weight,4,1.1359563258195877
return_count,hour_weight,5,1.2078130030312644
return_count,hour_weight,6,1.731667855700495
return_count,hour_weight,7,2.5029002386277264
return_count,hour_weight,8,1.9593004396701916
return_count,hour_weight,9,1.466381043972771
return_count,hour_weight,10,0.9894056484392508
return_count,hour_weight,11,0.8545999977569034
return_count,hour_weight,12,0.8111076648445564
return_count,hour_weight,13,0.7991168040758568
return_count,hour_weight,14,0.6602907071112645
return_count,hour_weight,15,0.7555844145532047
return_count,hour_weight,16,0.7135316457880692
return_count,hour_weight,17,0.8439453757271644
return_count,hour_weight,18,1.195427662586127
return_count,hour_weight,19,0.9874248102312484
return_count,hour_weight,20,0.8789916570652654
return_count,hour_weight,21,0.9978095369044963
return_count,hour_weight,22,1.0518731408052655
return_count,hour_weight,23,0.6078927638740004
