target,day_type,intercept,sin_hour_coef,cos_hour_coef,formula
rental_count,weekday,1.2624831309041837,-0.6416804162846743,-0.26160736965705217,1.262483 + (-0.641680 * sin(2pi*hour/24)) + (-0.261607 * cos(2pi*hour/24))
rental_count,offday,1.3516949152542377,-0.9323197550100396,-0.5487514047028489,1.351695 + (-0.932320 * sin(2pi*hour/24)) + (-0.548751 * cos(2pi*hour/24))
return_count,weekday,1.1607624831309045,-1.1111907930176474,-0.09762557606418032,1.160762 + (-1.111191 * sin(2pi*hour/24)) + (-0.097626 * cos(2pi*hour/24))
return_count,offday,1.3877118644067803,-1.2812999602326882,-0.4452864590687079,1.387712 + (-1.281300 * sin(2pi*hour/24)) + (-0.445286 * cos(2pi*hour/24))
