target,day_type,intercept,sin_hour_coef,cos_hour_coef,formula
rental_count,weekday,1.9866734143049942,-0.9226980777401876,-0.572453372769617,1.986673 + (-0.922698 * sin(2pi*hour/24)) + (-0.572453 * cos(2pi*hour/24))
rental_count,offday,1.41066384180791,-1.0203328801643972,-0.46460802754459896,1.410664 + (-1.020333 * sin(2pi*hour/24)) + (-0.464608 * cos(2pi*hour/24))
return_count,weekday,1.9035087719298254,-0.633777564198331,-0.5737873154431512,1.903509 + (-0.633778 * sin(2pi*hour/24)) + (-0.573787 * cos(2pi*hour/24))
return_count,offday,1.4611581920903958,-1.090205712275654,-0.5015792900122793,1.461158 + (-1.090206 * sin(2pi*hour/24)) + (-0.501579 * cos(2pi*hour/24))
