target,day_type,intercept,sin_hour_coef,cos_hour_coef,formula
rental_count,weekday,1.8240553306342788,-0.024042587884214872,-0.3311848807424313,1.824055 + (-0.024043 * sin(2pi*hour/24)) + (-0.331185 * cos(2pi*hour/24))
rental_count,offday,1.3552259887005653,-0.7562033542790337,-0.564769324075145,1.355226 + (-0.756203 * sin(2pi*hour/24)) + (-0.564769 * cos(2pi*hour/24))
return_count,weekday,1.8839406207827263,-1.8349982469006139,0.1639050113574487,1.883941 + (-1.834998 * sin(2pi*hour/24)) + (+0.163905 * cos(2pi*hour/24))
return_count,offday,1.493290960451978,-1.2913821451837937,-0.13350434978210762,1.493291 + (-1.291382 * sin(2pi*hour/24)) + (-0.133504 * cos(2pi*hour/24))
