target,day_type,intercept,sin_hour_coef,cos_hour_coef,formula
rental_count,weekday,1.3161268556005403,-0.9392848790310272,-0.3817917464036774,1.316127 + (-0.939285 * sin(2pi*hour/24)) + (-0.381792 * cos(2pi*hour/24))
rental_count,offday,1.2588276836158194,-0.9851635837638034,-0.6208586074559118,1.258828 + (-0.985164 * sin(2pi*hour/24)) + (-0.620859 * cos(2pi*hour/24))
return_count,weekday,1.3464912280701757,-1.1054382976190014,-0.48632160598598007,1.346491 + (-1.105438 * sin(2pi*hour/24)) + (-0.486322 * cos(2pi*hour/24))
return_count,offday,1.2821327683615824,-1.0063892733499924,-0.6884192280423701,1.282133 + (-1.006389 * sin(2pi*hour/24)) + (-0.688419 * cos(2pi*hour/24))
