target,day_type,intercept,sin_hour_coef,cos_hour_coef,formula
rental_count,weekday,1.5020242914979762,-0.602716641739251,-0.9967390291324948,1.502024 + (-0.602717 * sin(2pi*hour/24)) + (-0.996739 * cos(2pi*hour/24))
rental_count,offday,0.7927259887005653,-0.5584602220974343,-0.26706299696002805,0.792726 + (-0.558460 * sin(2pi*hour/24)) + (-0.267063 * cos(2pi*hour/24))
return_count,weekday,1.6830296896086376,-0.5347742792350512,-0.7737803598596209,1.683030 + (-0.534774 * sin(2pi*hour/24)) + (-0.773780 * cos(2pi*hour/24))
return_count,offday,0.9127824858757064,-0.6456565830441208,-0.14432857417572548,0.912782 + (-0.645657 * sin(2pi*hour/24)) + (-0.144329 * cos(2pi*hour/24))
