target,day_type,intercept,sin_hour_coef,cos_hour_coef,formula
rental_count,weekday,1.970985155195682,-0.7996028953929767,-1.1406150878112313,1.970985 + (-0.799603 * sin(2pi*hour/24)) + (-1.140615 * cos(2pi*hour/24))
rental_count,offday,1.056850282485876,-0.7939076949440605,-0.42928034548537786,1.056850 + (-0.793908 * sin(2pi*hour/24)) + (-0.429280 * cos(2pi*hour/24))
return_count,weekday,2.2245276653171397,-1.5368258159794017,-1.1432477067864777,2.224528 + (-1.536826 * sin(2pi*hour/24)) + (-1.143248 * cos(2pi*hour/24))
return_count,offday,1.2439971751412433,-0.8998773951777318,-0.4697776615460317,1.243997 + (-0.899877 * sin(2pi*hour/24)) + (-0.469778 * cos(2pi*hour/24))
