target,granularity,year,key,series,value
rental_count,hour,2023,0,actual_value,0.9123287671232877
rental_count,hour,2023,0,prediction,0.8762366446894203
rental_count,hour,2023,1,actual_value,0.36164383561643837
rental_count,hour,2023,1,prediction,0.3672562084308935
rental_count,hour,2023,2,actual_value,0.21643835616438356
rental_count,hour,2023,2,prediction,0.20251839457963838
rental_count,hour,2023,3,actual_value,0.14246575342465753
rental_count,hour,2023,3,prediction,0.15212371896666946
rental_count,hour,2023,4,actual_value,0.10410958904109589
rental_count,hour,2023,4,prediction,0.170553210287521
rental_count,hour,2023,5,actual_value,0.26575342465753427
rental_count,hour,2023,5,prediction,0.3792917642679899
rental_count,hour,2023,6,actual_value,1.1095890410958904
rental_count,hour,2023,6,prediction,1.0527155537096498
rental_count,hour,2023,7,actual_value,1.819178082191781
rental_count,hour,2023,7,prediction,1.9774405752446023
rental_count,hour,2023,8,actual_value,3.8164383561643835
rental_count,hour,2023,8,prediction,3.558851940757321
rental_count,hour,2023,9,actual_value,1.5808219178082192
rental_count,hour,2023,9,prediction,2.061326211338812
rental_count,hour,2023,10,actual_value,1.726027397260274
rental_count,hour,2023,10,prediction,1.6893543138885065
rental_count,hour,2023,11,actual_value,1.9123287671232876
rental_count,hour,2023,11,prediction,2.1918532705333043
rental_count,hour,2023,12,actual_value,1.819178082191781
rental_count,hour,2023,12,prediction,1.7872955891095583
rental_count,hour,2023,13,actual_value,1.6
rental_count,hour,2023,13,prediction,1.518354255925619
rental_count,hour,2023,14,actual_value,1.9095890410958904
rental_count,hour,2023,14,prediction,1.851476084823252
rental_count,hour,2023,15,actual_value,2.084931506849315
rental_count,hour,2023,15,prediction,1.9752419725003505
rental_count,hour,2023,16,actual_value,2.6136986301369864
rental_count,hour,2023,16,prediction,2.5274189754254683
rental_count,hour,2023,17,actual_value,3.0767123287671234
rental_count,hour,2023,17,prediction,3.26362159716686
rental_count,hour,2023,18,actual_value,3.8684931506849316
rental_count,hour,2023,18,prediction,4.296336616454969
rental_count,hour,2023,19,actual_value,3.684931506849315
rental_count,hour,2023,19,prediction,3.463219403460149
rental_count,hour,2023,20,actual_value,2.4986301369863013
rental_count,hour,2023,20,prediction,2.452524744457386
rental_count,hour,2023,21,actual_value,2.0246575342465754
rental_count,hour,2023,21,prediction,1.9139731372056403
rental_count,hour,2023,22,actual_value,2.4657534246575343
rental_count,hour,2023,22,prediction,2.1757307438133426
rental_count,hour,2023,23,actual_value,1.5972602739726027
rental_count,hour,2023,23,prediction,1.3062439770726684
rental_count,month,2023,1,actual_value,0.739247311827957
rental_count,month,2023,1,prediction,0.8409177680761867
rental_count,month,2023,2,actual_value,1.2098214285714286
rental_count,month,2023,2,prediction,1.0648389724219587
rental_count,month,2023,3,actual_value,1.7849462365591398
rental_count,month,2023,3,prediction,1.5706817153622976
rental_count,month,2023,4,actual_value,1.9805555555555556
rental_count,month,2023,4,prediction,2.1888402405801917
rental_count,month,2023,5,actual_value,2.336021505376344
rental_count,month,2023,5,prediction,2.2582251190261937
rental_count,month,2023,6,actual_value,2.4069444444444446
rental_count,month,2023,6,prediction,2.443890142494303
rental_count,month,2023,7,actual_value,1.9663978494623655
rental_count,month,2023,7,prediction,1.9300136816849738
rental_count,month,2023,8,actual_value,1.9475806451612903
rental_count,month,2023,8,prediction,2.0181301541554975
rental_count,month,2023,9,actual_value,2.1694444444444443
rental_count,month,2023,9,prediction,2.239047474702856
rental_count,month,2023,10,actual_value,2.413978494623656
rental_count,month,2023,10,prediction,2.25001585871799
rental_count,month,2023,11,actual_value,1.6583333333333334
rental_count,month,2023,11,prediction,1.7013385851992942
rental_count,month,2023,12,actual_value,0.967741935483871
rental_count,month,2023,12,prediction,1.0725860948979096
rental_count,hour,2024,0,actual_value,0.7076502732240437
rental_count,hour,2024,0,prediction,0.7649345423851743
rental_count,hour,2024,1,actual_value,0.33060109289617484
rental_count,hour,2024,1,prediction,0.34696657216841226
rental_count,hour,2024,2,actual_value,0.16666666666666666
rental_count,hour,2024,2,prediction,0.21216627368364166
rental_count,hour,2024,3,actual_value,0.08196721311475409
rental_count,hour,2024,3,prediction,0.17120578244068688
rental_count,hour,2024,4,actual_value,0.08469945355191257
rental_count,hour,2024,4,prediction,0.18558442660057564
rental_count,hour,2024,5,actual_value,0.27595628415300544
rental_count,hour,2024,5,prediction,0.3510392231850474
rental_count,hour,2024,6,actual_value,0.8442622950819673
rental_count,hour,2024,6,prediction,0.8910439455626691
rental_count,hour,2024,7,actual_value,1.330601092896175
rental_count,hour,2024,7,prediction,1.6450837166188266
rental_count,hour,2024,8,actual_value,2.948087431693989
rental_count,hour,2024,8,prediction,2.944882602616552
rental_count,hour,2024,9,actual_value,1.6420765027322404
rental_count,hour,2024,9,prediction,1.739045344746478
rental_count,hour,2024,10,actual_value,1.401639344262295
rental_count,hour,2024,10,prediction,1.4428266995711292
rental_count,hour,2024,11,actual_value,1.860655737704918
rental_count,hour,2024,11,prediction,1.8636669318510368
rental_count,hour,2024,12,actual_value,1.6666666666666667
rental_count,hour,2024,12,prediction,1.5356158912771498
rental_count,hour,2024,13,actual_value,1.4234972677595628
rental_count,hour,2024,13,prediction,1.3172919207168856
rental_count,hour,2024,14,actual_value,1.7322404371584699
rental_count,hour,2024,14,prediction,1.5960827269536861
rental_count,hour,2024,15,actual_value,2.1475409836065573
rental_count,hour,2024,15,prediction,1.70061701619292
rental_count,hour,2024,16,actual_value,2.3825136612021858
rental_count,hour,2024,16,prediction,2.1592534473487053
rental_count,hour,2024,17,actual_value,2.9344262295081966
rental_count,hour,2024,17,prediction,2.7692000382937683
rental_count,hour,2024,18,actual_value,3.601092896174863
