target,time,split,day_type,month,hour,actual_value,pattern_prior,prediction,abs_error
rental_count,2025-08-11 18:00:00,test,weekday,8,18,15,2.6741258176365217,3.806926339269449,11.193073660730551
rental_count,2025-02-17 07:00:00,test,weekday,2,7,11,0.7799780246371583,0.8842145114993049,10.115785488500695
rental_count,2025-09-20 16:00:00,test,offday,9,16,11,2.9495337379020876,2.495084620266555,8.504915379733445
rental_count,2025-07-09 21:00:00,test,weekday,7,21,10,1.7431136181320321,1.743422110887078,8.256577889112922
rental_count,2025-08-01 21:00:00,test,weekday,8,21,10,1.8213554374015823,1.8397391621414187,8.160260837858582
rental_count,2025-04-30 21:00:00,test,weekday,4,21,10,2.0398474593507157,2.1087066717572043,7.891293328242796
rental_count,2025-11-04 08:00:00,test,weekday,11,8,11,1.5079732500824024,3.1636581654364795,7.8363418345635205
rental_count,2025-07-03 19:00:00,test,weekday,7,19,10,2.320472468932851,2.4242807394699986,7.575719260530001
rental_count,2025-07-25 18:00:00,test,weekday,7,18,11,2.559250673207794,3.6161113438279395,7.3838886561720605
rental_count,2025-02-04 08:00:00,test,weekday,2,8,9,0.9673834129565617,1.7342444530184984,7.265755546981501
rental_count,2025-06-11 19:00:00,test,weekday,6,19,10,2.840770820112961,3.0742561678227185,6.9257438321772815
rental_count,2025-10-25 11:00:00,test,offday,10,11,8,1.880856938719345,1.119023741130445,6.8809762588695556
rental_count,2025-05-31 15:00:00,test,offday,5,15,9,2.91596029247387,2.1615469909738367,6.838453009026163
rental_count,2025-11-17 08:00:00,test,weekday,11,8,10,1.5079732500824024,3.1636581654364795,6.8363418345635205
rental_count,2025-11-18 08:00:00,test,weekday,11,8,10,1.5079732500824024,3.1636581654364795,6.8363418345635205
rental_count,2025-06-19 20:00:00,test,weekday,6,20,9,2.4999854965778057,2.2368863220271953,6.763113677972805
rental_count,2025-08-10 19:00:00,test,offday,8,19,9,2.171802070943654,2.2750131785509016,6.724986821449098
rental_count,2025-03-27 18:00:00,test,weekday,3,18,10,2.423193387994119,3.390111451623765,6.609888548376235
rental_count,2025-03-31 18:00:00,test,weekday,3,18,10,2.423193387994119,3.390111451623765,6.609888548376235
rental_count,2025-10-08 16:00:00,test,offday,10,16,9,2.8653244778189584,2.412680349636111,6.587319650363889
rental_count,2025-11-01 14:00:00,test,offday,11,14,8,2.402797160640011,1.5027589027853148,6.497241097214685
rental_count,2025-10-22 15:00:00,test,weekday,10,15,9,3.4090815628990443,2.5208562466421114,6.479143753357889
rental_count,2025-08-14 19:00:00,test,weekday,8,19,9,2.4246297571587174,2.554397773047201,6.445602226952799
rental_count,2025-08-27 19:00:00,test,weekday,8,19,9,2.4246297571587174,2.554397773047201,6.445602226952799
rental_count,2025-06-12 17:00:00,test,weekday,6,17,10,3.3570163398507207,3.5738697552506604,6.42613024474934
rental_count,2025-05-07 15:00:00,test,weekday,5,15,9,3.517914858315836,2.6145894730293255,6.3854105269706745
rental_count,2025-12-09 08:00:00,test,weekday,12,8,8,0.9554783064056135,1.7027652771571864,6.297234722842814
rental_count,2025-07-04 20:00:00,test,weekday,7,20,8,2.0421033180387083,1.7581857589758099,6.241814241024191
rental_count,2025-09-27 14:00:00,test,offday,9,14,8,2.7752328165175335,1.7823639679208891,6.217636032079111
rental_count,2025-04-16 19:00:00,test,weekday,4,19,9,2.715491303038759,2.9177524856768207,6.082247514323179
rental_count,2025-10-08 17:00:00,test,offday,10,17,9,2.812027550007981,2.959703051212381,6.040296948787619
rental_count,2025-06-04 16:00:00,test,weekday,6,16,9,3.4972952570192577,2.9740033354193027,6.025996664580697
rental_count,2025-05-20 07:00:00,test,weekday,5,7,8,1.40775816303367,2.013393373911067,5.986606626088933
rental_count,2025-09-25 09:00:00,test,weekday,9,9,9,2.1041156935075507,3.0180061530753104,5.98199384692469
rental_count,2025-06-02 07:00:00,test,weekday,6,7,8,1.4183426947322393,2.0324316147402204,5.96756838525978
rental_count,2025-06-04 07:00:00,test,weekday,6,7,8,1.4183426947322393,2.0324316147402204,5.96756838525978
rental_count,2025-09-02 19:00:00,test,weekday,9,19,9,2.8126435852000857,3.039118613534092,5.960881386465908
rental_count,2025-05-08 19:00:00,test,weekday,5,19,9,2.819571268759448,3.0477729251973438,5.952227074802656
rental_count,2025-05-29 19:00:00,test,weekday,5,19,9,2.819571268759448,3.0477729251973438,5.952227074802656
rental_count,2025-06-17 19:00:00,test,weekday,6,19,9,2.840770820112961,3.0742561678227185,5.9257438321772815
rental_count,2025-10-09 15:00:00,test,offday,10,15,8,2.8257495907611023,2.0838650786473036,5.916134921352697
rental_count,2025-04-18 21:00:00,test,weekday,4,21,8,2.0398474593507157,2.1087066717572043,5.891293328242796
rental_count,2025-04-29 14:00:00,test,weekday,4,14,8,3.3408858380207365,2.133757837856016,5.866242162143984
rental_count,2025-08-19 08:00:00,test,weekday,8,8,9,1.5014354940372001,3.1463711994270156,5.853628800572984
rental_count,2025-11-05 08:00:00,test,weekday,11,8,9,1.5079732500824024,3.1636581654364795,5.8363418345635205
rental_count,2025-11-12 08:00:00,test,weekday,11,8,9,1.5079732500824024,3.1636581654364795,5.8363418345635205
rental_count,2025-02-28 18:00:00,test,weekday,2,18,8,1.7229544462043875,2.2269695800723026,5.773030419927697
rental_count,2025-01-13 08:00:00,test,weekday,1,8,7,0.793540231089539,1.274572792721915,5.725427207278085
rental_count,2025-01-20 08:00:00,test,weekday,1,8,7,0.793540231089539,1.274572792721915,5.725427207278085
