target,time,split,day_type,month,hour,actual_value,pattern_prior,prediction,abs_error
rental_count,2025-10-16 18:00:00,test,weekday,10,18,11,2.2848593839869857,3.0812238962861382,7.918776103713862
rental_count,2025-07-07 18:00:00,test,weekday,7,18,10,2.051117885785546,2.7698573079727202,7.23014269202728
rental_count,2025-05-13 13:00:00,test,weekday,5,13,9,2.7000982635055415,2.2934935728025936,6.706506427197406
rental_count,2025-01-14 18:00:00,test,weekday,1,18,8,0.9930262257848096,1.3603754965171238,6.639624503482876
rental_count,2025-12-10 18:00:00,test,weekday,12,18,8,1.1415604041399139,1.5582375822752474,6.441762417724752
rental_count,2025-01-23 19:00:00,test,weekday,1,19,7,0.8616229588506702,0.9354464292164302,6.06455357078357
rental_count,2025-03-07 18:00:00,test,weekday,3,18,8,1.6093731017226007,2.1814099531928255,5.8185900468071745
rental_count,2025-03-11 18:00:00,test,weekday,3,18,8,1.6093731017226007,2.1814099531928255,5.8185900468071745
rental_count,2025-06-24 18:00:00,test,weekday,6,18,9,2.408725389175886,3.2462255572682297,5.75377444273177
rental_count,2025-05-07 20:00:00,test,weekday,5,20,7,1.5717869980353474,1.5394549925341283,5.460545007465871
rental_count,2025-06-01 19:00:00,test,offday,6,19,7,1.4454544949879387,1.6128358341914881,5.387164165808512
rental_count,2025-09-15 17:00:00,test,weekday,9,17,8,2.4605045095022433,2.7782972739555634,5.221702726044437
rental_count,2025-03-05 08:00:00,test,weekday,3,8,7,1.1304663730687516,1.8578027959520547,5.142197204047945
rental_count,2025-03-24 12:00:00,test,weekday,3,12,7,1.9106591278236267,1.8828086270553845,5.117191372944616
rental_count,2025-05-29 11:00:00,test,weekday,5,11,8,2.378668595902761,2.895093552100943,5.104906447899057
rental_count,2025-05-14 18:00:00,test,weekday,5,18,8,2.1684289524391596,2.9261271482723865,5.0738728517276135
rental_count,2025-04-29 19:00:00,test,weekday,4,19,7,1.8212314433217072,2.014020054459775,4.985979945540225
rental_count,2025-09-25 19:00:00,test,weekday,9,19,7,1.918488904304411,2.123334773922579,4.876665226077421
rental_count,2025-03-12 18:00:00,test,weekday,3,18,7,1.6093731017226007,2.1814099531928255,4.8185900468071745
rental_count,2025-09-19 09:00:00,test,weekday,9,9,7,1.870597167413453,2.2390207144260863,4.760979285573914
rental_count,2025-04-06 16:00:00,test,offday,4,16,6,1.4060401176353698,1.244522242262873,4.755477757737127
rental_count,2025-06-11 18:00:00,test,weekday,6,18,8,2.408725389175886,3.2462255572682297,4.75377444273177
rental_count,2025-06-26 18:00:00,test,weekday,6,18,8,2.408725389175886,3.2462255572682297,4.75377444273177
rental_count,2025-07-22 08:00:00,test,weekday,7,8,7,1.440759631560002,2.3482216064394823,4.651778393560518
rental_count,2025-07-23 20:00:00,test,weekday,7,20,6,1.4867540025644104,1.4520906208381776,4.547909379161823
rental_count,2025-01-18 14:00:00,test,offday,1,14,5,0.6148742210935146,0.4857130903764274,4.514286909623572
rental_count,2025-05-08 20:00:00,test,weekday,5,20,6,1.5717869980353474,1.5394549925341283,4.460545007465871
rental_count,2025-08-27 17:00:00,test,weekday,8,17,7,2.331578332622504,2.6324703690718625,4.3675296309281375
rental_count,2025-09-13 23:00:00,test,offday,9,23,5,0.7136211063467136,0.6795951572930325,4.320404842706967
rental_count,2025-06-23 08:00:00,test,weekday,6,8,7,1.691952631435012,2.745232398103023,4.254767601896977
rental_count,2025-07-22 18:00:00,test,weekday,7,18,7,2.051117885785546,2.7698573079727202,4.23014269202728
rental_count,2025-07-25 18:00:00,test,weekday,7,18,7,2.051117885785546,2.7698573079727202,4.23014269202728
rental_count,2025-07-31 18:00:00,test,weekday,7,18,7,2.051117885785546,2.7698573079727202,4.23014269202728
rental_count,2025-12-01 20:00:00,test,weekday,12,20,5,0.827460728506131,0.7747212969366788,4.225278703063321
rental_count,2025-09-26 17:00:00,test,weekday,9,17,7,2.4605045095022433,2.7782972739555634,4.221702726044437
rental_count,2025-03-25 14:00:00,test,weekday,3,14,6,2.0389817990162564,1.8086604993145474,4.191339500685452
rental_count,2025-08-11 18:00:00,test,weekday,8,18,7,2.0952149916276,2.82859897561063,4.17140102438937
rental_count,2025-08-12 18:00:00,test,weekday,8,18,7,2.0952149916276,2.82859897561063,4.17140102438937
rental_count,2025-08-30 18:00:00,test,offday,8,18,6,1.345070816383164,1.8423971035222813,4.1576028964777185
rental_count,2025-05-26 11:00:00,test,weekday,5,11,7,2.378668595902761,2.895093552100943,4.104906447899057
rental_count,2025-05-12 18:00:00,test,weekday,5,18,7,2.1684289524391596,2.9261271482723865,4.0738728517276135
rental_count,2025-07-13 21:00:00,test,offday,7,21,5,0.9733288863819769,0.9372354655420936,4.062764534457907
