target,time,split,day_type,month,hour,actual_value,pattern_prior,prediction,abs_error
rental_count,2025-11-20 11:00:00,test,weekday,11,11,13,2.127680441098137,2.378513067799366,10.621486932200634
rental_count,2025-05-07 11:00:00,test,weekday,5,11,13,2.507469623198741,2.8242653509805598,10.17573464901944
rental_count,2025-07-21 22:00:00,test,weekday,7,22,10,1.5749293728054168,1.9493603401400734,8.050639659859927
rental_count,2025-05-27 18:00:00,test,weekday,5,18,12,3.0483521768950927,4.106836380813081,7.893163619186919
rental_count,2025-10-29 18:00:00,test,weekday,10,18,12,3.1146544515663788,4.1988382884367415,7.8011617115632585
rental_count,2025-09-30 13:00:00,test,weekday,9,13,10,3.2401104229776823,2.6005531212788107,7.399446878721189
rental_count,2025-07-22 18:00:00,test,weekday,7,18,11,2.8206976592897153,3.790939980536039,7.209060019463961
rental_count,2025-08-19 18:00:00,test,weekday,8,18,11,2.855837533407791,3.839700531641511,7.160299468358489
rental_count,2025-09-30 11:00:00,test,weekday,9,11,10,2.6296976259585128,2.967722336768041,7.032277663231959
rental_count,2025-05-08 18:00:00,test,weekday,5,18,11,3.0483521768950927,4.106836380813081,6.893163619186919
rental_count,2025-05-13 18:00:00,test,weekday,5,18,11,3.0483521768950927,4.106836380813081,6.893163619186919
rental_count,2025-10-24 18:00:00,test,weekday,10,18,11,3.1146544515663788,4.1988382884367415,6.8011617115632585
rental_count,2025-09-09 18:00:00,test,weekday,9,18,11,3.1969458008589107,4.313026846120068,6.686973153879932
rental_count,2025-07-31 19:00:00,test,weekday,7,19,9,2.5684097099911227,2.3529554581060905,6.6470445418939095
rental_count,2025-11-08 12:00:00,test,offday,11,12,8,1.4066173947841005,1.579481050652622,6.420518949347378
rental_count,2025-10-21 17:00:00,test,weekday,10,17,10,3.3149405989292346,3.613661211629963,6.386338788370037
rental_count,2025-07-03 18:00:00,test,weekday,7,18,10,2.8206976592897153,3.790939980536039,6.209060019463961
rental_count,2025-08-22 18:00:00,test,weekday,8,18,10,2.855837533407791,3.839700531641511,6.160299468358489
rental_count,2025-07-23 07:00:00,test,weekday,7,7,7,0.9920978093241704,1.04445821884029,5.95554178115971
rental_count,2025-11-12 15:00:00,test,weekday,11,15,8,2.8504360673852958,2.1493820753556143,5.850617924644386
rental_count,2025-10-20 18:00:00,test,weekday,10,18,10,3.1146544515663788,4.1988382884367415,5.8011617115632585
rental_count,2025-09-23 22:00:00,test,weekday,9,22,8,1.7850065668886679,2.241070088178545,5.758929911821455
rental_count,2025-07-03 17:00:00,test,weekday,7,17,9,3.002081076243223,3.2693354245484203,5.73066457545158
rental_count,2025-09-02 18:00:00,test,weekday,9,18,10,3.1969458008589107,4.313026846120068,5.686973153879932
rental_count,2025-09-23 18:00:00,test,weekday,9,18,10,3.1969458008589107,4.313026846120068,5.686973153879932
rental_count,2025-09-29 18:00:00,test,weekday,9,18,10,3.1969458008589107,4.313026846120068,5.686973153879932
rental_count,2025-05-29 08:00:00,test,weekday,5,8,8,1.4028648795180418,2.324992661499958,5.675007338500042
rental_count,2025-09-06 14:00:00,test,offday,9,14,7,2.147536392241775,1.3917471415147893,5.60825285848521
rental_count,2025-04-17 17:00:00,test,weekday,4,17,9,3.1565183753042616,3.439305461251789,5.560694538748211
rental_count,2025-11-06 18:00:00,test,weekday,11,18,9,2.5866392335730986,3.4661574332089655,5.5338425667910345
rental_count,2025-05-19 17:00:00,test,weekday,5,17,9,3.2443747928255524,3.53599815531929,5.46400184468071
rental_count,2025-06-10 20:00:00,test,weekday,6,20,8,2.7664766053352503,2.5420856672670604,5.45791433273294
rental_count,2025-08-27 21:00:00,test,weekday,8,21,8,1.9475159542338485,2.5635090739859194,5.436490926014081
rental_count,2025-03-14 17:00:00,test,weekday,3,17,8,2.422177532577717,2.631107307373938,5.368892692626062
rental_count,2025-03-24 17:00:00,test,weekday,3,17,8,2.422177532577717,2.631107307373938,5.368892692626062
rental_count,2025-09-05 15:00:00,test,weekday,9,15,8,3.5229843798728124,2.640762104845839,5.359237895154161
rental_count,2025-06-11 18:00:00,test,weekday,6,18,10,3.449150805567447,4.662989824923696,5.337010175076304
rental_count,2025-06-28 17:00:00,test,offday,6,17,8,2.4757811733804447,2.7172039072999326,5.2827960927000674
rental_count,2025-04-29 11:00:00,test,weekday,4,11,8,2.4395683133300854,2.7445707063423423,5.255429293657658
rental_count,2025-06-22 11:00:00,test,offday,6,11,7,1.5930994895280985,1.809685596166187,5.190314403833813
rental_count,2025-05-29 11:00:00,test,weekday,5,11,8,2.507469623198741,2.8242653509805598,5.17573464901944
rental_count,2025-08-08 18:00:00,test,weekday,8,18,9,2.855837533407791,3.839700531641511,5.160299468358489
rental_count,2025-06-22 20:00:00,test,offday,6,20,7,1.9765418157595036,1.846507177701737,5.153492822298263
rental_count,2025-10-17 11:00:00,test,weekday,10,11,8,2.562007593236233,2.8882756646230368,5.111724335376963
rental_count,2025-04-20 10:00:00,test,offday,4,10,6,1.112788200472468,0.9424818797067867,5.057518120293214
rental_count,2025-09-02 11:00:00,test,weekday,9,11,8,2.6296976259585128,2.967722336768041,5.032277663231959
rental_count,2025-04-21 18:00:00,test,weekday,4,18,9,2.9658039761762764,3.9922914127153133,5.007708587284687
rental_count,2025-03-06 18:00:00,test,weekday,3,18,8,2.275831439261426,3.0348764534425214,4.965123546557479
rental_count,2025-08-22 12:00:00,test,weekday,8,12,8,2.650657728545293,3.0368999320233137,4.963100067976686
rental_count,2025-07-10 20:00:00,test,weekday,7,20,7,2.2624102351665947,2.066603406858401,4.933396593141599
rental_count,2025-05-22 18:00:00,test,weekday,5,18,9,3.0483521768950927,4.106836380813081,4.893163619186919
rental_count,2025-05-26 18:00:00,test,weekday,5,18,9,3.0483521768950927,4.106836380813081,4.893163619186919
rental_count,2025-06-14 10:00:00,test,offday,6,10,6,1.2941429537882025,1.1194706757544817,4.8805293242455186
rental_count,2025-06-04 21:00:00,test,weekday,6,21,8,2.3521212757455414,3.141301589033974,4.858698410966026
rental_count,2025-06-09 21:00:00,test,weekday,6,21,8,2.3521212757455414,3.141301589033974,4.858698410966026
rental_count,2025-06-23 21:00:00,test,weekday,6,21,8,2.3521212757455414,3.141301589033974,4.858698410966026
rental_count,2025-11-10 19:00:00,test,weekday,11,19,7,2.355285864074516,2.1547970436091752,4.845202956390825
rental_count,2025-04-24 12:00:00,test,weekday,4,12,8,2.752723549165383,3.157377161499724,4.842622838500276
rental_count,2025-01-06 21:00:00,test,weekday,1,21,6,0.9678071104960168,1.1644458221158025,4.835554177884197
rental_count,2025-01-21 13:00:00,test,weekday,1,13,6,1.4383541117076246,1.1691349623925689,4.830865037607431
rental_count,2025-08-01 09:00:00,test,weekday,8,9,7,1.6573478914722382,2.2051478893781438,4.794852110621856
rental_count,2025-08-23 17:00:00,test,offday,8,17,7,2.0499042222310258,2.2307678206564043,4.769232179343596
