target,granularity,year,key,series,value
rental_count,hour,2023,0,actual_value,0.6027397260273972
rental_count,hour,2023,0,prediction,0.5876316435497797
rental_count,hour,2023,1,actual_value,0.4602739726027397
rental_count,hour,2023,1,prediction,0.5118037007894942
rental_count,hour,2023,2,actual_value,0.19452054794520549
rental_count,hour,2023,2,prediction,0.20143288665194878
rental_count,hour,2023,3,actual_value,0.13150684931506848
rental_count,hour,2023,3,prediction,0.27934669132856443
rental_count,hour,2023,4,actual_value,0.06027397260273973
rental_count,hour,2023,4,prediction,0.32022799596226187
rental_count,hour,2023,5,actual_value,0.09863013698630137
rental_count,hour,2023,5,prediction,0.16901614207136095
rental_count,hour,2023,6,actual_value,0.25753424657534246
rental_count,hour,2023,6,prediction,0.1941347418766922
rental_count,hour,2023,7,actual_value,1.2493150684931507
rental_count,hour,2023,7,prediction,1.1145409418215158
rental_count,hour,2023,8,actual_value,1.16986301369863
rental_count,hour,2023,8,prediction,1.2421627676127125
rental_count,hour,2023,9,actual_value,1.2191780821917808
rental_count,hour,2023,9,prediction,1.1756588597779802
rental_count,hour,2023,10,actual_value,0.8602739726027397
rental_count,hour,2023,10,prediction,0.7388986662105207
rental_count,hour,2023,11,actual_value,1.1917808219178083
rental_count,hour,2023,11,prediction,1.0611092735106555
rental_count,hour,2023,12,actual_value,2.213698630136986
rental_count,hour,2023,12,prediction,1.9664154896768713
rental_count,hour,2023,13,actual_value,1.7972602739726027
rental_count,hour,2023,13,prediction,1.884486222807777
rental_count,hour,2023,14,actual_value,1.8054794520547945
rental_count,hour,2023,14,prediction,1.7976282200344422
rental_count,hour,2023,15,actual_value,1.6958904109589041
rental_count,hour,2023,15,prediction,1.851775640237892
rental_count,hour,2023,16,actual_value,1.8794520547945206
rental_count,hour,2023,16,prediction,2.153847239617466
rental_count,hour,2023,17,actual_value,2.9068493150684933
rental_count,hour,2023,17,prediction,2.7679580328761633
rental_count,hour,2023,18,actual_value,2.728767123287671
rental_count,hour,2023,18,prediction,2.8569526113846746
rental_count,hour,2023,19,actual_value,2.1945205479452055
rental_count,hour,2023,19,prediction,2.416870108104189
rental_count,hour,2023,20,actual_value,1.9095890410958904
rental_count,hour,2023,20,prediction,1.926525861052183
rental_count,hour,2023,21,actual_value,1.9589041095890412
rental_count,hour,2023,21,prediction,1.6277283359288177
rental_count,hour,2023,22,actual_value,1.7945205479452055
rental_count,hour,2023,22,prediction,1.5612931418172122
rental_count,hour,2023,23,actual_value,0.7616438356164383
rental_count,hour,2023,23,prediction,0.7350205387234776
rental_count,month,2023,1,actual_value,0.6989247311827957
rental_count,month,2023,1,prediction,0.852222878189564
rental_count,month,2023,2,actual_value,0.9523809523809523
rental_count,month,2023,2,prediction,0.9161997158224471
rental_count,month,2023,3,actual_value,1.185483870967742
rental_count,month,2023,3,prediction,1.2294267754825952
rental_count,month,2023,4,actual_value,1.4666666666666666
rental_count,month,2023,4,prediction,1.59078822734703
rental_count,month,2023,5,actual_value,1.4852150537634408
rental_count,month,2023,5,prediction,1.4702721643533598
rental_count,month,2023,6,actual_value,1.426388888888889
rental_count,month,2023,6,prediction,1.6400857473889203
rental_count,month,2023,7,actual_value,1.256720430107527
rental_count,month,2023,7,prediction,1.319525409124749
rental_count,month,2023,8,actual_value,1.4327956989247312
rental_count,month,2023,8,prediction,1.2908192272359138
rental_count,month,2023,9,actual_value,1.448611111111111
rental_count,month,2023,9,prediction,1.3931184640224596
rental_count,month,2023,10,actual_value,1.803763440860215
rental_count,month,2023,10,prediction,1.5706959535609966
rental_count,month,2023,11,actual_value,1.5
rental_count,month,2023,11,prediction,1.452640693303447
rental_count,month,2023,12,actual_value,0.9018817204301075
rental_count,month,2023,12,prediction,0.8371154628630053
rental_count,hour,2024,0,actual_value,0.48360655737704916
rental_count,hour,2024,0,prediction,0.5251424191195201
rental_count,hour,2024,1,actual_value,0.3770491803278688
rental_count,hour,2024,1,prediction,0.4583195595115168
rental_count,hour,2024,2,actual_value,0.17759562841530055
rental_count,hour,2024,2,prediction,0.17551771025749457
rental_count,hour,2024,3,actual_value,0.31693989071038253
rental_count,hour,2024,3,prediction,0.24897016005072248
rental_count,hour,2024,4,actual_value,0.1721311475409836
rental_count,hour,2024,4,prediction,0.28783848774246035
rental_count,hour,2024,5,actual_value,0.11202185792349727
rental_count,hour,2024,5,prediction,0.1484600311721103
rental_count,hour,2024,6,actual_value,0.1830601092896175
rental_count,hour,2024,6,prediction,0.17058696683631783
rental_count,hour,2024,7,actual_value,0.8797814207650273
rental_count,hour,2024,7,prediction,1.0169891861347757
rental_count,hour,2024,8,actual_value,1.133879781420765
rental_count,hour,2024,8,prediction,1.131324232703952
rental_count,hour,2024,9,actual_value,0.9644808743169399
rental_count,hour,2024,9,prediction,1.0665645080113895
rental_count,hour,2024,10,actual_value,0.6038251366120219
rental_count,hour,2024,10,prediction,0.6611636676572771
rental_count,hour,2024,11,actual_value,0.9180327868852459
rental_count,hour,2024,11,prediction,0.9540523580994895
rental_count,hour,2024,12,actual_value,1.6612021857923498
rental_count,hour,2024,12,prediction,1.783016438381414
rental_count,hour,2024,13,actual_value,1.7240437158469946
rental_count,hour,2024,13,prediction,1.7046369063694125
rental_count,hour,2024,14,actual_value,1.5382513661202186
rental_count,hour,2024,14,prediction,1.6223637638533233
rental_count,hour,2024,15,actual_value,1.7021857923497268
rental_count,hour,2024,15,prediction,1.670392532196646
rental_count,hour,2024,16,actual_value,2.0382513661202184
rental_count,hour,2024,16,prediction,1.9469597952259565
rental_count,hour,2024,17,actual_value,2.3743169398907105
rental_count,hour,2024,17,prediction,2.5109011255416323
rental_count,hour,2024,18,actual_value,2.6311475409836067
rental_count,hour,2024,18,prediction,2.593290376148066
rental_count,hour,2024,19,actual_value,2.2704918032786887
rental_count,hour,2024,19,prediction,2.190599595296825
rental_count,hour,2024,20,actual_value,1.7240437158469946
rental_count,hour,2024,20,prediction,1.7424960770642446
rental_count,hour,2024,21,actual_value,1.3879781420765027
rental_count,hour,2024,21,prediction,1.4708295025896931
rental_count,hour,2024,22,actual_value,1.3770491803278688
rental_count,hour,2024,22,prediction,1.4128430257001376
rental_count,hour,2024,23,actual_value,0.5956284153005464
rental_count,hour,2024,23,prediction,0.6574033215595335
rental_count,month,2024,1,actual_value,0.7553763440860215
rental_count,month,2024,1,prediction,0.7730072059799763
rental_count,month,2024,2,actual_value,0.8376436781609196
rental_count,month,2024,2,prediction,0.8268920375603784
rental_count,month,2024,3,actual_value,1.1841397849462365
rental_count,month,2024,3,prediction,1.1094364001523551
rental_count,month,2024,4,actual_value,1.5208333333333333
rental_count,month,2024,4,prediction,1.4417811297797853
rental_count,month,2024,5,actual_value,1.3991935483870968
rental_count,month,2024,5,prediction,1.3305605703838095
rental_count,month,2024,6,actual_value,1.488888888888889
rental_count,month,2024,6,prediction,1.4799638254143745
rental_count,month,2024,7,actual_value,1.043010752688172
rental_count,month,2024,7,prediction,1.1974003311495123
rental_count,month,2024,8,actual_value,1.0147849462365592
rental_count,month,2024,8,prediction,1.1664714218117442
rental_count,month,2024,9,actual_value,1.1513888888888888
rental_count,month,2024,9,prediction,1.2588651399240982
rental_count,month,2024,10,actual_value,1.303763440860215
rental_count,month,2024,10,prediction,1.4234775899838301
rental_count,month,2024,11,actual_value,1.2861111111111112
rental_count,month,2024,11,prediction,1.3127101075933216
rental_count,month,2024,12,actual_value,0.6975806451612904
rental_count,month,2024,12,prediction,0.7582953990731682
rental_count,hour,2025,0,actual_value,0.4438356164383562
rental_count,hour,2025,0,prediction,0.46695677260301977
rental_count,hour,2025,1,actual_value,0.4520547945205479
rental_count,hour,2025,1,prediction,0.4088034541446772
rental_count,hour,2025,2,actual_value,0.15342465753424658
rental_count,hour,2025,2,prediction,0.15156385212574267
rental_count,hour,2025,3,actual_value,0.1863013698630137
rental_count,hour,2025,3,prediction,0.221193292111603
rental_count,hour,2025,4,actual_value,0.2821917808219178
rental_count,hour,2025,4,prediction,0.25828340412576956
rental_count,hour,2025,5,actual_value,0.19452054794520549
rental_count,hour,2025,5,prediction,0.12936246037186913
rental_count,hour,2025,6,actual_value,0.18904109589041096
rental_count,hour,2025,6,prediction,0.14841290305646232
rental_count,hour,2025,7,actual_value,0.8958904109589041
rental_count,hour,2025,7,prediction,0.9251565788934062
rental_count,hour,2025,8,actual_value,0.958904109589041
rental_count,hour,2025,8,prediction,1.026452261081636
rental_count,hour,2025,9,actual_value,0.9506849315068493
rental_count,hour,2025,9,prediction,0.9630783156937189
rental_count,hour,2025,10,actual_value,0.5808219178082191
rental_count,hour,2025,10,prediction,0.5872667380596591
rental_count,hour,2025,11,actual_value,0.7726027397260274
rental_count,hour,2025,11,prediction,0.8523766284536344
rental_count,hour,2025,12,actual_value,1.3917808219178083
rental_count,hour,2025,12,prediction,1.6090908987044816
