target,granularity,year,key,series,value
rental_count,hour,2023,0,actual_value,0.7479452054794521
rental_count,hour,2023,0,prediction,0.7426467215022734
rental_count,hour,2023,1,actual_value,0.5287671232876713
rental_count,hour,2023,1,prediction,0.47031466012590867
rental_count,hour,2023,2,actual_value,0.2602739726027397
rental_count,hour,2023,2,prediction,0.24708549622693704
rental_count,hour,2023,3,actual_value,0.18356164383561643
rental_count,hour,2023,3,prediction,0.1906506788750277
rental_count,hour,2023,4,actual_value,0.07123287671232877
rental_count,hour,2023,4,prediction,0.12194661392520044
rental_count,hour,2023,5,actual_value,0.06575342465753424
rental_count,hour,2023,5,prediction,0.09756525443190872
rental_count,hour,2023,6,actual_value,0.7123287671232876
rental_count,hour,2023,6,prediction,0.5063755483153117
rental_count,hour,2023,7,actual_value,0.6904109589041096
rental_count,hour,2023,7,prediction,0.6082646130694227
rental_count,hour,2023,8,actual_value,2.0904109589041098
rental_count,hour,2023,8,prediction,1.9666408117528464
rental_count,hour,2023,9,actual_value,0.9397260273972603
rental_count,hour,2023,9,prediction,1.4480339596861456
rental_count,hour,2023,10,actual_value,0.8438356164383561
rental_count,hour,2023,10,prediction,0.9496309351868674
rental_count,hour,2023,11,actual_value,0.8821917808219178
rental_count,hour,2023,11,prediction,0.9565040534632814
rental_count,hour,2023,12,actual_value,1.1972602739726028
rental_count,hour,2023,12,prediction,1.1605099017041898
rental_count,hour,2023,13,actual_value,1.2465753424657535
rental_count,hour,2023,13,prediction,1.2444221608402364
rental_count,hour,2023,14,actual_value,1.2931506849315069
rental_count,hour,2023,14,prediction,1.32808275724421
rental_count,hour,2023,15,actual_value,1.252054794520548
rental_count,hour,2023,15,prediction,1.6284231566153744
rental_count,hour,2023,16,actual_value,2.175342465753425
rental_count,hour,2023,16,prediction,2.0530297698020967
rental_count,hour,2023,17,actual_value,2.095890410958904
rental_count,hour,2023,17,prediction,1.9603616189950581
rental_count,hour,2023,18,actual_value,2.56986301369863
rental_count,hour,2023,18,prediction,2.5493866917418786
rental_count,hour,2023,19,actual_value,2.0383561643835617
rental_count,hour,2023,19,prediction,2.2287188776569664
rental_count,hour,2023,20,actual_value,1.832876712328767
rental_count,hour,2023,20,prediction,1.7119923716076164
rental_count,hour,2023,21,actual_value,1.893150684931507
rental_count,hour,2023,21,prediction,1.6769638062092753
rental_count,hour,2023,22,actual_value,1.641095890410959
rental_count,hour,2023,22,prediction,1.403762932156673
rental_count,hour,2023,23,actual_value,0.8602739726027397
rental_count,hour,2023,23,prediction,0.8610153759885784
