target,granularity,year,key,series,value
rental_count,hour,2023,0,actual_value,0.7479452054794521
rental_count,hour,2023,0,prediction,0.8159887204688652
rental_count,hour,2023,1,actual_value,0.5123287671232877
rental_count,hour,2023,1,prediction,0.562544767303816
rental_count,hour,2023,2,actual_value,0.3287671232876712
rental_count,hour,2023,2,prediction,0.34517060752324297
rental_count,hour,2023,3,actual_value,0.10136986301369863
rental_count,hour,2023,3,prediction,0.1697234184951039
rental_count,hour,2023,4,actual_value,0.0958904109589041
rental_count,hour,2023,4,prediction,0.1095605320960945
rental_count,hour,2023,5,actual_value,0.08767123287671233
rental_count,hour,2023,5,prediction,0.07248943146429149
rental_count,hour,2023,6,actual_value,0.14246575342465753
rental_count,hour,2023,6,prediction,0.08909385494325649
rental_count,hour,2023,7,actual_value,0.4547945205479452
rental_count,hour,2023,7,prediction,0.5587240518264222
rental_count,hour,2023,8,actual_value,0.852054794520548
rental_count,hour,2023,8,prediction,0.7764381763172582
rental_count,hour,2023,9,actual_value,0.6082191780821918
rental_count,hour,2023,9,prediction,0.5775348936087068
rental_count,hour,2023,10,actual_value,0.663013698630137
rental_count,hour,2023,10,prediction,0.6465766975909959
rental_count,hour,2023,11,actual_value,0.7890410958904109
rental_count,hour,2023,11,prediction,0.8373990847187294
rental_count,hour,2023,12,actual_value,1.0
rental_count,hour,2023,12,prediction,1.1256586346958277
rental_count,hour,2023,13,actual_value,1.0438356164383562
rental_count,hour,2023,13,prediction,1.2992450306987116
rental_count,hour,2023,14,actual_value,1.1643835616438356
rental_count,hour,2023,14,prediction,1.504058988128439
rental_count,hour,2023,15,actual_value,1.5972602739726027
rental_count,hour,2023,15,prediction,1.7712686228715044
rental_count,hour,2023,16,actual_value,1.904109589041096
rental_count,hour,2023,16,prediction,1.9653729255667152
rental_count,hour,2023,17,actual_value,2.232876712328767
rental_count,hour,2023,17,prediction,2.099154384722216
rental_count,hour,2023,18,actual_value,2.287671232876712
rental_count,hour,2023,18,prediction,2.156030377326391
rental_count,hour,2023,19,actual_value,2.3123287671232875
rental_count,hour,2023,19,prediction,2.15936157937576
rental_count,hour,2023,20,actual_value,2.3972602739726026
rental_count,hour,2023,20,prediction,2.019431884029845
rental_count,hour,2023,21,actual_value,2.1671232876712327
rental_count,hour,2023,21,prediction,1.8716470969157901
rental_count,hour,2023,22,actual_value,1.6904109589041096
rental_count,hour,2023,22,prediction,1.518363273704773
