target,time,split,day_type,month,hour,actual_value,pattern_prior,prediction,abs_error
rental_count,2025-05-30 18:00:00,test,weekday,5,18,13,2.5198601254808204,2.6568483141391654,10.343151685860835
rental_count,2025-05-25 14:00:00,test,offday,5,14,12,2.7578333984398267,2.31326233742577,9.686737662574231
rental_count,2025-06-04 21:00:00,test,weekday,6,21,12,2.1923895309630934,2.4821802494365315,9.517819750563469
rental_count,2025-08-08 20:00:00,test,weekday,8,20,11,2.0368004405615814,1.822546764692716,9.177453235307285
rental_count,2025-04-11 18:00:00,test,weekday,4,18,11,2.3573626067711597,2.4769306525330608,8.52306934746694
rental_count,2025-08-30 20:00:00,test,offday,8,20,10,2.154583319234505,1.9414063151259693,8.058593684874031
rental_count,2025-05-23 17:00:00,test,weekday,5,17,10,2.6144482199768033,2.832330792785239,7.167669207214761
rental_count,2025-05-13 19:00:00,test,weekday,5,19,9,2.370965120027553,2.324972955939362,6.675027044060638
rental_count,2025-05-18 12:00:00,test,offday,5,12,9,2.291828577305584,2.3459820005018486,6.654017999498151
rental_count,2025-08-14 18:00:00,test,weekday,8,18,9,2.3565950177514017,2.476080776038909,6.523919223961091
rental_count,2025-08-19 18:00:00,test,weekday,8,18,9,2.3565950177514017,2.476080776038909,6.523919223961091
rental_count,2025-03-23 13:00:00,test,offday,3,13,8,1.8310137965948061,1.4905283547244281,6.509471645275572
rental_count,2025-09-21 15:00:00,test,offday,9,15,9,2.7515232460531545,2.5614160305352884,6.438583969464712
rental_count,2025-04-09 22:00:00,test,weekday,4,22,8,1.6035246553232383,1.7106682057711262,6.289331794228874
rental_count,2025-07-05 17:00:00,test,offday,7,17,9,2.504877387640912,2.7113635669855434,6.288636433014457
rental_count,2025-05-07 17:00:00,test,weekday,5,17,9,2.6144482199768033,2.832330792785239,6.167669207214761
rental_count,2025-05-25 16:00:00,test,offday,5,16,9,2.9309440689945516,2.8346908189333817,6.165309181066618
rental_count,2025-04-20 13:00:00,test,offday,4,13,8,2.390397146464001,1.9977337800917943,6.002266219908206
rental_count,2025-04-11 21:00:00,test,weekday,4,21,8,1.8278541145899172,2.0474317235675743,5.952568276432426
rental_count,2025-06-07 16:00:00,test,offday,6,16,9,3.2887713151532543,3.197217248124142,5.802782751875858
rental_count,2025-06-02 20:00:00,test,weekday,6,20,8,2.4438024973711685,2.2211567444933173,5.778843255506683
rental_count,2025-04-12 10:00:00,test,offday,4,10,7,1.55088944197689,1.4192184386932312,5.580781561306769
rental_count,2025-11-24 13:00:00,test,weekday,11,13,7,1.8244134086078942,1.4794912410058079,5.520508758994192
rental_count,2025-06-15 17:00:00,test,offday,6,17,9,3.2423751519030666,3.542294089034624,5.457705910965376
rental_count,2025-05-21 18:00:00,test,weekday,5,18,8,2.5198601254808204,2.6568483141391654,5.3431516858608346
rental_count,2025-07-29 20:00:00,test,weekday,7,20,7,1.8879448949430007,1.676760508727947,5.323239491272053
