target,time,split,day_type,month,hour,actual_value,pattern_prior,prediction,abs_error
rental_count,2025-04-11 17:00:00,test,weekday,4,17,16,3.299619408500236,5.018266413606206,10.981733586393794
rental_count,2025-05-30 17:00:00,test,weekday,5,17,14,3.284980046723525,4.997064260307495,9.002935739692505
rental_count,2025-05-12 17:00:00,test,weekday,5,17,13,3.284980046723525,4.997064260307495,8.002935739692505
rental_count,2025-06-12 17:00:00,test,weekday,6,17,13,3.8064398665721937,5.7522932933886235,7.2477067066113765
rental_count,2025-06-18 17:00:00,test,weekday,6,17,13,3.8064398665721937,5.7522932933886235,7.2477067066113765
rental_count,2025-04-21 17:00:00,test,weekday,4,17,12,3.299619408500236,5.018266413606206,6.981733586393794
rental_count,2025-07-07 18:00:00,test,weekday,7,18,11,3.010419259822123,4.053457098353708,6.946542901646292
rental_count,2025-04-10 18:00:00,test,weekday,4,18,11,3.0204670485264526,4.066265269541218,6.933734730458782
rental_count,2025-03-24 18:00:00,test,weekday,3,18,10,2.570108791824624,3.492182173520261,6.507817826479739
rental_count,2025-04-06 15:00:00,test,offday,4,15,8,1.9716434733015156,1.7317182101509823,6.268281789849018
rental_count,2025-10-20 08:00:00,test,weekday,10,8,8,1.4662656974880341,1.9042721871361579,6.095727812863842
rental_count,2025-05-29 17:00:00,test,weekday,5,17,11,3.284980046723525,4.997064260307495,6.002935739692505
rental_count,2025-04-24 17:00:00,test,weekday,4,17,11,3.299619408500236,5.018266413606206,5.981733586393794
rental_count,2025-04-29 18:00:00,test,weekday,4,18,10,3.0204670485264526,4.066265269541218,5.933734730458782
rental_count,2025-10-24 09:00:00,test,weekday,10,9,8,1.926193761555196,2.0702763762630987,5.929723623736901
rental_count,2025-09-04 17:00:00,test,weekday,9,17,0,3.833276825641783,5.791161198215589,5.791161198215589
rental_count,2025-09-12 17:00:00,test,weekday,9,17,0,3.833276825641783,5.791161198215589,5.791161198215589
rental_count,2025-09-19 17:00:00,test,weekday,9,17,0,3.833276825641783,5.791161198215589,5.791161198215589
rental_count,2025-09-24 17:00:00,test,weekday,9,17,0,3.833276825641783,5.791161198215589,5.791161198215589
rental_count,2025-06-20 17:00:00,test,weekday,6,17,0,3.8064398665721937,5.7522932933886235,5.7522932933886235
rental_count,2025-06-25 17:00:00,test,weekday,6,17,0,3.8064398665721937,5.7522932933886235,5.7522932933886235
rental_count,2025-08-17 21:00:00,test,offday,8,21,7,1.3492539011596436,1.2899329087216245,5.7100670912783755
rental_count,2025-03-26 17:00:00,test,weekday,3,17,10,2.8076389231257504,4.305732231448151,5.694267768551849
rental_count,2025-07-07 19:00:00,test,weekday,7,19,8,2.651396104749164,2.3510111627194865,5.6489888372805135
rental_count,2025-10-08 13:00:00,test,offday,10,13,7,1.7320146689492275,1.39983907792642,5.60016092207358
rental_count,2025-03-23 15:00:00,test,offday,3,15,7,1.6776671103059992,1.4967975626587713,5.503202437341229
rental_count,2025-06-21 20:00:00,test,offday,6,20,7,1.842148698576882,1.5255573734886736,5.474442626511326
rental_count,2025-01-22 22:00:00,test,weekday,1,22,6,0.6845533473233318,0.5309891304606968,5.469010869539304
rental_count,2025-04-17 16:00:00,test,weekday,4,16,9,3.478678900233281,3.5354580949144667,5.464541905085533
rental_count,2025-11-11 08:00:00,test,weekday,11,8,7,1.2106112953058503,1.5703566870124477,5.429643312987553
rental_count,2025-11-19 08:00:00,test,weekday,11,8,7,1.2106112953058503,1.5703566870124477,5.429643312987553
rental_count,2025-12-11 12:00:00,test,weekday,12,12,7,1.6578581761608577,1.598256730254459,5.401743269745541
rental_count,2025-06-09 18:00:00,test,weekday,6,18,10,3.4844097957359663,4.657664860269372,5.342335139730628
rental_count,2025-10-09 19:00:00,test,offday,10,19,7,1.8521560692020387,1.6710442797939595,5.32895572020604
rental_count,2025-09-15 19:00:00,test,weekday,9,19,8,3.0904951502278513,2.7058660569876496,5.29413394301235
rental_count,2025-10-10 17:00:00,test,weekday,10,17,0,3.4113641901531886,5.180106118579282,5.180106118579282
rental_count,2025-10-13 17:00:00,test,weekday,10,17,0,3.4113641901531886,5.180106118579282,5.180106118579282
rental_count,2025-07-04 08:00:00,test,weekday,7,8,7,1.413517922496347,1.8353772277049076,5.164622772295092
rental_count,2025-07-25 08:00:00,test,weekday,7,8,7,1.413517922496347,1.8353772277049076,5.164622772295092
rental_count,2025-10-20 20:00:00,test,weekday,10,20,7,2.3194819397439916,1.8844215975204748,5.115578402479525
rental_count,2025-06-04 07:00:00,test,weekday,6,7,7,1.1553228319890456,1.8945760875369972,5.105423912463003
rental_count,2025-04-14 17:00:00,test,weekday,4,17,0,3.299619408500236,5.018266413606206,5.018266413606206
rental_count,2025-12-10 08:00:00,test,weekday,12,8,6,0.7668621194416589,0.9907667142859706,5.009233285714029
rental_count,2025-05-08 17:00:00,test,weekday,5,17,10,3.284980046723525,4.997064260307495,5.002935739692505
rental_count,2025-05-19 17:00:00,test,weekday,5,17,10,3.284980046723525,4.997064260307495,5.002935739692505
rental_count,2025-05-28 17:00:00,test,weekday,5,17,10,3.284980046723525,4.997064260307495,5.002935739692505
rental_count,2025-07-16 17:00:00,test,weekday,7,17,0,3.28864300051807,5.002369307690201,5.002369307690201
rental_count,2025-07-31 17:00:00,test,weekday,7,17,0,3.28864300051807,5.002369307690201,5.002369307690201
rental_count,2025-01-16 20:00:00,test,weekday,1,20,6,1.1326150781011999,0.9997470997867239,5.000252900213276
rental_count,2025-09-06 04:00:00,test,offday,9,4,5,0.025093659568455322,0.0,5.0
rental_count,2025-07-15 17:00:00,test,weekday,7,17,10,3.28864300051807,5.002369307690201,4.997630692309799
rental_count,2025-07-22 17:00:00,test,weekday,7,17,10,3.28864300051807,5.002369307690201,4.997630692309799
rental_count,2025-05-01 17:00:00,test,weekday,5,17,0,3.284980046723525,4.997064260307495,4.997064260307495
rental_count,2025-05-09 17:00:00,test,weekday,5,17,0,3.284980046723525,4.997064260307495,4.997064260307495
rental_count,2025-05-16 17:00:00,test,weekday,5,17,0,3.284980046723525,4.997064260307495,4.997064260307495
rental_count,2025-04-04 17:00:00,test,weekday,4,17,10,3.299619408500236,5.018266413606206,4.981733586393794
rental_count,2025-08-14 17:00:00,test,weekday,8,17,0,3.2657736545291556,4.96924768757493,4.96924768757493
rental_count,2025-05-08 18:00:00,test,weekday,5,18,9,3.007066196978512,4.0491828640751795,4.9508171359248205
rental_count,2025-04-30 18:00:00,test,weekday,4,18,9,3.0204670485264526,4.066265269541218,4.933734730458782
rental_count,2025-10-23 09:00:00,test,weekday,10,9,7,1.926193761555196,2.0702763762630987,4.929723623736901
rental_count,2025-09-08 08:00:00,test,weekday,9,8,7,1.6476113381966322,2.1411314776298696,4.8588685223701304
rental_count,2025-09-10 08:00:00,test,weekday,9,8,7,1.6476113381966322,2.1411314776298696,4.8588685223701304
rental_count,2025-10-09 16:00:00,test,offday,10,16,7,2.095727093515199,2.1499995809576484,4.850000419042352
rental_count,2025-09-01 17:00:00,test,weekday,9,17,1,3.833276825641783,5.791161198215589,4.791161198215589
rental_count,2025-09-29 17:00:00,test,weekday,9,17,1,3.833276825641783,5.791161198215589,4.791161198215589
rental_count,2025-01-02 19:00:00,test,weekday,1,19,6,1.3430040202059774,1.293643036774859,4.706356963225141
rental_count,2025-02-17 11:00:00,test,weekday,2,11,6,1.277445347000884,1.2978516336154562,4.702148366384543
rental_count,2025-12-01 18:00:00,test,weekday,12,18,7,1.633213457893845,2.2978979210464097,4.70210207895359
rental_count,2025-09-05 18:00:00,test,weekday,9,18,0,3.5089763109963403,4.688980420557764,4.688980420557764
rental_count,2025-09-08 18:00:00,test,weekday,9,18,0,3.5089763109963403,4.688980420557764,4.688980420557764
rental_count,2025-09-11 18:00:00,test,weekday,9,18,0,3.5089763109963403,4.688980420557764,4.688980420557764
rental_count,2025-09-19 18:00:00,test,weekday,9,18,0,3.5089763109963403,4.688980420557764,4.688980420557764
rental_count,2025-09-24 18:00:00,test,weekday,9,18,0,3.5089763109963403,4.688980420557764,4.688980420557764
rental_count,2025-06-13 18:00:00,test,weekday,6,18,0,3.4844097957359663,4.657664860269372,4.657664860269372
rental_count,2025-06-16 18:00:00,test,weekday,6,18,0,3.4844097957359663,4.657664860269372,4.657664860269372
