target,granularity,year,key,series,value
rental_count,hour,2023,0,actual_value,1.0547945205479452
rental_count,hour,2023,0,prediction,0.9158546466773048
rental_count,hour,2023,1,actual_value,0.736986301369863
rental_count,hour,2023,1,prediction,0.8342125546215843
rental_count,hour,2023,2,actual_value,0.5260273972602739
rental_count,hour,2023,2,prediction,0.7753660524614681
rental_count,hour,2023,3,actual_value,0.27945205479452057
rental_count,hour,2023,3,prediction,0.5309281603533849
rental_count,hour,2023,4,actual_value,0.1178082191780822
rental_count,hour,2023,4,prediction,0.25373838086802597
rental_count,hour,2023,5,actual_value,0.18356164383561643
rental_count,hour,2023,5,prediction,0.4808522789446486
rental_count,hour,2023,6,actual_value,1.8876712328767122
rental_count,hour,2023,6,prediction,2.077540063684544
rental_count,hour,2023,7,actual_value,4.347945205479452
rental_count,hour,2023,7,prediction,3.851102098151891
rental_count,hour,2023,8,actual_value,4.742465753424658
rental_count,hour,2023,8,prediction,5.198651521226998
rental_count,hour,2023,9,actual_value,1.4794520547945205
rental_count,hour,2023,9,prediction,2.195377652395538
rental_count,hour,2023,10,actual_value,1.2191780821917808
rental_count,hour,2023,10,prediction,1.4456356636316745
rental_count,hour,2023,11,actual_value,1.273972602739726
rental_count,hour,2023,11,prediction,1.2593518042269165
rental_count,hour,2023,12,actual_value,1.3972602739726028
rental_count,hour,2023,12,prediction,1.4361023167244853
rental_count,hour,2023,13,actual_value,1.2821917808219179
rental_count,hour,2023,13,prediction,1.2406986863182665
rental_count,hour,2023,14,actual_value,1.189041095890411
rental_count,hour,2023,14,prediction,1.1642857694346906
rental_count,hour,2023,15,actual_value,1.2383561643835617
rental_count,hour,2023,15,prediction,1.2731397122429742
rental_count,hour,2023,16,actual_value,1.936986301369863
rental_count,hour,2023,16,prediction,1.810794638154613
rental_count,hour,2023,17,actual_value,2.347945205479452
rental_count,hour,2023,17,prediction,2.3280991120963463
rental_count,hour,2023,18,actual_value,3.084931506849315
rental_count,hour,2023,18,prediction,3.136311530603304
rental_count,hour,2023,19,actual_value,3.0767123287671234
rental_count,hour,2023,19,prediction,2.904489805313882
rental_count,hour,2023,20,actual_value,2.3643835616438356
rental_count,hour,2023,20,prediction,1.8667505194536653
rental_count,hour,2023,21,actual_value,1.9424657534246574
rental_count,hour,2023,21,prediction,1.5148571636466779
rental_count,hour,2023,22,actual_value,1.5972602739726027
rental_count,hour,2023,22,prediction,1.0889105600702942
rental_count,hour,2023,23,actual_value,0.8328767123287671
rental_count,hour,2023,23,prediction,0.6099791994943988
rental_count,month,2023,1,actual_value,0.47446236559139787
rental_count,month,2023,1,prediction,0.6019768589099322
rental_count,month,2023,2,actual_value,0.7633928571428571
rental_count,month,2023,2,prediction,0.8049691083896148
rental_count,month,2023,3,actual_value,1.5564516129032258
rental_count,month,2023,3,prediction,1.4959124209881842
rental_count,month,2023,4,actual_value,1.8305555555555555
rental_count,month,2023,4,prediction,2.0970790400451684
rental_count,month,2023,5,actual_value,2.1196236559139785
rental_count,month,2023,5,prediction,2.268069506937824
rental_count,month,2023,6,actual_value,2.272222222222222
rental_count,month,2023,6,prediction,2.499186994010856
rental_count,month,2023,7,actual_value,1.7594086021505377
rental_count,month,2023,7,prediction,1.669646454985188
rental_count,month,2023,8,actual_value,1.7150537634408602
rental_count,month,2023,8,prediction,1.7365204733539508
rental_count,month,2023,9,actual_value,2.2402777777777776
rental_count,month,2023,9,prediction,2.1246346392643223
rental_count,month,2023,10,actual_value,2.6370967741935485
rental_count,month,2023,10,prediction,2.261151057453333
rental_count,month,2023,11,actual_value,1.7041666666666666
rental_count,month,2023,11,prediction,1.6454871596620095
rental_count,month,2023,12,actual_value,0.9529569892473119
rental_count,month,2023,12,prediction,0.8615047187102951
rental_count,hour,2024,0,actual_value,0.7131147540983607
rental_count,hour,2024,0,prediction,0.9456750101646947
rental_count,hour,2024,1,actual_value,0.5546448087431693
rental_count,hour,2024,1,prediction,0.8579148365364553
rental_count,hour,2024,2,actual_value,0.5136612021857924
rental_count,hour,2024,2,prediction,0.794477840317614
rental_count,hour,2024,3,actual_value,0.27595628415300544
rental_count,hour,2024,3,prediction,0.5325209527823163
rental_count,hour,2024,4,actual_value,0.10655737704918032
rental_count,hour,2024,4,prediction,0.24511440579592703
rental_count,hour,2024,5,actual_value,0.592896174863388
rental_count,hour,2024,5,prediction,0.4793775032060764
rental_count,hour,2024,6,actual_value,2.297814207650273
rental_count,hour,2024,6,prediction,2.177683150783278
rental_count,hour,2024,7,actual_value,4.959016393442623
rental_count,hour,2024,7,prediction,4.058469822387494
rental_count,hour,2024,8,actual_value,5.581967213114754
