target,time,split,day_type,month,hour,actual_value,pattern_prior,prediction,abs_error
rental_count,2025-10-23 08:00:00,test,weekday,10,8,18,2.336872022325624,7.761123516980282,10.238876483019718
rental_count,2025-04-08 08:00:00,test,weekday,4,8,16,2.146206677995944,6.979122093720909,9.020877906279091
rental_count,2025-04-29 08:00:00,test,weekday,4,8,16,2.146206677995944,6.979122093720909,9.020877906279091
rental_count,2025-06-20 08:00:00,test,weekday,6,8,0,2.5090922153526547,8.467473360128876,8.467473360128876
rental_count,2025-06-25 08:00:00,test,weekday,6,8,0,2.5090922153526547,8.467473360128876,8.467473360128876
rental_count,2025-10-01 07:00:00,test,weekday,10,7,14,2.2392140215006733,6.000144331763853,7.999855668236147
rental_count,2025-12-09 08:00:00,test,weekday,12,8,10,0.9599437461325809,2.113742366018693,7.886257633981307
rental_count,2025-09-09 08:00:00,test,weekday,9,8,15,2.1920233815735837,7.167036302948231,7.832963697051769
rental_count,2025-10-10 08:00:00,test,weekday,10,8,0,2.336872022325624,7.761123516980282,7.761123516980282
rental_count,2025-10-13 08:00:00,test,weekday,10,8,0,2.336872022325624,7.761123516980282,7.761123516980282
rental_count,2025-06-14 20:00:00,test,offday,6,20,10,2.2018400343160485,2.4008062179198637,7.599193782080136
rental_count,2025-09-15 17:00:00,test,weekday,9,17,10,2.152130783810697,2.4190089933478487,7.580991006652152
rental_count,2025-05-18 15:00:00,test,offday,5,15,9,2.6783576139013388,1.5031804595622589,7.496819540437741
rental_count,2025-10-18 15:00:00,test,offday,10,15,9,2.717247761201875,1.52358284919492,7.47641715080508
rental_count,2025-06-23 06:00:00,test,weekday,6,6,11,2.293954529282733,3.540690110778275,7.459309889221725
rental_count,2025-05-08 08:00:00,test,weekday,5,8,15,2.303425938214933,7.623946593355461,7.376053406644539
rental_count,2025-09-04 08:00:00,test,weekday,9,8,0,2.1920233815735837,7.167036302948231,7.167036302948231
rental_count,2025-09-17 08:00:00,test,weekday,9,8,0,2.1920233815735837,7.167036302948231,7.167036302948231
rental_count,2025-05-14 07:00:00,test,weekday,5,7,13,2.2071656509483066,5.894552029657035,7.105447970342965
rental_count,2025-11-05 07:00:00,test,weekday,11,7,11,1.6121634217913943,3.934151109032765,7.065848890967235
rental_count,2025-11-10 07:00:00,test,weekday,11,7,11,1.6121634217913943,3.934151109032765,7.065848890967235
rental_count,2025-03-23 15:00:00,test,offday,3,15,8,1.8022826509377132,1.043577604276678,6.956422395723322
rental_count,2025-07-10 07:00:00,test,weekday,7,7,11,1.6583838101867117,4.0864370796083405,6.9135629203916595
rental_count,2025-12-01 08:00:00,test,weekday,12,8,9,0.9599437461325809,2.113742366018693,6.886257633981307
rental_count,2025-09-11 08:00:00,test,weekday,9,8,14,2.1920233815735837,7.167036302948231,6.832963697051769
rental_count,2025-09-16 08:00:00,test,weekday,9,8,14,2.1920233815735837,7.167036302948231,6.832963697051769
rental_count,2025-09-22 08:00:00,test,weekday,9,8,14,2.1920233815735837,7.167036302948231,6.832963697051769
rental_count,2025-09-08 18:00:00,test,weekday,9,18,10,2.0576085822210413,3.2669186423302765,6.7330813576697235
rental_count,2025-07-02 19:00:00,test,weekday,7,19,9,1.5485129559307964,2.3022714999203444,6.697728500079656
rental_count,2025-05-17 13:00:00,test,offday,5,13,8,2.4527638368258993,1.3719751873634047,6.628024812636595
rental_count,2025-05-01 08:00:00,test,weekday,5,8,1,2.303425938214933,7.623946593355461,6.623946593355461
rental_count,2025-05-15 08:00:00,test,weekday,5,8,1,2.303425938214933,7.623946593355461,6.623946593355461
rental_count,2025-06-03 10:00:00,test,offday,6,10,8,1.8685770002072142,1.4272887163565535,6.5727112836434465
rental_count,2025-06-20 07:00:00,test,weekday,6,7,0,2.4042371238902933,6.543859003736231,6.543859003736231
rental_count,2025-03-26 08:00:00,test,weekday,3,8,11,1.5499889128388895,4.533773975716005,6.466226024283995
rental_count,2025-10-25 12:00:00,test,offday,10,12,8,2.2789127598478833,1.5363299241178199,6.46367007588218
rental_count,2025-06-09 06:00:00,test,weekday,6,6,10,2.293954529282733,3.540690110778275,6.459309889221725
rental_count,2025-09-08 07:00:00,test,weekday,9,7,12,2.1004186128224966,5.542844117382028,6.457155882617972
rental_count,2025-10-31 17:00:00,test,weekday,10,17,9,2.2943433265125996,2.595930217005199,6.404069782994801
rental_count,2025-05-30 08:00:00,test,weekday,5,8,14,2.303425938214933,7.623946593355461,6.376053406644539
rental_count,2025-06-07 12:00:00,test,offday,6,12,8,2.446861535665816,1.646069595028152,6.353930404971848
rental_count,2025-04-26 18:00:00,test,offday,4,18,10,2.301657492114161,3.6807346576965547,6.319265342303446
rental_count,2025-04-25 09:00:00,test,weekday,4,9,9,2.225142000170601,2.7221676888342414,6.277832311165758
rental_count,2025-10-17 08:00:00,test,weekday,10,8,14,2.336872022325624,7.761123516980282,6.238876483019718
rental_count,2025-10-30 08:00:00,test,weekday,10,8,14,2.336872022325624,7.761123516980282,6.238876483019718
rental_count,2025-06-12 17:00:00,test,weekday,6,17,9,2.4634292870561505,2.8062836392441186,6.193716360755881
rental_count,2025-05-28 07:00:00,test,weekday,5,7,12,2.2071656509483066,5.894552029657035,6.105447970342965
rental_count,2025-05-29 07:00:00,test,weekday,5,7,12,2.2071656509483066,5.894552029657035,6.105447970342965
rental_count,2025-11-24 07:00:00,test,weekday,11,7,10,1.6121634217913943,3.934151109032765,6.065848890967235
rental_count,2025-04-10 08:00:00,test,weekday,4,8,13,2.146206677995944,6.979122093720909,6.020877906279091
rental_count,2025-04-11 08:00:00,test,weekday,4,8,13,2.146206677995944,6.979122093720909,6.020877906279091
rental_count,2025-04-16 08:00:00,test,weekday,4,8,13,2.146206677995944,6.979122093720909,6.020877906279091
rental_count,2025-04-17 08:00:00,test,weekday,4,8,13,2.146206677995944,6.979122093720909,6.020877906279091
rental_count,2025-04-28 08:00:00,test,weekday,4,8,13,2.146206677995944,6.979122093720909,6.020877906279091
rental_count,2025-10-13 07:00:00,test,weekday,10,7,0,2.2392140215006733,6.000144331763853,6.000144331763853
rental_count,2025-08-30 10:00:00,test,offday,8,10,7,1.3255623276057609,1.0183937546765225,5.981606245323477
rental_count,2025-04-22 08:00:00,test,weekday,4,8,1,2.146206677995944,6.979122093720909,5.979122093720909
rental_count,2025-11-16 13:00:00,test,offday,11,13,7,1.7915538592785227,1.0330396284159513,5.966960371584049
rental_count,2025-07-06 14:00:00,test,offday,7,14,7,1.9536443518415596,1.0336120725409295,5.9663879274590705
rental_count,2025-11-05 08:00:00,test,weekday,11,8,11,1.6824741001202776,5.077153295010071,5.922846704989929
rental_count,2025-11-06 08:00:00,test,weekday,11,8,11,1.6824741001202776,5.077153295010071,5.922846704989929
rental_count,2025-11-26 08:00:00,test,weekday,11,8,11,1.6824741001202776,5.077153295010071,5.922846704989929
rental_count,2025-07-04 07:00:00,test,weekday,7,7,10,1.6583838101867117,4.0864370796083405,5.9135629203916595
rental_count,2025-07-11 07:00:00,test,weekday,7,7,10,1.6583838101867117,4.0864370796083405,5.9135629203916595
rental_count,2025-07-31 07:00:00,test,weekday,7,7,10,1.6583838101867117,4.0864370796083405,5.9135629203916595
rental_count,2025-12-01 18:00:00,test,weekday,12,18,7,0.901080028203846,1.0925744137061995,5.907425586293801
rental_count,2025-05-09 07:00:00,test,weekday,5,7,0,2.2071656509483066,5.894552029657035,5.894552029657035
rental_count,2025-12-02 08:00:00,test,weekday,12,8,8,0.9599437461325809,2.113742366018693,5.886257633981307
rental_count,2025-12-16 08:00:00,test,weekday,12,8,8,0.9599437461325809,2.113742366018693,5.886257633981307
rental_count,2025-09-15 08:00:00,test,weekday,9,8,13,2.1920233815735837,7.167036302948231,5.832963697051769
rental_count,2025-04-12 11:00:00,test,offday,4,11,7,1.8586453716436686,1.171746205648858,5.828253794351142
rental_count,2025-04-25 14:00:00,test,weekday,4,14,7,2.31415193895531,1.226244613685015,5.773755386314985
rental_count,2025-05-31 16:00:00,test,offday,5,16,8,2.6821099188967352,2.2337367437574076,5.766263256242592
rental_count,2025-04-06 14:00:00,test,offday,4,14,7,2.4226611469608628,1.2487194254937364,5.751280574506263
rental_count,2025-05-28 19:00:00,test,weekday,5,19,9,2.0609370312135895,3.259257091707866,5.740742908292134
rental_count,2025-07-11 19:00:00,test,weekday,7,19,8,1.5485129559307964,2.3022714999203444,5.697728500079656
rental_count,2025-07-31 19:00:00,test,weekday,7,19,8,1.5485129559307964,2.3022714999203444,5.697728500079656
rental_count,2025-08-12 06:00:00,test,weekday,8,6,8,1.6273237361481987,2.353527363416302,5.646472636583698
rental_count,2025-05-09 08:00:00,test,weekday,5,8,2,2.303425938214933,7.623946593355461,5.623946593355461
rental_count,2025-09-14 15:00:00,test,offday,9,15,7,2.5488219162962045,1.435223972962834,5.564776027037166
rental_count,2025-09-04 07:00:00,test,weekday,9,7,0,2.1004186128224966,5.542844117382028,5.542844117382028
rental_count,2025-09-17 07:00:00,test,weekday,9,7,0,2.1004186128224966,5.542844117382028,5.542844117382028
rental_count,2025-05-12 18:00:00,test,weekday,5,18,9,2.162179937870566,3.4635191696982845,5.5364808303017155
rental_count,2025-01-26 14:00:00,test,offday,1,14,6,0.7921830406959095,0.5009256724002132,5.499074327599787
rental_count,2025-05-17 12:00:00,test,offday,5,12,7,2.2462962078422044,1.5150178921253201,5.48498210787468
rental_count,2025-08-13 08:00:00,test,weekday,8,8,0,1.779941697233526,5.4769102615012635,5.4769102615012635
rental_count,2025-08-14 08:00:00,test,weekday,8,8,0,1.779941697233526,5.4769102615012635,5.4769102615012635
rental_count,2025-10-09 15:00:00,test,offday,10,15,7,2.717247761201875,1.52358284919492,5.47641715080508
rental_count,2025-03-24 08:00:00,test,weekday,3,8,10,1.5499889128388895,4.533773975716005,5.466226024283995
rental_count,2025-03-25 08:00:00,test,weekday,3,8,10,1.5499889128388895,4.533773975716005,5.466226024283995
rental_count,2025-09-22 07:00:00,test,weekday,9,7,11,2.1004186128224966,5.542844117382028,5.457155882617972
rental_count,2025-04-22 07:00:00,test,weekday,4,7,0,2.0565165916207144,5.398196654626822,5.398196654626822
rental_count,2025-05-12 08:00:00,test,weekday,5,8,13,2.303425938214933,7.623946593355461,5.376053406644539
rental_count,2025-05-26 08:00:00,test,weekday,5,8,13,2.303425938214933,7.623946593355461,5.376053406644539
rental_count,2025-05-28 08:00:00,test,weekday,5,8,13,2.303425938214933,7.623946593355461,5.376053406644539
rental_count,2025-03-10 17:00:00,test,weekday,3,17,7,1.5217806898990285,1.6348143799293635,5.365185620070637
rental_count,2025-12-01 07:00:00,test,weekday,12,7,7,0.9198276480937901,1.6530576582383703,5.34694234176163
rental_count,2025-04-21 09:00:00,test,weekday,4,9,8,2.225142000170601,2.7221676888342414,5.277832311165758
rental_count,2025-07-17 08:00:00,test,weekday,7,8,0,1.7307102809698665,5.2749908318188155,5.2749908318188155
rental_count,2025-07-18 08:00:00,test,weekday,7,8,0,1.7307102809698665,5.2749908318188155,5.2749908318188155
rental_count,2025-10-28 08:00:00,test,weekday,10,8,13,2.336872022325624,7.761123516980282,5.238876483019718
rental_count,2025-10-31 08:00:00,test,weekday,10,8,13,2.336872022325624,7.761123516980282,5.238876483019718
rental_count,2025-05-28 21:00:00,test,weekday,5,21,7,1.8799590555702612,1.7890773735194785,5.210922626480522
rental_count,2025-11-04 07:00:00,test,weekday,11,7,9,1.6121634217913943,3.934151109032765,5.065848890967235
rental_count,2025-05-27 09:00:00,test,weekday,5,9,8,2.3881436265916345,2.946150905929099,5.053849094070901
rental_count,2025-04-03 08:00:00,test,weekday,4,8,12,2.146206677995944,6.979122093720909,5.020877906279091
rental_count,2025-05-30 16:00:00,test,weekday,5,16,7,2.3521460970001704,1.9925792052829423,5.007420794717058
rental_count,2025-10-10 07:00:00,test,weekday,10,7,1,2.2392140215006733,6.000144331763853,5.000144331763853
rental_count,2025-10-20 07:00:00,test,weekday,10,7,11,2.2392140215006733,6.000144331763853,4.999855668236147
rental_count,2025-10-21 07:00:00,test,weekday,10,7,11,2.2392140215006733,6.000144331763853,4.999855668236147
rental_count,2025-10-31 16:00:00,test,weekday,10,16,7,2.3862996049969887,2.022372597285002,4.977627402714997
rental_count,2025-09-05 06:00:00,test,weekday,9,6,8,2.004072203359664,3.024456084389611,4.975543915610389
rental_count,2025-09-10 06:00:00,test,weekday,9,6,8,2.004072203359664,3.024456084389611,4.975543915610389
rental_count,2025-09-15 06:00:00,test,weekday,9,6,8,2.004072203359664,3.024456084389611,4.975543915610389
rental_count,2025-12-02 09:00:00,test,weekday,12,9,6,0.9952495112517524,1.0321521816435837,4.967847818356416
rental_count,2025-11-03 15:00:00,test,weekday,11,15,6,1.7734098965414071,1.063573286899831,4.936426713100169
rental_count,2025-04-26 16:00:00,test,offday,4,16,7,2.499043760667336,2.0752128443091813,4.924787155690819
rental_count,2025-11-28 08:00:00,test,weekday,11,8,10,1.6824741001202776,5.077153295010071,4.922846704989929
rental_count,2025-12-23 08:00:00,test,weekday,12,8,7,0.9599437461325809,2.113742366018693,4.886257633981307
rental_count,2025-11-01 12:00:00,test,offday,11,12,6,1.6407452604366108,1.119343905434467,4.880656094565533
rental_count,2025-09-13 16:00:00,test,offday,9,16,7,2.552392745359229,2.1214097447453892,4.878590255254611
rental_count,2025-05-21 20:00:00,test,weekday,5,20,7,1.9646767439469626,2.139874907860823,4.860125092139177
rental_count,2025-09-12 08:00:00,test,weekday,9,8,12,2.1920233815735837,7.167036302948231,4.832963697051769
rental_count,2025-09-29 08:00:00,test,weekday,9,8,12,2.1920233815735837,7.167036302948231,4.832963697051769
rental_count,2025-04-19 11:00:00,test,offday,4,11,6,1.8586453716436686,1.171746205648858,4.828253794351142
rental_count,2025-05-31 20:00:00,test,offday,5,20,7,2.0213587271964024,2.1843058373203927,4.815694162679607
rental_count,2025-04-23 18:00:00,test,weekday,4,18,8,2.014601357351591,3.1860624361785024,4.813937563821497
rental_count,2025-04-30 18:00:00,test,weekday,4,18,8,2.014601357351591,3.1860624361785024,4.813937563821497
rental_count,2025-04-26 10:00:00,test,offday,4,10,6,1.5983280373896875,1.2237888021351842,4.776211197864816
