target,time,split,day_type,month,hour,actual_value,pattern_prior,prediction,abs_error
rental_count,2025-09-03 18:00:00,test,weekday,9,18,8,3.3465807258824025,4.696264517518178,3.303735482481822
rental_count,2025-09-04 18:00:00,test,weekday,9,18,8,3.3465807258824025,4.696264517518178,3.303735482481822
rental_count,2025-09-15 18:00:00,test,weekday,9,18,8,3.3465807258824025,4.696264517518178,3.303735482481822
rental_count,2025-09-25 18:00:00,test,weekday,9,18,8,3.3465807258824025,4.696264517518178,3.303735482481822
rental_count,2025-04-20 20:00:00,test,offday,4,20,5,1.986328968955882,1.7080366802671947,3.2919633197328055
rental_count,2025-07-02 11:00:00,test,weekday,7,11,5,2.316814461282065,1.7167518461808193,3.283248153819181
rental_count,2025-09-21 20:00:00,test,offday,9,20,5,1.997836352433472,1.7183575084415128,3.281642491558487
rental_count,2025-06-02 18:00:00,test,weekday,6,18,2,3.7887204238247536,5.272814779918993,3.272814779918993
rental_count,2025-06-20 15:00:00,test,weekday,6,15,0,4.087147402997741,3.258280767690316,3.258280767690316
rental_count,2025-06-25 15:00:00,test,weekday,6,15,0,4.087147402997741,3.258280767690316,3.258280767690316
rental_count,2025-06-21 21:00:00,test,offday,6,21,5,1.920555110409474,1.7467561910037397,3.2532438089962605
rental_count,2025-06-22 21:00:00,test,offday,6,21,5,1.920555110409474,1.7467561910037397,3.2532438089962605
rental_count,2025-06-28 21:00:00,test,offday,6,21,5,1.920555110409474,1.7467561910037397,3.2532438089962605
rental_count,2025-10-25 14:00:00,test,offday,10,14,5,2.6255071574599653,1.7506218518823113,3.249378148117689
rental_count,2025-09-05 07:00:00,test,weekday,9,7,5,1.2402602094078186,1.75256329227237,3.24743670772763
rental_count,2025-09-12 07:00:00,test,weekday,9,7,5,1.2402602094078186,1.75256329227237,3.24743670772763
rental_count,2025-06-20 16:00:00,test,weekday,6,16,0,4.097861179949946,3.2454355531759047,3.2454355531759047
rental_count,2025-06-25 16:00:00,test,weekday,6,16,0,4.097861179949946,3.2454355531759047,3.2454355531759047
rental_count,2025-06-26 16:00:00,test,weekday,6,16,0,4.097861179949946,3.2454355531759047,3.2454355531759047
rental_count,2025-10-24 08:00:00,test,weekday,10,8,6,1.533090733837833,2.7582380102292987,3.2417619897707013
rental_count,2025-05-23 09:00:00,test,weekday,5,9,6,2.087248676007775,2.7639929043466998,3.2360070956533002
rental_count,2025-12-20 12:00:00,test,offday,12,12,4,1.0956541400850708,0.7668873749242571,3.233112625075743
rental_count,2025-07-02 17:00:00,test,weekday,7,17,8,3.0412053365216503,4.77575516278153,3.22424483721847
rental_count,2025-07-09 17:00:00,test,weekday,7,17,8,3.0412053365216503,4.77575516278153,3.22424483721847
rental_count,2025-07-10 17:00:00,test,weekday,7,17,8,3.0412053365216503,4.77575516278153,3.22424483721847
rental_count,2025-07-15 17:00:00,test,weekday,7,17,8,3.0412053365216503,4.77575516278153,3.22424483721847
rental_count,2025-07-25 17:00:00,test,weekday,7,17,8,3.0412053365216503,4.77575516278153,3.22424483721847
rental_count,2025-06-07 13:00:00,test,offday,6,13,5,2.871273218142608,1.7804042222872598,3.2195957777127404
rental_count,2025-12-09 17:00:00,test,weekday,12,17,6,1.6645556680159082,2.7931457128776875,3.2068542871223125
